,dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
1363,it87,hcexp,0,56536050,  8859.29,  7683.23,    0.304,    12.46,    22.94,    32.81,     2.65,     5.51,     9.28,   0.0098,   0.0208,   0.0371,  3153.07,  3802.26,  4306.04,   850.04,  1201.63,  1698.63
1364,it89,dhi,0,56580028, 13611.62, 11408.39,    0.326,     5.86,    11.77,    18.67,     1.28,     2.73,     4.84,   0.0051,   0.0104,   0.0187,  3568.03,  4379.23,  5070.31,   995.32,  1324.96,  1774.72
1365,it89,dhci,0,56580028, 13561.46, 11361.04,    0.325,     5.94,    11.84,    18.76,     1.30,     2.77,     4.88,   0.0051,   0.0105,   0.0190,  3566.46,  4368.27,  5063.40,   996.90,  1335.92,  1781.63
1366,it89,mi,0,56580028, 10638.01,  8671.92,    0.456,    24.70,    30.55,    38.37,    17.46,    19.46,    22.01,   0.1547,   0.1654,   0.1782,  1337.93,  2071.25,  2919.18,  3225.42,  3632.94,  3925.86
1367,it89,hcexp,0,56580028,  9143.12,  8075.44,    0.276,    11.89,    23.40,    36.26,     2.27,     5.32,     9.40,   0.0068,   0.0178,   0.0348,  3692.10,  4407.89,  5069.79,   871.26,  1296.31,  1775.24
1368,it91,dhi,0,56681984, 13612.01, 11635.37,    0.315,     5.78,    11.82,    18.76,     1.71,     3.03,     5.09,   0.0082,   0.0136,   0.0218,  3273.91,  4326.33,  5085.48,  1380.24,  1491.36,  1895.74
1369,it91,dhci,0,56681984, 13571.47, 11598.51,    0.314,     5.78,    11.85,    18.78,     1.71,     3.03,     5.10,   0.0082,   0.0136,   0.0219,  3275.43,  4328.68,  5085.68,  1378.72,  1489.00,  1895.54
1370,it91,mi,0,56681984, 10427.03,  8683.02,    0.445,    24.43,    31.35,    38.84,    17.53,    19.51,    22.14,   0.1531,   0.1646,   0.1779,  1315.11,  2197.52,  3000.95,  3339.04,  3620.17,  3980.27
1371,it91,hcexp,0,56681984,  8737.75,  7301.71,    0.282,    14.76,    27.81,    40.52,     3.41,     7.16,    11.82,   0.0120,   0.0265,   0.0475,  3579.83,  4320.57,  4944.52,  1074.32,  1497.11,  2036.70
1372,it93,dhi,0,56888397, 12987.05, 11122.43,    0.355,    10.81,    16.54,    23.13,     4.08,     5.93,     8.25,   0.0243,   0.0336,   0.0450,  2769.20,  3566.10,  4293.55,  1679.77,  1995.12,  2379.91
1373,it93,dhci,0,56888397, 12949.20, 11102.95,    0.354,    10.81,    16.56,    23.26,     4.08,     5.94,     8.27,   0.0244,   0.0336,   0.0451,  2768.71,  3565.95,  4301.39,  1680.26,  1995.26,  2372.07
1374,it93,mi,0,56888397,  9664.60,  7576.24,    0.493,    31.98,    37.71,    44.55,    21.75,    24.34,    27.16,   0.1843,   0.2011,   0.2184,  1423.70,  1972.19,  2604.90,  3025.27,  3589.02,  4068.56
1375,it93,hcexp,0,56888397,  8482.40,  7366.01,    0.292,    16.59,    28.76,    45.09,     4.13,     7.76,    12.08,   0.0161,   0.0316,   0.0523,  3340.55,  4061.11,  4885.86,  1108.42,  1500.10,  1787.60
1376,it95,dhi,0,56549180, 12616.91, 10675.63,    0.353,    10.29,    15.75,    22.17,     3.89,     5.67,     7.88,   0.0214,   0.0309,   0.0421,  2657.75,  3414.24,  4129.88,  1612.51,  1923.57,  2275.50
1377,it95,dhci,0,56549180, 12559.43, 10631.17,    0.353,    10.30,    15.78,    22.48,     3.89,     5.68,     7.90,   0.0214,   0.0309,   0.0422,  2658.03,  3416.86,  4153.06,  1612.22,  1920.96,  2252.32
1378,it95,mi,0,56549180,  9018.48,  7324.58,    0.491,    32.05,    38.70,    44.75,    22.12,    24.72,    27.53,   0.1861,   0.2034,   0.2212,  1322.79,  1928.71,  2465.47,  2947.46,  3409.11,  3939.91
1379,it95,hcexp,0,56549180,  7907.64,  7265.14,    0.263,    14.28,    25.80,    42.15,     3.68,     6.97,    11.27,   0.0144,   0.0281,   0.0471,  3170.99,  3896.60,  4692.84,  1099.26,  1441.21,  1712.54
1380,it98,dhi,0,56619857, 13685.55, 11403.79,    0.367,    11.08,    15.74,    22.21,     4.50,     6.22,     8.37,   0.0283,   0.0375,   0.0483,  2710.57,  3448.99,  4264.89,  1850.95,  2252.91,  2577.38
1381,it98,dhci,0,56619857, 13630.54, 11377.17,    0.366,    11.08,    15.87,    22.30,     4.50,     6.23,     8.38,   0.0283,   0.0375,   0.0483,  2710.04,  3463.98,  4269.61,  1851.48,  2237.92,  2572.67
1382,it98,mi,0,56619857,  9980.03,  7990.15,    0.502,    31.98,    36.81,    43.59,    22.32,    24.71,    27.33,   0.1907,   0.2069,   0.2232,  1378.12,  1873.64,  2552.74,  3183.39,  3828.26,  4289.53
1383,it98,hcexp,0,56619857,  7623.50,  6714.12,    0.297,    25.26,    42.22,    51.46,     6.56,    11.15,    16.88,   0.0273,   0.0494,   0.0775,  3377.09,  4196.20,  4597.57,  1184.43,  1505.69,  2244.70
1384,it00,dhi,0,56634552, 13965.34, 11758.96,    0.352,    10.09,    15.12,    21.50,     3.72,     5.43,     7.56,   0.0221,   0.0307,   0.0411,  2968.34,  3768.51,  4574.50,  1735.25,  2110.97,  2480.87
1385,it00,dhci,0,56634552, 13901.80, 11720.04,    0.351,    10.09,    15.17,    21.62,     3.73,     5.44,     7.59,   0.0222,   0.0307,   0.0412,  2964.21,  3770.89,  4577.39,  1739.37,  2108.59,  2477.98
1386,it00,mi,0,56634552, 10192.71,  8083.44,    0.496,    31.34,    36.92,    44.38,    21.98,    24.33,    27.04,   0.1902,   0.2052,   0.2210,  1404.74,  2004.93,  2755.96,  3298.84,  3874.55,  4299.42
1387,it00,hcexp,0,56634552,  8057.14,  7156.46,    0.281,    19.93,    35.37,    48.05,     5.18,     9.59,    14.88,   0.0199,   0.0389,   0.0645,  3481.31,  4284.77,  4870.90,  1222.27,  1594.71,  2184.48
1388,it04,dhi,0,57208421, 14653.29, 12215.77,    0.356,     9.10,    15.28,    22.42,     3.02,     4.82,     7.14,   0.0163,   0.0245,   0.0353,  3264.07,  4182.18,  4995.22,  1622.24,  1925.71,  2334.24
1389,it04,dhci,0,57208421, 14583.20, 12172.11,    0.355,     9.18,    15.42,    22.57,     3.03,     4.84,     7.18,   0.0163,   0.0245,   0.0354,  3275.66,  4191.59,  4997.23,  1610.65,  1916.29,  2332.23
1390,it04,mi,0,57208421, 10557.34,  7857.82,    0.522,    32.52,    39.19,    46.75,    24.01,    26.34,    29.11,   0.2139,   0.2276,   0.2428,  1277.89,  2001.68,  2766.55,  3608.41,  4106.20,  4562.91
1391,it04,hcexp,0,57208421,  8888.70,  7522.71,    0.298,    20.70,    31.81,    45.85,     4.61,     8.99,    14.21,   0.0174,   0.0356,   0.0604,  3798.72,  4381.35,  5057.03,  1087.59,  1726.53,  2272.43
1392,it08,dhi,0,58334373, 15169.93, 12898.97,    0.347,     9.20,    15.38,    22.47,     3.22,     5.00,     7.32,   0.0187,   0.0267,   0.0373,  3356.16,  4351.69,  5217.40,  1803.43,  2097.79,  2521.98
1393,it08,dhci,0,58334373, 15115.27, 12872.86,    0.347,     9.24,    15.46,    22.57,     3.23,     5.03,     7.36,   0.0187,   0.0267,   0.0375,  3358.51,  4353.00,  5214.84,  1801.08,  2096.48,  2524.54
1394,it08,mi,0,58334373, 10598.14,  8581.91,    0.500,    32.37,    39.26,    46.63,    23.59,    26.03,    28.86,   0.2089,   0.2230,   0.2388,  1398.84,  2172.79,  2949.77,  3760.75,  4276.69,  4789.61
1395,it08,hcexp,0,58334373,  8978.56,  8169.97,    0.282,    22.17,    35.83,    48.37,     4.91,     9.35,    14.67,   0.0180,   0.0372,   0.0627,  4017.50,  4766.73,  5392.11,  1142.09,  1682.75,  2347.27
1396,it10,dhi,0,58853566, 14746.36, 12649.62,    0.347,    10.30,    15.98,    23.20,     4.00,     5.80,     8.05,   0.0246,   0.0334,   0.0443,  3095.20,  4029.47,  4955.42,  1964.65,  2295.34,  2634.35
1397,it10,dhci,0,58853566, 14688.59, 12616.65,    0.347,    10.37,    16.01,    23.32,     4.00,     5.81,     8.07,   0.0246,   0.0334,   0.0443,  3107.23,  4031.70,  4963.66,  1952.62,  2293.11,  2626.11
1398,it10,mi,0,58853566, 10202.69,  8121.31,    0.510,    33.83,    40.68,    48.09,    25.57,    27.86,    30.60,   0.2295,   0.2430,   0.2581,  1235.74,  1992.03,  2759.39,  3824.11,  4332.78,  4830.38
1399,it10,hcexp,0,58853566,  9143.71,  8387.97,    0.289,    20.39,    33.02,    46.26,     4.55,     8.69,    13.77,   0.0174,   0.0350,   0.0587,  3929.37,  4660.14,  5330.40,  1130.48,  1664.68,  2259.38
1400,it14,dhi,0,60483295, 13273.22, 11431.49,    0.359,    12.05,    17.81,    24.35,     5.27,     7.17,     9.48,   0.0357,   0.0452,   0.0569,  2571.87,  3415.86,  4189.50,  2000.73,  2299.88,  2669.40
1401,it14,dhci,0,60483295, 13198.38, 11403.47,    0.358,    12.06,    17.91,    24.49,     5.29,     7.19,     9.51,   0.0358,   0.0453,   0.0570,  2567.12,  3421.44,  4193.88,  2005.47,  2294.31,  2665.01
1402,it14,mi,0,60483295, 12221.11,  8522.54,    0.564,    33.81,    38.79,    43.97,    26.60,    28.54,    30.69,   0.2429,   0.2548,   0.2675,   975.87,  1510.61,  2071.29,  3596.73,  4205.14,  4787.60
1403,it14,hcexp,0,60483295,  9174.64,  8066.08,    0.304,    16.37,    27.99,    40.03,     4.21,     7.71,    12.06,   0.0172,   0.0324,   0.0528,  3396.70,  4140.32,  4792.13,  1175.90,  1575.43,  2066.76
1404,it16,dhi,0,60240889, 13980.10, 12051.77,    0.363,    12.24,    18.54,    25.29,     5.58,     7.61,    10.01,   0.0379,   0.0480,   0.0602,  2623.44,  3553.41,  4367.58,  2197.26,  2472.48,  2863.48
1405,it16,dhci,0,60240889, 13879.24, 12032.47,    0.361,    12.32,    18.55,    25.36,     5.59,     7.62,    10.04,   0.0379,   0.0480,   0.0604,  2634.36,  3548.93,  4368.23,  2186.35,  2476.96,  2862.83
1406,it16,mi,0,60240889, 13017.77,  8815.30,    0.573,    34.46,    40.11,    44.47,    27.40,    29.32,    31.46,   0.2538,   0.2645,   0.2767,   986.93,  1620.90,  2115.77,  3833.78,  4404.98,  5115.30
1407,it16,hcexp,0,60240889,  9565.32,  7983.76,    0.339,    21.68,    33.45,    44.30,     5.91,    10.21,    15.01,   0.0246,   0.0448,   0.0698,  3507.42,  4185.81,  4781.74,  1313.29,  1840.07,  2449.32
1408,jp08,dhi,0,106801817, 15282.90, 12986.73,    0.348,    10.00,    15.70,    21.79,     3.30,     5.17,     7.46,   0.0169,   0.0260,   0.0374,  3480.04,  4356.87,  5125.54,  1714.66,  2136.50,  2666.49
1409,jp08,dhci,0,106801817, 15282.90, 12986.73,    0.348,    10.00,    15.70,    21.79,     3.30,     5.17,     7.46,   0.0169,   0.0260,   0.0374,  3480.04,  4356.87,  5125.54,  1714.66,  2136.50,  2666.49
1410,jp08,mi,0,106801817, 15147.42, 12069.78,    0.466,    21.43,    26.02,    31.79,    15.27,    17.00,    19.08,   0.1325,   0.1429,   0.1544,  1493.20,  2251.22,  3115.52,  3701.49,  4242.15,  4676.52
1411,jp08,hcexp,0,106801817,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1412,jp10,dhi,0,107150417, 18429.60, 15166.75,    0.321,     4.04,     8.63,    15.44,     1.21,     2.15,     3.73,   0.0060,   0.0098,   0.0157,  4250.59,  5690.66,  6904.48,  1816.10,  1892.71,  2195.56
1413,jp10,dhci,0,107150417, 18429.60, 15166.75,    0.321,     4.04,     8.63,    15.44,     1.21,     2.15,     3.73,   0.0060,   0.0098,   0.0157,  4250.59,  5690.66,  6904.48,  1816.10,  1892.71,  2195.56
1414,jp10,mi,0,107150417, 17746.48, 13983.34,    0.465,    21.02,    25.37,    31.20,    14.99,    16.60,    18.41,   0.1329,   0.1419,   0.1521,  1738.93,  2619.69,  3731.46,  4327.77,  4963.68,  5368.59
1415,jp10,hcexp,0,107150417,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1416,jp13,dhi,0,107483084, 17692.12, 14716.57,    0.329,     5.21,     9.02,    16.49,     2.04,     3.07,     4.68,   0.0129,   0.0174,   0.0238,  3577.93,  4853.59,  6324.74,  2308.69,  2504.69,  2505.20
1417,jp13,dhci,0,107483084, 17692.12, 14716.57,    0.329,     5.21,     9.02,    16.49,     2.04,     3.07,     4.68,   0.0129,   0.0174,   0.0238,  3577.93,  4853.59,  6324.74,  2308.69,  2504.69,  2505.20
1418,jp13,mi,0,107483084, 17094.51, 13443.15,    0.483,    23.07,    26.81,    30.88,    16.59,    18.25,    20.01,   0.1463,   0.1564,   0.1671,  1655.08,  2348.09,  3107.44,  4231.55,  5010.19,  5722.51
1419,jp13,hcexp,0,107483084,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1420,kr06,dhi,0,43220706, 12792.34, 11158.83,    0.314,     7.50,    12.68,    18.85,     2.58,     4.08,     6.02,   0.0136,   0.0207,   0.0298,  2928.54,  3786.54,  4556.27,  1535.00,  1792.88,  2139.03
1421,kr06,dhci,0,43220706, 12792.34, 11158.83,    0.314,     7.50,    12.68,    18.85,     2.58,     4.08,     6.02,   0.0136,   0.0207,   0.0298,  2928.54,  3786.54,  4556.27,  1535.00,  1792.88,  2139.03
1422,kr06,mi,0,43220706, 13373.43, 11719.27,    0.336,     9.54,    13.89,    19.49,     4.14,     5.62,     7.47,   0.0267,   0.0347,   0.0441,  2526.72,  3319.89,  4130.42,  1936.82,  2259.52,  2564.88
1423,kr06,hcexp,0,43220706,  9246.73,  8159.40,    0.266,     9.09,    19.43,    32.34,     1.78,     4.25,     7.81,   0.0058,   0.0144,   0.0283,  3588.58,  4358.83,  5079.30,   874.95,  1220.59,  1615.99
1424,kr08,dhi,0,43375448, 13267.26, 11415.15,    0.322,     8.13,    12.96,    18.83,     2.68,     4.22,     6.15,   0.0147,   0.0218,   0.0310,  3060.18,  3848.14,  4611.77,  1505.88,  1859.44,  2237.32
1425,kr08,dhci,0,43375448, 13267.26, 11415.15,    0.322,     8.13,    12.96,    18.83,     2.68,     4.22,     6.15,   0.0147,   0.0218,   0.0310,  3060.18,  3848.14,  4611.77,  1505.88,  1859.44,  2237.32
1426,kr08,mi,0,43375448, 13808.18, 11834.97,    0.349,    10.44,    14.64,    19.97,     4.74,     6.26,     8.08,   0.0315,   0.0400,   0.0497,  2492.01,  3265.11,  4076.96,  2074.05,  2442.47,  2772.13
1427,kr08,hcexp,0,43375448,  9393.13,  8267.66,    0.263,     8.87,    19.41,    32.20,     1.69,     4.11,     7.71,   0.0051,   0.0135,   0.0273,  3694.23,  4497.85,  5209.47,   871.83,  1209.72,  1639.62
1428,kr10,dhi,0,45316581, 13392.48, 11601.06,    0.318,     7.74,    12.36,    18.28,     2.98,     4.37,     6.19,   0.0176,   0.0245,   0.0331,  2855.65,  3747.51,  4603.05,  1784.77,  2053.02,  2357.59
1429,kr10,dhci,0,45316581, 13392.48, 11601.06,    0.318,     7.74,    12.36,    18.28,     2.98,     4.37,     6.19,   0.0176,   0.0245,   0.0331,  2855.65,  3747.51,  4603.05,  1784.77,  2053.02,  2357.59
1430,kr10,mi,0,45316581, 13909.57, 12010.00,    0.346,    10.70,    14.45,    19.44,     5.43,     6.84,     8.50,   0.0387,   0.0469,   0.0560,  2283.99,  3053.64,  3917.09,  2356.44,  2746.89,  3043.54
1431,kr10,hcexp,0,45316581,  9641.34,  8520.73,    0.262,     8.64,    18.12,    31.44,     1.74,     4.04,     7.46,   0.0057,   0.0139,   0.0271,  3703.85,  4508.54,  5308.72,   936.58,  1291.99,  1651.92
1432,kr12,dhi,0,46186991, 14217.93, 12470.98,    0.313,     7.90,    12.78,    18.50,     2.80,     4.27,     6.17,   0.0156,   0.0227,   0.0317,  3217.53,  4152.68,  4986.07,  1770.86,  2082.81,  2496.52
1433,kr12,dhci,0,46186991, 14217.93, 12470.98,    0.313,     7.90,    12.78,    18.50,     2.80,     4.27,     6.17,   0.0156,   0.0227,   0.0317,  3217.53,  4152.68,  4986.07,  1770.86,  2082.81,  2496.52
1434,kr12,mi,0,46186991, 14825.41, 13041.37,    0.340,    10.24,    14.15,    19.41,     5.23,     6.60,     8.30,   0.0369,   0.0449,   0.0539,  2440.42,  3326.43,  4284.09,  2547.97,  2909.06,  3198.50
1435,kr12,hcexp,0,46186991,  9862.40,  8735.76,    0.257,     9.51,    20.25,    35.10,     1.86,     4.40,     8.23,   0.0062,   0.0151,   0.0296,  4010.44,  4881.57,  5727.37,   977.95,  1353.92,  1755.22
1436,kr14,dhi,0,46302579, 14897.87, 12921.67,    0.310,     6.94,    11.88,    18.09,     2.43,     3.81,     5.65,   0.0138,   0.0200,   0.0283,  3358.13,  4388.90,  5331.14,  1810.54,  2071.93,  2421.87
1437,kr14,dhci,0,46302579, 14897.87, 12921.67,    0.310,     6.94,    11.88,    18.09,     2.43,     3.81,     5.65,   0.0138,   0.0200,   0.0283,  3358.13,  4388.90,  5331.14,  1810.54,  2071.93,  2421.87
1438,kr14,mi,0,46302579, 15454.94, 13478.79,    0.345,    10.52,    14.52,    19.41,     5.80,     7.09,     8.73,   0.0429,   0.0507,   0.0593,  2317.92,  3305.61,  4267.83,  2850.75,  3155.23,  3485.18
1439,kr14,hcexp,0,46302579, 10193.92,  9017.37,    0.268,    11.22,    22.24,    36.41,     2.29,     5.16,     9.15,   0.0077,   0.0182,   0.0344,  4113.19,  4963.40,  5803.91,  1055.48,  1497.44,  1949.10
1440,kr16,dhi,0,45504328, 15465.89, 13519.59,    0.312,     7.25,    12.13,    18.39,     2.50,     3.90,     5.74,   0.0141,   0.0204,   0.0289,  3546.77,  4588.65,  5579.54,  1861.07,  2171.14,  2532.21
1441,kr16,dhci,0,45504328, 15465.89, 13519.59,    0.312,     7.25,    12.13,    18.39,     2.50,     3.90,     5.74,   0.0141,   0.0204,   0.0289,  3546.77,  4588.65,  5579.54,  1861.07,  2171.14,  2532.21
1442,kr16,mi,0,45504328, 15896.85, 13984.03,    0.358,    12.12,    16.17,    21.08,     6.99,     8.39,    10.07,   0.0533,   0.0618,   0.0711,  2288.47,  3253.51,  4239.15,  3119.37,  3506.29,  3872.61
1443,kr16,hcexp,0,45504328, 10334.03,  9065.11,    0.272,    12.99,    25.45,    40.24,     2.72,     5.96,    10.42,   0.0091,   0.0212,   0.0397,  4274.98,  5176.59,  6011.89,  1132.86,  1583.21,  2099.86
1444,lt09,dhi,0,3255206,  7881.27,  6412.06,    0.364,    10.00,    14.96,    20.84,     4.01,     5.68,     7.73,   0.0241,   0.0329,   0.0433,  1536.63,  1988.54,  2419.86,  1028.19,  1217.49,  1427.38
1445,lt09,dhci,0,3255206,  7694.40,  6248.28,    0.372,    11.28,    16.78,    22.88,     4.43,     6.36,     8.61,   0.0267,   0.0366,   0.0483,  1556.63,  1991.30,  2399.39,  1008.19,  1214.73,  1447.84
1446,lt09,mi,0,3255206,  6873.44,  4734.95,    0.537,    32.09,    38.44,    42.28,    21.70,    24.41,    27.04,   0.1830,   0.2002,   0.2179,   830.63,  1170.80,  1386.69,  1734.20,  2035.23,  2460.55
1447,lt09,hcexp,0,3255206,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1448,lt10,dhi,0,3026283,  7130.30,  6227.73,    0.329,     8.61,    14.99,    21.02,     3.17,     4.84,     7.05,   0.0186,   0.0262,   0.0364,  1573.70,  2107.83,  2483.02,   917.40,  1006.04,  1253.62
1449,lt10,dhci,0,3026283,  6985.54,  6107.24,    0.335,    10.02,    16.32,    23.19,     3.61,     5.47,     7.87,   0.0207,   0.0295,   0.0409,  1593.29,  2070.07,  2469.24,   897.80,  1043.79,  1267.40
1450,lt10,mi,0,3026283,  5921.44,  4083.61,    0.547,    36.44,    40.86,    47.04,    26.41,    28.81,    31.36,   0.2304,   0.2470,   0.2635,   685.88,   918.56,  1245.07,  1805.21,  2195.31,  2491.57
1451,lt10,hcexp,0,3026283,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1452,lt11,dhi,0,2968153,  7772.99,  6649.78,    0.321,     7.40,    12.89,    18.98,     2.17,     3.76,     5.78,   0.0109,   0.0176,   0.0268,  1882.02,  2355.79,  2775.85,   777.89,   969.10,  1214.02
1453,lt11,dhci,0,2968153,  7627.94,  6527.73,    0.326,     8.41,    14.98,    20.36,     2.52,     4.28,     6.46,   0.0131,   0.0206,   0.0307,  1862.80,  2373.96,  2723.01,   797.11,   950.93,  1266.85
1454,lt11,mi,0,2968153,  6632.84,  4822.94,    0.526,    33.86,    38.24,    43.16,    24.06,    26.44,    28.85,   0.2079,   0.2241,   0.2402,   769.42,  1026.07,  1323.14,  1890.49,  2298.82,  2666.73
1455,lt11,hcexp,0,2968153,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1456,lt12,dhi,0,2952526,  8323.02,  6897.36,    0.344,     8.48,    13.69,    19.59,     2.61,     4.30,     6.38,   0.0136,   0.0212,   0.0310,  1909.27,  2365.45,  2790.06,   849.68,  1083.23,  1348.35
1457,lt12,dhci,0,2952526,  8193.57,  6756.58,    0.346,     9.10,    14.67,    20.23,     2.85,     4.65,     6.80,   0.0150,   0.0231,   0.0336,  1894.61,  2354.95,  2746.47,   864.34,  1093.73,  1391.95
1458,lt12,mi,0,2952526,  7137.94,  5215.08,    0.539,    34.20,    37.89,    43.43,    24.91,    27.15,    29.42,   0.2151,   0.2316,   0.2473,   749.81,   977.38,  1335.23,  2009.14,  2471.30,  2803.19
1459,lt12,hcexp,0,2952526,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1460,lt13,dhi,0,2926614,  8753.36,  7079.98,    0.349,     6.54,    12.69,    18.93,     2.13,     3.60,     5.67,   0.0109,   0.0172,   0.0261,  1910.53,  2535.44,  2974.66,   921.46,  1004.55,  1273.33
1461,lt13,dhci,0,2926614,  8613.11,  7002.09,    0.351,     7.42,    13.52,    20.10,     2.41,     3.97,     6.13,   0.0126,   0.0194,   0.0289,  1913.58,  2500.86,  2952.54,   918.41,  1039.13,  1295.45
1462,lt13,mi,0,2926614,  7823.02,  5688.72,    0.526,    30.87,    35.39,    40.75,    22.19,    24.36,    26.69,   0.1927,   0.2072,   0.2220,   796.75,  1102.82,  1465.38,  2035.24,  2437.17,  2782.61
1463,lt13,hcexp,0,2926614,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1464,lt14,dhi,0,2891300,  9567.70,  7605.51,    0.372,     9.00,    14.38,    20.10,     3.03,     4.85,     6.90,   0.0168,   0.0249,   0.0353,  2019.11,  2520.22,  2997.03,  1023.09,  1282.53,  1566.27
1465,lt14,dhci,0,2891300,  9431.06,  7514.05,    0.373,     9.54,    15.23,    20.87,     3.26,     5.16,     7.29,   0.0183,   0.0269,   0.0377,  2002.91,  2515.16,  2968.26,  1039.29,  1287.60,  1595.04
1466,lt14,mi,0,2891300,  8695.03,  6302.56,    0.543,    31.80,    35.80,    40.37,    23.82,    25.81,    27.80,   0.2094,   0.2235,   0.2372,   763.60,  1060.62,  1421.72,  2278.61,  2742.14,  3141.59
1467,lt14,hcexp,0,2891300,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1468,lt15,dhi,0,2873293, 10459.49,  8294.45,    0.370,    10.06,    14.94,    19.25,     3.11,     4.91,     6.91,   0.0168,   0.0252,   0.0357,  2293.14,  2783.52,  3189.05,  1024.64,  1363.71,  1787.62
1469,lt15,dhci,0,2873293, 10324.85,  8230.24,    0.372,    10.70,    15.36,    19.80,     3.45,     5.30,     7.30,   0.0190,   0.0280,   0.0388,  2247.74,  2715.72,  3140.17,  1070.04,  1431.50,  1836.50
1470,lt15,mi,0,2873293,  9563.29,  7033.35,    0.534,    31.25,    34.57,    38.45,    22.96,    24.91,    26.85,   0.2019,   0.2155,   0.2288,   880.90,  1158.21,  1501.36,  2436.88,  2989.01,  3475.31
1471,lt15,hcexp,0,2873293,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
