,dataset,variable,eq,percentile,thr,share
20587,ru16,mi,1,80,        26246.85,  13.4931
20588,ru16,mi,1,90,        35986.31,  17.2985
20589,ru16,mi,1,100,               .,  29.9651
20590,ru16,hcexp,1,10,.,.
20591,ru16,hcexp,1,20,.,.
20592,ru16,hcexp,1,30,.,.
20593,ru16,hcexp,1,40,.,.
20594,ru16,hcexp,1,50,.,.
20595,ru16,hcexp,1,60,.,.
20596,ru16,hcexp,1,70,.,.
20597,ru16,hcexp,1,80,.,.
20598,ru16,hcexp,1,90,.,.
20599,ru16,hcexp,1,100,.,.
20600,ru17,dhi,1,10,         7788.54,   3.0362
20601,ru17,dhi,1,20,        10000.14,   4.6654
20602,ru17,dhi,1,30,        11979.35,   5.7363
20603,ru17,dhi,1,40,        14103.13,   6.7958
20604,ru17,dhi,1,50,        16344.99,   7.9335
20605,ru17,dhi,1,60,        18863.68,   9.1473
20606,ru17,dhi,1,70,        21893.09,  10.6066
20607,ru17,dhi,1,80,        26242.33,  12.4375
20608,ru17,dhi,1,90,        33945.47,  15.3371
20609,ru17,dhi,1,100,               .,  24.3042
20610,ru17,dhci,1,10,         7218.46,   2.8387
20611,ru17,dhci,1,20,         9453.00,   4.5119
20612,ru17,dhci,1,30,        11481.25,   5.6191
20613,ru17,dhci,1,40,        13623.68,   6.7381
20614,ru17,dhci,1,50,        15860.66,   7.8922
20615,ru17,dhci,1,60,        18389.64,   9.1648
20616,ru17,dhci,1,70,        21371.57,  10.6580
20617,ru17,dhci,1,80,        25639.31,  12.5263
20618,ru17,dhci,1,90,        33251.50,  15.5574
20619,ru17,dhci,1,100,               .,  24.4934
20620,ru17,mi,1,10,         1547.34,   0.2587
20621,ru17,mi,1,20,         5667.57,   2.2919
20622,ru17,mi,1,30,         8537.04,   4.2305
20623,ru17,mi,1,40,        11126.82,   5.8139
20624,ru17,mi,1,50,        13808.67,   7.3731
20625,ru17,mi,1,60,        16977.92,   9.1275
20626,ru17,mi,1,70,        20585.69,  11.0715
20627,ru17,mi,1,80,        25282.96,  13.5464
20628,ru17,mi,1,90,        34467.62,  17.3298
20629,ru17,mi,1,100,               .,  28.9568
20630,ru17,hcexp,1,10,.,.
20631,ru17,hcexp,1,20,.,.
20632,ru17,hcexp,1,30,.,.
20633,ru17,hcexp,1,40,.,.
20634,ru17,hcexp,1,50,.,.
20635,ru17,hcexp,1,60,.,.
20636,ru17,hcexp,1,70,.,.
20637,ru17,hcexp,1,80,.,.
20638,ru17,hcexp,1,90,.,.
20639,ru17,hcexp,1,100,.,.
20640,ru18,dhi,1,10,         8017.53,   3.1558
20641,ru18,dhi,1,20,        10257.90,   4.6622
20642,ru18,dhi,1,30,        12208.35,   5.7022
20643,ru18,dhi,1,40,        14307.69,   6.7254
20644,ru18,dhi,1,50,        16555.15,   7.8203
20645,ru18,dhi,1,60,        19015.66,   9.0123
20646,ru18,dhi,1,70,        22311.26,  10.4381
20647,ru18,dhi,1,80,        26842.39,  12.4216
20648,ru18,dhi,1,90,        34662.86,  15.3557
20649,ru18,dhi,1,100,               .,  24.7063
20650,ru18,dhci,1,10,         7536.16,   2.9898
20651,ru18,dhci,1,20,         9731.22,   4.5458
20652,ru18,dhci,1,30,        11725.65,   5.5959
20653,ru18,dhci,1,40,        13783.00,   6.6750
20654,ru18,dhci,1,50,        16045.17,   7.7824
20655,ru18,dhci,1,60,        18564.10,   9.0228
20656,ru18,dhci,1,70,        21793.22,  10.4798
20657,ru18,dhci,1,80,        26227.66,  12.5074
20658,ru18,dhci,1,90,        33977.32,  15.4806
20659,ru18,dhci,1,100,               .,  24.9204
20660,ru18,mi,1,10,         1665.62,   0.2693
20661,ru18,mi,1,20,         6152.40,   2.4462
20662,ru18,mi,1,30,         8872.76,   4.3290
20663,ru18,mi,1,40,        11410.01,   5.8405
20664,ru18,mi,1,50,        14098.87,   7.3297
20665,ru18,mi,1,60,        17035.78,   8.9345
20666,ru18,mi,1,70,        20853.46,  10.8691
20667,ru18,mi,1,80,        26134.34,  13.4225
20668,ru18,mi,1,90,        35539.54,  17.3811
20669,ru18,mi,1,100,               .,  29.1780
20670,ru18,hcexp,1,10,.,.
20671,ru18,hcexp,1,20,.,.
20672,ru18,hcexp,1,30,.,.
20673,ru18,hcexp,1,40,.,.
20674,ru18,hcexp,1,50,.,.
20675,ru18,hcexp,1,60,.,.
20676,ru18,hcexp,1,70,.,.
20677,ru18,hcexp,1,80,.,.
20678,ru18,hcexp,1,90,.,.
20679,ru18,hcexp,1,100,.,.
20680,ru19,dhi,1,10,         8168.61,   3.1280
20681,ru19,dhi,1,20,        10445.70,   4.6908
20682,ru19,dhi,1,30,        12544.16,   5.7670
20683,ru19,dhi,1,40,        14475.74,   6.7573
20684,ru19,dhi,1,50,        16614.75,   7.7909
20685,ru19,dhi,1,60,        19154.46,   8.9606
20686,ru19,dhi,1,70,        22243.58,  10.3678
20687,ru19,dhi,1,80,        26607.94,  12.1862
20688,ru19,dhi,1,90,        34928.52,  15.1895
20689,ru19,dhi,1,100,               .,  25.1620
20690,ru19,dhci,1,10,         7622.01,   2.9266
20691,ru19,dhci,1,20,         9924.59,   4.5523
20692,ru19,dhci,1,30,        11997.82,   5.6558
20693,ru19,dhci,1,40,        13987.50,   6.6968
20694,ru19,dhci,1,50,        16144.61,   7.7635
20695,ru19,dhci,1,60,        18702.09,   8.9697
20696,ru19,dhci,1,70,        21744.17,  10.4101
20697,ru19,dhci,1,80,        26022.35,  12.2842
20698,ru19,dhci,1,90,        34307.03,  15.3164
20699,ru19,dhci,1,100,               .,  25.4245
20700,ru19,mi,1,10,         1517.19,   0.2452
20701,ru19,mi,1,20,         6116.74,   2.3552
20702,ru19,mi,1,30,         9048.14,   4.2908
20703,ru19,mi,1,40,        11675.33,   5.8434
20704,ru19,mi,1,50,        14417.58,   7.3805
20705,ru19,mi,1,60,        17426.73,   8.9798
20706,ru19,mi,1,70,        21070.80,  10.8065
20707,ru19,mi,1,80,        26210.90,  13.2152
20708,ru19,mi,1,90,        35979.85,  17.1516
20709,ru19,mi,1,100,               .,  29.7318
20710,ru19,hcexp,1,10,.,.
20711,ru19,hcexp,1,20,.,.
20712,ru19,hcexp,1,30,.,.
20713,ru19,hcexp,1,40,.,.
20714,ru19,hcexp,1,50,.,.
20715,ru19,hcexp,1,60,.,.
20716,ru19,hcexp,1,70,.,.
20717,ru19,hcexp,1,80,.,.
20718,ru19,hcexp,1,90,.,.
20719,ru19,hcexp,1,100,.,.
20720,se67,dhi,1,10,.,.
20721,se67,dhi,1,20,.,.
20722,se67,dhi,1,30,.,.
20723,se67,dhi,1,40,.,.
20724,se67,dhi,1,50,.,.
20725,se67,dhi,1,60,.,.
20726,se67,dhi,1,70,.,.
20727,se67,dhi,1,80,.,.
20728,se67,dhi,1,90,.,.
20729,se67,dhi,1,100,.,.
20730,se67,dhci,1,10,.,.
20731,se67,dhci,1,20,.,.
20732,se67,dhci,1,30,.,.
20733,se67,dhci,1,40,.,.
20734,se67,dhci,1,50,.,.
20735,se67,dhci,1,60,.,.
20736,se67,dhci,1,70,.,.
20737,se67,dhci,1,80,.,.
20738,se67,dhci,1,90,.,.
20739,se67,dhci,1,100,.,.
20740,se67,mi,1,10,.,.
20741,se67,mi,1,20,.,.
20742,se67,mi,1,30,.,.
20743,se67,mi,1,40,.,.
20744,se67,mi,1,50,.,.
20745,se67,mi,1,60,.,.
20746,se67,mi,1,70,.,.
20747,se67,mi,1,80,.,.
20748,se67,mi,1,90,.,.
20749,se67,mi,1,100,.,.
20750,se67,hcexp,1,10,.,.
20751,se67,hcexp,1,20,.,.
20752,se67,hcexp,1,30,.,.
20753,se67,hcexp,1,40,.,.
20754,se67,hcexp,1,50,.,.
20755,se67,hcexp,1,60,.,.
20756,se67,hcexp,1,70,.,.
20757,se67,hcexp,1,80,.,.
20758,se67,hcexp,1,90,.,.
20759,se67,hcexp,1,100,.,.
20760,se75,dhi,1,10,         8052.20,   4.0340
20761,se75,dhi,1,20,        10043.82,   6.1019
20762,se75,dhi,1,30,        11556.78,   7.2398
20763,se75,dhi,1,40,        12997.97,   8.2308
20764,se75,dhi,1,50,        14488.92,   9.2096
20765,se75,dhi,1,60,        15853.39,  10.1578
20766,se75,dhi,1,70,        17453.24,  11.1461
20767,se75,dhi,1,80,        19306.19,  12.3249
20768,se75,dhi,1,90,        22160.97,  13.8281
20769,se75,dhi,1,100,               .,  17.7271
20770,se75,dhci,1,10,         8052.20,   4.0340
20771,se75,dhci,1,20,        10043.82,   6.1019
20772,se75,dhci,1,30,        11556.78,   7.2398
20773,se75,dhci,1,40,        12997.97,   8.2308
20774,se75,dhci,1,50,        14488.92,   9.2096
20775,se75,dhci,1,60,        15853.39,  10.1578
20776,se75,dhci,1,70,        17453.24,  11.1461
20777,se75,dhci,1,80,        19306.19,  12.3249
20778,se75,dhci,1,90,        22160.97,  13.8281
20779,se75,dhci,1,100,               .,  17.7271
20780,se75,mi,1,10,          524.88,   0.0510
20781,se75,mi,1,20,         4856.50,   1.3141
20782,se75,mi,1,30,        10594.20,   4.6193
20783,se75,mi,1,40,        13765.90,   7.0819
20784,se75,mi,1,50,        16575.00,   8.7523
20785,se75,mi,1,60,        19567.29,  10.4226
20786,se75,mi,1,70,        22518.18,  12.0566
20787,se75,mi,1,80,        26497.84,  13.9987
20788,se75,mi,1,90,        32373.31,  16.7733
20789,se75,mi,1,100,               .,  24.9302
20790,se75,hcexp,1,10,.,.
20791,se75,hcexp,1,20,.,.
20792,se75,hcexp,1,30,.,.
20793,se75,hcexp,1,40,.,.
20794,se75,hcexp,1,50,.,.
20795,se75,hcexp,1,60,.,.
20796,se75,hcexp,1,70,.,.
20797,se75,hcexp,1,80,.,.
20798,se75,hcexp,1,90,.,.
20799,se75,hcexp,1,100,.,.
20800,se81,dhi,1,10,         8998.55,   4.2711
20801,se81,dhi,1,20,        10877.04,   6.6484
20802,se81,dhi,1,30,        12210.16,   7.6909
20803,se81,dhi,1,40,        13420.55,   8.3834
20804,se81,dhi,1,50,        14634.01,   9.2452
20805,se81,dhi,1,60,        15997.42,  10.0639
20806,se81,dhi,1,70,        17421.44,  11.0273
20807,se81,dhi,1,80,        19209.03,  12.0244
20808,se81,dhi,1,90,        22087.35,  13.6352
20809,se81,dhi,1,100,               .,  17.0102
20810,se81,dhci,1,10,         8998.55,   4.2711
20811,se81,dhci,1,20,        10877.04,   6.6484
20812,se81,dhci,1,30,        12210.16,   7.6909
20813,se81,dhci,1,40,        13420.55,   8.3834
20814,se81,dhci,1,50,        14634.01,   9.2452
20815,se81,dhci,1,60,        15997.42,  10.0639
20816,se81,dhci,1,70,        17421.44,  11.0273
20817,se81,dhci,1,80,        19209.03,  12.0244
20818,se81,dhci,1,90,        22087.35,  13.6352
20819,se81,dhci,1,100,               .,  17.0102
20820,se81,mi,1,10,          696.86,   0.1045
20821,se81,mi,1,20,         3211.60,   1.1333
20822,se81,mi,1,30,         8650.12,   3.6323
20823,se81,mi,1,40,        12455.75,   6.6583
20824,se81,mi,1,50,        15575.27,   8.8975
20825,se81,mi,1,60,        18345.53,  10.7361
20826,se81,mi,1,70,        21390.50,  12.5845
20827,se81,mi,1,80,        24844.49,  14.4744
20828,se81,mi,1,90,        30529.24,  17.1744
20829,se81,mi,1,100,               .,  24.6047
20830,se81,hcexp,1,10,.,.
20831,se81,hcexp,1,20,.,.
20832,se81,hcexp,1,30,.,.
20833,se81,hcexp,1,40,.,.
20834,se81,hcexp,1,50,.,.
20835,se81,hcexp,1,60,.,.
20836,se81,hcexp,1,70,.,.
20837,se81,hcexp,1,80,.,.
20838,se81,hcexp,1,90,.,.
20839,se81,hcexp,1,100,.,.
20840,se87,dhi,1,10,         9018.40,   3.9404
20841,se87,dhi,1,20,        11187.67,   6.2655
20842,se87,dhi,1,30,        12926.84,   7.4293
20843,se87,dhi,1,40,        14340.56,   8.4792
20844,se87,dhi,1,50,        15764.22,   9.2316
20845,se87,dhi,1,60,        17208.67,  10.1615
20846,se87,dhi,1,70,        18657.67,  11.0214
20847,se87,dhi,1,80,        20784.03,  12.1223
20848,se87,dhi,1,90,        23718.24,  13.5983
20849,se87,dhi,1,100,               .,  17.7505
20850,se87,dhci,1,10,         9018.40,   3.9404
20851,se87,dhci,1,20,        11187.67,   6.2655
20852,se87,dhci,1,30,        12926.84,   7.4293
20853,se87,dhci,1,40,        14340.56,   8.4792
20854,se87,dhci,1,50,        15764.22,   9.2316
20855,se87,dhci,1,60,        17208.67,  10.1615
20856,se87,dhci,1,70,        18657.67,  11.0214
20857,se87,dhci,1,80,        20784.03,  12.1223
20858,se87,dhci,1,90,        23718.24,  13.5983
20859,se87,dhci,1,100,               .,  17.7505
20860,se87,mi,1,10,          791.09,   0.1493
20861,se87,mi,1,20,         2990.16,   0.9790
20862,se87,mi,1,30,         8299.23,   3.1936
20863,se87,mi,1,40,        13045.75,   6.2367
20864,se87,mi,1,50,        16903.55,   8.6168
20865,se87,mi,1,60,        20011.79,  10.6186
20866,se87,mi,1,70,        23257.97,  12.4566
20867,se87,mi,1,80,        27386.01,  14.5448
20868,se87,mi,1,90,        33441.43,  17.3384
20869,se87,mi,1,100,               .,  25.8660
20870,se87,hcexp,1,10,.,.
20871,se87,hcexp,1,20,.,.
20872,se87,hcexp,1,30,.,.
20873,se87,hcexp,1,40,.,.
20874,se87,hcexp,1,50,.,.
20875,se87,hcexp,1,60,.,.
20876,se87,hcexp,1,70,.,.
20877,se87,hcexp,1,80,.,.
20878,se87,hcexp,1,90,.,.
20879,se87,hcexp,1,100,.,.
20880,se92,dhi,1,10,        10494.00,   3.6976
20881,se92,dhi,1,20,        12915.54,   6.0799
20882,se92,dhi,1,30,        14962.86,   7.2514
20883,se92,dhi,1,40,        16749.58,   8.2058
20884,se92,dhi,1,50,        18282.90,   9.0497
20885,se92,dhi,1,60,        20109.83,   9.9237
20886,se92,dhi,1,70,        22189.91,  10.9471
20887,se92,dhi,1,80,        24726.67,  12.1003
20888,se92,dhi,1,90,        29133.51,  13.8080
20889,se92,dhi,1,100,               .,  18.9364
20890,se92,dhci,1,10,        10494.00,   3.6976
20891,se92,dhci,1,20,        12915.54,   6.0799
20892,se92,dhci,1,30,        14962.86,   7.2514
20893,se92,dhci,1,40,        16749.58,   8.2058
20894,se92,dhci,1,50,        18282.90,   9.0497
20895,se92,dhci,1,60,        20109.83,   9.9237
20896,se92,dhci,1,70,        22189.91,  10.9471
20897,se92,dhci,1,80,        24726.67,  12.1003
20898,se92,dhci,1,90,        29133.51,  13.8080
20899,se92,dhci,1,100,               .,  18.9364
20900,se92,mi,1,10,          577.26,   0.0848
20901,se92,mi,1,20,         2296.79,   0.7470
20902,se92,mi,1,30,         6519.30,   2.2728
20903,se92,mi,1,40,        12123.08,   5.2870
20904,se92,mi,1,50,        16685.98,   8.0526
20905,se92,mi,1,60,        20704.27,  10.4764
20906,se92,mi,1,70,        24492.89,  12.6166
20907,se92,mi,1,80,        29221.71,  14.9063
20908,se92,mi,1,90,        36772.68,  18.1487
20909,se92,mi,1,100,               .,  27.4078
20910,se92,hcexp,1,10,.,.
20911,se92,hcexp,1,20,.,.
20912,se92,hcexp,1,30,.,.
20913,se92,hcexp,1,40,.,.
20914,se92,hcexp,1,50,.,.
20915,se92,hcexp,1,60,.,.
20916,se92,hcexp,1,70,.,.
20917,se92,hcexp,1,80,.,.
20918,se92,hcexp,1,90,.,.
20919,se92,hcexp,1,100,.,.
20920,se95,dhi,1,10,        10251.62,   3.5636
20921,se95,dhi,1,20,        12872.86,   6.4958
20922,se95,dhi,1,30,        14460.23,   7.5924
20923,se95,dhi,1,40,        15780.20,   8.3829
20924,se95,dhi,1,50,        17121.80,   9.0977
20925,se95,dhi,1,60,        18535.76,   9.8780
20926,se95,dhi,1,70,        20203.18,  10.6953
20927,se95,dhi,1,80,        22651.36,  11.8268
20928,se95,dhi,1,90,        26759.01,  13.5445
20929,se95,dhi,1,100,               .,  18.9230
20930,se95,dhci,1,10,        10251.62,   3.5636
20931,se95,dhci,1,20,        12872.86,   6.4958
20932,se95,dhci,1,30,        14460.23,   7.5924
20933,se95,dhci,1,40,        15780.20,   8.3829
20934,se95,dhci,1,50,        17121.80,   9.0977
20935,se95,dhci,1,60,        18535.76,   9.8780
20936,se95,dhci,1,70,        20203.18,  10.6953
20937,se95,dhci,1,80,        22651.36,  11.8268
20938,se95,dhci,1,90,        26759.01,  13.5445
20939,se95,dhci,1,100,               .,  18.9230
20940,se95,mi,1,10,          821.05,   0.0963
20941,se95,mi,1,20,         2867.08,   1.0518
20942,se95,mi,1,30,         6200.03,   2.4631
20943,se95,mi,1,40,        11531.04,   5.0259
20944,se95,mi,1,50,        15776.56,   7.7501
20945,se95,mi,1,60,        19819.10,  10.0886
20946,se95,mi,1,70,        23844.04,  12.3408
20947,se95,mi,1,80,        28417.12,  14.7545
20948,se95,mi,1,90,        36158.75,  18.0581
20949,se95,mi,1,100,               .,  28.3710
20950,se95,hcexp,1,10,.,.
20951,se95,hcexp,1,20,.,.
20952,se95,hcexp,1,30,.,.
20953,se95,hcexp,1,40,.,.
20954,se95,hcexp,1,50,.,.
20955,se95,hcexp,1,60,.,.
20956,se95,hcexp,1,70,.,.
20957,se95,hcexp,1,80,.,.
20958,se95,hcexp,1,90,.,.
20959,se95,hcexp,1,100,.,.
20960,se00,dhi,1,10,        11343.27,   3.7480
20961,se00,dhi,1,20,        13859.59,   5.7766
20962,se00,dhi,1,30,        16064.39,   6.8594
20963,se00,dhi,1,40,        18033.67,   7.8148
20964,se00,dhi,1,50,        19951.31,   8.6971
20965,se00,dhi,1,60,        22038.46,   9.6141
20966,se00,dhi,1,70,        24453.78,  10.6212
20967,se00,dhi,1,80,        27898.42,  11.9382
20968,se00,dhi,1,90,        33614.73,  13.9159
20969,se00,dhi,1,100,               .,  21.0148
20970,se00,dhci,1,10,        11343.27,   3.7480
20971,se00,dhci,1,20,        13859.59,   5.7766
20972,se00,dhci,1,30,        16064.39,   6.8594
20973,se00,dhci,1,40,        18033.67,   7.8148
20974,se00,dhci,1,50,        19951.31,   8.6971
20975,se00,dhci,1,60,        22038.46,   9.6141
20976,se00,dhci,1,70,        24453.78,  10.6212
20977,se00,dhci,1,80,        27898.42,  11.9382
20978,se00,dhci,1,90,        33614.73,  13.9159
20979,se00,dhci,1,100,               .,  21.0148
20980,se00,mi,1,10,         1550.44,   0.1771
20981,se00,mi,1,20,         4470.03,   1.1760
20982,se00,mi,1,30,        10967.24,   3.0611
20983,se00,mi,1,40,        16912.78,   5.8838
20984,se00,mi,1,50,        21571.07,   7.9968
20985,se00,mi,1,60,        26117.90,   9.8741
20986,se00,mi,1,70,        30596.36,  11.7248
20987,se00,mi,1,80,        36623.82,  13.8183
20988,se00,mi,1,90,        46746.62,  16.9969
20989,se00,mi,1,100,               .,  29.2912
20990,se00,hcexp,1,10,.,.
20991,se00,hcexp,1,20,.,.
20992,se00,hcexp,1,30,.,.
20993,se00,hcexp,1,40,.,.
20994,se00,hcexp,1,50,.,.
20995,se00,hcexp,1,60,.,.
20996,se00,hcexp,1,70,.,.
20997,se00,hcexp,1,80,.,.
20998,se00,hcexp,1,90,.,.
20999,se00,hcexp,1,100,.,.
21000,se05,dhi,1,10,        13215.87,   4.1201
21001,se05,dhi,1,20,        15924.64,   5.9212
21002,se05,dhi,1,30,        18380.10,   6.9544
21003,se05,dhi,1,40,        20699.56,   7.9282
21004,se05,dhi,1,50,        22949.64,   8.8625
21005,se05,dhi,1,60,        25240.37,   9.7630
21006,se05,dhi,1,70,        27846.97,  10.7426
21007,se05,dhi,1,80,        31428.26,  11.9822
21008,se05,dhi,1,90,        37282.31,  13.7893
21009,se05,dhi,1,100,               .,  19.9365
21010,se05,dhci,1,10,        13215.87,   4.1201
21011,se05,dhci,1,20,        15924.64,   5.9212
21012,se05,dhci,1,30,        18380.10,   6.9544
21013,se05,dhci,1,40,        20699.56,   7.9282
21014,se05,dhci,1,50,        22949.64,   8.8625
21015,se05,dhci,1,60,        25240.37,   9.7630
21016,se05,dhci,1,70,        27846.97,  10.7426
21017,se05,dhci,1,80,        31428.26,  11.9822
21018,se05,dhci,1,90,        37282.31,  13.7893
21019,se05,dhci,1,100,               .,  19.9365
21020,se05,mi,1,10,         1959.27,   0.2359
21021,se05,mi,1,20,         5076.71,   1.3139
21022,se05,mi,1,30,        12158.28,   3.2283
21023,se05,mi,1,40,        18434.40,   5.9718
21024,se05,mi,1,50,        23450.70,   8.1157
21025,se05,mi,1,60,        28189.90,   9.9909
21026,se05,mi,1,70,        33255.76,  11.8525
21027,se05,mi,1,80,        39804.84,  14.0530
21028,se05,mi,1,90,        49881.93,  17.0993
21029,se05,mi,1,100,               .,  28.1387
21030,se05,hcexp,1,10,.,.
21031,se05,hcexp,1,20,.,.
21032,se05,hcexp,1,30,.,.
21033,se05,hcexp,1,40,.,.
21034,se05,hcexp,1,50,.,.
21035,se05,hcexp,1,60,.,.
21036,se05,hcexp,1,70,.,.
21037,se05,hcexp,1,80,.,.
21038,se05,hcexp,1,90,.,.
21039,se05,hcexp,1,100,.,.
21040,si97,dhi,1,10,         9220.43,   4.0125
21041,si97,dhi,1,20,        11605.00,   5.9562
21042,si97,dhi,1,30,        13272.33,   7.1139
21043,si97,dhi,1,40,        14919.59,   8.0912
21044,si97,dhi,1,50,        16575.09,   8.9903
21045,si97,dhi,1,60,        18354.13,   9.9629
21046,si97,dhi,1,70,        20091.55,  11.0442
21047,si97,dhi,1,80,        22277.33,  11.9595
21048,si97,dhi,1,90,        26391.22,  13.7812
21049,si97,dhi,1,100,               .,  19.0881
21050,si97,dhci,1,10,         7775.91,   3.5750
21051,si97,dhci,1,20,        10158.99,   5.5767
21052,si97,dhci,1,30,        12037.62,   6.8704
21053,si97,dhci,1,40,        13514.04,   7.8825
21054,si97,dhci,1,50,        15202.35,   8.8546
21055,si97,dhci,1,60,        17046.82,   9.8742
21056,si97,dhci,1,70,        18807.26,  11.0417
21057,si97,dhci,1,80,        21104.66,  12.3012
21058,si97,dhci,1,90,        25170.59,  14.0701
21059,si97,dhci,1,100,               .,  19.9535
21060,si97,mi,1,10,          804.85,   0.1535
21061,si97,mi,1,20,         5470.21,   2.3602
21062,si97,mi,1,30,         8451.79,   5.4074
21063,si97,mi,1,40,        10673.74,   7.4705
21064,si97,mi,1,50,        12620.08,   9.0744
21065,si97,mi,1,60,        14367.48,  10.3989
21066,si97,mi,1,70,        16486.51,  11.9276
21067,si97,mi,1,80,        19252.84,  13.8465
21068,si97,mi,1,90,        23095.53,  16.1847
21069,si97,mi,1,100,               .,  23.1763
21070,si97,hcexp,1,10,         8197.50,   3.3069
21071,si97,hcexp,1,20,        10734.91,   5.1316
21072,si97,hcexp,1,30,        12679.13,   6.2868
21073,si97,hcexp,1,40,        14313.95,   7.2314
21074,si97,hcexp,1,50,        16228.90,   8.1881
21075,si97,hcexp,1,60,        18200.72,   9.1910
21076,si97,hcexp,1,70,        21066.57,  10.4888
21077,si97,hcexp,1,80,        24955.23,  12.2669
21078,si97,hcexp,1,90,        32134.49,  14.9087
21079,si97,hcexp,1,100,               .,  22.9997
21080,si99,dhi,1,10,         9117.27,   3.9389
21081,si99,dhi,1,20,        11524.75,   5.9257
21082,si99,dhi,1,30,        13423.83,   7.1135
21083,si99,dhi,1,40,        15088.84,   8.0582
21084,si99,dhi,1,50,        16693.12,   9.0177
21085,si99,dhi,1,60,        18353.70,   9.9333
21086,si99,dhi,1,70,        20214.21,  10.9030
21087,si99,dhi,1,80,        22514.22,  12.0243
21088,si99,dhi,1,90,        26592.93,  13.7869
21089,si99,dhi,1,100,               .,  19.2984
21090,si99,dhci,1,10,         7999.36,   3.6163
21091,si99,dhci,1,20,        10382.75,   5.6707
21092,si99,dhci,1,30,        12014.43,   6.8879
21093,si99,dhci,1,40,        13640.68,   7.8847
21094,si99,dhci,1,50,        15108.87,   8.8160
21095,si99,dhci,1,60,        16868.80,   9.8118
21096,si99,dhci,1,70,        18746.45,  10.9331
21097,si99,dhci,1,80,        20914.02,  12.1707
21098,si99,dhci,1,90,        25226.54,  14.0715
21099,si99,dhci,1,100,               .,  20.1372
21100,si99,mi,1,10,          521.38,   0.0814
21101,si99,mi,1,20,         5474.41,   2.1219
21102,si99,mi,1,30,         8476.24,   5.4052
21103,si99,mi,1,40,        10612.54,   7.3344
21104,si99,mi,1,50,        12762.74,   9.0890
21105,si99,mi,1,60,        14596.58,  10.4217
21106,si99,mi,1,70,        16734.64,  12.0695
21107,si99,mi,1,80,        19304.42,  13.7803
21108,si99,mi,1,90,        23379.92,  16.1884
21109,si99,mi,1,100,               .,  23.5081
21110,si99,hcexp,1,10,         7665.71,   3.4059
21111,si99,hcexp,1,20,         9912.05,   5.1317
21112,si99,hcexp,1,30,        11557.42,   6.2828
21113,si99,hcexp,1,40,        13130.50,   7.2007
21114,si99,hcexp,1,50,        14839.95,   8.1635
21115,si99,hcexp,1,60,        16991.34,   9.2080
21116,si99,hcexp,1,70,        19592.43,  10.6753
21117,si99,hcexp,1,80,        23288.68,  12.3806
21118,si99,hcexp,1,90,        29135.99,  15.0326
21119,si99,hcexp,1,100,               .,  22.5189
21120,si04,dhi,1,10,        10447.45,   3.9912
21121,si04,dhi,1,20,        13106.73,   6.0289
21122,si04,dhi,1,30,        14916.82,   7.0885
21123,si04,dhi,1,40,        16727.60,   8.0297
21124,si04,dhi,1,50,        18486.59,   8.9083
21125,si04,dhi,1,60,        20307.92,   9.8137
21126,si04,dhi,1,70,        22619.08,  10.8352
21127,si04,dhi,1,80,        25519.75,  12.1324
21128,si04,dhi,1,90,        30518.23,  14.0222
21129,si04,dhi,1,100,               .,  19.1500
21130,si04,dhci,1,10,         9562.07,   3.8763
21131,si04,dhci,1,20,        12141.83,   5.8390
21132,si04,dhci,1,30,        13894.74,   6.9654
21133,si04,dhci,1,40,        15553.24,   7.8131
21134,si04,dhci,1,50,        17401.28,   8.7711
21135,si04,dhci,1,60,        19196.49,   9.7421
21136,si04,dhci,1,70,        21449.75,  10.7807
21137,si04,dhci,1,80,        24497.89,  12.2013
21138,si04,dhci,1,90,        29918.92,  14.3048
21139,si04,dhci,1,100,               .,  19.7061
21140,si04,mi,1,10,          297.06,   0.0328
21141,si04,mi,1,20,         4383.00,   1.1561
21142,si04,mi,1,30,         9047.61,   4.8716
21143,si04,mi,1,40,        11667.86,   7.1651
21144,si04,mi,1,50,        13970.82,   8.8436
21145,si04,mi,1,60,        16370.58,  10.4532
21146,si04,mi,1,70,        18899.19,  12.1261
21147,si04,mi,1,80,        22657.83,  14.2639
21148,si04,mi,1,90,        27642.75,  17.0637
21149,si04,mi,1,100,               .,  24.0239
21150,si04,hcexp,1,10,         8047.94,   3.5494
21151,si04,hcexp,1,20,        10181.36,   5.1223
21152,si04,hcexp,1,30,        11992.97,   6.1389
21153,si04,hcexp,1,40,        13728.35,   7.0991
21154,si04,hcexp,1,50,        15665.31,   8.1210
21155,si04,hcexp,1,60,        17826.93,   9.2598
21156,si04,hcexp,1,70,        20486.31,  10.5815
21157,si04,hcexp,1,80,        24046.42,  12.3281
21158,si04,hcexp,1,90,        30866.53,  14.8800
21159,si04,hcexp,1,100,               .,  22.9200
21160,si07,dhi,1,10,        10915.00,   3.9329
21161,si07,dhi,1,20,        13971.89,   5.8832
21162,si07,dhi,1,30,        16335.06,   7.1267
21163,si07,dhi,1,40,        18122.77,   8.1049
21164,si07,dhi,1,50,        20138.70,   9.0133
21165,si07,dhi,1,60,        22268.64,   9.9203
21166,si07,dhi,1,70,        24608.13,  11.0149
21167,si07,dhi,1,80,        27666.43,  12.1924
21168,si07,dhi,1,90,        32531.30,  14.0487
21169,si07,dhi,1,100,               .,  18.7625
