,dataset,variable,eq,percentile,thr,share
612,at11,dhci,0,30,        14736.35,   5.9879
613,at11,dhci,0,40,        17016.82,   7.0063
614,at11,dhci,0,50,        19496.87,   8.0796
615,at11,dhci,0,60,        22440.82,   9.2417
616,at11,dhci,0,70,        25866.59,  10.6222
617,at11,dhci,0,80,        30487.16,  12.3471
618,at11,dhci,0,90,        38271.39,  14.9683
619,at11,dhci,0,100,               .,  23.9014
620,at11,mi,0,10,          108.67,   0.0135
621,at11,mi,0,20,         2096.61,   0.2896
622,at11,mi,0,30,         7834.66,   2.3828
623,at11,mi,0,40,        12022.43,   4.5561
624,at11,mi,0,50,        16440.35,   6.5652
625,at11,mi,0,60,        21157.03,   8.5779
626,at11,mi,0,70,        27006.73,  10.9806
627,at11,mi,0,80,        35009.61,  14.1467
628,at11,mi,0,90,        48136.07,  18.7714
629,at11,mi,0,100,               .,  33.7161
630,at11,hcexp,0,10,.,.
631,at11,hcexp,0,20,.,.
632,at11,hcexp,0,30,.,.
633,at11,hcexp,0,40,.,.
634,at11,hcexp,0,50,.,.
635,at11,hcexp,0,60,.,.
636,at11,hcexp,0,70,.,.
637,at11,hcexp,0,80,.,.
638,at11,hcexp,0,90,.,.
639,at11,hcexp,0,100,.,.
640,at12,dhi,0,10,         9390.29,   2.8819
641,at12,dhi,0,20,        12394.13,   4.9354
642,at12,dhi,0,30,        14816.82,   6.1265
643,at12,dhi,0,40,        16938.07,   7.1842
644,at12,dhi,0,50,        19261.46,   8.0600
645,at12,dhi,0,60,        22139.83,   9.3153
646,at12,dhi,0,70,        25275.16,  10.6379
647,at12,dhi,0,80,        29803.97,  12.2995
648,at12,dhi,0,90,        37460.68,  14.9433
649,at12,dhi,0,100,               .,  23.6161
650,at12,dhci,0,10,         9338.42,   2.8856
651,at12,dhci,0,20,        12362.74,   4.9352
652,at12,dhci,0,30,        14738.95,   6.1097
653,at12,dhci,0,40,        16876.94,   7.1348
654,at12,dhci,0,50,        19143.89,   8.1195
655,at12,dhci,0,60,        22035.02,   9.2990
656,at12,dhci,0,70,        25080.41,  10.6448
657,at12,dhci,0,80,        29612.66,  12.2870
658,at12,dhci,0,90,        37253.52,  14.9389
659,at12,dhci,0,100,               .,  23.6456
660,at12,mi,0,10,           78.67,   0.0092
661,at12,mi,0,20,         1710.30,   0.2322
662,at12,mi,0,30,         7715.66,   2.1925
663,at12,mi,0,40,        12177.05,   4.7022
664,at12,mi,0,50,        16358.91,   6.7433
665,at12,mi,0,60,        20815.03,   8.6318
666,at12,mi,0,70,        26373.12,  11.0270
667,at12,mi,0,80,        33785.95,  14.0176
668,at12,mi,0,90,        46826.25,  18.6544
669,at12,mi,0,100,               .,  33.7899
670,at12,hcexp,0,10,.,.
671,at12,hcexp,0,20,.,.
672,at12,hcexp,0,30,.,.
673,at12,hcexp,0,40,.,.
674,at12,hcexp,0,50,.,.
675,at12,hcexp,0,60,.,.
676,at12,hcexp,0,70,.,.
677,at12,hcexp,0,80,.,.
678,at12,hcexp,0,90,.,.
679,at12,hcexp,0,100,.,.
680,at13,dhi,0,10,        10060.69,   3.1084
681,at13,dhi,0,20,        12802.30,   4.9544
682,at13,dhi,0,30,        15067.83,   5.9791
683,at13,dhi,0,40,        17542.54,   7.0042
684,at13,dhi,0,50,        19815.51,   8.0411
685,at13,dhi,0,60,        22762.42,   9.1073
686,at13,dhi,0,70,        26207.33,  10.4785
687,at13,dhi,0,80,        30680.15,  12.1792
688,at13,dhi,0,90,        38695.19,  14.6685
689,at13,dhi,0,100,               .,  24.4794
690,at13,dhci,0,10,        10060.69,   3.1084
691,at13,dhci,0,20,        12802.30,   4.9544
692,at13,dhci,0,30,        15067.83,   5.9791
693,at13,dhci,0,40,        17542.54,   7.0042
694,at13,dhci,0,50,        19815.51,   8.0411
695,at13,dhci,0,60,        22762.42,   9.1073
696,at13,dhci,0,70,        26207.33,  10.4785
697,at13,dhci,0,80,        30680.15,  12.1792
698,at13,dhci,0,90,        38695.19,  14.6685
699,at13,dhci,0,100,               .,  24.4794
700,at13,mi,0,10,           70.42,   0.0073
701,at13,mi,0,20,         1983.93,   0.2438
702,at13,mi,0,30,         8063.50,   2.1495
703,at13,mi,0,40,        12650.86,   4.6765
704,at13,mi,0,50,        16995.46,   6.6037
705,at13,mi,0,60,        21463.54,   8.6282
706,at13,mi,0,70,        26957.06,  10.8443
707,at13,mi,0,80,        35498.48,  13.8629
708,at13,mi,0,90,        48544.65,  18.5547
709,at13,mi,0,100,               .,  34.4290
710,at13,hcexp,0,10,.,.
711,at13,hcexp,0,20,.,.
712,at13,hcexp,0,30,.,.
713,at13,hcexp,0,40,.,.
714,at13,hcexp,0,50,.,.
715,at13,hcexp,0,60,.,.
716,at13,hcexp,0,70,.,.
717,at13,hcexp,0,80,.,.
718,at13,hcexp,0,90,.,.
719,at13,hcexp,0,100,.,.
720,at14,dhi,0,10,         9840.09,   3.1263
721,at14,dhi,0,20,        12622.70,   4.9281
722,at14,dhi,0,30,        14930.26,   6.0585
723,at14,dhi,0,40,        17456.09,   7.0684
724,at14,dhi,0,50,        19946.95,   8.1215
725,at14,dhi,0,60,        22482.24,   9.2627
726,at14,dhi,0,70,        25649.44,  10.4909
727,at14,dhi,0,80,        29909.35,  12.1161
728,at14,dhi,0,90,        37854.75,  14.5828
729,at14,dhi,0,100,               .,  24.2447
730,at14,dhci,0,10,         9840.09,   3.1263
731,at14,dhci,0,20,        12622.70,   4.9281
732,at14,dhci,0,30,        14930.26,   6.0585
733,at14,dhci,0,40,        17456.09,   7.0684
734,at14,dhci,0,50,        19946.95,   8.1215
735,at14,dhci,0,60,        22482.24,   9.2627
736,at14,dhci,0,70,        25649.44,  10.4909
737,at14,dhci,0,80,        29909.35,  12.1161
738,at14,dhci,0,90,        37854.75,  14.5828
739,at14,dhci,0,100,               .,  24.2447
740,at14,mi,0,10,           57.76,   0.0051
741,at14,mi,0,20,         1732.78,   0.2089
742,at14,mi,0,30,         7874.18,   2.3459
743,at14,mi,0,40,        12265.92,   4.5970
744,at14,mi,0,50,        16509.68,   6.6246
745,at14,mi,0,60,        21021.65,   8.5631
746,at14,mi,0,70,        26615.30,  10.8760
747,at14,mi,0,80,        34324.12,  13.8299
748,at14,mi,0,90,        48317.36,  18.5326
749,at14,mi,0,100,               .,  34.4169
750,at14,hcexp,0,10,.,.
751,at14,hcexp,0,20,.,.
752,at14,hcexp,0,30,.,.
753,at14,hcexp,0,40,.,.
754,at14,hcexp,0,50,.,.
755,at14,hcexp,0,60,.,.
756,at14,hcexp,0,70,.,.
757,at14,hcexp,0,80,.,.
758,at14,hcexp,0,90,.,.
759,at14,hcexp,0,100,.,.
760,at15,dhi,0,10,         9673.05,   2.9897
761,at15,dhi,0,20,        12597.94,   4.8697
762,at15,dhi,0,30,        14878.31,   6.0513
763,at15,dhi,0,40,        17423.55,   7.0836
764,at15,dhi,0,50,        20006.43,   8.2039
765,at15,dhi,0,60,        22629.16,   9.3596
766,at15,dhi,0,70,        25734.05,  10.5970
767,at15,dhi,0,80,        30180.16,  12.2041
768,at15,dhi,0,90,        37684.87,  14.6092
769,at15,dhi,0,100,               .,  24.0319
770,at15,dhci,0,10,         9673.05,   2.9897
771,at15,dhci,0,20,        12597.94,   4.8697
772,at15,dhci,0,30,        14878.31,   6.0513
773,at15,dhci,0,40,        17423.55,   7.0836
774,at15,dhci,0,50,        20006.43,   8.2039
775,at15,dhci,0,60,        22629.16,   9.3596
776,at15,dhci,0,70,        25734.05,  10.5970
777,at15,dhci,0,80,        30180.16,  12.2041
778,at15,dhci,0,90,        37684.87,  14.6092
779,at15,dhci,0,100,               .,  24.0319
780,at15,mi,0,10,           33.53,   0.0017
781,at15,mi,0,20,         1836.04,   0.1922
782,at15,mi,0,30,         7873.58,   2.3034
783,at15,mi,0,40,        12314.27,   4.5470
784,at15,mi,0,50,        16589.27,   6.5677
785,at15,mi,0,60,        21840.21,   8.6540
786,at15,mi,0,70,        27037.16,  10.9508
787,at15,mi,0,80,        34863.08,  13.8020
788,at15,mi,0,90,        47650.62,  18.5791
789,at15,mi,0,100,               .,  34.4022
790,at15,hcexp,0,10,.,.
791,at15,hcexp,0,20,.,.
792,at15,hcexp,0,30,.,.
793,at15,hcexp,0,40,.,.
794,at15,hcexp,0,50,.,.
795,at15,hcexp,0,60,.,.
796,at15,hcexp,0,70,.,.
797,at15,hcexp,0,80,.,.
798,at15,hcexp,0,90,.,.
799,at15,hcexp,0,100,.,.
800,at16,dhi,0,10,        10068.15,   2.8250
801,at16,dhi,0,20,        13164.21,   4.8990
802,at16,dhi,0,30,        15659.74,   6.0500
803,at16,dhi,0,40,        18185.22,   7.0907
804,at16,dhi,0,50,        20776.89,   8.1379
805,at16,dhi,0,60,        23704.41,   9.3255
806,at16,dhi,0,70,        27104.65,  10.5861
807,at16,dhi,0,80,        31757.04,  12.2637
808,at16,dhi,0,90,        39730.48,  14.7982
809,at16,dhi,0,100,               .,  24.0239
810,at16,dhci,0,10,        10068.15,   2.8250
811,at16,dhci,0,20,        13164.21,   4.8990
812,at16,dhci,0,30,        15659.74,   6.0500
813,at16,dhci,0,40,        18185.22,   7.0907
814,at16,dhci,0,50,        20776.89,   8.1379
815,at16,dhci,0,60,        23704.41,   9.3255
816,at16,dhci,0,70,        27104.65,  10.5861
817,at16,dhci,0,80,        31757.04,  12.2637
818,at16,dhci,0,90,        39730.48,  14.7982
819,at16,dhci,0,100,               .,  24.0239
820,at16,mi,0,10,           12.85,   0.0003
821,at16,mi,0,20,         1665.98,   0.1611
822,at16,mi,0,30,         8058.90,   2.1119
823,at16,mi,0,40,        13072.37,   4.7139
824,at16,mi,0,50,        16961.39,   6.5657
825,at16,mi,0,60,        22031.44,   8.5347
826,at16,mi,0,70,        28031.63,  10.9408
827,at16,mi,0,80,        35975.10,  13.9261
828,at16,mi,0,90,        49682.47,  18.5210
829,at16,mi,0,100,               .,  34.5245
830,at16,hcexp,0,10,.,.
831,at16,hcexp,0,20,.,.
832,at16,hcexp,0,30,.,.
833,at16,hcexp,0,40,.,.
834,at16,hcexp,0,50,.,.
835,at16,hcexp,0,60,.,.
836,at16,hcexp,0,70,.,.
837,at16,hcexp,0,80,.,.
838,at16,hcexp,0,90,.,.
839,at16,hcexp,0,100,.,.
840,at17,dhi,0,10,        10123.35,   3.0481
841,at17,dhi,0,20,        13184.20,   5.0348
842,at17,dhi,0,30,        15483.05,   6.0220
843,at17,dhi,0,40,        18298.72,   7.1715
844,at17,dhi,0,50,        20842.82,   8.2812
845,at17,dhi,0,60,        23581.75,   9.4197
846,at17,dhi,0,70,        26984.68,  10.6836
847,at17,dhi,0,80,        31472.74,  12.2985
848,at17,dhi,0,90,        39062.04,  14.8314
849,at17,dhi,0,100,               .,  23.2091
850,at17,dhci,0,10,        10123.35,   3.0481
851,at17,dhci,0,20,        13184.20,   5.0348
852,at17,dhci,0,30,        15483.05,   6.0220
853,at17,dhci,0,40,        18298.72,   7.1715
854,at17,dhci,0,50,        20842.82,   8.2812
855,at17,dhci,0,60,        23581.75,   9.4197
856,at17,dhci,0,70,        26984.68,  10.6836
857,at17,dhci,0,80,        31472.74,  12.2985
858,at17,dhci,0,90,        39062.04,  14.8314
859,at17,dhci,0,100,               .,  23.2091
860,at17,mi,0,10,           33.35,   0.0020
861,at17,mi,0,20,         2027.37,   0.2076
862,at17,mi,0,30,         8628.97,   2.3999
863,at17,mi,0,40,        13169.16,   4.8653
864,at17,mi,0,50,        17772.25,   6.8436
865,at17,mi,0,60,        22411.03,   8.7897
866,at17,mi,0,70,        28404.36,  11.2887
867,at17,mi,0,80,        36260.16,  14.2017
868,at17,mi,0,90,        49219.18,  18.4858
869,at17,mi,0,100,               .,  32.9157
870,at17,hcexp,0,10,.,.
871,at17,hcexp,0,20,.,.
872,at17,hcexp,0,30,.,.
873,at17,hcexp,0,40,.,.
874,at17,hcexp,0,50,.,.
875,at17,hcexp,0,60,.,.
876,at17,hcexp,0,70,.,.
877,at17,hcexp,0,80,.,.
878,at17,hcexp,0,90,.,.
879,at17,hcexp,0,100,.,.
880,at18,dhi,0,10,        10239.52,   3.0026
881,at18,dhi,0,20,        12950.23,   4.9311
882,at18,dhi,0,30,        15315.14,   5.9078
883,at18,dhi,0,40,        17957.45,   6.9979
884,at18,dhi,0,50,        20638.92,   8.2196
885,at18,dhi,0,60,        23656.82,   9.1650
886,at18,dhi,0,70,        27093.02,  10.6215
887,at18,dhi,0,80,        31830.84,  12.3180
888,at18,dhi,0,90,        39865.45,  14.7820
889,at18,dhi,0,100,               .,  24.0545
890,at18,dhci,0,10,        10239.52,   3.0026
891,at18,dhci,0,20,        12950.23,   4.9311
892,at18,dhci,0,30,        15315.14,   5.9078
893,at18,dhci,0,40,        17957.45,   6.9979
894,at18,dhci,0,50,        20638.92,   8.2196
895,at18,dhci,0,60,        23656.82,   9.1650
896,at18,dhci,0,70,        27093.02,  10.6215
897,at18,dhci,0,80,        31830.84,  12.3180
898,at18,dhci,0,90,        39865.45,  14.7820
899,at18,dhci,0,100,               .,  24.0545
900,at18,mi,0,10,           31.14,   0.0019
901,at18,mi,0,20,         1761.17,   0.1675
902,at18,mi,0,30,         8755.38,   2.2495
903,at18,mi,0,40,        12684.72,   4.6820
904,at18,mi,0,50,        17057.17,   6.5026
905,at18,mi,0,60,        22145.58,   8.5146
906,at18,mi,0,70,        28153.56,  10.9359
907,at18,mi,0,80,        36908.95,  14.0888
908,at18,mi,0,90,        50375.21,  18.7371
909,at18,mi,0,100,               .,  34.1201
910,at18,hcexp,0,10,.,.
911,at18,hcexp,0,20,.,.
912,at18,hcexp,0,30,.,.
913,at18,hcexp,0,40,.,.
914,at18,hcexp,0,50,.,.
915,at18,hcexp,0,60,.,.
916,at18,hcexp,0,70,.,.
917,at18,hcexp,0,80,.,.
918,at18,hcexp,0,90,.,.
919,at18,hcexp,0,100,.,.
920,at19,dhi,0,10,        10297.65,   2.9095
921,at19,dhi,0,20,        13503.13,   4.9902
922,at19,dhi,0,30,        16034.26,   6.1112
923,at19,dhi,0,40,        18424.04,   7.1258
924,at19,dhi,0,50,        20997.89,   8.1257
925,at19,dhi,0,60,        24132.98,   9.3221
926,at19,dhi,0,70,        27774.48,  10.7067
927,at19,dhi,0,80,        32697.54,  12.4009
928,at19,dhi,0,90,        41108.13,  14.9561
929,at19,dhi,0,100,               .,  23.3517
930,at19,dhci,0,10,        10297.65,   2.9095
931,at19,dhci,0,20,        13503.13,   4.9902
932,at19,dhci,0,30,        16034.26,   6.1112
933,at19,dhci,0,40,        18424.04,   7.1258
934,at19,dhci,0,50,        20997.89,   8.1257
935,at19,dhci,0,60,        24132.98,   9.3221
936,at19,dhci,0,70,        27774.48,  10.7067
937,at19,dhci,0,80,        32697.54,  12.4009
938,at19,dhci,0,90,        41108.13,  14.9561
939,at19,dhci,0,100,               .,  23.3517
940,at19,mi,0,10,           26.07,   0.0010
941,at19,mi,0,20,         2070.23,   0.1892
942,at19,mi,0,30,         8533.53,   2.3405
943,at19,mi,0,40,        13736.17,   4.6751
944,at19,mi,0,50,        18245.80,   6.7385
945,at19,mi,0,60,        23212.09,   8.6809
946,at19,mi,0,70,        29393.91,  11.0302
947,at19,mi,0,80,        37891.53,  14.0655
948,at19,mi,0,90,        51995.26,  18.5670
949,at19,mi,0,100,               .,  33.7121
950,at19,hcexp,0,10,.,.
951,at19,hcexp,0,20,.,.
952,at19,hcexp,0,30,.,.
953,at19,hcexp,0,40,.,.
954,at19,hcexp,0,50,.,.
955,at19,hcexp,0,60,.,.
956,at19,hcexp,0,70,.,.
957,at19,hcexp,0,80,.,.
958,at19,hcexp,0,90,.,.
959,at19,hcexp,0,100,.,.
960,au81,dhi,0,10,         5638.18,   2.7980
961,au81,dhi,0,20,         7584.41,   4.8894
962,au81,dhi,0,30,         8814.79,   5.9920
963,au81,dhi,0,40,        10084.61,   6.9221
964,au81,dhi,0,50,        11524.56,   7.8156
965,au81,dhi,0,60,        13372.17,   9.0684
966,au81,dhi,0,70,        15866.61,  10.6757
967,au81,dhi,0,80,        19251.98,  12.6886
968,au81,dhi,0,90,        24563.05,  15.8310
969,au81,dhi,0,100,               .,  23.3191
970,au81,dhci,0,10,         5638.18,   2.7980
971,au81,dhci,0,20,         7584.41,   4.8894
972,au81,dhci,0,30,         8814.79,   5.9920
973,au81,dhci,0,40,        10084.61,   6.9221
974,au81,dhci,0,50,        11524.56,   7.8156
975,au81,dhci,0,60,        13372.17,   9.0684
976,au81,dhci,0,70,        15866.61,  10.6757
977,au81,dhci,0,80,        19251.98,  12.6886
978,au81,dhci,0,90,        24563.05,  15.8310
979,au81,dhci,0,100,               .,  23.3191
980,au81,mi,0,10,          530.12,   0.0595
981,au81,mi,0,20,         5021.76,   1.6578
982,au81,mi,0,30,         8223.02,   4.3776
983,au81,mi,0,40,        10565.41,   6.0695
984,au81,mi,0,50,        12944.79,   7.5691
985,au81,mi,0,60,        15613.88,   9.1565
986,au81,mi,0,70,        19133.63,  11.0938
987,au81,mi,0,80,        23954.03,  13.7159
988,au81,mi,0,90,        31967.46,  17.7433
989,au81,mi,0,100,               .,  28.5571
990,au81,hcexp,0,10,.,.
991,au81,hcexp,0,20,.,.
992,au81,hcexp,0,30,.,.
993,au81,hcexp,0,40,.,.
994,au81,hcexp,0,50,.,.
995,au81,hcexp,0,60,.,.
996,au81,hcexp,0,70,.,.
997,au81,hcexp,0,80,.,.
998,au81,hcexp,0,90,.,.
999,au81,hcexp,0,100,.,.
1000,au85,dhi,0,10,         5727.05,   2.7327
1001,au85,dhi,0,20,         7659.03,   4.7575
1002,au85,dhi,0,30,         8934.53,   5.8716
1003,au85,dhi,0,40,        10130.23,   6.7389
1004,au85,dhi,0,50,        11697.10,   7.6776
1005,au85,dhi,0,60,        13555.94,   8.9409
1006,au85,dhi,0,70,        16076.71,  10.4110
1007,au85,dhi,0,80,        19803.46,  12.6343
1008,au85,dhi,0,90,        26014.72,  15.9582
1009,au85,dhi,0,100,               .,  24.2772
1010,au85,dhci,0,10,         5727.05,   2.7327
1011,au85,dhci,0,20,         7659.03,   4.7575
1012,au85,dhci,0,30,         8934.53,   5.8716
1013,au85,dhci,0,40,        10130.23,   6.7389
1014,au85,dhci,0,50,        11697.10,   7.6776
1015,au85,dhci,0,60,        13555.94,   8.9409
1016,au85,dhci,0,70,        16076.71,  10.4110
1017,au85,dhci,0,80,        19803.46,  12.6343
1018,au85,dhci,0,90,        26014.72,  15.9582
1019,au85,dhci,0,100,               .,  24.2772
1020,au85,mi,0,10,          380.84,   0.0358
1021,au85,mi,0,20,         3627.01,   1.0712
1022,au85,mi,0,30,         7698.33,   3.6815
1023,au85,mi,0,40,        10318.84,   5.6193
1024,au85,mi,0,50,        12827.52,   7.2164
1025,au85,mi,0,60,        15791.09,   8.9428
1026,au85,mi,0,70,        19277.55,  10.8807
1027,au85,mi,0,80,        24772.47,  13.6021
1028,au85,mi,0,90,        33640.50,  17.9310
1029,au85,mi,0,100,               .,  31.0192
1030,au85,hcexp,0,10,.,.
1031,au85,hcexp,0,20,.,.
1032,au85,hcexp,0,30,.,.
1033,au85,hcexp,0,40,.,.
1034,au85,hcexp,0,50,.,.
1035,au85,hcexp,0,60,.,.
1036,au85,hcexp,0,70,.,.
1037,au85,hcexp,0,80,.,.
1038,au85,hcexp,0,90,.,.
1039,au85,hcexp,0,100,.,.
1040,au89,dhi,0,10,         5762.32,   2.6450
1041,au89,dhi,0,20,         7629.25,   4.6331
1042,au89,dhi,0,30,         9021.91,   5.7172
1043,au89,dhi,0,40,        10351.91,   6.6559
1044,au89,dhi,0,50,        12009.50,   7.6516
1045,au89,dhi,0,60,        14110.65,   8.9705
1046,au89,dhi,0,70,        16640.40,  10.5385
1047,au89,dhi,0,80,        20320.40,  12.6204
1048,au89,dhi,0,90,        26490.28,  15.8775
1049,au89,dhi,0,100,               .,  24.6904
1050,au89,dhci,0,10,         5762.32,   2.6450
1051,au89,dhci,0,20,         7629.25,   4.6331
1052,au89,dhci,0,30,         9021.91,   5.7172
1053,au89,dhci,0,40,        10351.91,   6.6559
1054,au89,dhci,0,50,        12009.50,   7.6516
1055,au89,dhci,0,60,        14110.65,   8.9705
1056,au89,dhci,0,70,        16640.40,  10.5385
1057,au89,dhci,0,80,        20320.40,  12.6204
1058,au89,dhci,0,90,        26490.28,  15.8775
1059,au89,dhci,0,100,               .,  24.6904
1060,au89,mi,0,10,          677.79,   0.0756
1061,au89,mi,0,20,         4703.33,   1.4810
1062,au89,mi,0,30,         8044.10,   3.8510
1063,au89,mi,0,40,        10828.69,   5.6499
1064,au89,mi,0,50,        13438.84,   7.2169
1065,au89,mi,0,60,        16645.98,   8.9602
1066,au89,mi,0,70,        20410.44,  10.9880
1067,au89,mi,0,80,        25824.12,  13.6625
1068,au89,mi,0,90,        34555.65,  17.7125
1069,au89,mi,0,100,               .,  30.4024
1070,au89,hcexp,0,10,.,.
1071,au89,hcexp,0,20,.,.
1072,au89,hcexp,0,30,.,.
1073,au89,hcexp,0,40,.,.
1074,au89,hcexp,0,50,.,.
1075,au89,hcexp,0,60,.,.
1076,au89,hcexp,0,70,.,.
1077,au89,hcexp,0,80,.,.
1078,au89,hcexp,0,90,.,.
1079,au89,hcexp,0,100,.,.
1080,au95,dhi,0,10,         5337.95,   2.6642
1081,au95,dhi,0,20,         7079.33,   4.6895
1082,au95,dhi,0,30,         8274.39,   5.7729
1083,au95,dhi,0,40,         9503.60,   6.7222
1084,au95,dhi,0,50,        10997.42,   7.6846
1085,au95,dhi,0,60,        12946.52,   9.0028
1086,au95,dhi,0,70,        15023.65,  10.5501
1087,au95,dhi,0,80,        18476.05,  12.3967
1088,au95,dhi,0,90,        24147.86,  15.8865
1089,au95,dhi,0,100,               .,  24.6306
1090,au95,dhci,0,10,         5337.95,   2.6642
1091,au95,dhci,0,20,         7079.33,   4.6895
1092,au95,dhci,0,30,         8274.39,   5.7729
1093,au95,dhci,0,40,         9503.60,   6.7222
1094,au95,dhci,0,50,        10997.42,   7.6846
1095,au95,dhci,0,60,        12946.52,   9.0028
1096,au95,dhci,0,70,        15023.65,  10.5501
1097,au95,dhci,0,80,        18476.05,  12.3967
1098,au95,dhci,0,90,        24147.86,  15.8865
1099,au95,dhci,0,100,               .,  24.6306
1100,au95,mi,0,10,            0.13,   0.0001
1101,au95,mi,0,20,         1764.14,   0.3625
1102,au95,mi,0,30,         6103.36,   2.8711
1103,au95,mi,0,40,         9019.88,   5.2026
1104,au95,mi,0,50,        11713.51,   7.2008
1105,au95,mi,0,60,        14511.48,   9.1024
1106,au95,mi,0,70,        17925.95,  11.2099
1107,au95,mi,0,80,        22797.25,  14.0268
1108,au95,mi,0,90,        30938.85,  18.1833
1109,au95,mi,0,100,               .,  31.8406
1110,au95,hcexp,0,10,.,.
1111,au95,hcexp,0,20,.,.
1112,au95,hcexp,0,30,.,.
1113,au95,hcexp,0,40,.,.
1114,au95,hcexp,0,50,.,.
1115,au95,hcexp,0,60,.,.
1116,au95,hcexp,0,70,.,.
1117,au95,hcexp,0,80,.,.
1118,au95,hcexp,0,90,.,.
1119,au95,hcexp,0,100,.,.
1120,au01,dhi,0,10,         6080.33,   2.6012
1121,au01,dhi,0,20,         7922.60,   4.6165
1122,au01,dhi,0,30,         9318.76,   5.6607
1123,au01,dhi,0,40,        10726.49,   6.4700
1124,au01,dhi,0,50,        12507.63,   7.5741
1125,au01,dhi,0,60,        14796.02,   8.9690
1126,au01,dhi,0,70,        17633.78,  10.4636
