,dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
942,fr84,mi,1,54116806, 20285.85, 16236.15,    0.475,    25.68,    31.69,    38.18,    17.63,    19.81,    22.34,   0.1523,   0.1649,   0.1789,  2552.06,  3817.23,  5067.73,  5591.03,  6361.64,  7146.91
943,fr84,hcexp,1,54116806,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
944,fr90,dhi,1,57167272, 25163.76, 21769.23,    0.289,     3.10,     7.00,    13.89,     1.00,     1.78,     3.18,   0.0055,   0.0084,   0.0133,  5906.71,  8117.58, 10068.69,  2800.98,  2767.04,  2992.85
945,fr90,dhci,1,57167272, 25163.76, 21769.23,    0.289,     3.10,     7.00,    13.89,     1.00,     1.78,     3.18,   0.0055,   0.0084,   0.0133,  5906.71,  8117.58, 10068.69,  2800.98,  2767.04,  2992.85
946,fr90,mi,1,57167272, 21456.51, 17578.68,    0.467,    25.29,    31.55,    37.55,    17.04,    19.30,    21.85,   0.1452,   0.1584,   0.1730,  2838.06,  4225.20,  5462.02,  5869.63,  6659.42,  7599.52
947,fr90,hcexp,1,57167272,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
948,fr96,dhi,1,57428276, 25869.19, 22790.44,    0.285,     4.26,     8.76,    15.17,     1.43,     2.43,     3.98,   0.0079,   0.0119,   0.0180,  6054.28,  8240.41, 10085.38,  3061.90,  3154.81,  3588.88
949,fr96,dhci,1,57428276, 25869.19, 22790.44,    0.285,     4.26,     8.76,    15.17,     1.43,     2.43,     3.98,   0.0079,   0.0119,   0.0180,  6054.28,  8240.41, 10085.38,  3061.90,  3154.81,  3588.88
950,fr96,mi,1,57428276, 23970.54, 19601.80,    0.480,    28.09,    32.34,    37.25,    19.26,    21.45,    23.67,   0.1584,   0.1748,   0.1904,  2865.09,  3838.04,  4985.40,  6251.08,  7557.17,  8688.86
951,fr96,hcexp,1,57428276,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
952,fr97,dhi,1,57605981, 25989.88, 22819.16,    0.285,     4.14,     8.72,    15.02,     1.33,     2.33,     3.87,   0.0073,   0.0111,   0.0171,  6197.37,  8365.75, 10162.65,  2930.29,  3043.83,  3528.84
953,fr97,dhci,1,57605981, 25989.88, 22819.16,    0.285,     4.14,     8.72,    15.02,     1.33,     2.33,     3.87,   0.0073,   0.0111,   0.0171,  6197.37,  8365.75, 10162.65,  2930.29,  3043.83,  3528.84
954,fr97,mi,1,57605981, 24258.66, 19877.33,    0.485,    28.40,    32.83,    37.32,    19.73,    21.90,    24.10,   0.1632,   0.1795,   0.1950,  2786.49,  3798.86,  4851.25,  6341.18,  7610.72,  8840.24
955,fr97,hcexp,1,57605981,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
956,fr98,dhi,1,57848256, 26639.05, 23395.71,    0.282,     3.71,     8.20,    14.46,     1.13,     2.08,     3.59,   0.0060,   0.0095,   0.0152,  6517.60,  8730.13, 10549.29,  2840.68,  2967.72,  3488.13
957,fr98,dhci,1,57848256, 26639.05, 23395.71,    0.282,     3.71,     8.20,    14.46,     1.13,     2.08,     3.59,   0.0060,   0.0095,   0.0152,  6517.60,  8730.13, 10549.29,  2840.68,  2967.72,  3488.13
958,fr98,mi,1,57848256, 24726.74, 20062.68,    0.494,    29.27,    33.52,    38.11,    20.58,    22.73,    24.91,   0.1718,   0.1881,   0.2035,  2778.88,  3767.89,  4862.29,  6579.40,  7929.96,  9175.13
959,fr98,hcexp,1,57848256,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
960,fr99,dhi,1,58121816, 27250.81, 23670.02,    0.291,     3.83,     8.29,    14.78,     1.15,     2.12,     3.65,   0.0064,   0.0098,   0.0155,  6616.49,  8813.96, 10696.50,  2851.52,  3021.05,  3505.51
961,fr99,dhci,1,58121816, 27250.81, 23670.02,    0.291,     3.83,     8.29,    14.78,     1.15,     2.12,     3.65,   0.0064,   0.0098,   0.0155,  6616.49,  8813.96, 10696.50,  2851.52,  3021.05,  3505.51
962,fr99,mi,1,58121816, 25611.63, 20633.51,    0.496,    28.54,    32.62,    37.37,    20.41,    22.43,    24.52,   0.1725,   0.1877,   0.2021,  2697.76,  3696.15,  4881.49,  6770.25,  8138.86,  9320.52
963,fr99,hcexp,1,58121816,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
964,fr00,dhi,1,58493863, 27858.25, 24065.74,    0.294,     3.70,     8.26,    14.90,     1.16,     2.12,     3.66,   0.0064,   0.0099,   0.0156,  6611.30,  8944.59, 10892.68,  3015.00,  3088.28,  3546.76
965,fr00,dhci,1,58493863, 27858.25, 24065.74,    0.294,     3.70,     8.26,    14.90,     1.16,     2.12,     3.66,   0.0064,   0.0099,   0.0156,  6611.30,  8944.59, 10892.68,  3015.00,  3088.28,  3546.76
966,fr00,mi,1,58493863, 26439.82, 21456.66,    0.495,    28.10,    32.32,    36.75,    20.09,    22.11,    24.18,   0.1701,   0.1850,   0.1993,  2743.04,  3799.78,  4938.99,  6883.25,  8233.09,  9500.45
967,fr00,hcexp,1,58493863,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
968,fr01,dhi,1,58816851, 28471.60, 24615.43,    0.292,     3.67,     8.09,    14.65,     1.10,     2.04,     3.57,   0.0058,   0.0093,   0.0149,  6895.58,  9209.98, 11168.27,  2950.59,  3097.73,  3600.99
969,fr01,dhci,1,58816851, 28471.60, 24615.43,    0.292,     3.67,     8.09,    14.65,     1.10,     2.04,     3.57,   0.0058,   0.0093,   0.0149,  6895.58,  9209.98, 11168.27,  2950.59,  3097.73,  3600.99
970,fr01,mi,1,58816851, 27196.06, 22141.39,    0.492,    27.42,    31.78,    36.37,    19.61,    21.59,    23.69,   0.1656,   0.1803,   0.1945,  2806.96,  3945.06,  5149.98,  7039.21,  8362.65,  9619.28
971,fr01,hcexp,1,58816851,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
972,fr02,dhi,1,58541039, 29311.45, 25376.31,    0.289,     3.45,     7.92,    14.19,     0.89,     1.84,     3.35,   0.0044,   0.0076,   0.0131,  7539.91,  9745.15, 11634.99,  2610.61,  2943.01,  3590.80
973,fr02,dhci,1,58541039, 29311.45, 25376.31,    0.289,     3.45,     7.92,    14.19,     0.89,     1.84,     3.35,   0.0044,   0.0076,   0.0131,  7539.91,  9745.15, 11634.99,  2610.61,  2943.01,  3590.80
974,fr02,mi,1,58541039, 28226.98, 23371.24,    0.480,    26.47,    30.30,    34.95,    18.50,    20.48,    22.50,   0.1543,   0.1691,   0.1832,  3055.16,  4111.66,  5424.36,  7095.36,  8576.50,  9801.43
975,fr02,hcexp,1,58541039,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
976,fr03,dhi,1,58953610, 29089.06, 25281.33,    0.288,     3.50,     8.12,    14.26,     0.92,     1.91,     3.44,   0.0046,   0.0079,   0.0136,  7452.15,  9672.62, 11511.19,  2660.39,  2968.05,  3657.61
977,fr03,dhci,1,58953610, 29089.06, 25281.33,    0.288,     3.50,     8.12,    14.26,     0.92,     1.91,     3.44,   0.0046,   0.0079,   0.0136,  7452.15,  9672.62, 11511.19,  2660.39,  2968.05,  3657.61
978,fr03,mi,1,58953610, 27824.71, 23188.09,    0.483,    27.09,    30.86,    35.36,    19.31,    21.23,    23.20,   0.1623,   0.1770,   0.1909,  2905.16,  3946.75,  5216.45,  7207.37,  8693.92,  9952.35
979,fr03,hcexp,1,58953610,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
980,fr04,dhi,1,59378203, 29072.59, 25232.34,    0.289,     3.67,     7.96,    14.01,     0.95,     1.94,     3.41,   0.0049,   0.0083,   0.0138,  7475.82,  9541.44, 11459.71,  2617.11,  3074.73,  3679.69
981,fr04,dhci,1,59378203, 29072.59, 25232.34,    0.289,     3.67,     7.96,    14.01,     0.95,     1.94,     3.41,   0.0049,   0.0083,   0.0138,  7475.82,  9541.44, 11459.71,  2617.11,  3074.73,  3679.69
982,fr04,mi,1,59378203, 27610.36, 23005.04,    0.485,    27.20,    31.23,    35.55,    19.42,    21.37,    23.37,   0.1636,   0.1782,   0.1922,  2889.42,  3982.45,  5187.83,  7203.51,  8633.72,  9951.57
983,fr04,hcexp,1,59378203,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
984,fr05,dhi,1,59882416, 29377.01, 25444.84,    0.295,     4.35,     8.35,    14.21,     1.58,     2.51,     3.94,   0.0096,   0.0135,   0.0191,  6494.41,  8893.76, 11036.50,  3683.52,  3828.66,  4230.40
985,fr05,dhci,1,59882416, 29377.01, 25444.84,    0.295,     4.35,     8.35,    14.21,     1.58,     2.51,     3.94,   0.0096,   0.0135,   0.0191,  6494.41,  8893.76, 11036.50,  3683.52,  3828.66,  4230.40
986,fr05,mi,1,59882416, 28154.82, 23347.06,    0.490,    27.38,    31.25,    35.64,    19.96,    21.81,    23.75,   0.1707,   0.1845,   0.1978,  2759.62,  3843.35,  5092.43,  7418.31,  8879.07, 10174.47
987,fr05,hcexp,1,59882416,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
988,fr06,dhi,1,60242092, 29962.09, 25934.43,    0.297,     4.35,     8.30,    14.65,     1.52,     2.44,     3.91,   0.0091,   0.0129,   0.0186,  6759.16,  9153.10, 11405.10,  3614.61,  3814.12,  4155.56
989,fr06,dhci,1,60242092, 29962.09, 25934.43,    0.297,     4.35,     8.30,    14.65,     1.52,     2.44,     3.91,   0.0091,   0.0129,   0.0186,  6759.16,  9153.10, 11405.10,  3614.61,  3814.12,  4155.56
990,fr06,mi,1,60242092, 28634.22, 23581.45,    0.490,    27.28,    31.03,    35.77,    19.75,    21.62,    23.59,   0.1680,   0.1821,   0.1956,  2863.42,  3930.70,  5299.63,  7510.35,  9036.52, 10261.03
991,fr06,hcexp,1,60242092,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
992,fr07,dhi,1,60555350, 30409.92, 26278.47,    0.297,     4.47,     8.35,    14.35,     1.60,     2.53,     3.98,   0.0098,   0.0137,   0.0193,  6745.46,  9149.76, 11399.18,  3765.93,  3989.48,  4367.90
993,fr07,dhci,1,60555350, 30409.92, 26278.47,    0.297,     4.47,     8.35,    14.35,     1.60,     2.53,     3.98,   0.0098,   0.0137,   0.0193,  6745.46,  9149.76, 11399.18,  3765.93,  3989.48,  4367.90
994,fr07,mi,1,60555350, 28911.19, 23960.10,    0.490,    27.66,    31.28,    35.58,    19.93,    21.82,    23.75,   0.1695,   0.1838,   0.1973,  2935.87,  3973.89,  5240.99,  7575.51,  9165.35, 10526.09
995,fr07,hcexp,1,60555350,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
996,fr08,dhi,1,60925893, 31036.93, 26740.45,    0.299,     4.62,     8.38,    14.63,     1.58,     2.54,     4.01,   0.0092,   0.0132,   0.0191,  7027.53,  9318.20, 11645.39,  3668.65,  4052.03,  4398.88
997,fr08,dhci,1,60925893, 31036.93, 26740.45,    0.299,     4.62,     8.38,    14.63,     1.58,     2.54,     4.01,   0.0092,   0.0132,   0.0191,  7027.53,  9318.20, 11645.39,  3668.65,  4052.03,  4398.88
998,fr08,mi,1,60925893, 29445.79, 24593.82,    0.487,    27.43,    31.43,    35.49,    19.45,    21.43,    23.43,   0.1626,   0.1778,   0.1921,  3111.29,  4253.23,  5452.73,  7584.89,  9117.00, 10591.54
999,fr08,hcexp,1,60925893,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1000,fr09,dhi,1,61255128, 31014.31, 26841.60,    0.300,     4.74,     8.77,    14.96,     1.85,     2.81,     4.30,   0.0118,   0.0159,   0.0218,  6540.37,  9123.62, 11478.46,  4196.27,  4297.18,  4626.50
1001,fr09,dhci,1,61255128, 31014.31, 26841.60,    0.300,     4.74,     8.77,    14.96,     1.85,     2.81,     4.30,   0.0118,   0.0159,   0.0218,  6540.37,  9123.62, 11478.46,  4196.27,  4297.18,  4626.50
1002,fr09,mi,1,61255128, 28976.91, 23888.12,    0.498,    28.97,    32.66,    36.87,    21.14,    23.07,    25.03,   0.1806,   0.1953,   0.2092,  2901.64,  3939.54,  5174.31,  7835.00,  9481.26, 10930.65
1003,fr09,hcexp,1,61255128,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1004,fr10,dhi,1,61584905, 31214.41, 26755.75,    0.307,     4.85,     9.04,    15.46,     1.70,     2.73,     4.29,   0.0106,   0.0147,   0.0208,  6945.17,  9341.74, 11599.78,  3757.13,  4036.14,  4453.67
1005,fr10,dhci,1,61584905, 31214.41, 26755.75,    0.307,     4.85,     9.04,    15.46,     1.70,     2.73,     4.29,   0.0106,   0.0147,   0.0208,  6945.17,  9341.74, 11599.78,  3757.13,  4036.14,  4453.67
1006,fr10,mi,1,61584905, 29225.72, 23841.36,    0.508,    29.29,    33.16,    37.58,    21.60,    23.52,    25.49,   0.1861,   0.2005,   0.2142,  2810.96,  3889.68,  5162.29,  7891.34,  9488.20, 10891.16
1007,fr10,hcexp,1,61584905,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1008,fr11,dhi,1,61874829, 31317.51, 26595.23,    0.313,     4.76,     9.11,    15.63,     1.73,     2.75,     4.32,   0.0108,   0.0149,   0.0211,  6766.03,  9281.60, 11548.48,  3872.06,  4016.02,  4408.66
1009,fr11,dhci,1,61874829, 31317.51, 26595.23,    0.313,     4.76,     9.11,    15.63,     1.73,     2.75,     4.32,   0.0108,   0.0149,   0.0211,  6766.03,  9281.60, 11548.48,  3872.06,  4016.02,  4408.66
1010,fr11,mi,1,61874829, 29478.99, 23638.50,    0.514,    29.82,    33.52,    37.77,    21.73,    23.71,    25.70,   0.1860,   0.2010,   0.2152,  2885.39,  3891.14,  5099.63,  7752.70,  9406.48, 10857.51
1011,fr11,hcexp,1,61874829,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1012,fr12,dhi,1,62133003, 30903.19, 26359.50,    0.312,     5.06,     9.29,    15.42,     1.78,     2.85,     4.40,   0.0109,   0.0153,   0.0216,  6823.82,  9139.34, 11299.80,  3719.98,  4040.41,  4515.90
1013,fr12,dhci,1,62133003, 30903.19, 26359.50,    0.312,     5.06,     9.29,    15.42,     1.78,     2.85,     4.40,   0.0109,   0.0153,   0.0216,  6823.82,  9139.34, 11299.80,  3719.98,  4040.41,  4515.90
1014,fr12,mi,1,62133003, 29095.11, 23383.00,    0.519,    30.35,    34.06,    38.15,    22.40,    24.36,    26.31,   0.1922,   0.2073,   0.2215,  2762.01,  3755.33,  4909.40,  7781.79,  9424.42, 10906.30
1015,fr12,hcexp,1,62133003,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1016,fr13,dhi,1,62404291, 30631.29, 26467.01,    0.299,     4.32,     8.82,    15.13,     1.45,     2.45,     3.99,   0.0086,   0.0124,   0.0184,  7036.52,  9554.29, 11687.47,  3550.27,  3679.21,  4192.73
1017,fr13,dhci,1,62404291, 30631.29, 26467.01,    0.299,     4.32,     8.82,    15.13,     1.45,     2.45,     3.99,   0.0086,   0.0124,   0.0184,  7036.52,  9554.29, 11687.47,  3550.27,  3679.21,  4192.73
1018,fr13,mi,1,62404291, 28643.15, 23588.87,    0.506,    29.84,    33.48,    37.71,    22.03,    23.95,    25.89,   0.1895,   0.2042,   0.2180,  2771.10,  3767.36,  4979.63,  7815.70,  9466.14, 10900.57
1019,fr13,hcexp,1,62404291,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1020,fr14,dhi,1,62764987, 30544.68, 26483.04,    0.298,     4.54,     9.05,    15.01,     1.55,     2.60,     4.14,   0.0092,   0.0133,   0.0195,  6974.27,  9436.39, 11509.86,  3618.94,  3805.13,  4379.96
1021,fr14,dhci,1,62764987, 30544.68, 26483.04,    0.298,     4.54,     9.05,    15.01,     1.55,     2.60,     4.14,   0.0092,   0.0133,   0.0195,  6974.27,  9436.39, 11509.86,  3618.94,  3805.13,  4379.96
1022,fr14,mi,1,62764987, 28568.35, 23380.70,    0.514,    30.52,    34.05,    38.02,    23.00,    24.84,    26.70,   0.1995,   0.2139,   0.2274,  2611.60,  3581.22,  4730.91,  7981.61,  9660.30, 11158.92
1023,fr14,hcexp,1,62764987,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1024,fr15,dhi,1,63087583, 30816.87, 26641.54,    0.299,     4.40,     8.98,    15.24,     1.46,     2.49,     4.05,   0.0086,   0.0125,   0.0186,  7127.09,  9633.92, 11742.15,  3529.53,  3686.85,  4242.77
1025,fr15,dhci,1,63087583, 30816.87, 26641.54,    0.299,     4.40,     8.98,    15.24,     1.46,     2.49,     4.05,   0.0086,   0.0125,   0.0186,  7127.09,  9633.92, 11742.15,  3529.53,  3686.85,  4242.77
1026,fr15,mi,1,63087583, 28582.39, 23265.99,    0.518,    31.15,    34.66,    38.63,    23.39,    25.29,    27.19,   0.2027,   0.2175,   0.2313,  2654.42,  3598.86,  4734.54,  8002.20,  9721.91, 11250.38
1027,fr15,hcexp,1,63087583,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1028,fr16,dhi,1,63299922, 30858.87, 26919.35,    0.296,     4.61,     9.16,    15.30,     1.54,     2.60,     4.16,   0.0094,   0.0134,   0.0195,  7160.17,  9633.42, 11756.15,  3607.57,  3826.25,  4395.46
1029,fr16,dhci,1,63299922, 30858.87, 26919.35,    0.296,     4.61,     9.16,    15.30,     1.54,     2.60,     4.16,   0.0094,   0.0134,   0.0195,  7160.17,  9633.42, 11756.15,  3607.57,  3826.25,  4395.46
1030,fr16,mi,1,63299922, 28588.75, 23253.69,    0.519,    31.51,    35.31,    39.17,    23.75,    25.66,    27.59,   0.2072,   0.2217,   0.2354,  2651.37,  3676.94,  4773.92,  8116.37,  9782.73, 11377.69
1031,fr16,hcexp,1,63299922,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1032,fr17,dhi,1,63469156, 31068.47, 27045.32,    0.297,     4.60,     8.98,    15.27,     1.59,     2.60,     4.16,   0.0096,   0.0136,   0.0197,  7092.61,  9603.78, 11807.77,  3725.52,  3918.88,  4419.42
1033,fr17,dhci,1,63469156, 31068.47, 27045.32,    0.297,     4.60,     8.98,    15.27,     1.59,     2.60,     4.16,   0.0096,   0.0136,   0.0197,  7092.61,  9603.78, 11807.77,  3725.52,  3918.88,  4419.42
1034,fr17,mi,1,63469156, 28849.95, 23343.82,    0.521,    31.71,    35.19,    39.25,    23.76,    25.69,    27.61,   0.2069,   0.2216,   0.2354,  2709.54,  3650.49,  4813.25,  8108.59,  9872.17, 11413.94
1035,fr17,hcexp,1,63469156,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1036,fr18,dhi,1,63653447, 31130.19, 26970.76,    0.303,     4.55,     9.25,    16.04,     1.53,     2.58,     4.23,   0.0092,   0.0132,   0.0195,  7151.22,  9726.41, 11916.22,  3637.08,  3758.97,  4266.23
1037,fr18,dhci,1,63653447, 31130.19, 26970.76,    0.303,     4.55,     9.25,    16.04,     1.53,     2.58,     4.23,   0.0092,   0.0132,   0.0195,  7151.22,  9726.41, 11916.22,  3637.08,  3758.97,  4266.23
1038,fr18,mi,1,63653447, 29225.08, 23219.29,    0.531,    31.93,    35.63,    39.46,    24.15,    26.08,    28.00,   0.2104,   0.2252,   0.2391,  2630.68,  3614.30,  4702.27,  8157.62,  9871.08, 11480.18
1039,fr18,hcexp,1,63653447,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1040,ge09,dhi,1,3477216,  4256.72,  2878.51,    0.466,    14.77,    20.69,    26.28,     5.88,     8.26,    10.74,   0.0354,   0.0482,   0.0626,   693.27,   865.05,  1021.48,   458.13,   574.21,   705.63
1041,ge09,dhci,1,3477216,  4183.79,  2812.91,    0.471,    15.93,    21.88,    27.66,     6.35,     8.83,    11.43,   0.0386,   0.0521,   0.0672,   692.11,   858.75,  1013.61,   459.29,   580.50,   713.49
1042,ge09,mi,1,3477216,  3645.28,  2258.05,    0.563,    32.26,    37.40,    41.55,    20.30,    23.21,    25.93,   0.1584,   0.1799,   0.2002,   426.64,   546.03,   649.30,   724.76,   893.22,  1077.81
1043,ge09,hcexp,1,3477216,  4577.82,  3719.35,    0.348,     3.58,     6.19,    10.32,     0.93,     1.71,     2.79,   0.0039,   0.0072,   0.0118,   851.33,  1041.54,  1260.83,   300.07,   397.72,   466.28
1044,ge10,dhi,1,3482637,  4465.07,  3150.71,    0.453,    13.97,    20.82,    27.27,     5.37,     7.77,    10.51,   0.0307,   0.0433,   0.0581,   775.96,   987.40,  1161.88,   484.32,   587.96,   728.55
1045,ge10,dhci,1,3482637,  4385.65,  3033.00,    0.457,    15.37,    21.87,    28.31,     5.88,     8.45,    11.25,   0.0341,   0.0477,   0.0633,   778.40,   966.91,  1139.52,   481.89,   608.45,   750.91
1046,ge10,mi,1,3482637,  3830.82,  2469.95,    0.546,    31.49,    36.54,    41.59,    19.20,    22.15,    25.00,   0.1474,   0.1690,   0.1896,   491.84,   620.60,   753.84,   768.44,   954.76,  1136.59
1047,ge10,hcexp,1,3482637,  4694.39,  3796.07,    0.355,     4.54,     8.49,    13.85,     0.99,     2.09,     3.58,   0.0036,   0.0078,   0.0140,   985.05,  1188.18,  1401.41,   275.23,   387.17,   489.02
1048,ge11,dhi,1,3496104,  4616.58,  3179.78,    0.455,    13.20,    18.84,    25.68,     4.77,     7.00,     9.51,   0.0266,   0.0383,   0.0518,   812.02,   999.47,  1201.00,   459.89,   590.42,   706.86
1049,ge11,dhci,1,3496104,  4530.43,  3089.38,    0.459,    14.18,    19.78,    26.99,     5.23,     7.59,    10.20,   0.0295,   0.0421,   0.0564,   802.35,   980.05,  1186.86,   469.56,   609.84,   721.00
1050,ge11,mi,1,3496104,  3992.91,  2606.79,    0.545,    30.04,    34.28,    39.83,    17.64,    20.53,    23.27,   0.1317,   0.1533,   0.1735,   525.18,   637.65,   793.11,   746.73,   952.24,  1114.76
1051,ge11,hcexp,1,3496104,  4804.72,  4008.40,    0.344,     4.52,     8.80,    13.16,     1.07,     2.23,     3.72,   0.0042,   0.0086,   0.0150,   969.76,  1187.56,  1368.54,   302.15,   402.33,   539.33
1052,ge12,dhi,1,3563307,  5100.44,  3824.00,    0.411,    11.27,    18.54,    25.09,     3.68,     5.89,     8.54,   0.0192,   0.0294,   0.0426,  1030.24,  1304.89,  1513.45,   499.36,   607.10,   780.94
1053,ge12,dhci,1,3563307,  5002.17,  3747.16,    0.414,    12.13,    19.47,    26.20,     4.14,     6.45,     9.21,   0.0226,   0.0335,   0.0473,  1007.11,  1278.36,  1488.27,   522.49,   633.64,   806.12
1054,ge12,mi,1,3563307,  4417.08,  3214.90,    0.499,    27.82,    33.47,    38.90,    15.98,    18.87,    21.76,   0.1187,   0.1389,   0.1587,   651.03,   833.92,  1010.83,   878.56,  1078.08,  1283.57
1055,ge12,hcexp,1,3563307,  5079.88,  4234.14,    0.338,     5.29,     9.96,    15.48,     1.31,     2.57,     4.22,   0.0051,   0.0102,   0.0174,  1151.56,  1418.17,  1669.11,   378.03,   493.83,   625.29
1056,ge13,dhi,1,3525965,  5934.36,  4438.80,    0.402,    10.03,    15.73,    23.99,     3.10,     5.03,     7.50,   0.0148,   0.0241,   0.0358,  1227.33,  1510.22,  1830.79,   548.19,   709.18,   832.49
1057,ge13,dhci,1,3525965,  5841.43,  4349.12,    0.406,    11.21,    17.13,    25.27,     3.47,     5.58,     8.18,   0.0170,   0.0272,   0.0399,  1226.29,  1496.87,  1800.70,   549.24,   722.53,   862.58
1058,ge13,mi,1,3525965,  5136.29,  3667.76,    0.486,    26.56,    32.64,    38.65,    13.64,    16.84,    19.97,   0.0913,   0.1136,   0.1352,   863.43,  1074.49,  1287.36,   912.10,  1144.91,  1375.92
1059,ge13,hcexp,1,3525965,  5664.04,  4727.56,    0.332,     4.66,    11.13,    17.20,     1.10,     2.48,     4.44,   0.0041,   0.0089,   0.0168,  1357.49,  1724.59,  1976.63,   418.04,   494.81,   686.65
1060,ge14,dhi,1,3657861,  6384.89,  4908.84,    0.391,    10.40,    16.15,    22.59,     3.68,     5.60,     7.86,   0.0199,   0.0295,   0.0410,  1268.11,  1602.89,  1920.22,   695.43,   851.52,  1025.08
1061,ge14,dhci,1,3657861,  6312.59,  4823.68,    0.394,    10.79,    16.63,    23.23,     3.89,     5.87,     8.20,   0.0213,   0.0312,   0.0432,  1255.26,  1588.23,  1905.80,   708.28,   866.19,  1039.50
1062,ge14,mi,1,3657861,  5367.31,  3967.81,    0.488,    27.60,    32.94,    38.13,    16.26,    19.03,    21.80,   0.1203,   0.1407,   0.1603,   806.66,  1036.19,  1261.05,  1156.88,  1418.22,  1684.25
1063,ge14,hcexp,1,3657861,  5911.52,  4924.48,    0.330,     6.26,    12.69,    20.23,     1.56,     3.09,     5.33,   0.0060,   0.0121,   0.0212,  1474.00,  1856.41,  2169.22,   489.53,   598.01,   776.08
1064,ge15,dhi,1,3531798,  6493.64,  5070.07,    0.390,    10.95,    17.07,    23.48,     3.07,     5.23,     7.72,   0.0142,   0.0241,   0.0365,  1458.95,  1758.58,  2042.28,   569.08,   776.45,   999.76
1065,ge15,dhci,1,3531798,  6421.38,  4994.05,    0.393,    11.65,    17.79,    24.19,     3.38,     5.66,     8.18,   0.0159,   0.0265,   0.0396,  1439.28,  1728.94,  2013.02,   588.75,   806.10,  1029.02
