Cohort  Age        ASFR
1980     12-    0.00017
1980     13     0.00117
1980     14     0.00546
1980     15     0.01573
1980     16     0.03108
1980     17     0.05004
1980     18     0.07031
1980     19     0.08949
1980     20     0.09824
1980     21     0.10064
1980     22     0.10433
1980     23     0.10544
1980     24     0.10815
1980     25     0.11187
1980     26     0.11638
1980     27     0.11589
1980     28     0.11540
1980     29     0.11388
1980     30     0.10878
1980     31     0.10527
1980     32     0.09859
1980     33     0.09140
1980     34     0.08407
1980     35     0.07466
1980     36     0.06284
1980     37     0.05072
1980     38     0.04020
1980     39     0.03103
1980     40     0.02266
1980     41           .
1980     42           .
1980     43           .
1980     44           .
1980     45           .
1980     46           .
1980     47           .
1980     48           .
1980     49           .
1980     50           .
1980     51           .
1980     52           .
1980     53           .
1980     54           .
1980     55+          .
1981     12-    0.00016
1981     13     0.00112
1981     14     0.00496
1981     15     0.01428
1981     16     0.02915
1981     17     0.04728
1981     18     0.06805
1981     19     0.08790
1981     20     0.09543
1981     21     0.09893
1981     22     0.10377
1981     23     0.10543
1981     24     0.10993
1981     25     0.11353
1981     26     0.11513
1981     27     0.11290
1981     28     0.11224
1981     29     0.11210
1981     30     0.10999
1981     31     0.10685
1981     32     0.10143
1981     33     0.09410
1981     34     0.08561
1981     35     0.07526
1981     36     0.06323
1981     37     0.05132
1981     38     0.03995
1981     39     0.03124
1981     40           .
1981     41           .
1981     42           .
1981     43           .
1981     44           .
1981     45           .
1981     46           .
1981     47           .
1981     48           .
1981     49           .
1981     50           .
1981     51           .
1981     52           .
1981     53           .
1981     54           .
1981     55+          .
1982     12-    0.00015
1982     13     0.00101
1982     14     0.00446
1982     15     0.01317
1982     16     0.02735
1982     17     0.04515
1982     18     0.06560
1982     19     0.08538
1982     20     0.09432
1982     21     0.09869
1982     22     0.10462
1982     23     0.10850
1982     24     0.11269
1982     25     0.11288
1982     26     0.11277
1982     27     0.11040
1982     28     0.11122
1982     29     0.11220
1982     30     0.11105
1982     31     0.10967
1982     32     0.10403
1982     33     0.09602
1982     34     0.08640
1982     35     0.07556
1982     36     0.06393
1982     37     0.05120
1982     38     0.04049
1982     39           .
1982     40           .
1982     41           .
1982     42           .
1982     43           .
1982     44           .
1982     45           .
1982     46           .
1982     47           .
1982     48           .
1982     49           .
1982     50           .
1982     51           .
1982     52           .
1982     53           .
1982     54           .
1982     55+          .
1983     12-    0.00015
1983     13     0.00092
1983     14     0.00410
1983     15     0.01226
1983     16     0.02570
1983     17     0.04252
1983     18     0.06182
1983     19     0.08255
1983     20     0.09321
1983     21     0.09816
1983     22     0.10663
1983     23     0.11064
1983     24     0.11130
1983     25     0.10893
1983     26     0.10885
1983     27     0.10855
1983     28     0.11103
1983     29     0.11220
1983     30     0.11231
1983     31     0.11121
1983     32     0.10468
1983     33     0.09593
1983     34     0.08604
1983     35     0.07584
1983     36     0.06308
1983     37     0.05160
1983     38           .
1983     39           .
1983     40           .
1983     41           .
1983     42           .
1983     43           .
1983     44           .
1983     45           .
1983     46           .
1983     47           .
1983     48           .
1983     49           .
1983     50           .
1983     51           .
1983     52           .
1983     53           .
1983     54           .
1983     55+          .
1984     12-    0.00014
1984     13     0.00086
1984     14     0.00387
1984     15     0.01146
1984     16     0.02385
1984     17     0.03958
1984     18     0.05908
1984     19     0.08068
1984     20     0.09214
1984     21     0.09936
1984     22     0.10726
1984     23     0.10821
1984     24     0.10627
1984     25     0.10383
1984     26     0.10507
1984     27     0.10770
1984     28     0.11019
1984     29     0.11305
1984     30     0.11341
1984     31     0.11105
1984     32     0.10384
1984     33     0.09472
1984     34     0.08556
1984     35     0.07477
1984     36     0.06360
1984     37           .
1984     38           .
1984     39           .
1984     40           .
1984     41           .
1984     42           .
1984     43           .
1984     44           .
1984     45           .
1984     46           .
1984     47           .
1984     48           .
1984     49           .
1984     50           .
1984     51           .
1984     52           .
1984     53           .
1984     54           .
1984     55+          .
1985     12-    0.00013
1985     13     0.00079
1985     14     0.00358
1985     15     0.01054
1985     16     0.02213
1985     17     0.03774
1985     18     0.05775
1985     19     0.07996
1985     20     0.09368
1985     21     0.10085
1985     22     0.10509
1985     23     0.10311
1985     24     0.10070
1985     25     0.10082
1985     26     0.10330
1985     27     0.10682
1985     28     0.11056
1985     29     0.11357
1985     30     0.11323
1985     31     0.10980
1985     32     0.10226
1985     33     0.09415
1985     34     0.08412
1985     35     0.07543
1985     36           .
1985     37           .
1985     38           .
1985     39           .
1985     40           .
1985     41           .
1985     42           .
1985     43           .
1985     44           .
1985     45           .
1985     46           .
1985     47           .
1985     48           .
1985     49           .
1985     50           .
1985     51           .
1985     52           .
1985     53           .
1985     54           .
1985     55+          .
1986     12-    0.00012
1986     13     0.00073
1986     14     0.00328
1986     15     0.00968
1986     16     0.02094
1986     17     0.03673
1986     18     0.05703
1986     19     0.08159
1986     20     0.09563
1986     21     0.09887
1986     22     0.10077
1986     23     0.09717
1986     24     0.09651
1986     25     0.09914
1986     26     0.10206
1986     27     0.10668
1986     28     0.11126
1986     29     0.11303
1986     30     0.11138
1986     31     0.10811
1986     32     0.10151
1986     33     0.09239
1986     34     0.08487
1986     35           .
1986     36           .
1986     37           .
1986     38           .
1986     39           .
1986     40           .
1986     41           .
1986     42           .
1986     43           .
1986     44           .
1986     45           .
1986     46           .
1986     47           .
1986     48           .
1986     49           .
1986     50           .
1986     51           .
1986     52           .
1986     53           .
1986     54           .
1986     55+          .
1987     12-    0.00013
1987     13     0.00067
1987     14     0.00302
1987     15     0.00901
1987     16     0.02050
1987     17     0.03627
1987     18     0.05811
1987     19     0.08367
1987     20     0.09435
1987     21     0.09438
1987     22     0.09477
1987     23     0.09249
1987     24     0.09428
1987     25     0.09754
1987     26     0.10152
1987     27     0.10636
1987     28     0.10995
1987     29     0.11055
1987     30     0.10865
1987     31     0.10655
1987     32     0.09958
1987     33     0.09276
1987     34           .
1987     35           .
1987     36           .
1987     37           .
1987     38           .
1987     39           .
1987     40           .
1987     41           .
1987     42           .
1987     43           .
1987     44           .
1987     45           .
1987     46           .
1987     47           .
1987     48           .
1987     49           .
1987     50           .
1987     51           .
1987     52           .
1987     53           .
1987     54           .
1987     55+          .
1988     12-    0.00011
1988     13     0.00061
1988     14     0.00313
1988     15     0.00902
1988     16     0.01994
1988     17     0.03640
1988     18     0.05925
1988     19     0.08208
1988     20     0.09011
1988     21     0.08814
1988     22     0.08902
1988     23     0.08935
1988     24     0.09216
1988     25     0.09613
1988     26     0.10059
1988     27     0.10413
1988     28     0.10623
1988     29     0.10661
1988     30     0.10602
1988     31     0.10323
1988     32     0.09916
1988     33           .
1988     34           .
1988     35           .
1988     36           .
1988     37           .
1988     38           .
1988     39           .
1988     40           .
1988     41           .
1988     42           .
1988     43           .
1988     44           .
1988     45           .
1988     46           .
1988     47           .
1988     48           .
1988     49           .
1988     50           .
1988     51           .
1988     52           .
1988     53           .
1988     54           .
1988     55+          .
1989     12-    0.00011
1989     13     0.00036
1989     14     0.00264
1989     15     0.00861
1989     16     0.01976
1989     17     0.03651
1989     18     0.05776
1989     19     0.07767
1989     20     0.08342
1989     21     0.08215
1989     22     0.08516
1989     23     0.08661
1989     24     0.08999
1989     25     0.09436
1989     26     0.09810
1989     27     0.10039
1989     28     0.10198
1989     29     0.10358
1989     30     0.10241
1989     31     0.10228
1989     32           .
1989     33           .
1989     34           .
1989     35           .
1989     36           .
1989     37           .
1989     38           .
1989     39           .
1989     40           .
1989     41           .
1989     42           .
1989     43           .
1989     44           .
1989     45           .
1989     46           .
1989     47           .
1989     48           .
1989     49           .
1989     50           .
1989     51           .
1989     52           .
1989     53           .
1989     54           .
1989     55+          .
1990     12-    0.00004
1990     13     0.00035
1990     14     0.00257
1990     15     0.00857
1990     16     0.01992
1990     17     0.03588
1990     18     0.05480
1990     19     0.07220
1990     20     0.07745
1990     21     0.07898
1990     22     0.08280
1990     23     0.08506
1990     24     0.08864
1990     25     0.09198
1990     26     0.09470
1990     27     0.09665
1990     28     0.09932
1990     29     0.10048
1990     30     0.10161
1990     31           .
1990     32           .
1990     33           .
1990     34           .
1990     35           .
1990     36           .
1990     37           .
1990     38           .
1990     39           .
1990     40           .
1990     41           .
1990     42           .
1990     43           .
1990     44           .
1990     45           .
1990     46           .
1990     47           .
1990     48           .
1990     49           .
1990     50           .
1990     51           .
1990     52           .
1990     53           .
1990     54           .
1990     55+          .
1991     12-    0.00007
1991     13     0.00052
1991     14     0.00250
1991     15     0.00862
1991     16     0.01965
1991     17     0.03414
1991     18     0.05030
1991     19     0.06682
1991     20     0.07398
1991     21     0.07657
1991     22     0.08131
1991     23     0.08392
1991     24     0.08664
1991     25     0.08937
1991     26     0.09161
1991     27     0.09424
1991     28     0.09663
1991     29     0.09973
1991     30           .
1991     31           .
1991     32           .
1991     33           .
1991     34           .
1991     35           .
1991     36           .
1991     37           .
1991     38           .
1991     39           .
1991     40           .
1991     41           .
1991     42           .
1991     43           .
1991     44           .
1991     45           .
1991     46           .
1991     47           .
1991     48           .
1991     49           .
1991     50           .
1991     51           .
1991     52           .
1991     53           .
1991     54           .
1991     55+          .
1992     12-    0.00008
1992     13     0.00052
1992     14     0.00249
1992     15     0.00836
1992     16     0.01846
1992     17     0.03095
1992     18     0.04535
1992     19     0.06321
1992     20     0.07128
1992     21     0.07446
1992     22     0.07977
1992     23     0.08197
1992     24     0.08433
1992     25     0.08725
1992     26     0.09019
1992     27     0.09231
1992     28     0.09646
1992     29           .
1992     30           .
1992     31           .
1992     32           .
1992     33           .
1992     34           .
1992     35           .
1992     36           .
1992     37           .
1992     38           .
1992     39           .
1992     40           .
1992     41           .
1992     42           .
1992     43           .
1992     44           .
1992     45           .
1992     46           .
1992     47           .
1992     48           .
1992     49           .
1992     50           .
1992     51           .
1992     52           .
1992     53           .
1992     54           .
1992     55+          .
1993     12-    0.00007
1993     13     0.00047
1993     14     0.00236
1993     15     0.00779
1993     16     0.01676
1993     17     0.02753
1993     18     0.04172
1993     19     0.05965
1993     20     0.06830
1993     21     0.07234
1993     22     0.07707
1993     23     0.07958
1993     24     0.08201
1993     25     0.08578
1993     26     0.08862
1993     27     0.09256
1993     28           .
1993     29           .
1993     30           .
1993     31           .
1993     32           .
1993     33           .
1993     34           .
1993     35           .
1993     36           .
1993     37           .
1993     38           .
1993     39           .
1993     40           .
1993     41           .
1993     42           .
1993     43           .
1993     44           .
1993     45           .
1993     46           .
1993     47           .
1993     48           .
1993     49           .
1993     50           .
1993     51           .
1993     52           .
1993     53           .
1993     54           .
1993     55+          .
1994     12-    0.00007
1994     13     0.00044
1994     14     0.00214
1994     15     0.00694
1994     16     0.01486
1994     17     0.02475
1994     18     0.03827
1994     19     0.05549
1994     20     0.06520
1994     21     0.06910
1994     22     0.07387
1994     23     0.07676
1994     24     0.08015
1994     25     0.08397
1994     26     0.08800
1994     27           .
1994     28           .
1994     29           .
1994     30           .
1994     31           .
1994     32           .
1994     33           .
1994     34           .
1994     35           .
1994     36           .
1994     37           .
1994     38           .
1994     39           .
1994     40           .
1994     41           .
1994     42           .
1994     43           .
1994     44           .
1994     45           .
1994     46           .
1994     47           .
1994     48           .
1994     49           .
1994     50           .
1994     51           .
1994     52           .
1994     53           .
1994     54           .
1994     55+          .
1995     12-    0.00007
1995     13     0.00040
1995     14     0.00190
1995     15     0.00608
1995     16     0.01337
1995     17     0.02220
1995     18     0.03495
1995     19     0.05209
1995     20     0.06139
1995     21     0.06572
1995     22     0.07074
1995     23     0.07435
1995     24     0.07819
1995     25     0.08283
1995     26           .
1995     27           .
1995     28           .
1995     29           .
1995     30           .
1995     31           .
1995     32           .
1995     33           .
1995     34           .
1995     35           .
1995     36           .
1995     37           .
1995     38           .
1995     39           .
1995     40           .
1995     41           .
1995     42           .
1995     43           .
1995     44           .
1995     45           .
1995     46           .
1995     47           .
1995     48           .
1995     49           .
1995     50           .
1995     51           .
1995     52           .
1995     53           .
1995     54           .
1995     55+          .
1996     12-    0.00006
1996     13     0.00035
1996     14     0.00169
1996     15     0.00554
1996     16     0.01186
1996     17     0.01977
1996     18     0.03212
1996     19     0.04834
1996     20     0.05765
1996     21     0.06265
1996     22     0.06836
1996     23     0.07198
1996     24     0.07644
1996     25           .
1996     26           .
1996     27           .
1996     28           .
1996     29           .
1996     30           .
1996     31           .
1996     32           .
1996     33           .
1996     34           .
1996     35           .
1996     36           .
1996     37           .
1996     38           .
1996     39           .
1996     40           .
1996     41           .
1996     42           .
1996     43           .
1996     44           .
1996     45           .
1996     46           .
1996     47           .
1996     48           .
1996     49           .
1996     50           .
1996     51           .
1996     52           .
1996     53           .
1996     54           .
1996     55+          .
1997     12-    0.00006
1997     13     0.00032
1997     14     0.00154
1997     15     0.00495
1997     16     0.01043
1997     17     0.01791
1997     18     0.02957
1997     19     0.04526
1997     20     0.05502
1997     21     0.06052
1997     22     0.06598
1997     23     0.07009
1997     24           .
1997     25           .
1997     26           .
1997     27           .
1997     28           .
1997     29           .
1997     30           .
1997     31           .
1997     32           .
1997     33           .
1997     34           .
1997     35           .
1997     36           .
1997     37           .
1997     38           .
1997     39           .
1997     40           .
1997     41           .
1997     42           .
1997     43           .
1997     44           .
1997     45           .
1997     46           .
1997     47           .
1997     48           .
1997     49           .
1997     50           .
1997     51           .
1997     52           .
1997     53           .
1997     54           .
1997     55+          .
1998     12-    0.00005
1998     13     0.00029
1998     14     0.00136
1998     15     0.00424
1998     16     0.00937
1998     17     0.01621
1998     18     0.02726
1998     19     0.04252
1998     20     0.05283
1998     21     0.05803
1998     22     0.06352
1998     23           .
1998     24           .
1998     25           .
1998     26           .
1998     27           .
1998     28           .
1998     29           .
1998     30           .
1998     31           .
1998     32           .
1998     33           .
1998     34           .
1998     35           .
1998     36           .
1998     37           .
1998     38           .
1998     39           .
1998     40           .
1998     41           .
1998     42           .
1998     43           .
1998     44           .
1998     45           .
1998     46           .
1998     47           .
1998     48           .
1998     49           .
1998     50           .
1998     51           .
1998     52           .
1998     53           .
1998     54           .
1998     55+          .
1999     12-    0.00004
1999     13     0.00025
1999     14     0.00118
1999     15     0.00381
1999     16     0.00840
1999     17     0.01450
1999     18     0.02493
1999     19     0.04017
1999     20     0.04993
1999     21     0.05508
1999     22           .
1999     23           .
1999     24           .
1999     25           .
1999     26           .
1999     27           .
1999     28           .
1999     29           .
1999     30           .
1999     31           .
1999     32           .
1999     33           .
1999     34           .
1999     35           .
1999     36           .
1999     37           .
1999     38           .
1999     39           .
1999     40           .
1999     41           .
1999     42           .
1999     43           .
1999     44           .
1999     45           .
1999     46           .
1999     47           .
1999     48           .
1999     49           .
1999     50           .
1999     51           .
1999     52           .
1999     53           .
1999     54           .
1999     55+          .
2000     12-    0.00004
2000     13     0.00020
2000     14     0.00103
2000     15     0.00339
2000     16     0.00738
2000     17     0.01312
2000     18     0.02324
2000     19     0.03761
2000     20     0.04675
2000     21           .
2000     22           .
2000     23           .
2000     24           .
2000     25           .
2000     26           .
2000     27           .
2000     28           .
2000     29           .
2000     30           .
2000     31           .
2000     32           .
2000     33           .
2000     34           .
2000     35           .
2000     36           .
2000     37           .
2000     38           .
2000     39           .
2000     40           .
2000     41           .
2000     42           .
2000     43           .
2000     44           .
2000     45           .
2000     46           .
2000     47           .
2000     48           .
2000     49           .
2000     50           .
2000     51           .
2000     52           .
2000     53           .
2000     54           .
2000     55+          .
2001     12-    0.00004
2001     13     0.00019
2001     14     0.00094
2001     15     0.00294
2001     16     0.00667
2001     17     0.01228
2001     18     0.02156
2001     19     0.03495
2001     20           .
2001     21           .
2001     22           .
2001     23           .
2001     24           .
2001     25           .
2001     26           .
2001     27           .
2001     28           .
2001     29           .
2001     30           .
2001     31           .
2001     32           .
2001     33           .
2001     34           .
2001     35           .
2001     36           .
2001     37           .
2001     38           .
2001     39           .
2001     40           .
2001     41           .
2001     42           .
2001     43           .
2001     44           .
2001     45           .
2001     46           .
2001     47           .
2001     48           .
2001     49           .
2001     50           .
2001     51           .
2001     52           .
2001     53           .
2001     54           .
2001     55+          .
2002     12-    0.00003
2002     13     0.00018
2002     14     0.00082
2002     15     0.00257
2002     16     0.00607
2002     17     0.01128
2002     18     0.01985
2002     19           .
2002     20           .
2002     21           .
2002     22           .
2002     23           .
2002     24           .
2002     25           .
2002     26           .
2002     27           .
2002     28           .
2002     29           .
2002     30           .
2002     31           .
2002     32           .
2002     33           .
2002     34           .
2002     35           .
2002     36           .
2002     37           .
2002     38           .
2002     39           .
2002     40           .
2002     41           .
2002     42           .
2002     43           .
2002     44           .
2002     45           .
2002     46           .
2002     47           .
2002     48           .
2002     49           .
2002     50           .
2002     51           .
2002     52           .
2002     53           .
2002     54           .
2002     55+          .
2003     12-    0.00003
2003     13     0.00016
2003     14     0.00073
2003     15     0.00235
2003     16     0.00559
2003     17     0.01029
2003     18           .
2003     19           .
2003     20           .
2003     21           .
2003     22           .
2003     23           .
2003     24           .
2003     25           .
2003     26           .
2003     27           .
2003     28           .
2003     29           .
2003     30           .
2003     31           .
2003     32           .
2003     33           .
2003     34           .
2003     35           .
2003     36           .
2003     37           .
2003     38           .
2003     39           .
2003     40           .
2003     41           .
2003     42           .
2003     43           .
2003     44           .
2003     45           .
2003     46           .
2003     47           .
2003     48           .
2003     49           .
2003     50           .
2003     51           .
2003     52           .
2003     53           .
2003     54           .
2003     55+          .
2004     12-    0.00003
2004     13     0.00014
2004     14     0.00069
2004     15     0.00227
2004     16     0.00512
2004     17           .
2004     18           .
2004     19           .
2004     20           .
2004     21           .
2004     22           .
2004     23           .
2004     24           .
2004     25           .
2004     26           .
2004     27           .
2004     28           .
2004     29           .
2004     30           .
2004     31           .
2004     32           .
2004     33           .
2004     34           .
2004     35           .
2004     36           .
2004     37           .
2004     38           .
2004     39           .
2004     40           .
2004     41           .
2004     42           .
2004     43           .
2004     44           .
2004     45           .
2004     46           .
2004     47           .
2004     48           .
2004     49           .
2004     50           .
2004     51           .
2004     52           .
2004     53           .
2004     54           .
2004     55+          .
2005     12-    0.00003
2005     13     0.00014
2005     14     0.00068
2005     15     0.00215
2005     16           .
2005     17           .
2005     18           .
2005     19           .
2005     20           .
2005     21           .
2005     22           .
2005     23           .
2005     24           .
2005     25           .
2005     26           .
2005     27           .
2005     28           .
2005     29           .
2005     30           .
2005     31           .
2005     32           .
2005     33           .
2005     34           .
2005     35           .
2005     36           .
2005     37           .
2005     38           .
2005     39           .
2005     40           .
2005     41           .
2005     42           .
2005     43           .
2005     44           .
2005     45           .
2005     46           .
2005     47           .
2005     48           .
2005     49           .
2005     50           .
2005     51           .
2005     52           .
2005     53           .
2005     54           .
2005     55+          .
2006     12-    0.00003
2006     13     0.00014
2006     14     0.00068
2006     15           .
2006     16           .
2006     17           .
2006     18           .
2006     19           .
2006     20           .
2006     21           .
2006     22           .
2006     23           .
2006     24           .
2006     25           .
2006     26           .
2006     27           .
2006     28           .
2006     29           .
2006     30           .
2006     31           .
2006     32           .
2006     33           .
2006     34           .
2006     35           .
2006     36           .
2006     37           .
2006     38           .
2006     39           .
2006     40           .
2006     41           .
2006     42           .
2006     43           .
2006     44           .
2006     45           .
2006     46           .
2006     47           .
2006     48           .
2006     49           .
2006     50           .
2006     51           .
2006     52           .
2006     53           .
2006     54           .
2006     55+          .
2007     12-    0.00003
2007     13     0.00015
2007     14           .
2007     15           .
2007     16           .
2007     17           .
2007     18           .
2007     19           .
2007     20           .
2007     21           .
2007     22           .
2007     23           .
2007     24           .
2007     25           .
2007     26           .
2007     27           .
2007     28           .
2007     29           .
2007     30           .
2007     31           .
2007     32           .
2007     33           .
2007     34           .
2007     35           .
2007     36           .
2007     37           .
2007     38           .
2007     39           .
2007     40           .
2007     41           .
2007     42           .
2007     43           .
2007     44           .
2007     45           .
2007     46           .
2007     47           .
2007     48           .
2007     49           .
2007     50           .
2007     51           .
2007     52           .
2007     53           .
2007     54           .
2007     55+          .
2008     12-    0.00003
2008     13           .
2008     14           .
2008     15           .
2008     16           .
2008     17           .
2008     18           .
2008     19           .
2008     20           .
2008     21           .
2008     22           .
2008     23           .
2008     24           .
2008     25           .
2008     26           .
2008     27           .
2008     28           .
2008     29           .
2008     30           .
2008     31           .
2008     32           .
2008     33           .
2008     34           .
2008     35           .
2008     36           .
2008     37           .
2008     38           .
2008     39           .
2008     40           .
2008     41           .
2008     42           .
2008     43           .
2008     44           .
2008     45           .
2008     46           .
2008     47           .
2008     48           .
2008     49           .
2008     50           .
2008     51           .
2008     52           .
2008     53           .
2008     54           .
2008     55+          .
