entity,year,reporting_level,welfare_type,reporting_pop,headcount_100,headcount_190,headcount_320,headcount_550,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_ratio_100,headcount_ratio_190,headcount_ratio_320,headcount_ratio_550,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,poverty_gap_index_100,poverty_gap_index_190,poverty_gap_index_320,poverty_gap_index_550,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,total_shortfall_100,total_shortfall_190,total_shortfall_320,total_shortfall_550,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,avg_shortfall_100,avg_shortfall_190,avg_shortfall_320,avg_shortfall_550,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,income_gap_ratio_100,income_gap_ratio_190,income_gap_ratio_320,income_gap_ratio_550,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,number_below_100,number_between_100_190,number_between_190_320,number_between_320_550,number_between_550_1000,number_between_1000_2000,number_between_2000_3000,number_between_3000_4000,number_over_4000,percentage_below_100,percentage_between_100_190,percentage_between_190_320,percentage_between_320_550,percentage_between_550_1000,percentage_between_1000_2000,percentage_between_2000_3000,percentage_between_3000_4000,percentage_over_4000
Germany,2004,national,income,82516260.0,0.0,0.0,172028.10386290099,172028.10386290099,606143.6483226975,5735541.85254299,19173535.133986562,37337097.37206583,0.0,0.0,0.20847782468922,0.20847782468922,0.7345747957102,6.95080200259075,23.23606902928776,45.248169720811184,0.0,0.0,0.015749188214598597,0.09634479983125888,0.28173187035401,1.6246483943077399,5.80528254669239,12.98386312518432,0.0,0.0,41586.05150415211,437250.6903888263,2324746.026441778,26811981.862655997,143709061.19889942,428551930.1768487,,,0.24173987023244994,2.5417398702324614,3.8353054311048966,4.674707735027383,7.495178129366664,11.477912326882558,,,7.55437094476406,46.21345218604475,38.353054311048965,23.373538675136913,24.98392709788888,28.694780817206393,0.0,0.0,172028.10386290099,0.0,434115.5444597965,5129398.204220292,13437993.281443574,18163562.238079265,45179162.62793417,0.0,0.0,0.20847782468922,0.0,0.52609697102098,6.216227206880549,16.28526702669701,22.012100691523422,54.751830279188816
Germany,2005,national,income,82469422.0,0.0,0.0,0.0,204556.67868924557,615943.5365944847,6181970.773987184,21229913.93318913,38141817.00899542,0.0,0.0,0.0,0.24803942325344,0.74687504975418,7.496076271744919,25.74277037274389,46.24964754693615,0.0,0.0,0.0,0.07256382422343967,0.21286417199679,1.8620749895823199,6.43703889794774,13.88305114406182,0.0,0.0,0.0,329136.3152999168,1755478.5229083858,30712849.62230199,159257663.19158012,457970881.3788868,,,,1.609022581951126,2.850064037710863,4.968132452443338,7.501568950904203,12.007054652663198,,,,29.254956035475015,28.50064037710863,24.84066226221669,25.005229836347343,30.017636631657997,0.0,0.0,0.0,204556.67868924557,411386.8579052391,5566027.237392699,15047943.159201946,16911903.07580629,44327604.99100458,0.0,0.0,0.0,0.24803942325344,0.49883562650074,6.749201221990739,18.24669410099897,20.506877174192258,53.750352453063854
Germany,2006,national,income,82376451.0,0.0,0.0,0.0,169480.82771164353,617626.1720904558,5761757.835993541,19770248.349084515,37269496.31725999,0.0,0.0,0.0,0.20573941418239,0.74976059856045,6.99442348638392,23.99987873850564,45.242901174827246,0.0,0.0,0.0,0.008221723325988422,0.16719037861212,1.6272482098880998,5.99181872626486,13.260202773993502,0.0,0.0,0.0,37250.20137843633,1377255.0031412751,26809386.485336952,148075428.5115119,436931377.6247759,,,,0.2197900605124151,2.2299168418976363,4.652987377890035,7.489811250568772,11.723565403335684,,,,3.9961829184075475,22.29916841897636,23.264936889450176,24.966037501895908,29.308913508339206,0.0,0.0,0.0,169480.82771164353,448145.34437881224,5144131.6639030855,14008490.513090974,17499247.968175475,45106954.68274001,0.0,0.0,0.0,0.20573941418239,0.5440211843780599,6.24466288782347,17.005455252121717,21.243022436321606,54.757098825172754
Germany,2007,national,income,82266372.0,0.0,0.0,0.0,200958.9048449126,614936.6444561551,5346498.552546984,19122109.46641995,36393035.557896696,0.0,0.0,0.0,0.24427831197528999,0.7474945466856799,6.499008553029401,23.24413852408606,44.23804608509623,0.0,0.0,0.0,0.03050225702551046,0.16721080285266,1.54753927160813,5.77230509368281,12.82603127281721,0.0,0.0,0.0,138012.05128151414,1375582.610989559,25462088.28054469,142459979.44032148,422060423.9892856,,,,0.6867675328347511,2.2369501368813576,4.762385705391236,7.450013801588852,11.597285511340242,,,,12.486682415177293,22.369501368813577,23.81192852695618,24.83337933862951,28.993213778350608,0.0,0.0,0.0,200958.9048449126,413977.73961124255,4731561.908090828,13775610.913872967,17270926.091476746,45873336.442103304,0.0,0.0,0.0,0.24427831197528999,0.50321623471039,5.75151400634372,16.745129971056663,20.99390756101016,55.76195391490377
Germany,2008,national,income,82110097.0,0.0,0.0,202951.17603258239,202951.17603258239,615399.1478098688,5130896.292825297,18884298.04608762,36126919.57561419,0.0,0.0,0.24716957286335,0.24716957286335,0.74948047839947,6.248800671646141,22.99875257252177,43.99814504617403,0.0,0.0,0.0549337715853796,0.13532328848344,0.28523744763507003,1.54053931469759,5.69163428842947,12.742349282536791,0.0,0.0,144339.7540304436,611127.4589053832,2342087.449334802,25298766.512426525,140202193.05344093,418510214.2387905,,,0.7112043243704628,3.0112043243704636,3.8058022304223336,4.930671966183107,7.424273473722658,11.584442270613255,,,22.22513513657696,54.74916953400842,38.058022304223336,24.653359830915537,24.747578245742194,28.961105676533137,0.0,0.0,202951.17603258239,0.0,412447.9717772864,4515497.145015429,13753401.753262322,17242621.529526573,45983177.42438581,0.0,0.0,0.24716957286335,0.0,0.5023109055361199,5.499320193246671,16.74995190087563,20.99939247365226,56.00185495382597
Germany,2009,national,income,81902307.0,0.0,0.0,0.0,202882.2670163681,613086.1190076877,5712380.88218421,18631630.386118393,35007514.78176339,0.0,0.0,0.0,0.24771251805687,0.74855781413787,6.9746275671871,22.74860265672174,42.74301428623175,0.0,0.0,0.0,0.061896217442202105,0.23935091689310997,1.6141069992932098,5.76555004121132,12.5868295067937,0.0,0.0,0.0,278819.3651699495,1960339.227611098,26439817.397392254,141663554.84974566,412356149.76883054,,,,1.3742914512457363,3.1974940662235363,4.628510938381723,7.603390144283504,11.779075216834327,,,,24.987117295377022,31.974940662235362,23.142554691908614,25.34463381427835,29.44768804208582,0.0,0.0,0.0,202882.2670163681,410203.85199131956,5099294.763176522,12919249.503934182,16375884.395644996,46894792.21823661,0.0,0.0,0.0,0.24771251805687,0.5008452960809999,6.22606975304923,15.773975089534636,19.99441162951002,57.25698571376825
Germany,2010,national,income,81776930.0,0.0,0.0,204283.68325933832,204283.68325933832,607012.3074745686,5312894.212666271,18395751.883556396,34343414.04891189,0.0,0.0,0.24980600672994,0.24980600672994,0.74227817976851,6.496812991960289,22.495038495033253,41.99645798504773,0.0,0.0,0.047736160561175446,0.13223809623175,0.24454051575462,1.5167371686629,5.60448455006157,12.30315766920539,0.0,0.0,124918.93314176018,594771.4046382395,1999777.2639029457,24806821.854028832,137495262.22093993,402445785.397429,,,0.6114973606735663,2.911497360673572,3.2944591720436054,4.669172933066844,7.474294233324829,11.718281264182579,,,19.109292521048946,52.936315648610396,32.94459172043606,23.345864665334222,24.914314111082764,29.295703160456448,0.0,0.0,204283.68325933832,0.0,402728.6242152303,4705881.905191703,13082857.670890125,15947662.165355496,47433515.95108811,0.0,0.0,0.24980600672994,0.0,0.49247217303857005,5.754534812191779,15.998225503072963,19.501419490014477,58.00354201495227
Germany,2011,national,income,80274983.0,0.0,0.0,0.0,200399.3248653465,398709.94071462913,5016654.355336996,17859328.807329703,34310859.689595394,0.0,0.0,0.0,0.2496410679593,0.49668019327345,6.249337175614221,22.24768930481082,42.74165924095605,0.0,0.0,0.0,0.07725935666502667,0.19287938053846,1.41875807305223,5.498184935926799,12.25367863593229,0.0,0.0,0.0,341109.6448581774,1548338.899377541,22778156.039076105,132410010.67871398,393465537.67477113,,,,1.7021496708503274,3.883371697736882,4.5405073632078,7.4140530199752614,11.467667707378597,,,,30.948175833642317,38.83371697736882,22.702536816039,24.713510066584206,28.669169268446492,0.0,0.0,0.0,200399.3248653465,198310.61584928262,4617944.414622366,12842674.451992707,16451530.88226569,45964123.310404606,0.0,0.0,0.0,0.2496410679593,0.24703912531415,5.7526569823407705,15.998352129196599,20.493969936145227,57.25834075904396
Germany,2012,national,income,80425823.0,0.0,0.0,0.0,196489.68244630782,599391.1875414274,6029631.776275286,18481489.893480957,34378000.81717613,0.0,0.0,0.0,0.24431168388082,0.74527205962372,7.49713406883668,22.97954712068157,42.74497858377667,0.0,0.0,0.0,0.07562651356208475,0.20977979317599,1.7462289906703399,5.97470878052659,12.74492176873917,0.0,0.0,0.0,334527.852661823,1687171.251494878,28088380.74422428,144156261.2577532,410008328.92858535,,,,1.7025212138211636,2.8148082363627807,4.658390725407688,7.800034634036835,11.92647388395356,,,,30.954931160384792,28.148082363627807,23.291953627038442,26.00011544678945,29.816184709883903,0.0,0.0,0.0,196489.68244630782,402901.5050951196,5430240.588733859,12451858.11720567,15896510.923695177,46047822.18282387,0.0,0.0,0.0,0.24431168388082,0.5009603757428999,6.751862009212961,15.48241305184489,19.7654314630951,57.25502141622333
Germany,2013,national,income,80645605.0,0.0,0.0,0.0,184976.98028473786,590192.5823692139,5644257.577675355,18346525.353202935,34067811.70852019,0.0,0.0,0.0,0.22937019355826999,0.73183477558289,6.99884088869487,22.749566269858022,42.243854092879815,0.0,0.0,0.0,0.02033872452425469,0.15482009755397,1.59140849570587,5.800176898988489,12.490971671109829,0.0,0.0,0.0,90212.58093027712,1248556.043339893,25668020.187667962,140327632.5377852,402936786.98180526,,,,0.487696257077024,2.115506159578974,4.547634446945208,7.648730745262716,11.827492485554416,,,,8.86720467412771,21.15506159578974,22.738172234726044,25.49576915087572,29.56873121388604,0.0,0.0,0.0,184976.98028473786,405215.60208447604,5054064.995306141,12702267.775527582,15721286.355317254,46577793.29147981,0.0,0.0,0.0,0.22937019355826999,0.50246458202462,6.2670061131119805,15.750725381163155,19.494287823021793,57.756145907120185
Germany,2014,national,income,80982500.0,0.0,0.0,202373.50972654764,202373.50972654764,809361.5707228802,6272463.408879086,18005455.874200895,34010661.97541539,0.0,0.0,0.24989782944037,0.24989782944037,0.9994277414538699,7.74545538712572,22.23376145982267,41.9975451182853,0.0,0.0,0.04714675300996972,0.13193356678995,0.32024593044264,1.8875267072275,6.04592679855634,12.535035197590219,0.0,0.0,122177.98162015594,587637.0539911919,2593431.6062071095,30571326.3136102,146884280.08922663,406047395.15553993,,,0.6037251702816541,2.9037251702815374,3.204292988473359,4.873894723775425,8.157765130495234,11.938826578825525,,,18.86641157130169,52.79500309602795,32.04292988473359,24.369473618877127,27.192550434984113,29.847066447063813,0.0,0.0,202373.50972654764,0.0,606988.0609963326,5463101.8381562065,11732992.465321809,16005206.101214498,46971838.02458461,0.0,0.0,0.24989782944037,0.0,0.7495299120134998,6.746027645671851,14.488306072696952,19.76378365846263,58.002454881714705
Germany,2015,national,income,81686611.0,0.0,0.0,0.0,196687.24176730207,607222.1575816222,5922043.398056686,17347962.125777077,32662143.87085539,0.0,0.0,0.0,0.24078271746064,0.74335579619238,7.24971121406504,21.237216128083798,39.98469696686938,0.0,0.0,0.0,0.08733985675165487,0.22128625924106998,1.79046530520632,5.76143841934139,11.940104533995589,0.0,0.0,0.0,392397.3296797485,1807612.457827044,29251408.57907699,141189713.6883585,390138669.7471336,,,,1.9950319408311614,2.9768552337190797,4.9394113843670615,8.13869160335362,11.944674277650723,,,,36.27330801511203,29.768552337190794,24.69705692183531,27.128972011178732,29.861685694126805,0.0,0.0,0.0,196687.24176730207,410534.9158143202,5314821.240475064,11425918.727720391,15314181.745078314,49024467.12914461,0.0,0.0,0.0,0.24078271746064,0.5025730787317401,6.50635541787266,13.98750491401876,18.74748083878558,60.01530303313062
Germany,2016,national,income,82348669.0,0.0,0.0,0.0,205868.7533919549,820419.8802686038,5763339.0524600735,17082755.934491634,31289063.99427144,0.0,0.0,0.0,0.24999645518491,0.9962758235577599,6.99870334572144,20.744422638441957,37.99583450981028,0.0,0.0,0.0,0.10167550874166001,0.25055773088621996,1.8066563380937501,5.585039039115601,11.47520714782825,0.0,0.0,0.0,460506.3548125461,2063309.5646140405,29755148.956486862,137976159.35526258,377987214.04917705,,,,2.236892909803485,2.514943401832873,5.162831595650427,8.0769262222307,12.080489659849873,,,,40.67078017824519,25.14943401832873,25.81415797825214,26.923087407435663,30.201224149624682,0.0,0.0,0.0,205868.7533919549,614551.1268766489,4942919.17219147,11319416.88203156,14206308.059779804,51059605.00572856,0.0,0.0,0.0,0.24999645518491,0.7462793683728499,6.002427522163679,13.745719292720517,17.251411871368322,62.00416549018972
Germany,2017,national,income,82657002.0,0.0,193048.0887738011,193048.0887738011,193048.0887738011,824430.6199233015,5368034.3247869685,15702545.27993577,30375935.750465862,0.0,0.23355321884744998,0.23355321884744998,0.23355321884744998,0.99741171343633,6.494349171757969,18.99723544284339,36.74937998654471,0.0,0.0922650693942828,0.14966338010963,0.18474458539999,0.38685551954624,1.8267686651955402,5.35124663616053,10.89832474976848,0.0,144900.72648361407,395863.24188955035,839873.8460692879,3197631.7452844596,30199044.242521018,132695401.17228426,360329140.2553051,,0.7505939447729917,2.050593944772965,4.350593944772939,3.8785941084793065,5.625717425664836,8.450566376766853,11.8623223072158,,39.50494446173641,64.08106077415515,79.1017080867807,38.785941084793066,28.128587128324178,28.168554589222843,29.6558057680395,0.0,193048.0887738011,0.0,0.0,631382.5311495004,4543603.7048636675,10334510.955148801,14673390.470530093,52281066.24953414,0.0,0.23355321884744998,0.0,0.0,0.76385849458888,5.496937458321641,12.50288627108542,17.752144543701323,63.25062001345528
Germany,2018,national,income,82905782.0,0.0,0.0,207037.8104131015,207037.8104131015,828833.7957700411,4969874.669790554,14920839.301117081,28807228.96635402,0.0,0.0,0.24972662390797,0.24972662390797,0.9997297845523501,5.99460562327312,17.99734462563429,34.74694800702081,0.0,0.0,0.009856250185442476,0.11016567919668,0.27483008473428,1.62538366856469,4.87226098343946,10.19850394563544,0.0,0.0,26148.484134776114,502335.4480849038,2278500.3092021747,26950740.81847689,121181582.08204125,338205977.9371967,,,0.12629810990853396,2.426298109908506,2.749043681411782,5.422821018464974,8.12163308219322,11.740316235629992,,,3.9468159346416862,44.11451108924556,27.490436814117817,27.11410509232487,27.0721102739774,29.350790589074983,0.0,0.0,207037.8104131015,0.0,621795.9853569395,4141040.8740205127,9950964.631326526,13886389.665236939,54098553.03364598,0.0,0.0,0.24972662390797,0.0,0.75000316064438,4.99487583872077,12.002739002361169,16.74960338138652,65.25305199297918
Greece,1995,national,income,10562153.0,104725.31113671752,183535.94042728495,236722.39697151873,474851.5827192142,1742189.6982585562,5356254.893219718,7895198.224151793,9134760.5591793,0.9915148089288,1.7376754571467101,2.24123241702254,4.49578398191367,16.49464553541836,50.71177148465581,74.7498944973794,86.48578144228075,0.8786009391892899,1.13951784224159,1.4739781859185201,2.23975711506924,5.8623017522183805,19.70039690809243,34.30792781466351,46.07973861353794,92799.17545660977,228679.47412372517,498188.25978668337,1301116.1532709955,6191852.803909862,41615721.26079984,108709674.80742949,194680499.77447823,0.8861198353038232,1.2459656326240125,2.104525242056513,2.7400480500037885,3.554063492683411,7.769555797928814,13.769087453039665,21.312052846185278,88.61198353038232,65.57713855915856,65.76641381426602,49.819055454614336,35.540634926834116,38.84777898964407,45.89695817679888,53.280132115463196,104725.31113671752,78810.62929056743,53186.45654423378,238129.18574769548,1267338.115539342,3614065.1949611614,2538943.330932075,1239562.3350275075,1427392.4408206996,0.9915148089288,0.7461606482179101,0.50355695987583,2.2545515648911305,11.998861553504687,34.21712594923745,24.03812301272359,11.735886944901361,13.514218557719241
Greece,2000,national,income,10805808.0,53284.02909887964,53284.02909887964,105087.96642369017,269758.11583958,1185658.1353409179,4564804.751298671,7320230.481146133,9103632.869655991,0.49310545864668004,0.49310545864668004,0.9725137298727701,2.49641781382364,10.97241534682939,42.2439927796114,67.74348092383404,84.24759045927885,0.31983000325157,0.40190785054399,0.48045613363495,0.9287217279637799,3.1608333157867903,14.680043705966838,28.24468746793401,40.408735095311584,34560.216077758414,82515.84226674997,166134.93543941158,551957.377279266,3415535.793039542,31725946.743657224,91562000.93955033,174659613.18511945,0.6486036559589876,1.5486036559589853,1.5809130302283543,2.0461196341077073,2.880708773661353,6.9501213024787765,12.508076238224458,19.185704837383177,64.86036559589876,81.5054555767887,49.40353219463607,37.202175165594674,28.80708773661353,34.75060651239389,41.69358746074819,47.96426209345795,53284.02909887964,0.0,51803.93732481053,164670.14941588984,915900.0195013378,3379146.615957753,2755425.729847462,1783402.3885098584,1702175.130344009,0.49310545864668004,0.0,0.47940827122609003,1.5239040839508702,8.475997533005748,31.271577432782006,25.499488144222642,16.504109535444815,15.75240954072115
Greece,2003,national,income,10928070.0,41778.94577471269,57843.54127964917,76947.44495688945,179754.85023267788,633604.2786077088,3483356.538702153,6336945.888542399,8347183.706944419,0.38230854830462,0.52931159188813,0.70412657456339,1.6448910945178599,5.7979522331730005,31.875313195304873,57.98778639359373,76.38296338643895,0.36182368970036,0.41054817176474,0.47953981355125996,0.72670051753919,1.8973826654064399,10.00509573487561,21.81612895789846,33.3389237927326,39540.34608703813,85243.48402892494,167694.22880880375,436778.8768587473,2073473.0584348154,21867277.309484422,71522455.31428242,145732037.17265895,0.9464179948497049,1.4736906168453376,2.1793345952260803,2.429858645223608,3.2725048242904786,6.2776454452841755,11.28658135516031,17.45882710732933,94.64179948497049,77.56266404449146,68.104206100815,44.179248094974696,32.72504824290478,31.388227226420877,37.621937850534366,43.647067768323325,41778.94577471269,16064.595504936486,19103.903677240276,102807.40527578843,453849.42837503087,2849752.2600944443,2853589.3498402457,2010237.8184020203,2580886.293055581,0.38230854830462,0.14700304358351005,0.1748149826752599,0.94076451995447,4.153061138655141,26.07736096213187,26.11247319828886,18.395176992845215,23.617036613561048
Greece,2004,national,income,10955141.0,56831.29950417419,71288.35219366707,111717.07330325343,187217.63837284932,579072.0807065256,3189653.631284389,6092555.64776338,8121823.458917777,0.51876374301503,0.65072966375939,1.01976846581211,1.7089477750478002,5.28584781069021,29.115587204987953,55.61366711540619,74.13709653684765,0.41369084483019,0.49865313145121004,0.66461608182815,0.9337767898492499,2.02005197130623,9.21411878499039,20.47323796477496,31.65543159673458,45320.415355238525,103793.49193765126,232990.81239343746,562631.1017429247,2212995.4172987705,20188394.09606368,67286162.58919881,138715886.623233,0.797455200754468,1.4559670513308876,2.0855434671206363,3.0052248636019465,3.821623405843873,6.329337423366044,11.043996391547124,17.079401851676877,79.74552007544679,76.62984480688883,65.17323334751988,54.64045206548994,38.21623405843873,31.64668711683022,36.813321305157075,42.69850462919219,56831.29950417419,14457.052689492884,40428.72110958636,75500.56506959589,391854.44233367627,2610581.5505778636,2902902.0164789907,2029267.8111543972,2833317.541082223,0.51876374301503,0.13196592074435998,0.3690388020527199,0.6891793092356903,3.57690003564241,23.829739394297743,26.498079910418227,18.52342942144147,25.86290346315235
Greece,2005,national,income,10987314.0,22054.547528865944,37198.838645259515,58710.025486746665,176568.26767537536,679664.7224001316,3363558.0739959246,6075635.1126434645,8106067.08402627,0.20072738003906998,0.33856171440316996,0.5343437484971001,1.607019401424,6.1859042382891,30.613105932859703,55.29681879159424,73.77660349040967,0.17667440956277,0.21793154905328,0.31469232197817,0.59986565344738,1.83258983564279,9.5366788800618,20.762299401317367,31.87093640004074,19411.772136307565,45495.164839141005,110643.94735882417,362500.17607328505,2013523.9957415725,20956497.074481465,68436570.86528578,140070394.28051087,0.8801709538996708,1.2230264840523117,1.8845835347797828,2.053031277056813,2.9625253884461173,6.230454956761022,11.264101546004387,17.279698382527837,88.01709538996708,64.36981495012168,58.89323546186821,37.32784140103296,29.625253884461173,31.15227478380511,37.54700515334795,43.199245956319594,22054.547528865944,15144.291116393571,21511.18684148715,117858.2421886287,503096.4547247563,2683893.351595793,2712077.03864754,2030431.9713828051,2881246.9159737304,0.20072738003906998,0.13783433436410003,0.19578203409393005,1.0726756529269001,4.5788848368651,24.427201694570602,24.683712858734534,18.479784698815426,26.223396509590337
Greece,2006,national,income,11020362.0,28401.159621461065,60911.26739134439,101603.4483200007,208797.24196845738,671822.5283068278,3277249.1870338293,6038135.609786153,8142474.413825599,0.25771530573552,0.55271566751931,0.92196107822956,1.8946495765607099,6.09619292276268,29.73812645205148,54.79071930473929,73.88572547640085,0.24344393752869,0.33506737576449996,0.49213890059842996,0.83141661045288,2.15540117099714,9.69170536804776,20.70447977928206,31.82341135958599,26828.403182715494,70158.71173098152,173553.56284405486,503938.1611002047,2375330.1159612383,21361220.310645908,68451258.65681052,140282205.3030199,0.944623513275242,1.151818288071793,1.7081463839440452,2.413528820348756,3.535651181492387,6.518033598165146,11.336489121885554,17.228449016041893,94.4623513275242,60.622015161673325,53.3795744982514,43.8823421881592,35.35651181492387,32.590167990825734,37.78829707295185,43.07112254010473,28401.159621461065,32510.10776988332,40692.18092865631,107193.79364845669,463025.2863383704,2605426.6587270014,2760886.4227523236,2104338.8040394457,2877887.5861744015,0.25771530573552,0.2950003617837901,0.36924541071024986,0.97268849833115,4.20154334620197,23.641933529288796,25.05259285268781,19.095006171661563,26.114274523599146
Greece,2007,national,income,11048473.0,46479.54704862742,55161.09770089184,86174.95797129528,187834.45365842243,561822.3875443301,2999425.458164278,5692923.7311022505,7951647.498467967,0.42068751988286,0.49926444768333006,0.77997165736202,1.70009424522667,5.08506820394393,27.147873359189802,51.52679226443555,71.9705564603178,0.37113932102238,0.41035597166317994,0.51429148949377,0.7632970776713299,1.75872025289814,8.468246378732559,18.75726893005489,29.83061096664309,41005.22767554098,86142.33059287876,181828.34034565446,463829.69344968256,1943117.322869827,18712238.29455489,62171753.7982351,131833079.93538402,0.882220896701959,1.5616500429338993,2.1099904731745984,2.469353648469404,3.4585971758138725,6.238607545195419,10.920882965385793,16.57934157176662,88.2220896701959,82.1921075228368,65.9372022867062,44.897339063080075,34.585971758138726,31.193037725977092,36.40294321795265,41.44835392941655,46479.54704862742,8681.550652264421,31013.860270403442,101659.49568712714,373987.93388590764,2437603.0706199477,2693498.2729379726,2258723.7673657164,3096825.501532033,0.42068751988286,0.07857692780047,0.2807072096786899,0.9201225878646502,3.38497395871726,22.06280515524587,24.378918905245754,20.443764195882242,28.02944353968221
Greece,2008,national,income,11077841.0,36929.530489910714,38156.933897612165,59896.014799642144,137193.08470584537,567662.4539429625,2729893.1593284253,5635361.030215382,7917866.313032125,0.33336396947664,0.34444377652299,0.54068310602799,1.23844605375583,5.12430584572357,24.64282669636101,50.870571532985366,71.47481456930214,0.24529620495458998,0.29010937486183996,0.3357531642045,0.52303530592971,1.5256547380755299,7.71444781513954,17.90393338475998,28.91365731633923,27173.5235639036,61061.92501924834,119021.44538573897,318675.60760616267,1690096.0609297368,17091885.259782642,59501078.19328886,128120359.39155708,0.735820986712179,1.6002838483589361,1.9871346329781208,2.3228255876703447,2.9772905521413158,6.261008860869624,10.558521073318838,16.18117234193283,73.58209867121789,84.2254657031019,62.09795728056628,42.23319250309718,29.772905521413158,31.30504430434812,35.19507024439613,40.45293085483207,36929.530489910714,1227.4034077014512,21739.08090202998,77297.06990620322,430469.3692371171,2162230.705385463,2905467.8708869563,2282505.2828167435,3159974.686967875,0.33336396947664004,0.011079807046350016,0.19623932950499995,0.6977629477278399,3.885859791967741,19.51852085063744,26.22774483662436,20.604243036316767,28.52518543069787
Greece,2009,national,income,11107017.0,58234.45295787879,69939.41878652482,74641.49912050228,164195.12937564251,585918.6677541687,2698182.2944044904,5478190.058659846,7869800.336460848,0.52430326664557,0.62968678977015,0.67202111170355,1.4783008739037902,5.27521176706733,24.29259174091919,49.32188416259601,70.85431071601717,0.50495932702299,0.5352690452336101,0.5807118561972899,0.72104410297708,1.7920335028494199,7.70338002929082,17.465911785913498,28.17257601081761,56085.91829552909,112959.60531468604,206399.24668431535,440475.7010233898,1990414.6580718057,17112314.588558726,58198253.73799248,125165312.27437736,0.9631054375336239,1.6151064346055144,2.7652076809323125,2.682635609827852,3.397083533284717,6.342163990938035,10.62362808059087,15.90450925349217,96.31054375336238,85.00560182134286,86.41274002913477,48.77519290596094,33.97083533284717,31.710819954690173,35.412093601969566,39.76127313373043,58234.45295787879,11704.965828646033,4702.0803339774575,89553.63025514023,421723.5383785262,2112263.6266503218,2780007.7642553556,2391610.2778010024,3237216.6635391517,0.52430326664557,0.10538352312458,0.042334321933399914,0.8062797622002401,3.79691089316354,19.01737997385186,25.029292421676814,21.53242655342116,29.145689283982833
Greece,2010,national,income,11121341.0,80474.55058190139,108218.24628961207,145784.99512543387,263881.9844447749,829300.7985033839,3694074.9473783746,6562778.297813115,8689497.865632404,0.72360473958942,0.97306832233282,1.3108580622196,2.37275328977661,7.4568417469025,33.216092801923566,59.01067414274155,78.13354401804965,0.62985668014435,0.7238364567865999,0.88920394022207,1.28380825637498,2.7258630143931697,11.15733729277901,22.886046728942098,34.54268714525844,70048.50921013246,152950.6092189553,316452.48760810425,785271.8168768868,3031525.210235435,24816910.537002444,76357058.9443499,153664401.11949426,0.8704429997262546,1.4133532418334627,2.170679412760055,2.9758447456318415,3.655519463753495,6.71803114190052,11.634867959777647,17.683921844005297,87.04429997262547,74.38701272807698,67.83373164875171,54.10626810239712,36.555194637534946,33.5901557095026,38.78289319925882,44.209804610013244,80474.55058190139,27743.695707710678,37566.748835821796,118096.98931934105,565418.814058609,2864774.1488749906,2868703.35043474,2126719.567819289,2431843.1343675964,0.72360473958942,0.24946358274340008,0.3377897398867798,1.0618952275570102,5.0840884571258895,25.75925105502107,25.794581340817984,19.1228698753081,21.866455981950345
Greece,2011,national,income,11104899.0,95769.44370380486,130228.89617787271,223208.77424990028,527866.0430895131,1471289.8124854653,4789082.262249886,7852724.280277865,9562543.331050903,0.8624071565514001,1.1727157192323199,2.01000274068139,4.75345199528166,13.249015704559449,43.12585159261589,70.71405404297568,86.11103379734388,0.73144488971655,0.8581750764843801,1.1626570637621099,2.04802674851799,5.09990207636803,16.66646596295978,30.466457566416672,42.64478939416528,81226.21624368426,181069.00342484997,413158.05647087336,1250872.1605374874,5663389.746795726,37015884.24112122,101498080.24885288,189426431.63939065,0.8481433440806047,1.390390372176214,1.8509937965445278,2.3696772636033536,3.8492686476422358,7.729222889508552,12.925206161098199,19.809210278221357,84.81433440806046,73.17844064085338,57.843556142016496,43.085041156424616,38.49268647642236,38.646114447542764,43.084020536994,49.52302569555339,95769.44370380486,34459.452474067846,92979.87807202757,304657.26883961284,943423.7693959522,3317792.4497644207,3063642.018027979,1709819.0507730376,1542355.6689490974,0.8624071565514001,0.3103085626809199,0.8372870214490701,2.74344925460027,8.49556370927779,29.87683588805644,27.588202450359784,15.396979754368209,13.88896620265612
