Entity,Year,Mean income or expenditure per day,Median income or expenditure per day,$1 - total number of people below poverty line,$1.90 - total number of people below poverty line,$3.20 - total number of people below poverty line,$5.50 - total number of people below poverty line,$10 - total number of people below poverty line,$20 - total number of people below poverty line,$30 - total number of people below poverty line,$40 - total number of people below poverty line,$1 a day - share of population below poverty line,$1.90 a day - share of population below poverty line,$3.20 a day - share of population below poverty line,$5.50 a day - share of population below poverty line,$10 a day - share of population below poverty line,$20 a day - share of population below poverty line,$30 a day - share of population below poverty line,$40 a day - share of population below poverty line,$1 a day - poverty gap index,$1.90 a day - poverty gap index,$3.20 a day - poverty gap index,$5.50 a day - poverty gap index,$10 a day - poverty gap index,$20 a day - poverty gap index,$30 a day - poverty gap index,$40 a day - poverty gap index,P10 - the level of income or expenditure per day below which 10% of the population falls,P90 - the level of income or expenditure per day above which 10% of the population falls,Gini coefficient
Pakistan,2007,3.70047078485592,3.013469926262073,209293.0,19946053.0,92757654.0,145920641.0,163393755.0,167219071.0,167587377.0,167765125.0,0.12472141627889,11.88622713073249,55.27602726789701,86.95684858711968,97.36940523219965,99.64898275230672,99.86846324986965,99.97438685042623,0.01274217491660994,1.70251669900835,14.891067789873668,40.16272002002544,64.4070172178,81.67389458484762,87.70771703983651,90.76333054108807,1.84,6.05,0.2966950242008341
Pakistan,2010,3.99314540047588,3.2986879907913105,102856.0,13211915.0,84515037.0,152719976.0,173926271.0,178584714.0,179185961.0,179317507.0,0.05732568769650263,7.3634898239621895,47.10336081128888,85.11650001381359,96.93555356368137,99.5318766716054,99.86697395464064,99.94028897924451,0.009205351653269715,0.96282268778971,11.31235072707763,35.95582594880637,61.77813737689314,80.23800863971171,86.74111384665835,90.03378239072335,2.03,6.28,0.2878086383231297
Pakistan,2011,4.087484470026078,3.3280968230477885,58677.0,13261452.0,85245231.0,153738472.0,177065264.0,182379619.0,183033161.0,183235594.0,0.03200431693645033,7.233249493928399,46.49566530583027,83.85422241626192,96.57745289686655,99.47608388960631,99.83254811970872,99.94296177981357,0.0029367927820799994,0.92648572182433,11.133116103008959,35.387973920693646,61.06852450318267,79.83309975525998,86.45633698992862,89.81787576552706,2.02,6.57,0.2969795699158645
Pakistan,2013,4.3495344448722335,3.6056386735616006,70918.0,10941089.0,75631609.0,153814182.0,184319163.0,190061488.0,190938540.0,191125796.0,0.03707920956519243,5.72050776929859,39.54370653274234,80.42117508110356,96.37059139923542,99.37294486886164,99.83150829253547,99.92941432973817,0.001884497590307648,0.77653053766417,9.203374420802971,32.06897133552053,58.623598223226324,78.58187484305023,85.59674693448525,89.17030089165303,2.13,7.08,0.2952857307972768
Pakistan,2015,4.757966548932759,3.7980681550488153,4876.0,7503020.0,70717676.0,152280494.0,188649931.0,197344000.0,198678075.0,199106482.0,0.002444942226947171,3.7622896935537997,35.46044034700384,76.35903347813807,94.59600518370198,98.95553077438696,99.6244852855651,99.8393038832924,0.0002701304992116918,0.47629301039907,7.45546053749294,29.07412831527428,55.847679050898066,76.74906830852439,84.29057139219668,88.15222972297565,2.28,7.75,0.3129126582255978
Pakistan,2018,4.628182023015062,3.788850780905248,11415.0,7615392.0,73107004.0,164741830.0,202751446.0,210860281.0,211793643.0,212028992.0,0.005378844120141951,3.5883019034965997,34.44734213537466,77.62482157569676,95.53460006355049,99.35540766891084,99.7951994289349,99.90609380267924,0.0005966181333958657,0.42990805602891996,7.26457549212116,29.226957686523804,56.33242994466238,77.27745281755344,84.72552057435799,88.5110343748093,2.29,7.5,0.2958926559759773
Panama,1979,10.773544409871464,7.008570197558258,0.0,157041.0,404478.0,772888.0,1250579.0,1677025.0,1811136.0,1866475.0,0.0,8.131357976281869,20.943297562225162,40.01903238034179,64.7531786760867,86.83393080534937,93.77795605511368,96.64336699370449,0.0,1.6522661817414401,6.932563508354541,16.94601111916591,33.44764703787152,55.77517997079353,67.47396918727213,74.45366373190781,2.08,23.4,0.4874014232833994
Panama,1989,9.48561525106163,5.429944386070689,407831.0,578827.0,831720.0,1216033.0,1728056.0,2138796.0,2277717.0,2340543.0,16.8565352177387,23.92415383006251,34.37678650999586,50.26126925132426,71.42429352708474,88.40103982344206,94.14294563469493,96.7396864195868,12.649620029931368,16.3133039596846,21.42196546978823,30.27355501837506,44.48466404918652,62.980589021765645,72.551724216817,78.31378305673505,0.23,21.86,0.589077097532088
Panama,1991,10.134752617601876,5.745238422043893,364739.0,551761.0,790842.0,1218080.0,1741756.0,2196777.0,2362752.0,2436898.0,14.455896230779189,21.86823455396628,31.343883574190922,48.27683511278056,69.03197453879318,87.06608626464111,93.64422774457375,96.5829062043188,10.05035620731041,13.978972518004252,19.04252181691441,27.8220302463971,42.37748634604431,61.103719235731916,71.0355655668505,77.10148613323005,0.51,23.34,0.5821961737501806
Panama,1995,12.94436827934379,7.494538391490792,316926.0,445887.0,676706.0,1080304.0,1681543.0,2264005.0,2486133.0,2579462.0,11.568057153014271,16.27522163568949,24.70031258156405,39.43194159815806,61.37763174819638,82.6379652767631,90.74581236863895,94.15240609544456,8.48313345421696,11.03908440276179,14.89548332127321,22.21886311524027,35.17606139924376,54.55793961032678,65.52413247892478,72.30213153328708,0.74,28.2,0.5781122485153949
Panama,1997,13.415647977007836,7.407526049171398,272756.0,428303.0,665950.0,1118250.0,1738607.0,2353781.0,2576026.0,2685886.0,9.55728157095996,15.00759111496274,23.334672176066178,39.183144230362075,60.92024950985612,82.47572713754738,90.2631463187923,94.11260009973488,6.365047154378189,9.22078385482911,13.33598003494374,20.8704574491726,34.53467238937643,54.130799164082354,64.99583704786411,71.89825561196102,1.07,29.38,0.5823172860772707
Panama,1998,12.8462478205838,7.292831040776297,309026.0,441367.0,697468.0,1130614.0,1809625.0,2411574.0,2652035.0,2747759.0,10.61101490756143,15.155162195939651,23.94888326135306,38.82180330748209,62.13691948797266,82.80598509122166,91.06268347463694,94.34955921467076,7.26557811333067,9.92869392001537,13.710276356270601,21.1259747625225,34.962026498735085,54.8920733120575,65.81130821430855,72.60007437878032,0.94,28.0,0.5748083640183116
Panama,1999,13.497043116661366,7.753525586870748,256268.0,397872.0,630963.0,1100541.0,1783811.0,2428896.0,2671589.0,2784680.0,8.625072952698181,13.390963422991431,21.23597630537033,37.04032682808785,60.036766126359154,81.74805849230412,89.91623911810102,93.722509288124,6.26629366137412,8.46512771367452,11.99845075373608,19.15222068165166,32.881523615040734,52.94323149020628,64.12614156434276,71.128041815739,1.27,30.25,0.5645577689467092
Panama,2000,14.340629514327578,8.093819989212813,201373.0,371393.0,605626.0,1067701.0,1757208.0,2446965.0,2703278.0,2824307.0,6.64523614985936,12.25584794709628,19.98544744354129,35.23377898000431,57.9872946744265,80.74903043212035,89.2072852594096,93.20120850152432,3.9019331389883103,6.507475407713089,10.36860492862432,17.75066914803082,31.308026761263978,51.43434936501681,62.85647379727306,69.98197566896354,1.54,31.75,0.5663901582580795
Panama,2001,12.619944009379934,7.222473011972008,264308.0,475269.0,766869.0,1245313.0,1912445.0,2583634.0,2814801.0,2918534.0,8.55464537329867,15.382648385526752,24.82064268645712,40.30608987670321,61.89860983065485,83.6224513962446,91.10445388263706,94.46190746528697,4.3366310962197,7.95145630620646,12.878393021718452,21.17272262690052,35.0701178912667,54.940322758621505,65.91815508708596,72.68925357115921,1.2,27.72,0.5674528042752471
Panama,2002,13.78945816577258,7.729318356129351,129110.0,349056.0,678632.0,1178556.0,1870445.0,2588452.0,2826493.0,2944375.0,4.09978314560372,11.08397409528807,21.54938265613332,37.424034857361086,59.39437410278544,82.19407514562113,89.7528850604759,93.49610856978184,1.62448506896757,4.46708162021609,9.31885761940131,17.828613971971368,32.07981732071128,52.37506804555072,63.791996366034084,70.78390673970158,1.77,30.3,0.5610197557862507
Panama,2003,14.027195196624684,7.927990628188064,140913.0,356666.0,660958.0,1157098.0,1881710.0,2603808.0,2860679.0,2996745.0,4.39109300239627,11.11434794159501,20.59664284417883,36.05726866452904,58.63748214628603,81.1393760209168,89.14395551498923,93.38399886367522,1.8485971496196698,4.62682887058997,9.249824851141181,17.24592787284341,31.25605975689502,51.59451459225497,63.00173611303762,70.12174452754387,1.73,31.4,0.5566278822928872
Panama,2004,14.27832435973009,8.266167531383312,119172.0,330936.0,643733.0,1144105.0,1872147.0,2628030.0,2906614.0,3042909.0,3.6451173635457197,10.12235526283459,19.68989927335599,34.99481430424386,57.26346567418571,80.38371562213477,88.90477717673136,93.07363687973712,1.35692812835796,3.95614502016347,8.41335818809515,16.3012440411126,30.113704974893878,50.541989014667145,62.07966598086075,69.35324075730487,1.87,32.2,0.5478012519103067
Panama,2005,14.092234676695316,8.309278746741654,108435.0,331105.0,620013.0,1154049.0,1907278.0,2674006.0,2968450.0,3119405.0,3.25609972099414,9.94242129853121,18.61777649663737,34.65380951764538,57.271785552251316,80.29512044421193,89.13670466202151,93.66959480216221,1.29967209791088,3.78416678370149,7.99236270899877,15.74632918295224,29.69215912163988,50.18316189529409,61.92521579311988,69.35003251268063,1.91,31.3,0.5381147030346631
Panama,2006,14.274985004504831,8.332977645376678,142208.0,356380.0,642745.0,1151815.0,1947024.0,2714651.0,3020325.0,3168596.0,4.19284305763193,10.507489401526989,18.9506682208923,33.9600782322513,57.40599989394549,80.0387129944985,89.05117501876886,93.42279123667304,1.7379430457750498,4.50448288009376,8.76943091719104,16.22038894803045,29.88409419742161,50.33314551321567,62.010233874700326,69.37429765469638,1.81,31.6,0.546454024362735
Panama,2007,14.919306054615104,9.218902379616136,75610.0,268470.0,571264.0,1057745.0,1854847.0,2743646.0,3069107.0,3219288.0,2.1892773534708603,7.773456989360369,16.540776589840338,30.626689062025207,53.70652632079431,79.441438789017,88.86507527955338,93.21351755557772,0.75740697309053,2.6875344976062197,6.5693569397507,13.64577138043091,26.800415789366376,47.66262310257264,60.06117131168922,67.91732525174055,2.22,31.5,0.5268925913488975
Panama,2008,17.97794972709324,10.997769193470592,22013.0,183336.0,414955.0,820446.0,1611512.0,2623560.0,3021200.0,3211884.0,0.6260570222259499,5.2140432524498905,11.80122584591764,23.33329335140516,45.83101438149956,74.61341473653908,85.9222031641698,91.34522195967423,0.15676241996949,1.3967902337073301,4.3390844486101,9.82518917353461,21.24251336120872,41.75757362376531,54.916297738549005,63.39601568071046,2.82,37.25,0.5269338364776663
Panama,2009,18.026871978867856,11.07373922047208,13957.0,113353.0,338618.0,824474.0,1635288.0,2662841.0,3076023.0,3254730.0,0.38995545514509,3.1669690480044697,9.46068791975498,23.03505942803191,45.688449032895726,74.39733821861272,85.94128759900373,90.93419173660064,0.09931222004017001,0.84253852003951,2.9906873098354,8.59601727896797,20.26458426019461,41.20119621360227,54.46212085877116,63.037699529845945,3.31,37.45,0.5177117253897582
Panama,2010,18.459262659993165,11.555325111947978,27673.0,163419.0,390252.0,793482.0,1580251.0,2677103.0,3103687.0,3309887.0,0.75968297649715,4.4862238002081,10.71329707808882,21.78285967641875,43.38140606202699,73.49245830172944,85.20314214698288,90.8637828445878,0.21018553160055997,1.2611684696942098,3.7538315129043003,9.04133494759802,19.63937647167175,40.11990139612677,53.45201052570447,62.169359015153006,3.07,38.3,0.5160976183841732
Panama,2011,20.432247725787985,12.81143701718202,19934.0,112689.0,319936.0,683879.0,1434792.0,2567534.0,3077287.0,3318334.0,0.53780357632549,3.0403246159443302,8.63181568387091,18.450896266457768,38.71038580919635,69.27150422212681,83.02452646518016,89.52793464853485,0.20293835956143003,0.8786531341052,2.86393817504201,7.34745267169839,17.02986143130664,36.56311943057485,50.051613367458295,59.18696921105294,3.55,41.15,0.5134831487183773
Panama,2012,20.67977194610896,12.90589370081629,40159.0,155458.0,375803.0,710912.0,1456364.0,2604804.0,3106134.0,3346147.0,1.06504675962581,4.12285878283826,9.96656858145665,18.85389515681311,38.62384075514409,69.08130139223644,82.37695100623597,88.74225545797817,0.25977128435607,1.33810402277264,3.6140222357336,8.03983429280467,17.34888967435255,36.438851812632336,49.836022030385365,58.85658639163557,3.21,42.95,0.5173995612001872
Panama,2013,21.422429902242637,13.51074836026217,16621.0,106874.0,310029.0,699731.0,1430520.0,2586281.0,3120506.0,3382158.0,0.43334247424708994,2.7864873784333,8.083260916593279,18.243781327587012,37.29734936309236,67.43102075233054,81.3596416200366,88.18158802410464,0.14585956462612,0.77991228089057,2.6745970655957003,7.02625302291464,16.4082751343783,35.1566057188926,48.5889683151843,57.75289591214374,3.68,44.55,0.5145719500333703
Panama,2014,21.521422056811367,13.989927130997009,29028.0,136971.0,325686.0,657912.0,1371291.0,2584335.0,3176271.0,3433739.0,0.7440551885687701,3.5108942269879497,8.34810504253864,16.86386521900904,35.149481090189575,66.2427304470554,81.41548133652101,88.01499471575185,0.2670671400994,1.10325281883955,3.09737898066382,7.085848716399889,15.67755137595325,34.06433944334353,47.62422771696299,57.004174795005255,3.61,44.35,0.504668693169575
Panama,2015,23.508537981664087,14.999203270272274,11928.0,78533.0,266953.0,611387.0,1285973.0,2503100.0,3132190.0,3429610.0,0.30057852632985,1.9789225447057999,6.72681781154328,15.406029087819862,32.40458770822669,63.07435584710542,78.92649369098989,86.42103472524936,0.12334246190421,0.53209421935664,2.0836880382881,5.8900650274593795,13.88211276456723,31.594470440837906,44.99229963728594,54.48856751572562,4.01,48.05,0.5080666314561102
Panama,2016,24.70545910800525,15.895661443881272,10638.0,88640.0,284087.0,587395.0,1234384.0,2428945.0,3074396.0,3405012.0,0.26350778503962996,2.19564987411921,7.036956650225259,14.55002028893227,30.57621561001146,60.16599674284412,76.15407271136125,84.34357481549985,0.11933381116738999,0.5394474378558201,2.1362323195498,5.79243945215032,13.230720823559,30.07270429742313,43.032975503096274,52.41684233586924,4.08,52.45,0.5040773378206999
Panama,2017,24.568150536972883,16.284527449104566,30386.0,103618.0,258643.0,578413.0,1235844.0,2455324.0,3128652.0,3491546.0,0.73991072916859,2.52310972085075,6.29796552574554,14.084403728748459,30.09288728460902,59.78730673664325,76.18290187714392,85.019403100012,0.35496676614096,0.9252428445853,2.2441775613838,5.54965113776102,12.97863100731051,29.442559268189488,42.68041161516784,52.29768672540571,4.27,49.85,0.4988850259167593
Panama,2018,25.90070405606972,17.134616240238568,11747.0,71159.0,217779.0,525543.0,1149775.0,2366546.0,3105820.0,3498249.0,0.28124866844351,1.70365022422812,5.2139323538184295,12.582221368962148,27.52720444712338,56.658380894336766,74.35763321190336,83.75292822736976,0.13306258191868,0.51657008163978,1.71066897840602,4.69550314871104,11.567785846343929,27.44437295841724,40.372145783883376,50.17643133075392,4.72,52.65,0.4921247336244875
Panama,2019,26.78750101807322,17.477155686630983,16642.0,51710.0,194420.0,515200.0,1144106.0,2380402.0,3129997.0,3530336.0,0.3918964798912,1.21772873089304,4.57842679003207,12.13252063640151,26.9427184091655,56.05640882881544,73.70872602138078,83.13636624404796,0.16182882825801,0.43023390408316997,1.36294521015908,4.32623151633922,11.09222957827962,26.86300718509496,39.82797558224061,49.61179348808656,4.78,54.8,0.4983833602790184
Papua New Guinea,1996,2.781395651398583,1.8394666430227504,1136960.0,2705322.0,3911084.0,4696496.0,5169698.0,5296641.0,5307844.0,5310368.0,21.39451432693529,50.90685340251905,73.59605870948968,88.37538578823761,97.27976768682808,99.66849877654408,99.87931437284053,99.92679757849996,6.506309341942449,21.25841502421436,38.400912370984805,56.955278155753334,73.56337659250548,86.25695030679303,90.77740336034128,93.05916236809588,0.71,6.17,0.4577135256104664
Papua New Guinea,2009,3.185012237970296,2.402483566413286,1028035.0,2717327.0,4686287.0,6205374.0,6910082.0,7118169.0,7140729.0,7142471.0,14.38862421295865,38.032365970379786,65.59041440322574,86.85192493284633,96.71518656195805,99.62763142448016,99.94338089028716,99.96776347753355,4.47625707560335,14.79985697040025,30.19469598725637,50.211776553415724,69.61105106659751,84.21888518918202,89.43211740866025,92.06495269882797,0.82,6.19,0.4185078829357138
Paraguay,1990,14.42751745393512,10.413983846016146,11609.0,44145.0,178160.0,718328.0,1985589.0,3345404.0,3812207.0,4039093.0,0.27486910994763997,1.0452505609573601,4.2183994016454704,17.00822737471952,47.01383694839192,79.21091997008227,90.26364996260284,95.63575168287211,0.10843972299218001,0.26749392651412,1.17960245419812,4.9904184807267,17.34367813968242,41.86922986281496,56.70142634022156,65.79977285055672,4.32,29.42,0.4083934341849111
Paraguay,1995,13.58298412989569,7.344722381721624,230054.0,566155.0,1085129.0,1856751.0,2933078.0,4003875.0,4366248.0,4490658.0,4.81603501204223,11.85208531509469,22.7164645125393,38.86986647634949,61.40208718408673,83.81851209033584,91.40455670470764,94.00901242256704,1.95700517867952,5.04335288919457,10.07545551042746,18.97837679655765,33.58064270439172,54.32513375845581,65.67566863532319,72.4672018399689,1.61,26.92,0.5815903937444257
Paraguay,1997,14.58502375194212,8.748219784150015,231201.0,517357.0,959650.0,1719109.0,2736289.0,3995283.0,4464507.0,4676072.0,4.62579104002266,10.35109009749377,19.20030921093086,34.39526778687098,54.746632630537604,79.93609067595595,89.32414871206657,93.55707141512782,1.67548006403175,4.351887825661771,8.52071692155475,16.439925331301943,29.3877611092029,49.66878087449999,61.538981287801754,69.09308379617006,1.87,30.9,0.548924318209669
Paraguay,1999,13.260379754307168,7.756385095300657,183934.0,516359.0,1008832.0,1884390.0,3131726.0,4341033.0,4786430.0,4952509.0,3.5261001978256497,9.89887017496153,19.33981224768439,36.12471572314883,60.03677774307992,83.21981391939998,91.75829862400946,94.94210967279396,1.38725246676865,3.89117858678861,8.21814349608648,16.27732652090282,31.1858480499769,52.7279174105672,64.49951304672119,71.75325218092404,1.92,27.18,0.5457746515399158
Paraguay,2001,13.524408536695464,7.935805550691378,156585.0,464255.0,955852.0,1901480.0,3285764.0,4548779.0,4971584.0,5153867.0,2.8845336390085,8.55226708767373,17.6082173215042,35.02810739484,60.52866665183176,83.79529805706456,91.58398583152224,94.94192419019947,0.9536601095950601,3.11722958937097,7.190992916835761,15.40665882445918,30.243472992458248,52.46230062236166,64.42493356423815,71.63847092729463,2.1,27.26,0.5462930095224803
Paraguay,2002,10.965576159551905,6.02540328839966,231747.0,705697.0,1431268.0,2538628.0,3894608.0,4956376.0,5267478.0,5374941.0,4.1892475292458595,12.756727704764689,25.87271111778498,45.89022880598538,70.4019831822016,89.59533694230667,95.21906123701342,97.1616364486855,1.27087612752956,4.72574914420257,10.57416565194962,21.43959274581577,38.65937296129251,60.48944647470758,71.30285122199064,77.54560568632884,1.61,20.24,0.5727629008419797
Paraguay,2003,12.420690507425988,6.996497044023565,128935.0,438734.0,1052003.0,2213052.0,3674776.0,4873910.0,5251402.0,5387748.0,2.2889365332866602,7.78865577165693,18.67577136523077,39.287394167450614,65.23676956398083,86.52449918688515,93.22595112559888,95.64644453681625,0.60013945932081,2.56438303282029,6.93260534233954,16.31990223636802,33.18628640608271,55.60369490560216,67.22076172480101,74.06065161659357,2.17,23.96,0.5493835232640619
Paraguay,2004,12.151916285138334,7.151950612206605,63287.0,308000.0,929396.0,2119827.0,3707655.0,4995142.0,5387863.0,5523490.0,1.10437351688983,5.3746918238813395,16.21824574590219,36.99164935195911,64.69974335599785,87.16679674715773,94.01989201498054,96.38663444898027,0.41551827636327,1.61404354149384,5.19307206214292,14.12673100808289,31.41891243034065,54.970487659998746,67.03974368419256,74.10003811386298,2.52,23.18,0.5226281358713497
Paraguay,2005,12.766513804567056,7.75129655956166,78518.0,340566.0,806432.0,1956729.0,3597025.0,4936939.0,5407009.0,5552691.0,1.3481614791935401,5.847530563141571,13.8464795661247,33.59713617439205,61.76110159743777,84.76748280210778,92.8386172184813,95.33997952392235,0.44806229347512,1.91748406920179,5.10682669537361,13.03422438209064,29.38687212143713,52.57190458898015,64.93571721457089,72.27776704529118,2.59,24.88,0.5138179211117202
Paraguay,2006,11.915849885190024,7.125669632419952,106035.0,447561.0,1103682.0,2269041.0,3851884.0,5176458.0,5539218.0,5673278.0,1.79319465250874,7.56882499721892,18.664680783186398,38.37240021030665,65.14030564359182,87.54054190121296,93.67528175399484,95.94241030177344,0.5015264305511,2.27232059354075,6.75669980129801,15.85607555955547,32.57976496804823,55.8681634111554,67.65860970601008,74.48959453471372,2.18,23.0,0.5299548862033149
Paraguay,2007,12.76422160593429,7.653686782536043,97826.0,446008.0,959880.0,2066689.0,3785850.0,5182798.0,5599481.0,5761734.0,1.6308565824820103,7.43541300744246,16.00219157476773,34.45382731078891,63.11401519557693,86.40257974986957,93.34911217207916,96.05404135890579,0.46759309316183995,2.27406732914252,6.13997715958121,14.0395792201551,30.15547650732895,53.70441499953932,65.9398280733111,73.15774204238744,2.3,24.04,0.530412062951908
Paraguay,2008,13.273572775123997,8.18713987875682,58253.0,238181.0,807545.0,1927053.0,3581489.0,5156592.0,5628528.0,5796747.0,0.9578964919468601,3.91661241496726,13.27915704170301,31.68820396292954,58.89351669150934,84.79429179957285,92.55473975522641,95.32091451188973,0.27572838425766,1.18776001884213,3.9768512800300497,11.602564620959981,27.471094687695828,50.97048226524352,63.69139114119715,71.28937641594332,2.83,25.56,0.5070475213203498
Paraguay,2009,12.903874555043668,8.468461822444707,54572.0,335116.0,823413.0,1891720.0,3598904.0,5191416.0,5741896.0,5921053.0,0.88534520952708,5.436685645957439,13.358478011308511,30.68995788540944,58.38613990213341,84.2219506450598,93.15256615713008,96.05908230709558,0.26079060296019,1.54331579563071,4.55468532459036,12.082857943576531,26.982882788450517,50.60682587656683,63.711216939730654,71.4781504194608,2.7,24.24,0.4914576218119505
Paraguay,2010,14.048538167221794,8.913889203616487,78998.0,324507.0,791869.0,1796598.0,3465606.0,5247564.0,5740797.0,5968833.0,1.26436508844655,5.19376453087697,12.67393167172051,28.75468758939578,55.467299350369025,83.98767248508553,91.88190460463012,95.53164155349704,0.30785705559561,1.61916433944025,4.58820166040724,11.3009344912776,25.49493770332965,49.05422576864891,62.23791372370921,70.13349557513273,2.69,26.64,0.5098243768628754
Paraguay,2011,15.474835011484396,9.57348045783596,80089.0,293110.0,779341.0,1713973.0,3293169.0,5102318.0,5740581.0,5967482.0,1.26443978521757,4.62757983175259,12.30412992298407,27.059965081933917,51.992091510871205,80.55467592780016,90.63148703245564,94.2137650658366,0.43343239743284,1.48882814003853,4.41313138601097,10.72246168122731,24.06395199856038,46.51309452744445,59.7574473956754,67.98336948611407,2.73,29.32,0.523099315700827
Paraguay,2012,15.367834049830654,10.568864683996098,36700.0,203869.0,585977.0,1436769.0,3038556.0,5140407.0,5792036.0,6071944.0,0.57151844808753,3.1747845839399402,9.12521557413458,22.3743109926606,47.31840793660579,80.0498092830846,90.19741927529152,94.55632432466612,0.10346707894123999,0.8475582499782599,2.93382568428747,8.427407116564991,20.71247911505113,43.53175854137996,57.66279234854706,66.37243108530146,3.3,29.86,0.4763356303104287
Paraguay,2013,17.17105619639551,11.232811563961212,35344.0,109118.0,409217.0,1246249.0,2920359.0,4907662.0,5736959.0,6032956.0,0.54289215781752,1.67609247288538,6.28571295011503,19.1428034962872,44.85770136022993,75.38335204470785,88.12162990745077,92.66825239397818,0.18866360446495,0.60106368083957,1.92740709873712,6.23146036817063,17.85042976240376,39.97910992506877,54.18544789156342,63.34322370007458,3.97,32.65,0.4793603119212047
Paraguay,2014,18.320390459965083,11.510168204806131,16371.0,146447.0,448006.0,1226586.0,2841820.0,4987354.0,5765541.0,6113803.0,0.24806329891075,2.21904899871001,6.78846019712309,18.58598400971282,43.06098031145112,75.57142167311659,87.36298227823652,92.64005297903603,0.08320193924907415,0.55873944312991,2.0599551121370596,6.606466211997911,17.52444370112,39.61004656694765,53.952458735665275,63.07538506048813,3.8,33.7,0.5070264499777732
Paraguay,2015,17.317927388058177,11.4684048212164,10188.0,114360.0,439892.0,1265620.0,2870992.0,4984321.0,5852263.0,6212046.0,0.15231527500097,1.70974084418049,6.5766016331389805,18.92163796970589,42.922730604046386,74.51802342206871,87.49417053377809,92.87310579052533,0.0406705830328897,0.36744703130638,1.8659134118871898,6.360607140023871,17.44084335742269,39.4277875184002,53.63507985581659,62.83836815033534,3.91,33.7,0.4760590928201872
Paraguay,2016,16.793652428773793,10.972922752262315,5745.0,102917.0,451134.0,1299043.0,3043471.0,5168313.0,5995716.0,6342176.0,0.08475613873530662,1.51842752207392,6.655976302118311,19.16592895236158,44.90300386381732,76.25266857173811,88.46007549544349,93.57171213781814,0.018642270663559654,0.29503475555395003,1.8124545805845,6.301498994556989,18.222676945482668,40.805457248668716,54.97303634661736,64.0716357699041,3.92,31.9,0.4789971774503212
Paraguay,2017,17.685397963949008,11.347202993188136,752.0,60954.0,326978.0,1164023.0,2995343.0,5254688.0,6092088.0,6439608.0,0.010952387715696517,0.88762659854711,4.7615505593990495,16.95082597549095,43.61901152943798,76.52021850306338,88.7146772684218,93.77535393563365,0.0026246903824679725,0.13945394730315,1.11602507784478,5.06401868151726,16.44671131536914,39.37193780162675,54.12053009090504,63.494395508015565,4.24,31.75,0.4854749285101462
Paraguay,2018,17.523124980848905,11.9871280214884,7641.0,91336.0,373446.0,1084117.0,2798345.0,5179424.0,6085890.0,6460236.0,0.10984367295655999,1.3130467794493599,5.36863127559229,15.58519535911932,40.22882357745407,74.4590685076652,87.4903694574242,92.87194058461148,0.012275228966190859,0.25591773002626,1.40840010346098,5.07499541290323,15.45907339987656,37.92499757357078,52.60600586793438,62.14505146716076,4.37,33.0,0.4595510185938907
Paraguay,2019,17.72902479205741,12.152599339873651,5798.0,66878.0,320371.0,1081983.0,2784899.0,5191922.0,6127529.0,6545975.0,0.08231001544669392,0.949349780866,4.54772831354575,15.3589574902471,39.53216952150378,73.70032214289355,86.98145154369121,92.92136723161744,0.006066145512379239,0.16649448628962,1.14189396956667,4.73890368572561,15.07284974276697,37.33437689358673,51.885910159781055,61.522709440323894,4.43,33.65,0.4565063751375771
Paraguay,2020,15.673774292871594,11.219497918553346,6176.0,54464.0,335331.0,1274199.0,3160935.0,5504617.0,6414917.0,6756416.0,0.08658644421611819,0.76359499840081,4.7014319126155,17.86462131523222,44.31716613112335,77.17622328098459,89.93887140249261,94.72677743703564,0.02064021955822192,0.16274921448288,1.06326399736691,5.06115670068813,16.901480982066918,40.33613984107024,55.15481607798671,64.56940504118892,4.31,30.05,0.4348194399066175
Peru,1985,13.183249571360491,8.961795980624812,75023.0,531778.0,1827021.0,5053729.0,10979780.0,16585146.0,18329789.0,18987340.0,0.37942193951567,2.6894319830376,9.24004017408771,25.55890339619834,55.52951679500055,83.87828739352007,92.70170739872782,96.02722910389464,0.11989809817995001,0.66997591424477,2.64210031031325,8.7795314320172,23.67452929422866,48.10176644568673,61.69598299607828,69.91398303888184,3.32,26.06,0.4563498240253612
Peru,1994,6.410134541246297,4.635461599904983,651886.0,3513539.0,7750438.0,14067270.0,20115606.0,23060030.0,23567740.0,23673156.0,2.7331156770550002,14.73095186704271,32.494681127264066,58.97879019022121,84.33719637818984,96.68206031316015,98.81069777848208,99.2526682311529,0.7155528149667401,4.18137128727743,12.05245018132903,26.49454661744648,47.7683594794924,70.10830248143081,79.40313228675258,84.31576097279103,1.61,12.22,0.4402398865397727
Peru,1997,8.448282046031899,5.139988015781436,1709038.0,4373844.0,8061579.0,13283548.0,19109892.0,23248514.0,24346540.0,24712142.0,6.7789490213763095,17.3489786961616,31.976489678248022,52.689582418998306,75.79994685113081,92.2159132546032,96.5712657886366,98.02143671056815,2.40707536930722,6.970010263156561,14.2356966122695,26.07894396890974,43.98491579387273,65.13768912375156,75.01496379738158,80.58957785678736,1.28,17.26,0.5325936388742041
