Entity,Year,reporting_level,welfare_type,reporting_pop,mean,median,headcount_100,headcount_190,headcount_320,headcount_550,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_ratio_100,headcount_ratio_190,headcount_ratio_320,headcount_ratio_550,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,poverty_gap_index_100,poverty_gap_index_190,poverty_gap_index_320,poverty_gap_index_550,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,total_shortfall_100,total_shortfall_190,total_shortfall_320,total_shortfall_550,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,avg_shortfall_100,avg_shortfall_190,avg_shortfall_320,avg_shortfall_550,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,income_gap_ratio_100,income_gap_ratio_190,income_gap_ratio_320,income_gap_ratio_550,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,headcount_stacked_below_100,headcount_stacked_below_190,headcount_stacked_below_320,headcount_stacked_below_550,headcount_stacked_below_1000,headcount_stacked_below_2000,headcount_stacked_below_3000,headcount_stacked_below_4000,headcount_stacked_above_4000,headcount_ratio_stacked_below_100,headcount_ratio_stacked_below_190,headcount_ratio_stacked_below_320,headcount_ratio_stacked_below_550,headcount_ratio_stacked_below_1000,headcount_ratio_stacked_below_2000,headcount_ratio_stacked_below_3000,headcount_ratio_stacked_below_4000,headcount_ratio_stacked_above_4000,poverty_severity_100,poverty_severity_190,poverty_severity_320,poverty_severity_550,poverty_severity_1000,poverty_severity_2000,poverty_severity_3000,poverty_severity_4000,watts_100,watts_190,watts_320,watts_550,watts_1000,watts_2000,watts_3000,watts_4000,headcount_40,headcount_50,headcount_60,headcount_ratio_40,headcount_ratio_50,headcount_ratio_60,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,decile10_thr,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,mld,gini,polarization,survey_year,survey_comparability,comparable_spell,distribution_type,estimation_type,cpi,ppp,reporting_gdp,reporting_pce
Uruguay,2007,national,income,3331753.0,19.079282622024664,12.69430136690482,1179.3808059647813,11051.276129030715,99062.42982730946,490286.7197079264,1286375.4331826323,2345895.1342396075,2800633.693556626,3017211.805576769,0.03539820646863022,0.33169554072678004,2.97328252806584,14.71557824688464,38.60956779156895,70.41023551984819,84.05886311370098,90.55928832589838,0.025873301561139345,0.07822287306628155,0.6018522081007399,3.84769560433951,14.306701958845542,35.48465409322411,49.71368613184471,59.208921209669455,862.034500962307,4951.766548136852,64167.132796680475,705076.4255064736,4766639.71714895,23645220.545812342,49690116.8732496,78907800.34683193,0.7309212568175788,0.44807192312650695,0.6477443861264034,1.438089993395093,3.705480992711254,10.079402186695205,17.742454854974742,26.152555879897182,73.09212568175788,23.582732796131946,20.242012066450105,26.14709078900169,37.054809927112544,50.397010933476025,59.141516183249145,65.38138969974295,1179.3808059647813,9871.895323065934,88011.15369827875,391224.28988061694,796088.7134747059,1059519.7010569752,454738.5593170184,216578.1120201433,314541.19442323083,0.03539820646863022,0.2962973342581498,2.64158698733906,11.7422957188188,23.893989544684313,31.80066772827923,13.648627593852797,6.500425212197403,9.440711674101616,0.0002348003035927819,0.0003864405278192678,0.0020327953557874,0.0147543130293949,0.0702985279369031,0.2177051550879613,0.3388463940617079,0.4311678765082831,0.00013441868154655205,0.0007760027558243702,0.0072028054802191,0.0494970548626813,0.2042199568251939,0.5841388263526935,0.8991637033051184,1.1509395502418016,406947.5146689032,654967.6299666334,886696.5057806503,12.2142161999675,19.65834892222303,26.61351263976202,1.8719626260494198,2.90977568274636,3.84121944313804,4.85522001369185,6.00842437181111,7.42710701366551,9.26941227356652,11.87005774080358,16.517881986415258,35.42893884811383,,,,,,,,,,,3.571570400026435,5.551643261781258,7.328771136884686,9.263411483333726,11.463642670284516,14.170387377774587,17.685373650743983,22.64721863765431,31.514933873606687,67.59587372815926,0.3693585589667635,0.464051328125742,0.4395225632663994,2007.0,3.0,2006 - 2019,micro,survey,0.7085723182243334,16.6084384918213,11245.219461970346,
Uruguay,2008,national,income,3340221.0,20.948365223147032,14.36573286071696,969.519034566089,6225.1571955679465,61643.39889156812,349164.71982944134,1093035.9819365598,2196192.9865470356,2716413.3296195883,2966453.622834689,0.029025595449106184,0.18636962032057,1.8454886335834702,10.45334185460906,32.723462966568974,65.74993051498795,81.3243593648321,88.81010037463656,0.02275877636619232,0.04764580918107086,0.36991285395255996,2.58581390652382,11.190449743055721,31.18207486502197,45.66478720568707,55.61591442341799,760.1934275265928,3023.8031153835077,39538.90185415276,475045.44519645954,3737857.5231199325,20831004.25754371,45759144.35549018,74307778.11652146,0.7840933498193974,0.4857392384462725,0.6414133964887696,1.360519600687343,3.4197021734796644,9.485051807899293,16.845427702969776,25.049364515435876,78.40933498193974,25.565223076119604,20.044168640274048,24.736720012497145,34.19702173479664,47.42525903949647,56.151425676565914,62.62341128858969,969.519034566089,5255.638161001858,55418.24169600017,287521.3209378732,743871.2621071185,1103157.0046104759,520220.3430725527,250040.29321510065,373767.377165311,0.029025595449106184,0.15734402487146382,1.6591190132629001,8.607853221025591,22.270121111959913,33.02646754841898,15.57442884984415,7.485741009804461,11.189899625363442,0.0001980316619059745,0.0002820180265458095,0.0012448760078982,0.0096083632586012,0.0521041152994809,0.1831580710406027,0.3000301290885315,0.3926616444063867,8.336839987268644e-05,0.0004106046902598695,0.0043273328229274,0.0328533690710071,0.1558885050871533,0.4971518082496995,0.7975309635822243,1.042852589605497,389847.82876729406,627595.687984502,871935.6095365059,11.67131841777218,18.78904683206596,26.104129323673668,1.9477125896802099,3.05859170195947,4.01123006447217,5.02986072126463,6.19999256820765,7.60108646295657,9.415968355082569,11.94769360761042,16.50466012430912,34.283203804455184,,,,,,,,,,,4.080139467834256,6.407249604113385,8.402871238463064,10.536735941061321,12.987970869961117,15.923033531873308,19.724914403186464,25.02846492664822,34.574564816793874,71.81770743153109,0.3478231727275671,0.4508177986924141,0.4206758386250238,2008.0,3.0,2006 - 2019,micro,survey,0.7688480259600416,16.6084384918213,12021.638422759052,
Uruguay,2009,national,income,3349676.0,22.473793332051347,15.41366185641808,1143.7780726209849,6856.018563210634,60800.89271890942,327051.81342027726,1000688.332462259,2092764.754589352,2648044.625980951,2928510.757495727,0.03414593150564367,0.20467706617627002,1.8151275740969999,9.76368500775231,29.874182830287438,62.4766322053044,79.0537540341499,87.42668716304881,0.019065126171061753,0.04927286682048107,0.35825568062868,2.4619143631092797,10.32147773036553,29.090577025987606,43.2868992027446,53.389711357461756,638.6199557217744,3135.914649355473,38401.29456849774,453563.85008893424,3457360.623793989,19488801.538020413,43499126.21215582,71535293.91240683,0.5583425412749583,0.45739588077879156,0.6315909660411075,1.3868256694424224,3.454982447219033,9.312466437177052,16.426885629256287,24.42719178316394,55.83425412749583,24.073467409410085,19.737217688784607,25.215012171680407,34.54982447219033,46.56233218588526,54.75628543085429,61.06797945790985,1143.7780726209849,5712.240490589649,53944.87415569878,266250.92070136784,673636.5190419818,1092076.4221270932,555279.8713915988,280466.13151477603,421165.2425042731,0.03414593150564367,0.17053113467062633,1.6104505079207294,7.948557433655309,20.110497822535127,32.60244937501696,16.577121828845502,8.372933128898916,12.573312836951189,0.0001544191433985436,0.00026308314141249787,0.0012454284304971,0.0092550446686565,0.0485748138999494,0.1699132831964097,0.2814060789121784,0.3720654282344175,0.00010770089810591572,0.0005123517648727365,0.0043378396843521,0.0315307967133678,0.1446489965490217,0.4632624257958946,0.75158158522176,0.991758515283117,427933.7044126999,664349.9720744514,887642.7163273802,12.77537601883585,19.83326065190936,26.49936042552713,1.84506340384855,2.95469009041321,3.9565454045407495,4.99844441992677,6.1830360553118195,7.6283646139638,9.44217992280063,12.01640590586931,16.41640032736515,34.55886985595996,,,,,,,,,,,4.14655736226235,6.640309445220659,8.89185837305263,11.233400687517952,13.895627447169984,17.14382897957561,21.22016001890659,27.00542229225481,36.89387882134244,77.66688989321032,0.3584772390797694,0.4554168166082923,0.4252494636392297,2009.0,3.0,2006 - 2019,micro,survey,0.8395816640599884,16.6084384918213,12496.402993053796,
Uruguay,2010,national,income,3359273.0,22.56302355979674,15.636411411330071,1542.4909919020822,5121.34945758935,44364.076296847314,287559.83100909874,961310.1185153173,2077310.3329986054,2644362.3480824432,2926446.6353893694,0.0459174051022969,0.15245410115788,1.32064516033223,8.56018046193622,28.61661194298044,61.83809214072823,78.71829256158827,87.11547514564519,0.0211141172174222,0.051523671169357306,0.26319465026829997,1.99505424109369,9.48514476140763,28.19248038833025,42.52587026906992,52.734639058266396,709.2808388732153,3288.559470981908,28292.565836503774,368606.2515102838,3186319.069808809,18941247.634309463,42856802.3389168,70860019.6612719,0.459828188687562,0.6421275287333844,0.6377359385822343,1.2818419395253458,3.314558963271787,9.118159830730587,16.206856964967137,24.213672241402016,45.9828188687562,33.79618572280971,19.929248080694823,23.306217082279012,33.14558963271787,45.59079915365293,54.02285654989046,60.534180603505035,1542.4909919020822,3578.858465687268,39242.726839257964,243195.75471225142,673750.2875062185,1116000.2144832881,567052.0150838378,282084.2873069262,432826.36461063055,0.0459174051022969,0.1065366960555831,1.16819105917435,7.23953530160399,20.056431481044218,33.22148019774779,16.880200420860042,8.397182584056914,12.884524854354812,0.0001752118724568911,0.00030217006130177983,0.0009804587535084462,0.0072166451577145,0.0428805717215737,0.1614309424749477,0.2730473904838472,0.3642926963377507,8.410952409337767e-05,0.0004974722835863329,0.0031484855925369,0.0251970845712887,0.1304619595999012,0.4419410956534867,0.7282299201355845,0.9674231423620058,392932.11990739295,639193.8997283863,875802.6392216615,11.69693918616894,19.02774498316708,26.07119573853216,1.96310838577421,3.08219332727508,4.05748304827476,5.1316177858023995,6.30140701950495,7.6905917813356,9.53169261184607,12.09885712883249,16.53794273122407,33.6051061801299,,,,,,,,,,,4.429366075865804,6.954360065915593,9.154908561169929,11.578481300093152,14.217879504095873,17.35230035510543,21.506380496582338,27.298679844446216,37.31459914751779,75.8232802471742,0.3390221999318547,0.4447501635216661,0.4171374866413334,2010.0,3.0,2006 - 2019,micro,survey,0.8891142251487949,16.6084384918213,13433.062074360469,
Uruguay,2011,national,income,3368926.0,24.274512856196885,17.76935975261125,939.5817781658769,3904.4175701842714,34266.217245250475,197461.26573107124,768170.642373858,1897219.7365096055,2542984.586633163,2881049.91277162,0.02788965320597356,0.11589502322652001,1.0171258509462802,5.86125268798042,22.801647835953002,56.31526891684785,75.48353946133466,85.51834955032018,0.017899889660645783,0.035240431566560926,0.20357469801521,1.45608105125993,7.086179347501551,23.85540524258852,38.23041288332137,48.91869536499439,603.0340367488075,2255.7257169603486,21946.49897873886,269798.6121433301,2387281.3844461013,16073418.992458556,38638629.586006895,65921385.88048364,0.6418111235894421,0.5777368010496603,0.6404704324864102,1.3663368921719432,3.1077487901239587,8.472091388860152,15.194205182801877,22.881028748671046,64.18111235894422,30.40720005524528,20.014701015200316,24.842488948580783,31.077487901239586,42.360456944300765,50.64735060933959,57.20257187167761,939.5817781658769,2964.8357920183944,30361.799675066202,163195.04848582076,570709.3766427868,1129049.0941357475,645764.8501235575,338065.3261384568,487876.08722838014,0.02788965320597356,0.08800537002054644,0.90123082771976,4.84412683703414,16.94039514797258,33.51362108089484,19.168270544486806,10.034810088985536,14.481650449679814,0.00015314817789504722,0.00022106602758361976,0.000755370714234528,0.0053969868325506,0.0312946395719244,0.1306910357624911,0.2349721554646131,0.3251152168097809,5.335215672606955e-05,0.00028647492448215543,0.0023706208551809,0.0184299996982839,0.09676381076778,0.3646690234195575,0.6335454830574325,0.8657930713851937,381239.0588141994,620928.4717254161,848391.3140856114,11.31633816872794,18.43105107459814,25.18284207149731,2.04611836941318,3.3151567388615395,4.36550793492942,5.46217599052774,6.654383914486631,8.04796961790506,9.807512595624889,12.26008376738921,16.4194397046858,31.6216513661779,,,,,,,,,,,4.966852666362085,8.047381487780218,10.59705784902737,13.259166130487557,16.153192788227546,19.53605419561183,23.80725905898093,29.76075610295401,39.8573900202945,76.76001826224612,0.3057653288471893,0.4217531761728572,0.3863172142233834,2011.0,3.0,2006 - 2019,micro,survey,0.9507209422035858,16.6084384918213,14086.017895069388,
Uruguay,2012,national,income,3378975.0,24.255547760264932,18.57017602621837,741.3789515468823,5103.950080078106,37633.75856132183,186880.15641172073,689308.9546546731,1825544.47718524,2514884.4086763286,2876525.550532771,0.021940942195396006,0.15105024689670998,1.11376256294651,5.5306759124208,20.39994242794555,54.02657543146191,74.42743461186687,85.13012231616898,0.015974031482597413,0.03964534117621262,0.22192605458910003,1.38386098973411,6.41462325355147,22.34312886565461,36.61152327684441,47.53940338606913,539.7585302890959,2545.2517173169676,23996.242889766538,257181.7428282748,2167485.160816908,15099374.771765059,37112826.559312604,64253782.22257718,0.7280467420377842,0.49868272169268896,0.6376254673225417,1.376185400132429,3.14443203759447,8.2711623630482,14.757269332647532,22.337288890299103,72.80467420377842,26.246459036457313,19.925795853829424,25.021552729680526,31.444320375944702,41.355811815241,49.19089777549177,55.84322222574776,741.3789515468823,4362.571128531224,32529.808481243726,149246.3978503989,502428.7982429524,1136235.522530567,689339.9314910886,361641.1418564422,502449.4494672292,0.021940942195396006,0.12910930470131396,0.9627123160498,4.4169133494742905,14.869266515524748,33.62663300351636,20.40085918040496,10.70268770430211,14.869877683831021,0.00013654667553657747,0.00022164801057293043,0.0008157953775441117,0.0053285551907748,0.0287715978556306,0.1208335037716071,0.2216157147876036,0.3110427469471607,6.804283364752658e-05,0.00038105572459847225,0.0026613942119594,0.0178021842328306,0.0883684609922993,0.3399913098374362,0.601291317046597,0.8315945083368924,378634.0017528307,602431.3192434589,831325.3588856689,11.20558754512332,17.828818480262772,24.60288575339175,2.10473093523489,3.4969431169816,4.62663872138273,5.72912406938547,6.96620599173738,8.421421456052471,10.20402520241437,12.60356144357112,16.61069240173595,29.236656661503368,,,,,,,,,,,5.105140172209695,8.48202707888769,11.222165647598988,13.896304248946265,16.896914214042972,20.426619033660053,24.750422064410877,30.570628654397293,40.29014428813761,70.91511220035628,0.2754818551407632,0.3990057247243364,0.3723771271032651,2012.0,3.0,2006 - 2019,micro,survey,1.032482943233096,16.6084384918213,14541.032665519562,
Uruguay,2013,national,income,3389436.0,25.237429992431256,19.233095408476583,1000.5992874396029,5547.601223495685,28820.24634180495,170745.0501480018,660787.8044556612,1771635.212189841,2486704.283462624,2855523.1895704987,0.02952111464679088,0.16367328438996,0.85029622455786,5.0375652512099895,19.49550911879325,52.26932186327876,73.36631473385614,84.2477388441764,0.013109259987043584,0.043509890607054916,0.21065345536073,1.24176554315647,6.04296181899476,21.24656906061625,35.47343952360248,46.46734305493282,444.3299773344506,2802.005802012662,22847.884963969642,231488.66595437512,2048223.2335926322,14402777.210107777,36070485.88953633,62999234.149895705,0.44406385544350163,0.505084213722025,0.7927720218972538,1.355756232779344,3.099668637619458,8.129651697487505,14.505337900214576,22.062238674857852,44.406385544350165,26.583379669580264,24.77412568428918,24.6501133232608,30.99668637619458,40.64825848743753,48.35112633404858,55.15559668714462,1000.5992874396029,4547.001936056082,23272.645118309265,141924.80380619687,490042.7543076594,1110847.4077341799,715069.071272783,368818.9061078746,533912.8104295013,0.02952111464679088,0.13415216974316913,0.6866229401679,4.18726902665213,14.457943867583262,32.77381274448551,21.096992870577374,10.881424110320259,15.752261155823605,0.00010813401488033362,0.00021258902061505416,0.000838734773797924,0.0047863372126927,0.026755739015298,0.1143204443801207,0.2123824033548603,0.3010266516588318,3.8506711505277845e-05,0.0004223963377566943,0.0025833302902067,0.0160334986513726,0.082856787396771,0.3223141600338575,0.5785856485878046,0.8063721912109592,391426.4762769202,614211.6499624155,844495.8423872094,11.54842505587715,18.12135263691114,24.9155270194572,2.08469076389962,3.44707586563642,4.58019274854941,5.74392906542546,6.96439318849852,8.331051037837039,10.03434854927073,12.385413923503789,16.37751249176068,30.051392365616643,,,,,,,,,,,5.261223720978469,8.699533583759852,11.559229384335703,14.496200767016614,17.57633855344965,21.025431733078403,25.324116903187416,31.25760168217102,41.332632496097844,75.8419911002333,0.2833520060914918,0.4045091104485787,0.365084788628747,2013.0,3.0,2006 - 2019,micro,survey,1.109681483740024,16.6084384918213,15168.418626502802,
Uruguay,2014,national,income,3400439.0,26.637259585740345,20.37779100170475,649.3091519743123,3923.7393539549016,22570.464141634526,143551.0997246764,585690.7973018839,1662139.8087444513,2400742.911336286,2810728.8595426427,0.01909486251552556,0.11538919986375,0.66375147860716,4.22154609227445,17.22397600138935,48.88015367264201,70.60096979643764,82.65782328524767,0.015105489947361491,0.0320945042461669,0.15312180250104,1.00419163460971,5.2451417146222905,19.35680072526642,33.179722507431734,44.19529971449825,513.6529713111596,2073.5726745622987,16661.80316719469,187808.08187903342,1783578.4446928506,13164324.020284845,33847686.72703459,60113368.306347474,0.7910761302983768,0.5284685060622739,0.7382126952568757,1.3083012407375465,3.045256051331701,7.92010632982127,14.098838558350469,21.387110358317887,79.10761302983768,27.814131898014416,23.069146726777365,23.78729528613721,30.452560513317007,39.60053164910635,46.9961285278349,53.46777589579472,649.3091519743123,3274.430201980589,18646.724787679625,120980.63558304188,442139.6975772075,1076449.0114425672,738603.1025918347,409985.9482063567,589710.1404573573,0.019094862515525564,0.09629433734822443,0.54836227874341,3.5577946136672907,13.002429909114898,31.65617767125266,21.720816123795625,12.056853488810026,17.342176714752338,0.00013577373954744672,0.0001949802928751701,0.0006187630771944581,0.0037557115198187,0.0227504128556439,0.1022332370135237,0.1950647278516308,0.2811713797235169,3.1350786992487444e-05,0.00024887754507388376,0.0017851732965315,0.0127249885224645,0.0710921667514361,0.2902182471742876,0.5338278155210741,0.7551702951070351,392161.8144609024,604732.8836437563,834628.158359962,11.53268194079948,17.783965059915978,24.54471785437004,2.10210739006214,3.48237553592355,4.6404119260245205,5.79048299640748,6.9998686395191205,8.37420317143471,10.08290030600168,12.44224275313536,16.27930940029143,29.806097881201822,,,,,,,,,,,5.599438022618837,9.276094112542724,12.360785705828045,15.424259870212161,18.64573180169539,22.306582370123643,26.85808328281075,33.14272500440632,43.36361903721458,79.39527664995582,0.278573019224494,0.4011108260530498,0.3623090347476615,2014.0,3.0,2006 - 2019,micro,survey,1.2042782174892868,16.6084384918213,15609.02105241562,
Uruguay,2015,national,income,3412013.0,27.02289556558724,20.74114716469173,927.3071834856429,4491.828745482713,22735.76083841223,135101.37205513436,579629.0070379316,1638719.1416492718,2383629.333514422,2808339.9611609676,0.027177715427392654,0.13164746867854,0.66634449629624,3.95957963979429,16.98788976003115,48.02792784345405,69.85991359102155,82.30742266107917,0.01816369326061752,0.0360152319192744,0.15626315767444998,0.94709757156465,5.06683056605044,18.99881750786939,32.60111969261487,43.62445413586354,619.7475753323937,2334.8043506250046,17061.501613000743,177733.00745458587,1728809.1760161459,12964842.464295592,33370633.261727385,59538881.85178806,0.6683303940371006,0.5197892624408359,0.7504258042763722,1.3155529418461693,2.9826132837120256,7.911570771820766,13.999925572540986,21.200738754995562,66.83303940371006,27.35732960214926,23.45080638363663,23.91914439720308,29.826132837120255,39.55785385910383,46.66641857513662,53.0018468874889,927.3071834856429,3564.5215619970704,18243.932092929514,112365.61121672213,444527.6349827972,1059090.1346113402,744910.1918651504,424710.6276465454,603673.0388390324,0.027177715427392654,0.10446975325114735,0.5346970276177,3.29323514349805,13.028310120236858,31.0400380834229,21.831985747567504,12.44750907005763,17.69257733892082,0.00016731471130012585,0.00022475644141519625,0.0006626051196726972,0.003611954785952,0.0218039710143837,0.1001655138315692,0.1913417102429252,0.2765297686805898,0.00010201852119838644,0.00034194226977054626,0.0018914700508392,0.0121247705869134,0.0685752237035883,0.2843503195760019,0.5237687069112469,0.7435098242607532,394751.3210412354,620922.7243764198,853489.790950571,11.56945536377603,18.19813477781063,25.014259645276,2.1076338830312302,3.4699339329366,4.6016617815547995,5.77703528213713,7.01523916811394,8.42581379396332,10.12199445348824,12.42895203120984,16.23209919756072,29.819636476002742,,,,,,,,,,,5.695437031164605,9.376766228923314,12.435022575110947,15.611222110790447,18.95720754075601,22.76898862093552,27.3525599032066,33.58662727290769,43.86383214259358,80.5812922294798,0.2793604310479665,0.4012876988874805,0.3629380059715421,2015.0,3.0,2006 - 2019,micro,survey,1.3037236280437785,16.6084384918213,15613.745968182426,10434.87532876003
Uruguay,2016,national,income,3424139.0,26.521774659925647,20.374039903419,861.505556427761,2572.701735937988,19511.377841975736,127426.02528456399,579556.9408089771,1677214.462053601,2431717.090061919,2840925.337320654,0.025159771739049173,0.07513426691901198,0.5698185103459801,3.72140340344139,16.925625414417382,48.98207876647534,71.01689183943523,82.96758213730968,0.016776909440404476,0.027898094699852244,0.11513742711760999,0.85038535553225,4.9141175298530895,19.13178069671855,33.06154466713223,44.20167372064451,574.4646991435715,1815.0121276616896,12615.889745698112,160151.07134987638,1682662.148455363,13101975.284616232,33962197.34849085,60541069.94085358,0.6668148508822085,0.705488748387675,0.6465914323363141,1.2568160310441434,2.903359497526872,7.811747144473117,13.966343982731178,21.3103347509834,66.68148508822085,37.130986757246056,20.205982260509813,22.85120056443897,29.033594975268723,39.05873572236558,46.55447994243726,53.2758368774585,861.505556427761,1711.196179510227,16938.676106037747,107914.64744258826,452130.9155244131,1097657.5212446237,754502.6280083179,409208.24725873535,583213.6626793458,0.025159771739049173,0.049974495179962816,0.494684243426968,3.1515848930954107,13.204222010975988,32.05645335205796,22.034813072959885,11.950690297874454,17.032417862690323,0.0001462425146300387,0.00020009680620986187,0.00047689488286445933,0.0030806485652329,0.020575137726988,0.099539088274417,0.1928514169196159,0.2797246604948145,0.00010044060375318256,0.0002719802053335427,0.0013747148031605,0.0107071524249642,0.0657280148535465,0.2838565983216105,0.5277739332224392,0.7502153006798596,373420.8141558365,600251.7811410401,831862.8732421945,10.90553900282192,17.53000626262661,24.29407431305197,2.19721754294824,3.54556921333036,4.69281247030529,5.82511039075383,7.0245212321723205,8.41999883498353,10.09013748933432,12.38484777116429,16.18864751871289,29.631137536294638,,,,,,,,,,,5.827410855290873,9.403478771711764,12.446171485872592,15.44922651527645,18.630276921353754,22.331331173826964,26.76083527797927,32.846814178430165,42.935166154026774,78.58703526548707,0.2711099243531994,0.3969550032071919,0.3575655240520435,2016.0,3.0,2006 - 2019,micro,survey,1.426746917964924,16.6084384918213,15821.359015192187,
Uruguay,2017,national,income,3436645.0,27.5411080834693,21.160380404132948,843.3417046000877,1860.8625010487349,12651.109631666892,99263.3851630285,521925.1885675438,1605912.5296530684,2383861.301984679,2812628.2301678862,0.024539680548909988,0.05414764984596125,0.36812384263335,2.88838053284609,15.187055647806039,46.72907820426807,69.36594562384765,81.84226855458991,0.016870657893998615,0.023979407964251218,0.09301801193679812,0.65095464124922,4.14964496932888,17.713867066020033,31.532658002059673,42.68998151665098,579.7846209812087,1565.7655371827784,10229.436340241202,123040.5007191759,1426085.6635619248,12175254.536620481,32509965.437846508,58684124.611716405,0.687484821180689,0.8414192538676838,0.8085801671211497,1.2395356104075663,2.732356465638123,7.5815178671348615,13.637523882274696,20.864515253839127,68.74848211806889,44.28522388777284,25.268130222535923,22.537011098319386,27.323564656381226,37.90758933567431,45.45841294091566,52.16128813459782,843.3417046000877,1017.5207964486472,10790.247130618158,86612.2755313616,422661.8034045153,1083987.3410855245,777948.7723316106,428766.9281832073,624016.7698321138,0.024539680548909988,0.029607969297051256,0.3139761927873888,2.5202566902127397,12.298675114959948,31.54202255646203,22.636867419579577,12.47632293074226,18.157731445410093,0.00015375682966984946,0.00018905959089193783,0.0004122594377942684,0.002367677082066,0.0167947805395042,0.089954683579918,0.1802584786723804,0.2659468680389722,5.652668525590404e-05,0.00016871679241095563,0.0010376313780617,0.0081031083944931,0.0547488558665606,0.2588478333633573,0.4955901921199521,0.713794070839805,351791.57833813364,588824.7207773782,823213.6868335877,10.2364829168603,17.1337080430879,23.95399253730274,2.27266359579023,3.6121564599958003,4.71862405006741,5.85854303133018,7.05167168502365,8.372060396865349,10.020401060858571,12.34513630251799,16.11004595071334,29.638697466837126,,,,,,,,,,,6.25916737290247,9.948279147914617,12.995613496816418,16.135076683752036,19.42108520463764,23.057582027140146,27.59729486568163,33.999873321280845,44.3688516758253,81.62825703874091,0.2664883340876279,0.3946453123452029,0.351769551473273,2017.0,3.0,2006 - 2019,micro,survey,1.5423545845368758,16.6084384918213,16020.380499335595,
Uruguay,2018,national,income,3449290.0,27.09138959462009,20.64010771085861,1142.2786695958894,1926.4269035906557,12900.566680224936,101928.44779626554,545479.8794120181,1665861.4309454388,2411136.7706803144,2832806.826230767,0.03311634190212738,0.055849954732442204,0.37400643843298004,2.95505590415029,15.8142655274569,48.29577770919345,69.90240805152116,82.1272443381324,0.01716338940110801,0.02874603168837676,0.08853760887296476,0.62706526150878,4.365926415855769,18.48542430630134,32.3555486167191,43.41977067232638,592.0150742734785,1883.9145932056203,9772.540445101717,118961.14647282909,1505934.6326947147,12752317.84109643,33481101.086448908,59906952.312939465,0.518275522454533,0.9779320407611641,0.7575279975942361,1.1671044644043682,2.760751935191426,7.6550891954194595,13.886023179432515,21.147559995345514,51.827552245453305,51.47010740848232,23.672749924819875,21.220081170988514,27.607519351914263,38.2754459770973,46.28674393144171,52.86889998836378,1142.2786695958894,784.1482339947663,10974.13977663428,89027.8811160406,443551.4316157526,1120381.5515334206,745275.3397348756,421670.0555504528,616483.1737692328,0.03311634190212738,0.022733612830314828,0.3181564837005378,2.58104946571731,12.859209623306612,32.48151218173655,21.606630342327716,12.22483628661124,17.872755661867597,0.00013291591179529202,0.0002067440106053919,0.00041086079478017866,0.0022257012478638,0.0175040135836764,0.0941030610332231,0.1867317076115116,0.2729864270659826,8.187122042843431e-05,0.0002713168325929431,0.0010586144868726,0.0078436295195678,0.0573990077980042,0.2702786405947531,0.5109119029646908,0.7304390042529141,353318.30384143844,583391.5279697599,827210.4672513322,10.2432182809053,16.91338008603973,23.98205042925739,2.2715510414767897,3.5928906580544298,4.67595358466983,5.77120742843685,6.97317578508896,8.35041325302909,10.050986489402899,12.41251124306674,16.22226971545636,29.679040801318212,,,,,,,,,,,6.153947424871273,9.733640058822349,12.667808028865073,15.635002887514826,18.891302190561582,22.622429871389,27.22951907946768,33.627217793352315,43.9483828970435,80.40464571431373,0.2686987289038005,0.3968723978027348,0.360799013970887,2018.0,3.0,2006 - 2019,micro,survey,1.6434162206931224,16.6084384918213,16037.93210874083,
