entity,year,reporting_level,welfare_type,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_1500,avg_shortfall_190,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_320,avg_shortfall_4000,avg_shortfall_550,headcount_100,headcount_1000,headcount_1500,headcount_190,headcount_2000,headcount_3000,headcount_320,headcount_4000,headcount_550,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_1500,headcount_ratio_190,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_320,headcount_ratio_4000,headcount_ratio_550,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_1500,income_gap_ratio_190,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_320,income_gap_ratio_4000,income_gap_ratio_550,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_1500,poverty_gap_index_190,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_320,poverty_gap_index_4000,poverty_gap_index_550,reporting_pop,total_shortall_100,total_shortall_1000,total_shortall_1500,total_shortall_190,total_shortall_2000,total_shortall_3000,total_shortall_320,total_shortall_4000,total_shortall_550,number_below_100,percentage_below_100,number_between_100_190,percentage_between_100_190,number_between_190_320,percentage_between_190_320,number_between_320_550,percentage_between_320_550,number_between_550_1000,percentage_between_550_1000,number_between_1000_1500,percentage_between_1000_1500,number_between_1500_2000,percentage_between_1500_2000,number_between_2000_3000,percentage_between_2000_3000,number_between_3000_4000,percentage_between_3000_4000,number_over_4000,percentage_over_4000
United Kingdom,2019,national,income,0.5904602773160106,4.020253110079469,4.6146718043608885,1.1798394816703477,5.670888560156112,9.490451166548697,1.873005494317278,14.265744013667435,2.6621225402892006,126784.97500495653,1426628.6078547786,3964473.6917470573,199209.31423346626,8526600.69511341,20156481.127401654,305791.7378788262,31782791.499446616,573924.3011772895,0.18969470749785,2.13451078461385,5.931615140591219,0.29805544854891003,12.75743458361111,30.157972516056507,0.45752325360253,47.5531689517388,0.8587011389439301,59.04602773160106,40.202531100794694,30.764478695739257,62.09681482475514,28.35444280078056,31.634837221828988,58.531421697414935,35.66436003416859,48.40222800525819,0.11200718959456,0.8581273620342,1.82483047624043,0.18508293996050998,3.6172994918570103,9.5404255148584,0.26779486492983,16.9595333826046,0.41563048315539,66836327.0,74861.4915009301,5735408.097656518,18294744.964435667,235035.01404911824,48353402.33893779,191294099.8290658,572749.6051638704,453405167.5708708,1527856.81858379,126784.97500495653,0.0018969470749785,72424.33922850972,0.0010836074105106004,106582.42364535996,0.0015946780505361996,268132.56329846324,0.004011778853414001,852704.3066774892,0.012758096456699201,2537845.0838922784,0.03797104355977369,4562127.003366352,0.0682581944301989,11629880.432288244,0.17400537932445398,11626310.372044962,0.17395196435682292,35053535.500553384,0.524468310482612
United States,1981,national,income,0.5863036995885482,3.7329968320500164,4.943306485679946,1.4863036995885603,6.765797086680371,10.715920181537903,2.107860541633597,15.435816430757928,2.8287914904395444,1145286.9349369411,9094482.997098366,21793506.1672393,1145286.9349369411,37696145.34297289,76952345.4338605,1719989.9455159314,116451340.39938551,3192488.8899895553,0.49910964366701,3.9633248486043096,9.49748815390485,0.49910964366701,16.42776940504166,33.535401947940215,0.74956200287447,50.74884313989241,1.39126881106114,58.63036995885482,37.329968320500164,32.95537657119964,78.22651050466108,33.82898543340186,35.71973393845968,65.87064192604991,38.58954107689482,51.43257255344626,0.29262983058229,1.4795079104225,3.1299329859244196,0.39043605783295,5.55734771906439,11.978756350997271,0.49374130292717006,19.5837456695177,0.71556534066249,229466000.0,671485.9670439576,33949676.21730094,107731980.38221993,1702244.2084872185,255044470.34056583,824615191.4513818,3625498.938159552,1797521513.5206194,9030885.405325241,1145286.9349369411,0.0049910964366701,0.0,0.0,574703.0105789902,0.0025045235920746,1472498.944473624,0.006417068081866699,5901994.107108811,0.025720560375431703,12699023.170140935,0.05534163305300539,15902639.175733589,0.06930281251136808,39256200.090887606,0.1710763254289856,39498994.965525016,0.17213441191952192,113014659.60061449,0.4925115686010759
United States,1982,national,income,0.5836181112119151,3.7532671024876008,5.035562245318768,1.483618111211887,6.893309782982296,10.88915888956885,2.117701437599757,15.710729127225067,2.732506632067464,1156200.9153189815,9677335.199327223,23162751.518373094,1156200.9153189815,39709865.141876474,79756029.5377893,1736394.803589952,118975223.37538773,3389221.077514454,0.49908527665886004,4.17731507671767,9.99842509771613,0.49908527665886004,17.14114629026369,34.42745939713952,0.74953156450288,51.356802686385336,1.4629899671569402,58.36181112119151,37.53267102487601,33.57041496879178,78.08516374799405,34.466548914911485,36.29719629856283,66.1781699249924,39.27682281806267,49.681938764862984,0.29127520649731997,1.5678579254169898,3.35651279564713,0.3897115555212,5.9079615707102695,12.49620251798775,0.49602627239817,20.171320396153618,0.726841779619,231664000.0,674779.7943799513,36321623.84338015,116637477.04361951,1715360.6181670022,273732401.86340475,868476078.0381342,3677165.771803189,1869187507.3018126,9261069.071851082,1156200.9153189815,0.0049908527665886,0.0,0.0,580193.8882709704,0.0025044628784401998,1652826.2739245018,0.0071345840265406016,6288114.121812769,0.0271432510956073,13485416.319045871,0.058211100209984594,16547113.62350338,0.0714272119254756,40046164.395912826,0.1728631310687583,39219193.83759843,0.16929343289245816,112688776.62461227,0.4864319731361466
United States,1983,national,income,0.5509912384006108,3.742265618487428,4.999520532355933,1.450991238400615,6.845347314815796,10.874543600756212,2.05389053597669,15.467548549004766,3.0348901429715007,1166764.4818905878,9011296.41388741,21536949.292672716,1166764.4818905878,37153620.30529054,74228292.97882329,1752273.6728048655,112887690.23943467,2918454.335772633,0.49906090965071,3.85440751346813,9.21201293999483,0.49906090965071,15.89174150753257,31.749714694610294,0.74950112613129,48.28552313143079,1.24831231854496,55.09912384006108,37.422656184874285,33.330136882372884,76.36795991582184,34.226736574078984,36.24847866918737,64.18407924927156,38.668871372511916,55.179820781300016,0.27497818864578,1.44242167172914,3.07037652252218,0.38112263543759,5.43922450281674,11.50878855860366,0.48106039677028994,18.67146683123746,0.688816500164,233792000.0,642877.006798742,33722664.74768991,107674420.19302583,1692965.0405002758,254329434.99250624,807198808.40792,3598978.3130150284,1746095829.3634672,8857188.296348803,1166764.4818905878,0.004990609096507099,0.0,0.0,585509.1909142777,0.0025044021648058003,1166180.6629677676,0.004988111924136701,6092842.078114776,0.026060951949231692,12525652.878785307,0.053576054265267015,15616671.012617826,0.06679728567537738,37074672.67353275,0.1585797318707772,38659397.260611385,0.165358084368205,120904309.76056533,0.5171447686856921
United States,1984,national,income,0.5362988870324258,3.7955448145306905,4.998047917479927,1.4362988870324096,6.885088403626124,10.9265497892604,2.034617878714903,15.590332340537671,3.009948063759844,1176852.9266868408,9011492.557197995,21975031.6425781,1176852.9266868408,37562043.74406278,74279819.99282609,1767439.2494093124,111843968.51514935,2944118.9462710298,0.49903654264257,3.82126261303848,9.31836388956985,0.49903654264257,15.927931196464659,31.49785645831701,0.7494706877596999,47.426680171800854,1.24843377346381,53.62988870324258,37.9554481453069,33.32031944986618,75.59467826486367,34.42544201813062,36.421832630868,63.581808709840715,38.97583085134418,54.72632843199716,0.26763274240772,1.45037734958782,3.10490861550565,0.37724506883475,5.4832607187266795,11.472096561559269,0.4765270190277,18.484942642169088,0.68322196712178,235825000.0,631144.9147830057,34203523.846654765,109832261.13774298,1690312.5488011434,258617991.79874387,811622151.4889144,3596063.4963906356,1743684639.43581,8861645.121807158,1176852.9266868408,0.0049903654264257,0.0,0.0,590586.3227224716,0.002504341451171299,1176679.6968617174,0.0049896308570411,6067373.610926965,0.025728288395746698,12963539.085380103,0.0549710127653137,15587012.101484682,0.06609567306894809,36717776.24876331,0.15569925261852352,37564148.522323266,0.1592882371348384,123981031.48485065,0.5257331982819915
United States,1985,national,income,0.5212158186264899,3.603422870537358,5.041214584256587,1.4212158186264998,6.918106597476151,11.070315183260897,2.0150140114985162,15.690697653577024,2.9848910246761,1187269.7287564375,9601523.152590953,22176992.210003633,1187269.7287564375,37976891.44610845,73755735.30123693,1783098.2189541669,111058602.38300253,2970612.541577184,0.49901217563442,4.03554208595642,9.32104042047193,0.49901217563442,15.961774115309279,30.999703813502176,0.74944024938811,46.67818395075845,1.24855522838267,52.121581862648995,36.03422870537358,33.60809722837725,74.80083255928946,34.590532987380755,36.90105061086966,62.96918785932862,39.22674413394256,54.27074590320182,0.26009303962788,1.45417646475514,3.13262432720855,0.37326526194677,5.52126274072726,11.43921639344013,0.47191643853062,18.31033178473506,0.6776002354567,237924000.0,618823.7636042372,34598348.12004019,111798976.56401505,1687366.519485043,262728183.2649585,816499236.3578548,3592967.8950706953,1742586951.8205216,8866954.713143995,1187269.7287564375,0.0049901217563442,0.0,0.0,595828.4901977293,0.0025042807375369,1187514.3226230172,0.004991149789945601,6630910.611013768,0.0278698685757375,12575469.05741268,0.05285498334515509,15799899.23610482,0.06640733694837352,35778843.855128475,0.150379296981929,37302867.08176561,0.1567848013725627,126865397.61699747,0.5332181604924155
United States,1986,national,income,0.507825547334804,3.6628055597502605,5.022799927603861,1.407825547334822,6.890368359491668,11.211151371576912,2.000175737939226,15.883976913415431,2.970480696099973,1198234.394488521,9603635.470880194,22808130.12737983,1198234.394488521,39020127.80742215,73838586.66137357,1799580.2614883,110456999.42167439,2998484.779912439,0.49898780862626996,3.9992985016137697,9.49812400935308,0.49898780862626996,16.24938172072233,30.74903768385585,0.74940981101652,45.99825905713683,1.24867668330152,50.7825547334804,36.62805559750261,33.48533285069241,74.09608143867484,34.451841797458336,37.37050457192304,62.50549181060081,39.70994228353858,54.008739929090424,0.25339875702903,1.46486527868118,3.1804784391034095,0.36973041304878,5.59821128348837,11.49107053346769,0.46842228805277003,18.26588212302159,0.67439454243951,240133000.0,608494.0372165206,35176249.39655478,114560674.35258287,1686904.992256211,268863054.0275826,827815572.1239591,3599476.7775032264,1754496428.7390175,8906941.156279476,1198234.394488521,0.0049898780862627,0.0,0.0,601345.8669997791,0.0025042200239025003,1198904.5184241391,0.00499266872285,6605150.690967754,0.027506218183122495,13204494.656499637,0.0549882550773931,16211997.680042323,0.0675125771136925,34818458.85395142,0.1449965596313352,36618412.760300815,0.1524922137328098,129676000.57832561,0.5400174094286317
United States,1987,national,income,0.5520402433937864,3.645552757114066,4.949117486514055,1.376455658352217,6.874442572857668,11.173378758773492,1.9638731676730898,15.843788110539931,2.948952927284144,1087799.6328087894,9567763.84482992,23012853.18058297,1209186.1129529944,39000897.880335785,74259625.01987071,1815609.3836013442,110963294.8432007,3023688.83257226,0.44896781645423,3.94890558169373,9.49810068991286,0.49906768898009995,16.096850406058792,30.64919373965418,0.74935691822631,45.79790863109786,1.24796785350233,55.20402433937864,36.455527571140664,32.99411657676037,72.44503465011668,34.37221286428834,37.24459586257831,61.37103648978406,39.60947027634983,53.617325950620796,0.24784830267136998,1.43959436309267,3.13381441420793,0.36154976020917,5.53284368601659,11.41516834347285,0.45988810772339,18.14030900642456,0.66912699177131,242289000.0,600509.1740594356,34879787.86393599,113893314.09060377,1664391.0671750722,268109432.7682547,829730916.8315079,3565626.551430158,1758078931.54304,8916716.034010341,1087799.6328087894,0.0044896781645423,121386.48014420504,0.0005009987252586995,606423.2706483498,0.0025028922924621,1208079.4489709157,0.0049861093527601985,6544075.012257661,0.027009377281913997,13445089.33575305,0.05549195108219131,15988044.699752815,0.06598749716145931,35258727.13953493,0.14552343333595388,36703669.823329985,0.15148714891443682,131325705.1567993,0.5420209136890214
United States,1988,national,income,0.6080973471441646,3.6134407013285106,4.982500598901292,1.343274198234872,6.82394988824002,11.181650303651601,1.9239369208470212,15.88440339705854,2.9208766798356725,975423.4408916873,9531824.472910054,22613038.15826705,1220410.8155457655,38990851.59231723,74076111.34774306,1832040.84915101,110510986.0541155,3049535.84036394,0.39894782428218,3.89851266177369,9.24872419039221,0.49914756933392995,15.9472437892659,30.29710197086412,0.7493040254361,45.19895216508677,1.24725902370314,60.809734714416464,36.134407013285106,33.21667065934194,70.69864201236167,34.1197494412001,37.27216767883867,60.12302877646941,39.71100849264635,53.10684872428495,0.24259911359493003,1.40870443266976,3.07211825451347,0.35289055315679996,5.44115962367487,11.29238664840921,0.45050427483619,17.94895973286477,0.6623799629180199,244499000.0,593152.4067484679,34442682.508332364,112669476.16654335,1639346.3597694042,266071617.3657764,828293172.944821,3524731.030181556,1755401082.2902813,8907318.120442113,975423.4408916873,0.0039894782428218,244987.37465407816,0.0010019974505174997,611630.0336052445,0.0025015645610216995,1217494.9912129303,0.0049795499826704006,6482288.632546114,0.026512536380705498,13081213.685356997,0.05350211528618521,16377813.43405018,0.06698519598873688,35085259.75542583,0.1434985818159822,36434874.70637244,0.14901850194222652,133988013.9458845,0.5480104783491323
United States,1989,national,income,0.9530580245550018,3.666123689487858,4.929568132737564,1.3002568967881596,6.763670132766088,11.146210587361177,1.8605711193470493,15.823108603967569,2.8441421446393926,614418.2771252797,9003161.419765448,21838305.31333475,1232188.1990448325,37759633.17713503,72065771.20821956,1849294.1530852593,107859006.2558155,3076722.72309179,0.24893475669429,3.6476776179165498,8.847902841083851,0.49922744968776006,15.298511531581859,29.19782156487935,0.74925113264589,43.699636679435336,1.2465501939039498,95.30580245550017,36.66123689487858,32.863787551583755,68.43457351516629,33.818350663830444,37.154035291203925,58.14284747959528,39.55777150991892,51.71167535707987,0.23724926745814,1.33728373266585,2.90775599246434,0.34164417606446,5.17370427609689,10.848168928478021,0.43563594329343996,17.28660242831575,0.64461198943466,246819000.0,585576.2694475066,33006703.361285247,107653413.94560839,1602161.203949025,255393703.14439166,803260262.027405,3440743.2924077944,1706664769.901786,8750636.764115036,614418.2771252797,0.0024893475669429,617769.9219195528,0.0025029269299347004,617105.9540404268,0.0025002368295812994,1227428.5700065307,0.004972990612580598,5926438.696673658,0.024011274240125995,12835143.8935693,0.052002252231673006,15921327.86380028,0.06450608690498008,34306138.03108453,0.1389931003329749,35793235.04759595,0.1450181511455599,138959993.7441845,0.5630036332056466
United States,1990,national,income,0.9437072155548684,3.8217662935961103,4.9674433162048635,1.2718904248943113,6.747178110998216,11.157271937375882,1.8336737471438747,15.801244572864535,2.845438718509471,621339.8599660172,8718572.139021743,21965305.69636961,1246385.9364697183,38437596.319548026,73386491.01941851,1870171.122274944,109956434.51720847,3109906.5883192252,0.24891130223017,3.49269584093683,8.79939176132392,0.49930733004159,15.39825910254585,29.398929994198653,0.74919823985568,44.048999698428624,1.24584136410476,94.37072155548684,38.21766293596111,33.116288774699086,66.9416013102269,33.73589055499108,37.1909064579196,57.30230459824608,39.50311143216133,51.73524942744493,0.23489939194777,1.33482672386757,2.9140319860971102,0.33424432218918,5.19473983820882,10.93372855377169,0.4293078574468,17.400725435622668,0.64453913718988,249623000.0,586362.9091617819,33320345.129199438,109111410.96982785,1585266.338318764,259345308.52664003,818793036.8334453,3429283.689582162,1737448514.166575,8849048.617351217,621339.8599660172,0.0024891130223017,625046.0765037012,0.002503960278114201,623785.1858052257,0.0024989090981408996,1239735.4660442811,0.0049664312424908,5608665.550702518,0.0224685447683207,13246733.557347868,0.05306695920387091,16472290.623178415,0.06598867341221928,34948894.69987048,0.14000670891652806,36569943.497789964,0.14650069704229965,139666565.48279154,0.5595100030157139
United States,1991,national,income,0.9355119952500576,3.6810233307193685,4.93511823716947,1.2562226864411794,6.781040326937512,11.210963225169559,1.8342805362179282,15.961394030304344,2.9000473021011053,629638.966157031,9480042.77865295,23394025.995401375,1263354.7587304376,40472919.49540657,77155113.5028074,1895195.3904596965,114468600.30070342,3149948.736611574,0.24888784776605,3.74733390201357,9.24734505571619,0.49938721039542,15.998402842666671,30.49838268597539,0.74914534706547,45.24790411165401,1.24513253430557,93.55119952500576,36.810233307193684,32.90078824779646,66.11698349690418,33.90520163468756,37.36987741723186,57.32126675681025,39.903485075760855,52.72813276547465,0.23283756705711,1.3794023521307601,3.04244941532426,0.33017975948279,5.42429074213572,11.397208223987269,0.42941960278763003,18.05549066428844,0.65653513579476,252981000.0,589034.8055167475,34896258.644439176,115452284.33072199,1587054.9089405984,274448499.24724734,864983140.113757,3476320.0170501578,1827078433.4969416,9135000.33536718,629638.966157031,0.0024888784776605,633715.7925734066,0.0025049936262937,631840.6317292589,0.002497581366700499,1254753.3461518774,0.004959871872401,6330094.042041375,0.02502201367708,13913983.216748426,0.055000111537026206,17078893.500005193,0.0675105778695048,36682194.007400826,0.14499979843308716,37313486.79789603,0.1474952142567862,138512399.6992966,0.54752095888346
United States,1992,national,income,0.9365556207107848,3.8154954657682056,4.9842054180823965,1.3332590883974726,6.937663544749747,11.225543977390384,1.976646302533568,16.069801236536804,2.5822877316669968,639730.0117095471,10253024.204878619,25005847.710360944,1277181.5071009547,41683195.16911229,79517862.99431911,1923671.5602370582,116711415.6976891,3833485.285526056,0.24939379983531001,3.9970622285250004,9.74833643012114,0.49789933769733996,16.249871417978078,30.999424200752827,0.74992848742644,45.4990432092163,1.49445460502197,93.65556207107848,38.154954657682055,33.22803612054931,70.17153096828804,34.68831772374873,37.41847992463461,61.770196954174,40.17450309134201,46.95068603030903,0.23357116500617997,1.52507728093305,3.23918075015332,0.34938358794319,5.63680702716887,11.59951332131102,0.46323230369877,18.27901452061764,0.70165668946936,256514000.0,599142.7382039526,39120367.364126034,124634281.6417243,1702813.8518755292,289183983.5534391,892631268.0308325,3802418.2768315612,1875529252.2966855,9899162.022339888,639730.0117095471,0.0024939379983531,637451.4953914075,0.0024850553786202995,646490.0531361036,0.002520291497291,1909813.7252889976,0.0074452611759553,6419538.919352563,0.025026076235030302,14752823.505482325,0.05751274201596141,16677347.458751343,0.06501534987856937,37834667.82520682,0.1474955278277475,37193552.70336999,0.1449961900846347,139802584.30231088,0.545009567907837
United States,1993,national,income,0.6115562042273908,3.6234190977514134,4.935404176032155,1.511556204227395,6.95224631097584,11.317205450524696,2.1522555087286723,16.266471472777464,3.1589870007749603,1298707.518748846,11043001.005197149,26641610.154085856,1298707.518748846,44180584.98695735,83169493.21114513,1945152.7388067727,120860889.63668855,3245544.2252019946,0.49965855468389997,4.24863169110267,10.24996639494837,0.49965855468389997,16.99782816452716,31.99823530066872,0.7483688144409499,46.49944391779306,1.24867525082891,61.15562042273908,36.23419097751414,32.90269450688103,79.55558969617869,34.7612315548792,37.724018168415654,67.25798464777101,40.66617868194366,57.43612728681746,0.30556928911223,1.53945732088533,3.3725151299878298,0.39750630964618006,5.90865440757176,12.07102009839666,0.5033377823254,18.90954694971991,0.71719070646508,259919000.0,794232.6405676171,40013420.738719404,131487114.01069601,1963069.4074415837,307154308.9923288,941246241.8865484,4186465.697415541,1965980213.4496999,10252632.017853342,1298707.518748846,0.004996585546839,0.0,0.0,646445.2200579268,0.0024871025975705,1300391.486395222,0.005003064363879601,7797456.779995155,0.0299995644027376,15598609.148888707,0.06001334703845701,17538974.832871493,0.06747861769578789,38988908.224187784,0.1500040713614156,37691396.42554341,0.1450120861712434,139058110.36331147,0.5350055608220694
United States,1994,national,income,0.7027048325305606,4.014154539140003,5.154621615303556,1.6027048325305782,6.941453904950265,11.10332672366841,2.321508897975494,15.91782626885852,2.8261303683674197,1315084.774999017,9864611.59205462,23673763.54205735,1315084.774999017,40780631.935265295,80251943.03279796,1965865.708158336,119063266.17991145,3938258.062798129,0.4997927893857,3.7490067846030497,8.99712059699815,0.4997927893857,15.49851855584978,30.499434883971162,0.74711951998599,45.24952539084372,1.4967194662626,70.27048325305606,40.14154539140004,34.36414410202371,84.35288592266201,34.707269524751325,37.0110890788947,72.54715306173418,39.7945656721463,51.38418851577127,0.35120680836526,1.5049092601681,3.0917834869853,0.42158964148021,5.37911260752238,11.28817301346605,0.5420139417183301,18.00685209799382,0.76907715209662,263126000.0,924116.4265791741,39598075.39909915,122029293.2694741,2107692.7240783125,283076876.79338676,891063543.7023804,4563774.733714473,1895228386.0546887,11130030.709741637,1315084.774999017,0.004997927893857,0.0,0.0,650780.9331593192,0.0024732673060029004,1972392.3546397928,0.0074959994627661,5926353.529256491,0.022522873183404495,13809151.95000273,0.052481138123951,17106868.393207945,0.06501397958851632,39471311.09753267,0.15000916328121383,38811323.14711349,0.14750090506872557,144062733.82008857,0.5475047460915629
United States,1995,national,income,0.7550470833123086,4.0223857548282895,5.149850423572776,1.6550470833123105,6.622831790641514,10.84040599349397,2.3067962924298784,15.541531519386622,3.288062883728027,1331340.3931777175,9318770.635457473,21959589.661914535,1331340.3931777175,39931734.911203705,79212884.0431332,1991053.6173223648,119155150.8990146,3323133.0623973575,0.49998137028884,3.49963971317851,8.24686593031138,0.49998137028884,14.996257637207618,29.74818950237466,0.74773493015659,44.74840238360458,1.24799384943456,75.50470833123086,40.22385754828289,34.332336157151836,87.10774122696373,33.114158953207564,36.1346866449799,72.08738413843369,38.85382879846656,59.78296152232776,0.37750947534708,1.40769009293206,2.83134173362413,0.43552247821423,4.96588459101746,10.74941505923789,0.53902255143923,17.38646765217465,0.74608768280848,266278000.0,1005224.6807646977,37483690.25657631,113088602.12189491,2203431.034624646,264461163.42538947,858699822.943124,4592955.1024683295,1851853533.3943048,10926670.480158204,1331340.3931777175,0.0049998137028884,0.0,0.0,659713.2241446474,0.0024775355986775003,1332079.4450749927,0.005002589192779699,5995637.573060116,0.022516458637439504,12640819.026457062,0.047472262171328695,17972145.24928917,0.0674939170689624,39281149.131929494,0.14751931865167042,39942266.85588141,0.1500021288122992,147122849.1009854,0.5525159761639542
United States,1996,national,income,0.8468105857381226,4.079814715267716,5.07331659608175,1.7468105857381147,6.605166669910689,10.748993213246365,2.439723625025522,15.608600649174114,3.286766958936987,1343697.9165206773,8751844.934259452,21548994.863377724,1343697.9165206773,39719563.89014044,80132346.44141999,2016536.4222120557,119205304.91034476,3364110.2881519087,0.4987853911077,3.24871561143138,7.99906266040733,0.4987853911077,14.74404177158379,29.74540874756676,0.74854541014724,44.24942831330496,1.24876956730733,84.68105857381227,40.79814715267716,33.822110640545,91.93739924937447,33.025833349553444,35.82997737748788,76.24136328204756,39.02150162293528,59.759399253399756,0.42237674920153,1.3254157757237701,2.70545182320949,0.45857031642024,4.8693426644718105,10.65777322509447,0.5707012254814501,17.266791387415882,0.7462571914821401,269394000.0,1137857.6197439698,35705905.74853293,109324873.2692546,2347185.7446125685,262354339.55054376,861342048.0603299,4919791.549995192,1860627999.6086056,11057046.541317679,1343697.9165206773,0.004987853911077,0.0,0.0,672838.5056913784,0.0024976001903954,1347573.865939853,0.0050022415716009004,5387734.646107543,0.0199994604412405,12797149.929118272,0.0475034704897595,18170569.026762713,0.0674497911117646,40412782.55127955,0.15001366975982966,39072958.468924776,0.14504019565738202,150188695.08965522,0.5575057168669504
United States,1997,national,income,0.9019491762711874,4.110472739074501,5.398600043505278,1.3459152454906202,6.879760418988103,10.689866851628336,2.6459152454906034,15.48909933034047,3.5535456957929545,1361086.015489887,9541676.329620445,21126545.121356208,2042369.009729876,37489693.173771635,77696303.8816936,2042369.009729876,116559364.1196374,3404436.470082242,0.49919349787091,3.49951636291034,7.748396381298191,0.74906164511818,13.7497636861594,28.495987222662027,0.74906164511818,42.749448618461074,1.2486150988539602,90.19491762711874,41.10472739074501,35.99066695670185,70.83764449950634,34.398802094940514,35.63288950542779,82.68485142158136,38.72274832585118,64.60992174169007,0.4502471642046,1.43846666096881,2.78869953607817,0.53061762525097,4.72975399892397,10.15394364053198,0.61936050832202,16.55376139921574,0.80672923822447,272657000.0,1227630.4105053362,39220800.43797728,114053767.41126984,2748855.587113021,257920107.21692255,830563143.3589585,5403935.299761825,1805399568.7303865,12097820.56486131,1361086.015489887,0.0049919349787091,681282.994239989,0.0024986814724727,0.0,0.0,1362067.460352366,0.004995534537357802,6137239.859538203,0.0225090126405638,11584868.791735763,0.04248880018387851,16363148.052415427,0.06001367304861209,40206610.70792197,0.14746223536502626,38863060.2379438,0.14253461395799044,156097635.8803626,0.5725055138153893
United States,1998,national,income,0.6266282679464558,4.502870420518561,5.351778643368426,1.5266282679464516,7.095384588681144,10.83815347776343,2.2474108066801293,15.295856683249239,3.2732997867761577,2065688.7093465086,8956725.367093764,20676752.14794385,2065688.7093465086,35170445.13889596,73098933.16329078,2757521.805118437,112410182.50295794,4133655.3640017197,0.74883406053438,3.24690791762808,7.49554189823017,0.74883406053438,12.749659290384031,26.49913837149028,0.99963089355907,40.74988309140268,1.49849390039721,62.662826794645575,45.02870420518561,35.678524289122834,80.34885620770798,35.47692294340572,36.12717825921143,70.23158770875403,38.239641708123095,59.514541577748325,0.46924059033196996,1.4620405620435,2.67429873676143,0.6016796025331099,4.52318680199631,9.57339095662339,0.70205664777374,15.582609290631419,0.8918217753919201,275854000.0,1294418.9380543523,40330973.720194764,110657400.55958812,3153538.7764662015,249547834.41557804,792257456.6845165,6197284.304479272,1719410041.3031359,13530693.22159295,2065688.7093465086,0.0074883406053438,0.0,0.0,691833.0957719283,0.0025079683302469,1376133.5588832828,0.0049886300683814,4823070.003092045,0.017484140172308704,11720026.780850086,0.04248633980602089,14493692.990952108,0.0525411739215386,37928488.024394825,0.13749479081106247,39311249.33966716,0.142507447199124,163443817.49704206,0.5925011690859733
United States,1999,national,income,0.8949976986185858,4.331293124969862,5.391770465719715,1.3163973727692948,6.830677847945345,10.505580579303556,2.616397372769284,15.201138187702496,3.417132749222359,1389311.089891561,8366606.7074723905,18834598.008465875,2087376.0553635438,34179937.11348435,72547564.43004377,2087376.0553635438,110214201.02417812,3484798.680018903,0.49788958209990003,2.99835389459303,6.74978426335503,0.7480562125012701,12.249117371518189,25.99898381237234,0.7480562125012701,39.49763511474273,1.2488527379654901,89.49976986185858,43.312931249698615,35.945136438131435,69.28407225101552,34.15338923972672,35.01860193101186,81.76241789904012,38.00284546925624,62.12968634949744,0.44561003014558,1.29867496098774,2.42621916274249,0.51828380674759,4.183488734325589,9.10448064736288,0.6116288465850199,15.010225236666368,0.77590828906507,279040000.0,1243430.2281182264,36238226.11140189,101551829.27574967,2747816.355262103,233472139.28524253,762154283.9520413,5461405.227234688,1675381300.0157535,11908019.693939442,1389311.089891561,0.004978895820999,698064.9654719827,0.0025016663040136997,0.0,0.0,1397422.6246553594,0.0050079652546422,4881808.027453488,0.0174950115662754,10467991.300993484,0.037514303687619995,15345339.105018478,0.05499333108163159,38367627.31655942,0.1374986644085415,37666636.594134346,0.13498651302370393,168825798.97582188,0.6050236488525726
United States,2000,national,income,0.9305142377669154,4.488285574026747,5.591080387771328,1.3937735576860921,6.9324187960724934,10.555861561261215,2.693773557686104,15.074018605896137,3.61708699297998,1409785.309394857,8461261.924784742,18338690.637457293,2115076.3582526264,33147789.14486939,70537129.76019333,2115076.3582526264,109335220.81421772,3525203.8710378245,0.49963611538422,2.99872045138739,6.4993386512625495,0.7495953662845,11.74776931746213,24.99876915220764,0.7495953662845,38.749038338142675,1.2493527605411,93.05142377669155,44.88285574026747,37.27386925180885,73.35650303611011,34.66209398036247,35.18620520420405,84.18042367769075,37.68504651474034,65.76521805418145,0.46491851906757004,1.3459113742500999,2.4225549911038797,0.54987694762703,4.07202284141491,8.79611821242104,0.63101255520663,14.60259312174364,0.82163956723579,282162411.0,1311825.3025865504,37976559.83507315,102533093.56049314,2947937.5006195065,229794356.51614034,744580176.6773193,5697536.766347947,1648121152.8332806,12750969.06953359,1409785.309394857,0.0049963611538422,705291.0488577695,0.0024995925090028005,0.0,0.0,1410127.5127851982,0.004997573942566,4936058.053746918,0.017493676908462902,9877428.71267255,0.0350061819987516,14809098.507412098,0.05248430666199581,37389340.615323946,0.1325099983474551,38798091.05402438,0.1375026918593504,172827190.18578228,0.6125096166185732
