MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Land Cover|Cropland,million ha,200.7029045,200.4456778,203.264865,207.7853122,212.9329384,222.4315635,233.745969,245.4219875,253.6518911,261.8229755,269.2902955
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Land Cover|Forest,million ha,840.3845713,840.6683529,843.2373128,847.219939,852.1639735,856.7294501,860.8405679,864.5494696,868.1182417,871.1775355,874.0027108
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Land Cover|Pasture,million ha,359.3283545,359.2972089,359.5145592,359.1614379,355.0794277,342.5378305,329.7275986,320.0177789,312.2007596,305.9467912,300.908903
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Population,million,277.85,278.93,281.41,280.77,279.33,277.28,273.32,267.55,259.98,251.08,241.57
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Price|Carbon,US$2005/t CO2,0,0,0,95.13056,267.57624,435.8535,709.95942,1156.44908,1883.73369,3068.40369,4998.10628
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy,EJ/yr,40.16568,38.68281,40.58435,30.53537,26.80024,26.26329,27.18425,26.85288,26.84499,26.79458,26.95401
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Biomass,EJ/yr,0.36561,0.49664,0.9489,1.85968,2.89745,4.33188,5.84443,7.014,8.01229,8.86974,9.46588
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Biomass|Traditional,EJ/yr,0.14169,0.23134,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0,0.08024,0.41647,1.67269,4.51133,5.35951,6.10306,6.767,7.16842
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Biomass|w/o CCS,EJ/yr,0.36561,0.49664,0.9489,1.77944,2.48098,2.65919,1.3331,1.65449,1.90923,2.10274,2.29746
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Coal,EJ/yr,7.29489,7.99789,8.18064,0.98808,1.46364,2.72937,2.05467,0.05117,0.03063,0.01834,0.01098
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0,0.41122,1.299,2.66655,2.01706,0.02865,0.01715,0.01027,0.00615
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Coal|w/o CCS,EJ/yr,7.29489,7.99789,8.18064,0.57686,0.16464,0.06282,0.03761,0.02252,0.01348,0.00807,0.00483
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Fossil,EJ/yr,37.99168,36.33536,37.06772,24.70528,15.37103,10.24328,6.3542,2.91115,2.60518,2.23595,2.32139
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Fossil|w/ CCS,EJ/yr,0,0,0,1.72341,5.93444,5.01285,2.80711,0.02865,0.01715,0.01027,0.00615
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Fossil|w/o CCS,EJ/yr,37.99168,36.33536,37.06772,22.98187,9.43659,5.23043,3.54709,2.8825,2.58803,2.22568,2.31524
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Gas,EJ/yr,21.66928,19.56869,16.49301,15.32714,9.9252,7.04106,4.2227,2.82736,2.57448,2.21761,2.31041
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0,1.31219,4.63544,2.3463,0.79005,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Gas|w/o CCS,EJ/yr,21.66928,19.56869,16.49301,14.01495,5.28976,4.69476,3.43265,2.82736,2.57448,2.21761,2.31041
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Geothermal,EJ/yr,0.00183,0.00208,0.00208,0.01575,0.03276,0.05391,0.1265,0.22541,0.49983,0.59331,0.87823
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Hydro,EJ/yr,0.96182,0.96182,0.96199,1.37838,3.35123,3.87844,5.71505,6.95205,7.41852,7.74402,7.9629
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Non-Biomass Renewables,EJ/yr,0.96365,0.9639,1.40851,2.81014,6.38595,8.07601,11.22975,13.19869,13.77467,14.31589,16.71928
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Nuclear,EJ/yr,0.86735,0.92097,1.21468,1.50294,2.55469,3.97736,4.00174,4.00174,2.983,2.47134,1.26327
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Oil,EJ/yr,9.02751,8.76878,12.39407,8.39006,3.98219,0.47285,0.07683,0.03262,0.00007,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Oil|w/o CCS,EJ/yr,9.02751,8.76878,12.39407,8.39006,3.98219,0.47285,0.07683,0.03262,0.00007,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Secondary Energy Trade,EJ/yr,-0.02261,-0.03406,-0.05548,-0.34265,-0.40887,-0.36524,-0.24586,-0.27268,-0.53018,-1.09833,-2.81582
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Solar,EJ/yr,0,0,0.41251,1.05713,1.73196,1.75924,1.76626,1.74012,1.68514,1.61047,1.5441
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Primary Energy|Wind,EJ/yr,0,0,0.03193,0.35888,1.27,2.38442,3.62194,4.28111,4.17118,4.36809,6.33405
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity,EJ/yr,4.93392,5.07767,5.6936,6.60213,8.60302,11.35083,14.72214,16.56026,16.91345,17.84726,20.15124
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Biomass,EJ/yr,0.00719,0.00102,0.00147,0.00365,0.04423,0.18612,0.2492,0.19031,0.1903,0.22588,0.16595
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0.00321,0.03266,0.15745,0.2336,0.19031,0.1903,0.22588,0.16595
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.00719,0.00102,0.00147,0.00044,0.01157,0.02867,0.0156,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Coal,EJ/yr,0.93266,1.12062,1.08332,0.00822,0.02598,0.05333,0.04034,0.00057,0.00034,0.00021,0.00012
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0.00822,0.02598,0.05333,0.04034,0.00057,0.00034,0.00021,0.00012
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,0.93266,1.12062,1.08332,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Gas,EJ/yr,2.08587,2.07017,2.49399,3.42715,1.46807,0.7423,0.50985,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,0.44411,1.34715,0.63097,0.43337,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,2.08587,2.07017,2.49399,2.98304,0.12092,0.11133,0.07648,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Geothermal,EJ/yr,0.00125,0.00128,0.00131,0.00076,0.00046,0.00048,0.0003,0.00018,0.13573,0.13613,0.30576
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Hydro,EJ/yr,0.96182,0.96182,0.96199,1.37838,3.35123,3.87844,5.71505,6.95205,7.41852,7.74402,7.9629
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.96307,0.9631,0.99523,1.77759,4.76529,6.60637,10.00288,12.42433,13.77226,15.16909,18.73169
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Nuclear,EJ/yr,0.76285,0.82887,1.11959,1.35265,2.29922,3.7627,3.91987,3.94505,2.95055,2.45208,1.25348
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Oil,EJ/yr,0.18228,0.09389,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Solar,EJ/yr,0,0,0,0.03957,0.1436,0.34303,0.66559,1.19099,2.04683,2.92085,4.12898
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Electricity|Wind,EJ/yr,0,0,0.03193,0.35888,1.27,2.38442,3.62194,4.28111,4.17118,4.36809,6.33405
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Gases,EJ/yr,20.78905,18.75443,15.67993,14.50216,10.34424,9.63543,6.79139,5.08856,4.75221,4.15871,4.27891
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Gases|Biomass,EJ/yr,0,0,0,0,0.14058,1.38989,1.15057,1.27396,1.47011,1.61911,1.76905
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Gases|Coal,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Gases|Natural Gas,EJ/yr,20.78905,18.75443,15.67993,14.50216,9.25701,6.31684,3.37678,1.9073,1.64105,1.2698,1.25493
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Heat,EJ/yr,8.06891,7.10003,5.16553,4.18589,3.05114,1.94237,0.80332,0.63064,0.60535,0.60145,0.65711
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Heat|Geothermal,EJ/yr,0.00041,0.00066,0.00066,0.0149,0.03225,0.0534,0.1262,0.22523,0.36261,0.45611,0.57009
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Hydrogen,EJ/yr,0,0,0,0.49346,2.08001,3.05256,3.38361,2.62453,2.38869,2.92101,4.13553
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Hydrogen|Biomass,EJ/yr,0,0,0,0,0,0,0.08675,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Hydrogen|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0.08675,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Hydrogen|Biomass|w/o CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Hydrogen|Electricity,EJ/yr,0,0,0,0,0.07937,0.52112,2.08663,2.60734,2.37839,2.91485,4.13184
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Liquids,EJ/yr,12.09266,9.47079,13.93296,9.51097,5.04806,1.48955,2.65229,2.72154,2.64497,2.94388,3.06351
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Liquids|Biomass,EJ/yr,0,0.04174,0.06032,0.0534,0.5613,0.96811,1.82663,2.34013,2.64497,2.94388,3.06351
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Liquids|Biomass|w/ CCS,EJ/yr,0,0,0,0.0353,0.15515,0.56196,1.82663,2.34013,2.64497,2.94388,3.06351
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Liquids|Biomass|w/o CCS,EJ/yr,0,0.04174,0.06032,0.0181,0.40615,0.40615,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Liquids|Coal,EJ/yr,0,0,0.04896,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Liquids|Coal|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Liquids|Coal|w/o CCS,EJ/yr,0,0,0.04896,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Liquids|Gas,EJ/yr,0,0,0.08818,0.53195,0.24673,0.12336,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Liquids|Gas|w/ CCS,EJ/yr,0,0,0,0.24673,0.24673,0.12336,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Liquids|Gas|w/o CCS,EJ/yr,0,0,0.08818,0.28522,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Liquids|Oil,EJ/yr,12.09266,9.42905,13.7355,8.92562,4.24003,0.39808,0.82566,0.38141,0,0,0
MESSAGE-GLOBIOM,SSP2-19,R5.2REF,Secondary Energy|Solids,EJ/yr,1.6016,2.07338,3.58602,2.0539,0.98108,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,World,Agricultural Demand|Crops,million t DM/yr,2562.601266,2743.381807,3240.968703,3680.531207,3835.749663,3776.165098,3565.781095,3431.014635,3261.283723,3089.132872,2903.320664
MESSAGE-GLOBIOM,SSP2-19,World,Agricultural Demand|Livestock,million t DM/yr,216.129997,233.1174964,274.6158319,312.9011693,320.6989742,310.942612,291.0492734,276.7077941,261.3237867,244.3895784,226.5707983
MESSAGE-GLOBIOM,SSP2-19,World,Agricultural Production|Crops|Energy,million t DM/yr,0,0,938.6014545,1792.971341,3058.171341,4619.314897,6366.850246,7900.094276,9106.460399,9954.286409,10581.31527
MESSAGE-GLOBIOM,SSP2-19,World,Agricultural Production|Crops|Non-Energy,million t DM/yr,2734.478368,3032.884054,3533.324392,3973.15486,4128.231931,4068.085715,3856.034496,3720.02528,3549.695631,3375.41283,3183.984473
MESSAGE-GLOBIOM,SSP2-19,World,Agricultural Production|Livestock,million t DM/yr,216.129997,233.1174964,274.6158319,312.9011693,320.6989742,310.942612,291.0492734,276.7077941,261.3237867,244.3895784,226.5707983
MESSAGE-GLOBIOM,SSP2-19,World,Capacity|Electricity,GW,3866.032,4745.827,6202.269,9607.534,15405.067,21595.185,28366.228,36296.036,43553.504,51066.468,61611.73
MESSAGE-GLOBIOM,SSP2-19,World,Capacity|Electricity|Biomass,GW,28.054,39.998,63.524,56.988,33.778,28.509,60.037,136.112,207.955,209.617,176.198
MESSAGE-GLOBIOM,SSP2-19,World,Capacity|Electricity|Coal,GW,1208.495,1553.732,1613.275,1175.07,477.651,103.439,38.937,15.657,5.265,1.24,0.03
MESSAGE-GLOBIOM,SSP2-19,World,Capacity|Electricity|Gas,GW,891.075,1065.488,1774.296,2133.945,2605.065,2538.66,2270.977,1573.546,1480.223,1502.834,1792.994
MESSAGE-GLOBIOM,SSP2-19,World,Capacity|Electricity|Geothermal,GW,9.764,16.075,14.721,36.193,112.055,167.891,219.476,270.27,278.07,287.276,295.515
MESSAGE-GLOBIOM,SSP2-19,World,Capacity|Electricity|Hydro,GW,855.358,1127.523,1225.253,1634.296,2123.571,2341.763,2555.453,2680.816,2749.172,2795.207,2825.668
MESSAGE-GLOBIOM,SSP2-19,World,Capacity|Electricity|Nuclear,GW,405.859,415.13,510.583,762.768,1248.415,2243.648,3658.643,4459.27,4604.702,4151.388,3285.822
MESSAGE-GLOBIOM,SSP2-19,World,Capacity|Electricity|Oil,GW,408.377,233.178,87.756,45.119,18.577,10.681,10.285,0.645,0.001,0.001,0
MESSAGE-GLOBIOM,SSP2-19,World,Capacity|Electricity|Solar,GW,3.7,39.781,259.191,1239.157,2544.946,4807.605,7292.842,10635.165,12784.659,15765.844,20556.679
MESSAGE-GLOBIOM,SSP2-19,World,Capacity|Electricity|Solar|CSP,GW,0.3,1.731,1.731,12.206,56.152,153.781,341.217,658.858,1119.525,1760.21,2706.043
MESSAGE-GLOBIOM,SSP2-19,World,Capacity|Electricity|Solar|PV,GW,3.4,38.05,257.46,1226.951,2488.794,4653.824,6951.625,9976.307,11665.134,14005.634,17850.636
MESSAGE-GLOBIOM,SSP2-19,World,Capacity|Electricity|Wind,GW,55.351,254.922,653.669,2182.785,4718.195,6720.197,8592.491,11241.466,14350.256,17454.231,21263.451
MESSAGE-GLOBIOM,SSP2-19,World,Capacity|Electricity|Wind|Offshore,GW,0,0,0,73.833,292.998,647.958,868.073,1183.026,1519.714,2332.063,3479.677
MESSAGE-GLOBIOM,SSP2-19,World,Capacity|Electricity|Wind|Onshore,GW,55.351,254.922,653.669,2108.952,4425.197,6072.239,7724.418,10058.44,12830.542,15122.168,17783.774
MESSAGE-GLOBIOM,SSP2-19,World,Consumption,billion US$2005/yr,29260.07,35984.91,51240.54,82756.7,114534.2,149628.8,190133.9,239875.4,297032.5,366052.7,431221.9
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1880.2584,1810.2546,1635.0951,1476.623,1363.5179,1280.6191,1211.1124,1155.0151,1114.438
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,414.06989,429.84385,433.50085,430.85544,424.58501,415.42994,404.04503,391.99627,380.68672
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.1026,338.05493,343.70178,347.33493,349.17142,349.77779,349.45018,348.55001,347.15951
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1376672,2.6230275,2.9977817,3.0010462,2.8470062,2.672744,2.4877676,2.2819851,2.072509,1.8821968
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05306127,-0.93933519,-0.70567095,-0.59916819,-0.55884605,-0.53855846,-0.51760674,-0.49729226,-0.47930424,-0.46397294
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.617070147,0.587150028,0.509574278,0.435621195,0.38031171,0.338259476,0.301909077,0.271781518,0.249517221
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1514733,2.3515846,2.3969289,2.3641662,2.2856979,2.169025,2.0202943,1.8582558,1.7015614
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.061329599,0.077087573,0.07569921,0.076607637,0.079393671,0.082533177,0.084974789,0.086585151,0.087789402
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9306441,3.1424895,3.137563,3.0536581,2.9363359,2.7887406,2.610428,2.4215518,2.2428346
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19097859,0.21247465,0.22976977,0.24082123,0.24638523,0.2482191,0.2472285,0.24450422,0.24028898
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98904799,1.2414338,1.5022073,1.6273789,1.6447602,1.6167484,1.569317,1.503767,1.424558,1.3368769
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|BC,Mt BC/yr,6.897883478,7.033091277,5.953591323,5.042781739,4.466716897,3.953877102,3.492771759,2.978596352,2.456218273,2.022745691,1.882178557
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|CH4,Mt CH4/yr,334.2594117,325.8025452,329.6535424,267.6575185,219.9274489,192.0422204,169.0659854,146.7248379,127.4541507,112.9989254,103.2371543
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|CH4|Land Use,Mt CH4/yr,146.8902395,149.5483113,151.9378312,151.2333454,132.0422178,115.8344,102.1010052,92.03323154,83.27174132,75.61662043,68.89856018
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|CO,Mt CO/yr,867.0978716,849.7972562,786.6928319,715.8870034,623.9615447,533.5083474,471.4498497,415.2157348,361.6938989,323.4078505,303.4707448
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|CO2,Mt CO2/yr,37767.24183,40313.50203,40931.32174,23633.12853,11524.1294,3778.922018,-1510.684608,-6540.368386,-10608.86418,-12410.88058,-13048.88988
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,0,1845.829333,5694.960333,8602.11,9090.268,10568.58,12510.168,12918.69333,13606.99267
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|CO2|Carbon Capture and Storage|Biomass,Mt CO2/yr,0,0,0,67.41533333,363.495,1313.429333,3293.004,7205.286,10720.28467,11628.23567,12361.767
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30872.68309,33151.9239,36454.55935,22911.51429,13019.79393,6064.363433,1875.603819,-2972.924572,-6872.422068,-8159.471231,-8886.57433
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|CO2|Land Use,Mt CO2/yr,6894.558733,7161.578136,4476.762383,721.614238,-1495.664526,-2285.441415,-3386.288427,-3567.443814,-3736.44211,-4251.409352,-4162.315552
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|F-Gases,Mt CO2-equiv/yr,547.9356667,733.216,1502.724667,868.4756667,856.3096667,920.579,953.0656667,947.463,931.205,909.392,906.7226667
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,49029.57954,51808.91321,53516.93825,34094.34796,20614.54055,11928.96796,5861.825641,9.374057865,-4691.288564,-7018.722955,-8018.230529
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|N2O,kt N2O/yr,8286.062294,8748.511823,9564.996576,9770.745179,9218.902946,8196.762942,7417.858801,6556.565696,6111.997505,5636.21784,5251.32802
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|N2O|Land Use,kt N2O/yr,6106.336894,6443.245423,6983.374876,7378.649979,7068.785546,6467.858942,5790.486101,5295.827296,4822.444905,4384.96834,4007.44032
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|NH3,Mt NH3/yr,53.31198474,55.39124426,49.01748964,47.1901862,44.64799872,40.61201119,36.76250566,33.83925441,31.74407904,30.26476319,29.15785495
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|NOx,Mt NO2/yr,117.898654,111.8979953,103.5905531,79.80227951,62.59887492,53.91290889,50.98252306,48.50941672,46.1600855,43.66990339,41.74036734
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|OC,Mt OC/yr,32.78842045,32.77976272,30.23432379,28.23797494,25.95821903,23.56125983,21.05604623,18.50996501,15.92853534,14.01126177,13.20955813
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|Sulfur,Mt SO2/yr,108.4973942,100.0183401,76.40600859,39.25757169,27.40772292,24.64965226,23.01566831,20.83820529,18.93820174,17.201823,16.08787823
MESSAGE-GLOBIOM,SSP2-19,World,Emissions|VOC,Mt VOC/yr,192.2753439,187.7971809,178.1399663,166.6456301,152.8858593,137.755175,128.1562327,117.5490829,106.0558649,96.32470471,92.0701418
MESSAGE-GLOBIOM,SSP2-19,World,Final Energy,EJ/yr,323.082,361.731,438.768,423.838,420.187,438.112,473.411,506.663,541.33,576.316,618.214
MESSAGE-GLOBIOM,SSP2-19,World,Final Energy|Electricity,EJ/yr,54.195,63.735,81.94,97.648,133.047,177.241,214.282,248.144,279.108,308.754,341.741
MESSAGE-GLOBIOM,SSP2-19,World,Final Energy|Gases,EJ/yr,48.188,52.537,55.304,54.116,70.586,98.577,111.251,106.993,102.537,102.182,109.389
MESSAGE-GLOBIOM,SSP2-19,World,Final Energy|Heat,EJ/yr,10.958,11.543,13.395,21.409,25.606,24.941,20.557,19.353,21.372,23.682,25.708
MESSAGE-GLOBIOM,SSP2-19,World,Final Energy|Hydrogen,EJ/yr,0,0,0,1.911,6.861,9.499,15.216,16.432,16.617,16.652,15.26
MESSAGE-GLOBIOM,SSP2-19,World,Final Energy|Industry,EJ/yr,116.886,135.012,165.653,154.639,153.61,163.031,171.652,176.781,183.164,188.229,194.481
MESSAGE-GLOBIOM,SSP2-19,World,Final Energy|Liquids,EJ/yr,143.454,151.192,192.124,158.825,103.185,47.891,42.791,62.509,73.759,79.494,80.298
MESSAGE-GLOBIOM,SSP2-19,World,Final Energy|Residential and Commercial,EJ/yr,119.55,131.2,152.452,149.731,153.652,163.464,177.506,195.617,215.269,237.788,263.573
MESSAGE-GLOBIOM,SSP2-19,World,Final Energy|Solar,EJ/yr,0.293,2.23,8.824,18.646,27.833,32.687,36.245,39.088,40.737,41.086,41.327
MESSAGE-GLOBIOM,SSP2-19,World,Final Energy|Solids,EJ/yr,65.994,80.496,87.181,71.283,53.068,47.275,33.068,14.144,7.201,4.467,4.489
MESSAGE-GLOBIOM,SSP2-19,World,Final Energy|Solids|Biomass,EJ/yr,38.956,44.775,48.623,57.896,52.67,47.235,33.067,14.144,7.201,4.467,4.489
MESSAGE-GLOBIOM,SSP2-19,World,Final Energy|Solids|Biomass|Traditional,EJ/yr,29.321,30.503,28.322,26.171,22.467,18.018,13.089,8.091,2.702,0,0
MESSAGE-GLOBIOM,SSP2-19,World,Final Energy|Solids|Coal,EJ/yr,27.038,35.721,38.558,13.387,0.398,0.04,0.001,0,0,0,0
MESSAGE-GLOBIOM,SSP2-19,World,Final Energy|Transportation,EJ/yr,86.645,95.52,120.663,119.468,112.925,111.617,124.252,134.265,142.897,150.299,160.159
MESSAGE-GLOBIOM,SSP2-19,World,GDP|PPP,billion US$2005/yr,56532.8,67505.7,100897.4,141176.5,180978.4,223259.7,268958.4,321281.5,378015.6,438378.6,504585.1
MESSAGE-GLOBIOM,SSP2-19,World,Land Cover|Cropland,million ha,1536.067288,1546.158999,1614.22415,1681.637147,1726.221587,1762.611429,1803.229969,1866.411216,1909.303812,1934.25926,1942.57172
MESSAGE-GLOBIOM,SSP2-19,World,Land Cover|Forest,million ha,3917.438299,3893.268371,3906.224451,3955.32407,4059.170825,4192.742115,4319.579675,4415.692247,4488.395022,4552.235857,4611.184424
MESSAGE-GLOBIOM,SSP2-19,World,Land Cover|Pasture,million ha,3425.59039,3417.410605,3376.288996,3362.921322,3159.681678,2950.880288,2746.2141,2584.527915,2435.677281,2328.946217,2242.800073
MESSAGE-GLOBIOM,SSP2-19,World,Population,million,6503.13,6867.39,7611.25,8261.99,8787.12,9169.11,9384.7,9456.88,9407.26,9253.95,9032.42
MESSAGE-GLOBIOM,SSP2-19,World,Price|Carbon,US$2005/t CO2,0,0,31.71469,95.13056,267.57624,435.8535,709.95942,1156.44908,1883.73369,3068.40369,4998.10628
MESSAGE-GLOBIOM,SSP2-19,World,Primary Energy,EJ/yr,464.423,500.039,574.667,509.161,512.398,549.888,605.552,651.789,696.041,744.549,802.292
MESSAGE-GLOBIOM,SSP2-19,World,Primary Energy|Biomass,EJ/yr,48.452,53.943,62.39,73.311,90.486,119.194,151.657,176.23,194.877,212.15,225.533
