"","country","year","reporting_level","top1_share_gpinter"
"1763","Turkiye",2019,"national",0.0769220980246303
"1764","Turkmenistan",1998,"national",0.0615688547383126
"1765","Tuvalu",2010,"national",0.107741988644281
"1766","Uganda",1989,"national",0.0918127465121924
"1767","Uganda",1992,"national",0.165492513569541
"1768","Uganda",1996,"national",0.0829897646981267
"1769","Uganda",1999,"national",0.125473926044322
"1770","Uganda",2002,"national",0.102900183672148
"1771","Uganda",2005,"national",0.0874406860630172
"1772","Uganda",2009,"national",0.113636935090467
"1773","Uganda",2012,"national",0.0821195201153702
"1774","Uganda",2016,"national",0.0986609192280401
"1775","Uganda",2019,"national",0.0846119056196774
"1776","Ukraine",1992,"national",0.0383767738224953
"1777","Ukraine",1993,"national",0.0432283353842087
"1778","Ukraine",1995,"national",0.0827879332547525
"1779","Ukraine",1996,"national",0.0570181053994506
"1780","Ukraine",1999,"national",0.0445879244752223
"1781","Ukraine",2002,"national",0.0422527514704771
"1782","Ukraine",2003,"national",0.0412119350154972
"1783","Ukraine",2004,"national",0.0439821241615092
"1784","Ukraine",2005,"national",0.0414064207977065
"1785","Ukraine",2006,"national",0.0537778998529063
"1786","Ukraine",2007,"national",0.0383011624956232
"1787","Ukraine",2008,"national",0.039234070073587
"1788","Ukraine",2009,"national",0.0354770966110552
"1789","Ukraine",2010,"national",0.0343421251172536
"1790","Ukraine",2011,"national",0.0351514557903168
"1791","Ukraine",2012,"national",0.0342745253157598
"1792","Ukraine",2013,"national",0.0355952555512207
"1793","Ukraine",2014,"national",0.0359702355283774
"1794","Ukraine",2015,"national",0.0356816438208626
"1795","Ukraine",2016,"national",0.035872466787633
"1796","Ukraine",2017,"national",0.0401183203146432
"1797","Ukraine",2018,"national",0.0350433130543816
"1798","Ukraine",2019,"national",0.0408263309267258
"1799","Ukraine",2020,"national",0.0365358772797622
"1800","United Arab Emirates",2013,"national",0.0252937719561723
"1801","United Arab Emirates",2018,"national",0.0294093922848684
"1802","United Kingdom",1969,"national",0.048290633109742
"1803","United Kingdom",1974,"national",0.0475366620673424
"1804","United Kingdom",1979,"national",0.0392980020448129
"1805","United Kingdom",1986,"national",0.0410946381032954
"1806","United Kingdom",1991,"national",0.0526995372891504
"1807","United Kingdom",1994,"national",0.0576039651835167
"1808","United Kingdom",1995,"national",0.0554634134358098
"1809","United Kingdom",1996,"national",0.0654867160315309
"1810","United Kingdom",1997,"national",0.0719690474735133
"1811","United Kingdom",1998,"national",0.0584668701603612
"1812","United Kingdom",1999,"national",0.0542128386131589
"1813","United Kingdom",2000,"national",0.0653895869248156
"1814","United Kingdom",2001,"national",0.0763201319650146
"1815","United Kingdom",2002,"national",0.0602225042420264
"1816","United Kingdom",2003,"national",0.0709346510924599
"1817","United Kingdom",2004,"national",0.0712952755037693
"1818","United Kingdom",2005,"national",0.0526278422050684
"1819","United Kingdom",2006,"national",0.054069226977383
"1820","United Kingdom",2007,"national",0.0656058657270659
"1821","United Kingdom",2008,"national",0.0541950970701597
"1822","United Kingdom",2009,"national",0.0625265157990748
"1823","United Kingdom",2010,"national",0.0569954805350976
"1824","United Kingdom",2011,"national",0.0539746277755197
"1825","United Kingdom",2012,"national",0.0517730061781138
"1826","United Kingdom",2013,"national",0.0531633804910312
"1827","United Kingdom",2014,"national",0.0597175730994291
"1828","United Kingdom",2015,"national",0.0520130025256523
"1829","United Kingdom",2016,"national",0.0480468566645104
"1830","United Kingdom",2017,"national",0.0507815652081564
"1831","United States",1974,"national",0.0524986405186515
"1832","United States",1979,"national",0.0417078850584634
"1833","Uruguay",1981,"urban",0.0947767984361048
"1834","Uruguay",1989,"urban",0.0723451531890371
"1835","Uruguay",1992,"urban",0.0718095346051956
"1836","Uruguay",1995,"urban",0.0677650468785952
"1837","Uruguay",1996,"urban",0.0630649059797824
"1838","Uruguay",1997,"urban",0.0753579479676606
"1839","Uruguay",1998,"urban",0.0728153863829372
"1840","Uruguay",2000,"urban",0.0746023651141471
"1841","Uruguay",2001,"urban",0.0802056050934366
"1842","Uruguay",2002,"urban",0.0870248946447846
"1843","Uruguay",2003,"urban",0.0854275470461104
"1844","Uruguay",2004,"urban",0.0856487129499017
"1845","Uruguay",2005,"urban",0.075219869002569
"1846","Uruguay",2006,"national",0.0880737932784485
"1847","Uruguay",2007,"national",0.0847824291603058
"1848","Uruguay",2008,"national",0.0811906937746158
"1849","Uruguay",2009,"national",0.080558418353338
"1850","Uruguay",2010,"national",0.0798644467866204
"1851","Uruguay",2011,"national",0.0721922047315611
"1852","Uruguay",2012,"national",0.058552136115405
"1853","Uruguay",2013,"national",0.0655335529295138
"1854","Uruguay",2014,"national",0.0639513725451778
"1855","Uruguay",2015,"national",0.0609510525896135
"1856","Uruguay",2016,"national",0.0615494531194311
"1857","Uruguay",2017,"national",0.0643073145162113
"1858","Uruguay",2018,"national",0.0634198435490806
"1859","Uruguay",2019,"national",0.0622584718918569
"1860","Uruguay",2020,"national",0.0620391801823852
"1861","Uzbekistan",1998,"national",0.0759169787676838
"1862","Uzbekistan",2000,"national",0.0685437232919568
"1863","Uzbekistan",2002,"national",0.0558763247572683
"1864","Uzbekistan",2003,"national",0.0619165164818411
"1865","Vanuatu",2010,"national",0.0624312987171993
"1866","Vanuatu",2019,"national",0.0635771427410734
"1867","Venezuela, RB",1981,"national",0.150220577565358
"1868","Venezuela, RB",1987,"national",0.118180780753637
"1869","Venezuela, RB",1992,"national",0.0789760871500912
"1870","Venezuela, RB",1995,"national",0.0930704295518188
"1871","Venezuela, RB",1998,"national",0.0908974094941653
"1872","Venezuela, RB",1999,"national",0.0863360299265484
"1873","Venezuela, RB",2001,"national",0.0903949750161379
"1874","Vietnam",1992,"national",0.0626254805170706
"1875","Vietnam",1997,"national",0.0640416237149204
"1876","Vietnam",2002,"national",0.0604090972165199
"1877","Vietnam",2004,"national",0.0582466128289863
"1878","Vietnam",2006,"national",0.0578918855994046
"1879","Vietnam",2008,"national",0.0652459490721262
"1880","Vietnam",2010,"national",0.0922736684163952
"1881","Vietnam",2012,"national",0.0612838544174584
"1882","Vietnam",2014,"national",0.0601863754490787
"1883","Vietnam",2016,"national",0.0599602872857576
"1884","Vietnam",2018,"national",0.0563008565323316
"1885","West Bank and Gaza",2004,"national",0.0593099674021608
"1886","West Bank and Gaza",2005,"national",0.0590563069762703
"1887","West Bank and Gaza",2006,"national",0.0687196011938553
"1888","West Bank and Gaza",2007,"national",0.0580874849334385
"1889","West Bank and Gaza",2009,"national",0.062484230612911
"1890","West Bank and Gaza",2010,"national",0.0608241226014223
"1891","West Bank and Gaza",2011,"national",0.0621246446142587
"1892","West Bank and Gaza",2016,"national",0.0470512579923995
"1893","Yemen, Rep.",1998,"national",0.0562884438901256
"1894","Yemen, Rep.",2005,"national",0.0695420906784818
"1895","Yemen, Rep.",2014,"national",0.0588241444427153
"1896","Zambia",1993,"national",0.110438087025556
"1897","Zambia",1996,"national",0.102788771900801
"1898","Zambia",1998,"national",0.121877101609148
"1899","Zambia",2002,"national",0.0861948009305696
"1900","Zambia",2004,"national",0.143378722527447
"1901","Zambia",2006,"national",0.12705484531929
"1902","Zambia",2010,"national",0.153564832831353
"1903","Zambia",2015,"national",0.140990048838526
"1904","Zimbabwe",2011,"national",0.0960676685529741
"1905","Zimbabwe",2017,"national",0.0889766496795391
"1906","Zimbabwe",2019,"national",0.156715558934835
"1907","East Asia & Pacific",1981,"",0.153276558597245
"1908","East Asia & Pacific",1982,"",0.146145528314466
"1909","East Asia & Pacific",1983,"",0.137133431400616
"1910","East Asia & Pacific",1984,"",0.129530817115703
"1911","East Asia & Pacific",1985,"",0.124113326665051
"1912","East Asia & Pacific",1986,"",0.116460389540839
"1913","East Asia & Pacific",1987,"",0.107260842427441
"1914","East Asia & Pacific",1988,"",0.0959994863335064
"1915","East Asia & Pacific",1989,"",0.117347057274993
"1916","East Asia & Pacific",1990,"",0.123557818019069
"1917","East Asia & Pacific",1991,"",0.125424577371362
"1918","East Asia & Pacific",1992,"",0.120752518405092
"1919","East Asia & Pacific",1993,"",0.107705056670047
"1920","East Asia & Pacific",1994,"",0.0985994107691982
"1921","East Asia & Pacific",1995,"",0.0950291153642686
"1922","East Asia & Pacific",1996,"",0.0949860487571407
"1923","East Asia & Pacific",1997,"",0.0973167034587385
"1924","East Asia & Pacific",1998,"",0.0954604368681245
"1925","East Asia & Pacific",1999,"",0.0938497347880528
"1926","East Asia & Pacific",2000,"",0.0952150883466253
"1927","East Asia & Pacific",2001,"",0.0950188189482618
"1928","East Asia & Pacific",2002,"",0.0945556413019779
"1929","East Asia & Pacific",2003,"",0.0924971223802584
"1930","East Asia & Pacific",2004,"",0.0905193716027696
"1931","East Asia & Pacific",2005,"",0.0871571892200031
"1932","East Asia & Pacific",2006,"",0.0889816719822693
"1933","East Asia & Pacific",2007,"",0.0892492734265124
"1934","East Asia & Pacific",2008,"",0.0911485217899604
"1935","East Asia & Pacific",2009,"",0.0910039436387479
"1936","East Asia & Pacific",2010,"",0.0930992124010915
"1937","East Asia & Pacific",2011,"",0.0900145031126494
"1938","East Asia & Pacific",2012,"",0.0877397426154825
"1939","East Asia & Pacific",2013,"",0.077646089022918
"1940","East Asia & Pacific",2014,"",0.0744985845451099
"1941","East Asia & Pacific",2015,"",0.073902220011361
"1942","East Asia & Pacific",2016,"",0.0727227364537622
"1943","East Asia & Pacific",2017,"",0.0755573482088774
"1944","East Asia & Pacific",2018,"",0.0729088525088973
"1945","East Asia & Pacific",2019,"",0.0744264469543794
"1946","Europe & Central Asia",1990,"",0.0834982622291062
"1947","Europe & Central Asia",1991,"",0.0872659941516192
"1948","Europe & Central Asia",1992,"",0.0865506045565033
"1949","Europe & Central Asia",1993,"",0.0891120343855328
"1950","Europe & Central Asia",1994,"",0.0903721930193147
"1951","Europe & Central Asia",1995,"",0.0876991623302847
"1952","Europe & Central Asia",1996,"",0.0892595579796218
"1953","Europe & Central Asia",1997,"",0.0714776413584818
"1954","Europe & Central Asia",1998,"",0.0726829682641594
"1955","Europe & Central Asia",1999,"",0.0740549820890685
"1956","Europe & Central Asia",2000,"",0.0733144619562655
"1957","Europe & Central Asia",2001,"",0.0672885264231449
"1958","Europe & Central Asia",2002,"",0.067767039021348
"1959","Europe & Central Asia",2003,"",0.0706300466351302
"1960","Europe & Central Asia",2004,"",0.0709011450555645
"1961","Europe & Central Asia",2005,"",0.0756714836861575
"1962","Europe & Central Asia",2006,"",0.0766394192612824
"1963","Europe & Central Asia",2007,"",0.0778579476619256
"1964","Europe & Central Asia",2008,"",0.0813315037994979
"1965","Europe & Central Asia",2009,"",0.0693038388012959
"1966","Europe & Central Asia",2010,"",0.0706297496756973
"1967","Europe & Central Asia",2011,"",0.0746955415583166
"1968","Europe & Central Asia",2012,"",0.0785301749504874
"1969","Europe & Central Asia",2013,"",0.0891831597364074
"1970","Europe & Central Asia",2014,"",0.0876139801199727
"1971","Europe & Central Asia",2015,"",0.0782922561660925
"1972","Europe & Central Asia",2016,"",0.0725186435977829
"1973","Europe & Central Asia",2017,"",0.0746638483305695
"1974","Europe & Central Asia",2018,"",0.0760290527404665
"1975","Europe & Central Asia",2019,"",0.0780894635493637
"1976","Latin America & Caribbean",1981,"",0.132140947657219
"1977","Latin America & Caribbean",1982,"",0.132956240991153
"1978","Latin America & Caribbean",1983,"",0.14157669879023
"1979","Latin America & Caribbean",1984,"",0.138609286878932
"1980","Latin America & Caribbean",1985,"",0.127074141902137
"1981","Latin America & Caribbean",1986,"",0.126619075288175
"1982","Latin America & Caribbean",1987,"",0.134359599844216
"1983","Latin America & Caribbean",1988,"",0.135892774711357
"1984","Latin America & Caribbean",1989,"",0.146102821637513
"1985","Latin America & Caribbean",1990,"",0.132222637540793
"1986","Latin America & Caribbean",1991,"",0.125809832471755
"1987","Latin America & Caribbean",1992,"",0.118696112325083
"1988","Latin America & Caribbean",1993,"",0.13774532986509
"1989","Latin America & Caribbean",1994,"",0.142873398308438
"1990","Latin America & Caribbean",1995,"",0.147892569000626
"1991","Latin America & Caribbean",1996,"",0.145145259124128
"1992","Latin America & Caribbean",1997,"",0.137154169637349
"1993","Latin America & Caribbean",1998,"",0.146305987424791
"1994","Latin America & Caribbean",1999,"",0.149736653892734
"1995","Latin America & Caribbean",2000,"",0.144155174531277
"1996","Latin America & Caribbean",2001,"",0.143389224563896
"1997","Latin America & Caribbean",2002,"",0.151467564458016
"1998","Latin America & Caribbean",2003,"",0.137315455108183
"1999","Latin America & Caribbean",2004,"",0.130867930477782
"2000","Latin America & Caribbean",2005,"",0.131643335122347
"2001","Latin America & Caribbean",2006,"",0.127612527708642
"2002","Latin America & Caribbean",2007,"",0.127507487399535
"2003","Latin America & Caribbean",2008,"",0.119951581306617
"2004","Latin America & Caribbean",2009,"",0.116823709846241
"2005","Latin America & Caribbean",2010,"",0.120184515627044
"2006","Latin America & Caribbean",2011,"",0.116790123193088
"2007","Latin America & Caribbean",2012,"",0.11558023922535
"2008","Latin America & Caribbean",2013,"",0.120526939276652
"2009","Latin America & Caribbean",2014,"",0.123574424572751
"2010","Latin America & Caribbean",2015,"",0.117829358605274
"2011","Latin America & Caribbean",2016,"",0.117131871203204
"2012","Latin America & Caribbean",2017,"",0.120420705987348
"2013","Latin America & Caribbean",2018,"",0.119897736692535
"2014","Latin America & Caribbean",2019,"",0.117759509332196
"2015","Middle East & North Africa",1985,"",0.0970253544931674
"2016","Middle East & North Africa",1986,"",0.0945056761114974
"2017","Middle East & North Africa",1987,"",0.0928599234482715
"2018","Middle East & North Africa",1988,"",0.0855400363664722
"2019","Middle East & North Africa",1989,"",0.0819962705541536
"2020","Middle East & North Africa",1990,"",0.0788293274000921
"2021","Middle East & North Africa",1991,"",0.0854573073712095
"2022","Middle East & North Africa",1992,"",0.0872352795571753
"2023","Middle East & North Africa",1993,"",0.0889025129276048
"2024","Middle East & North Africa",1994,"",0.0858270832730403
"2025","Middle East & North Africa",1995,"",0.0851686281923827
"2026","Middle East & North Africa",1996,"",0.0857629904464714
"2027","Middle East & North Africa",1997,"",0.0856351776671696
"2028","Middle East & North Africa",1998,"",0.0850845307551077
"2029","Middle East & North Africa",1999,"",0.0823012130875363
"2030","Middle East & North Africa",2000,"",0.0811394516763678
"2031","Middle East & North Africa",2001,"",0.0816585678404182
"2032","Middle East & North Africa",2003,"",0.0862071081310979
"2033","Middle East & North Africa",2004,"",0.0858006597048507
"2034","Middle East & North Africa",2005,"",0.0872613360292483
"2035","Middle East & North Africa",2006,"",0.0896679089626735
"2036","Middle East & North Africa",2007,"",0.0893377516371234
"2037","Middle East & North Africa",2008,"",0.0842802213736923
"2038","Middle East & North Africa",2009,"",0.081528625021804
"2039","Middle East & North Africa",2010,"",0.0815094263315724
"2040","Middle East & North Africa",2011,"",0.0794541621806241
"2041","Middle East & North Africa",2012,"",0.076458844909477
"2042","Middle East & North Africa",2013,"",0.0737977646379345
"2043","Middle East & North Africa",2014,"",0.0736273460504769
"2044","Middle East & North Africa",2015,"",0.073832271519271
"2045","Middle East & North Africa",2016,"",0.0769308479936161
"2046","Middle East & North Africa",2017,"",0.0761142582473253
"2047","Middle East & North Africa",2018,"",0.0825173134844691
"2048","Other High Income Countries",1981,"",0.0592413942656144
"2049","Other High Income Countries",1982,"",0.0574108592033748
"2050","Other High Income Countries",1983,"",0.0633174243558805
"2051","Other High Income Countries",1984,"",0.0644311512335286
"2052","Other High Income Countries",1985,"",0.063968822827019
"2053","Other High Income Countries",1986,"",0.0618590838673628
"2054","Other High Income Countries",1987,"",0.0608639749170386
"2055","Other High Income Countries",1988,"",0.0579966539182053
"2056","Other High Income Countries",1989,"",0.0590703328165409
"2057","Other High Income Countries",1990,"",0.0609251993558215
"2058","Other High Income Countries",1991,"",0.0622395963793643
"2059","Other High Income Countries",1992,"",0.0584354926924019
"2060","Other High Income Countries",1993,"",0.0623011659558612
"2061","Other High Income Countries",1994,"",0.057695382170204
"2062","Other High Income Countries",1995,"",0.0637670894933748
"2063","Other High Income Countries",1996,"",0.0610949934572124
"2064","Other High Income Countries",1997,"",0.0692432643092685
"2065","Other High Income Countries",1998,"",0.0704428984587031
"2066","Other High Income Countries",1999,"",0.0837620454992237
"2067","Other High Income Countries",2000,"",0.0886658266554931
"2068","Other High Income Countries",2001,"",0.0479084287666355
"2069","Other High Income Countries",2002,"",0.0701895494435008
"2070","South Asia",1981,"",0.0633290321034862
"2071","South Asia",1982,"",0.0625767625178382
"2072","South Asia",1983,"",0.0619543729407411
"2073","South Asia",1984,"",0.0635997730113369
"2074","South Asia",1985,"",0.0658576362462905
"2075","South Asia",1986,"",0.0678579616751266
"2076","South Asia",1987,"",0.0698583445310765
"2077","South Asia",1988,"",0.0695817552085873
"2078","South Asia",1989,"",0.0670547180909747
"2079","South Asia",1990,"",0.0645212998897294
"2080","South Asia",1991,"",0.0621771349425108
"2081","South Asia",1992,"",0.0613461157098906
"2082","South Asia",1993,"",0.0601630850974194
"2083","South Asia",1994,"",0.0608109833463642
"2084","South Asia",1995,"",0.0616588906045924
"2085","South Asia",1996,"",0.0624572964476225
"2086","South Asia",2002,"",0.0720729891425382
"2087","South Asia",2003,"",0.0743861742340688
"2088","South Asia",2004,"",0.0769818177659467
"2089","South Asia",2005,"",0.0789227861062191
"2090","South Asia",2006,"",0.080183744664173
"2091","South Asia",2007,"",0.0792223508697316
"2092","South Asia",2008,"",0.0784772729351158
"2093","South Asia",2009,"",0.0793526529988856
"2094","South Asia",2010,"",0.0794678823670905
"2095","South Asia",2011,"",0.0800990307369119
"2096","South Asia",2012,"",0.0789226364812713
"2097","South Asia",2013,"",0.0749263640434959
"2098","South Asia",2014,"",0.0731979117189779
"2099","South Asia",2015,"",0.0714493833644403
"2100","South Asia",2016,"",0.0719349174576083
"2101","South Asia",2017,"",0.0746524229452982
"2102","South Asia",2018,"",0.0642666821627774
"2103","South Asia",2019,"",0.0733548144739241
"2104","Sub-Saharan Africa",1990,"",0.168321036412271
"2105","Sub-Saharan Africa",1991,"",0.167320299981508
"2106","Sub-Saharan Africa",1992,"",0.163201867074329
"2107","Sub-Saharan Africa",1993,"",0.162492877581071
"2108","Sub-Saharan Africa",1994,"",0.167024416947662
"2109","Sub-Saharan Africa",1995,"",0.167027861062004
"2110","Sub-Saharan Africa",1996,"",0.16828000941196
"2111","Sub-Saharan Africa",1997,"",0.167668272437479
"2112","Sub-Saharan Africa",1998,"",0.162780862830616
"2113","Sub-Saharan Africa",1999,"",0.156695847067508
"2114","Sub-Saharan Africa",2000,"",0.150611728569282
"2115","Sub-Saharan Africa",2001,"",0.150018859070312
"2116","Sub-Saharan Africa",2002,"",0.158707222417339
"2117","Sub-Saharan Africa",2003,"",0.161013815342788
"2118","Sub-Saharan Africa",2004,"",0.170390535886995
"2119","Sub-Saharan Africa",2005,"",0.189523844119866
"2120","Sub-Saharan Africa",2006,"",0.204840749590862
"2121","Sub-Saharan Africa",2007,"",0.196277622346552
"2122","Sub-Saharan Africa",2008,"",0.189495923439586
"2123","Sub-Saharan Africa",2009,"",0.187183468118366
"2124","Sub-Saharan Africa",2010,"",0.193526759597635
"2125","Sub-Saharan Africa",2011,"",0.186726462906222
"2126","Sub-Saharan Africa",2012,"",0.174473822083822
"2127","Sub-Saharan Africa",2013,"",0.1646844819342
"2128","Sub-Saharan Africa",2014,"",0.158569566363253
"2129","Sub-Saharan Africa",2015,"",0.149434361086768
"2130","Sub-Saharan Africa",2016,"",0.147475132878461
"2131","Sub-Saharan Africa",2017,"",0.142353273015892
"2132","Sub-Saharan Africa",2018,"",0.143009638227659
"2133","Sub-Saharan Africa",2019,"",0.140593845250256
"2134","World",1981,"",0.13584376701482
"2135","World",1982,"",0.136290252440359
"2136","World",1983,"",0.141761973350899
"2137","World",1984,"",0.143113412343785
"2138","World",1985,"",0.141650253572442
"2139","World",1986,"",0.143324908101106
"2140","World",1987,"",0.141989784753075
"2141","World",1988,"",0.139623859763784
"2142","World",1989,"",0.141446251730739
"2143","World",1990,"",0.141283610776249
"2144","World",1991,"",0.139582572795359
"2145","World",1992,"",0.143507577016312
"2146","World",1993,"",0.149027641944852
"2147","World",1994,"",0.150496203220164
"2148","World",1995,"",0.147191829752745
"2149","World",1996,"",0.146629018054483
"2150","World",1997,"",0.151207608461694
"2151","World",1998,"",0.148595598183049
"2152","World",1999,"",0.14987152701783
"2153","World",2000,"",0.14964168832615
"2154","World",2001,"",0.148214161741303
"2155","World",2002,"",0.146898006603572
"2156","World",2003,"",0.148940511235089
"2157","World",2004,"",0.143725112204653
"2158","World",2005,"",0.14575099545853
"2159","World",2006,"",0.145483806400081
"2160","World",2007,"",0.142197016846793
"2161","World",2008,"",0.140151565629024
"2162","World",2009,"",0.13429615853573
"2163","World",2010,"",0.131228014024881
"2164","World",2011,"",0.131688783432236
"2165","World",2012,"",0.128798332462015
"2166","World",2013,"",0.127722318157515
"2167","World",2014,"",0.132695338803923
"2168","World",2015,"",0.129071513130978
"2169","World",2016,"",0.128301962089119
"2170","World",2017,"",0.127339991623238
"2171","World",2018,"",0.128055226702409
"2172","World",2019,"",0.132488082592633
