dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
no16,dhci,0,   4071271, 33167.38, 30476.94,    0.252,     4.43,     6.78,    11.10,     2.03,     2.72,     3.71,   0.0135,   0.0172,   0.0217,  6596.12,  9111.72, 12180.18,  5594.65,  6126.75,  6105.98
no16,mi,0,   4071271, 34441.07, 30296.96,    0.457,    26.20,    29.80,    33.37,    17.11,    19.29,    21.33,   0.1374,   0.1537,   0.1689,  4206.17,  5342.01,  6556.40,  7912.62,  9806.47, 11621.78
no19,dhi,0,   4210530, 34002.27, 31291.86,    0.250,     4.44,     6.71,    10.88,     2.07,     2.75,     3.70,   0.0140,   0.0176,   0.0220,  6686.36,  9233.70, 12393.30,  5830.39,  6412.23,  6381.82
no19,dhci,0,   4210530, 34002.27, 31291.86,    0.250,     4.44,     6.71,    10.88,     2.07,     2.75,     3.70,   0.0140,   0.0176,   0.0220,  6686.36,  9233.70, 12393.30,  5830.39,  6412.23,  6381.82
no19,mi,0,   4210530, 35473.31, 31530.58,    0.453,    26.48,    29.98,    33.55,    17.02,    19.26,    21.34,   0.1347,   0.1517,   0.1675,  4508.02,  5637.66,  6881.83,  8104.21, 10127.63, 12036.52
no20,dhi,0,   4245133, 34329.28, 31572.99,    0.253,     4.61,     6.88,    11.08,     2.19,     2.88,     3.84,   0.0149,   0.0186,   0.0232,  6631.79,  9174.22, 12376.62,  5997.41,  6612.28,  6567.18
no20,dhci,0,   4245133, 34329.28, 31572.99,    0.253,     4.61,     6.88,    11.08,     2.19,     2.88,     3.84,   0.0149,   0.0186,   0.0232,  6631.79,  9174.22, 12376.62,  5997.41,  6612.28,  6567.18
no20,mi,0,   4245133, 35151.90, 30537.95,    0.465,    27.23,    30.73,    34.20,    17.55,    19.84,    21.94,   0.1395,   0.1568,   0.1729,  4340.23,  5409.91,  6568.27,  7874.95,  9859.07, 11754.50
pa07,dhi,0,   2109016,  9625.17,  6818.61,    0.460,    15.44,    21.77,    27.31,     6.01,     8.52,    11.20,   0.0324,   0.0470,   0.0629,  1666.51,  2075.54,  2413.63,  1060.94,  1333.76,  1677.54
pa07,dhci,0,   2109016,  9471.46,  6686.21,    0.468,    16.75,    22.76,    27.94,     7.07,     9.54,    12.17,   0.0413,   0.0565,   0.0725,  1544.90,  1941.96,  2264.57,  1129.59,  1401.14,  1747.16
pa07,mi,0,   2109016,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pa10,dhi,0,   2254207, 10284.37,  7329.64,    0.452,    14.70,    19.76,    26.02,     5.41,     7.77,    10.29,   0.0283,   0.0420,   0.0568,  1852.51,  2224.00,  2658.52,  1079.35,  1440.82,  1739.26
pa10,dhci,0,   2254207, 10028.33,  7171.80,    0.468,    16.37,    21.46,    27.15,     7.66,     9.97,    12.38,   0.0483,   0.0628,   0.0778,  1526.06,  1919.56,  2341.56,  1342.67,  1666.34,  1961.52
pa10,mi,0,   2254207,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pa13,dhi,0,   2473786, 11619.35,  8302.41,    0.447,    14.00,    19.55,    24.96,     5.13,     7.45,     9.91,   0.0269,   0.0399,   0.0543,  2103.33,  2570.00,  3004.28,  1217.64,  1581.21,  1977.17
pa13,dhci,0,   2473786, 11283.96,  8035.19,    0.459,    15.87,    20.79,    25.48,     6.97,     9.21,    11.54,   0.0425,   0.0564,   0.0710,  1802.40,  2237.93,  2637.33,  1411.68,  1779.67,  2183.79
pa13,mi,0,   2473786,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pa16,dhi,0,   2675308, 13210.04,  9532.87,    0.442,    14.45,    19.89,    25.77,     5.18,     7.53,    10.04,   0.0270,   0.0403,   0.0549,  2444.67,  2962.97,  3491.54,  1368.48,  1803.47,  2228.18
pa16,dhci,0,   2675308, 12921.33,  9395.55,    0.452,    15.77,    20.62,    26.58,     6.77,     9.04,    11.48,   0.0400,   0.0542,   0.0690,  2144.74,  2637.69,  3202.97,  1613.48,  2060.09,  2434.36
pa16,mi,0,   2675308,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe04,dhi,0,  17046695,  4194.54,  2837.57,    0.520,    22.37,    26.81,    31.26,    12.00,    14.51,    16.93,   0.0836,   0.1014,   0.1186,   526.30,   650.64,   780.33,   608.73,   768.14,   922.21
pe04,dhci,0,  17046695,  3917.46,  2612.14,    0.534,    23.80,    28.08,    32.25,    13.26,    15.79,    18.19,   0.0950,   0.1133,   0.1307,   462.56,   571.63,   683.47,   582.30,   734.44,   883.82
pe04,mi,0,  17046695,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe05,dhi,0,  17403599,  4004.24,  2712.47,    0.513,    20.42,    25.63,    31.06,    10.28,    12.83,    15.41,   0.0696,   0.0863,   0.1032,   538.65,   677.45,   819.84,   546.34,   678.79,   807.64
pe05,dhci,0,  17403599,  3737.45,  2453.53,    0.532,    22.62,    27.42,    32.10,    11.88,    14.47,    17.03,   0.0830,   0.1007,   0.1182,   465.91,   579.16,   691.14,   515.50,   647.61,   780.98
pe05,mi,0,  17403599,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe06,dhi,0,  17768915,  4596.75,  3223.96,    0.493,    19.82,    25.06,    30.23,     9.29,    11.92,    14.54,   0.0600,   0.0768,   0.0939,   684.83,   845.42,  1003.67,   604.75,   766.56,   930.71
pe06,dhci,0,  17768915,  4292.26,  2903.34,    0.514,    21.48,    26.63,    31.58,    10.68,    13.37,    15.99,   0.0716,   0.0893,   0.1070,   583.86,   722.95,   859.68,   577.48,   728.72,   882.32
pe06,mi,0,  17768915,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe07,dhi,0,  18044246,  5130.76,  3607.94,    0.487,    19.11,    23.80,    28.79,     9.05,    11.53,    13.99,   0.0587,   0.0748,   0.0911,   759.43,   930.19,  1112.40,   683.74,   873.78,  1052.36
pe07,dhci,0,  18044246,  4802.22,  3315.90,    0.502,    20.48,    25.00,    29.98,    10.27,    12.77,    15.22,   0.0690,   0.0858,   0.1025,   661.34,   811.44,   979.63,   665.02,   846.51,  1009.91
pe07,mi,0,  18044246,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe08,dhi,0,  18632853,  5218.22,  3837.40,    0.474,    19.24,    24.18,    29.09,     9.74,    12.13,    14.53,   0.0659,   0.0817,   0.0976,   758.15,   956.14,  1152.39,   776.82,   962.56,  1150.06
pe08,dhci,0,  18632853,  4847.34,  3506.79,    0.492,    20.85,    25.61,    30.49,    11.13,    13.54,    15.95,   0.0780,   0.0945,   0.1108,   654.13,   826.57,  1003.25,   748.59,   926.82,  1100.82
pe08,mi,0,  18632853,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe09,dhi,0,  18978441,  5459.93,  3999.85,    0.469,    18.04,    23.06,    28.49,     9.06,    11.39,    13.80,   0.0608,   0.0759,   0.0912,   796.57,  1012.22,  1237.37,   803.37,   987.71,  1162.54
pe09,dhci,0,  18978441,  5094.20,  3659.03,    0.486,    19.70,    24.59,    29.60,    10.19,    12.56,    14.96,   0.0701,   0.0860,   0.1018,   706.70,   894.93,  1086.15,   756.91,   934.58,  1109.27
pe09,mi,0,  18978441,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe10,dhi,0,  19409760,  5619.92,  4224.69,    0.460,    18.37,    23.15,    28.33,     9.23,    11.51,    13.87,   0.0628,   0.0777,   0.0928,   840.95,  1062.19,  1293.51,   848.92,  1050.16,  1241.30
pe10,dhci,0,  19409760,  5230.23,  3842.77,    0.476,    19.34,    24.03,    28.89,    10.38,    12.67,    14.96,   0.0730,   0.0884,   0.1037,   712.15,   908.63,  1111.73,   824.96,  1012.75,  1193.93
pe10,mi,0,  19409760,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe11,dhi,0,  19871930,  5601.98,  4318.15,    0.453,    18.60,    23.28,    28.51,     9.53,    11.80,    14.15,   0.0655,   0.0805,   0.0956,   841.66,  1064.45,  1304.86,   885.61,  1094.63,  1286.03
pe11,dhci,0,  19871930,  5220.82,  3964.48,    0.468,    19.75,    24.37,    29.37,    10.59,    12.89,    15.21,   0.0752,   0.0905,   0.1059,   735.81,   933.98,  1146.52,   849.98,  1048.26,  1232.17
pe11,mi,0,  19871930,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe12,dhi,0,  20600106,  5913.10,  4570.44,    0.449,    17.89,    23.00,    28.07,     9.20,    11.48,    13.82,   0.0632,   0.0778,   0.0928,   887.73,  1144.54,  1392.12,   940.45,  1140.68,  1350.14
pe12,dhci,0,  20600106,  5540.26,  4221.21,    0.459,    18.83,    23.69,    28.50,     9.99,    12.25,    14.55,   0.0703,   0.0851,   0.1002,   792.73,  1018.94,  1240.00,   895.75,  1091.67,  1292.73
pe12,mi,0,  20600106,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe13,dhi,0,  21090755,  5943.87,  4639.02,    0.442,    17.91,    22.83,    28.24,     8.67,    10.99,    13.41,   0.0570,   0.0720,   0.0874,   957.44,  1203.32,  1461.60,   898.17,  1116.19,  1321.82
pe13,dhci,0,  21090755,  5568.83,  4306.87,    0.454,    19.13,    23.82,    29.00,     9.66,    12.03,    14.43,   0.0657,   0.0812,   0.0969,   852.61,  1066.18,  1298.36,   870.13,  1087.26,  1285.76
pe13,mi,0,  21090755,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe14,dhi,0,  21473309,  5929.48,  4708.39,    0.431,    17.46,    22.41,    27.61,     8.37,    10.65,    13.02,   0.0539,   0.0689,   0.0841,   980.98,  1235.52,  1492.64,   902.37,  1118.67,  1332.39
pe14,dhci,0,  21473309,  5547.38,  4355.94,    0.444,    18.65,    23.45,    28.44,     9.35,    11.67,    14.05,   0.0627,   0.0781,   0.0936,   868.53,  1094.10,  1322.47,   873.85,  1083.87,  1291.09
pe14,mi,0,  21473309,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe15,dhi,0,  21561343,  6007.18,  4706.63,    0.434,    17.09,    21.70,    27.23,     7.90,    10.19,    12.56,   0.0501,   0.0648,   0.0798,  1012.11,  1248.33,  1521.69,   870.54,  1104.98,  1302.29
pe15,dhci,0,  21561343,  5616.37,  4347.64,    0.448,    18.07,    22.69,    28.26,     8.83,    11.14,    13.53,   0.0581,   0.0733,   0.0886,   889.77,  1106.62,  1360.00,   849.28,  1067.20,  1248.59
pe15,mi,0,  21561343,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe16,dhi,0,  21778287,  6189.75,  4872.12,    0.436,    17.68,    22.61,    27.92,     8.14,    10.54,    12.99,   0.0510,   0.0664,   0.0822,  1051.36,  1300.45,  1562.94,   897.49,  1135.61,  1360.33
pe16,dhci,0,  21778287,  5777.21,  4466.81,    0.451,    18.90,    23.64,    28.84,     9.16,    11.58,    14.01,   0.0596,   0.0757,   0.0917,   920.82,  1139.37,  1378.03,   865.90,  1094.03,  1302.06
pe16,mi,0,  21778287,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe17,dhi,0,  22061191,  6044.26,  4782.79,    0.429,    17.38,    22.21,    27.57,     7.96,    10.33,    12.74,   0.0493,   0.0646,   0.0802,  1037.21,  1279.44,  1543.79,   875.90,  1111.95,  1325.88
pe17,dhci,0,  22061191,  5630.27,  4381.22,    0.444,    18.38,    23.33,    28.50,     8.83,    11.22,    13.64,   0.0569,   0.0727,   0.0886,   910.16,  1136.76,  1370.32,   842.33,  1053.85,  1258.41
pe17,mi,0,  22061191,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe18,dhi,0,  22409724,  6055.04,  4793.31,    0.428,    17.34,    22.26,    27.49,     7.87,    10.26,    12.69,   0.0491,   0.0642,   0.0797,  1047.67,  1292.58,  1548.36,   869.65,  1104.07,  1327.62
pe18,dhci,0,  22409724,  5642.75,  4357.60,    0.443,    18.28,    23.13,    28.04,     8.72,    11.12,    13.53,   0.0565,   0.0720,   0.0878,   911.71,  1131.15,  1352.63,   831.32,  1047.65,  1261.93
pe18,mi,0,  22409724,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pe19,dhi,0,  22721384,  6160.34,  4934.24,    0.423,    16.94,    21.92,    27.23,     7.68,    10.04,    12.46,   0.0477,   0.0626,   0.0779,  1078.89,  1337.09,  1605.87,   894.81,  1130.03,  1354.67
pe19,dhci,0,  22721384,  5726.20,  4506.67,    0.437,    18.06,    22.79,    27.91,     8.57,    10.95,    13.33,   0.0553,   0.0707,   0.0862,   947.25,  1171.34,  1412.44,   855.41,  1082.00,  1291.56
pe19,mi,0,  22721384,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl86,dhi,0,  25752184,  8763.69,  8003.96,    0.257,     3.27,     7.35,    14.41,     0.67,     1.53,     3.07,   0.0023,   0.0053,   0.0106,  2550.27,  3167.75,  3779.80,   651.31,   834.22,  1022.57
pl86,dhci,0,  25752184,  8763.69,  8003.96,    0.257,     3.27,     7.35,    14.41,     0.67,     1.53,     3.07,   0.0023,   0.0053,   0.0106,  2550.27,  3167.75,  3779.80,   651.31,   834.22,  1022.57
pl86,mi,0,  25752184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl92,dhi,0,  25817908,  8645.51,  7421.26,    0.287,     3.03,     6.78,    13.66,     0.67,     1.47,     2.90,   0.0029,   0.0056,   0.0105,  2312.56,  2904.81,  3506.30,   655.94,   805.82,   946.46
pl92,dhci,0,  25817908,  8347.56,  7152.39,    0.299,     4.12,     8.23,    15.61,     1.09,     2.09,     3.70,   0.0049,   0.0088,   0.0148,  2101.12,  2669.90,  3274.57,   759.83,   906.30,  1016.87
pl92,mi,0,  25817908,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl95,dhi,0,  27635556,  6547.75,  5588.72,    0.326,     7.10,    11.36,    16.65,     3.23,     4.40,     5.98,   0.0223,   0.0279,   0.0352,  1218.68,  1712.13,  2148.85,  1016.81,  1082.23,  1204.38
pl95,dhci,0,  27635556,  6547.75,  5588.72,    0.326,     7.10,    11.36,    16.65,     3.23,     4.40,     5.98,   0.0223,   0.0279,   0.0352,  1218.68,  1712.13,  2148.85,  1016.81,  1082.23,  1204.38
pl95,mi,0,  27635556,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl99,dhi,0,  27891446,  7864.48,  6811.74,    0.294,     4.73,     8.64,    14.11,     1.57,     2.56,     4.02,   0.0090,   0.0131,   0.0191,  1817.60,  2396.47,  2923.49,   907.10,  1009.40,  1163.56
pl99,dhci,0,  27891446,  7709.89,  6696.54,    0.294,     4.86,     8.81,    14.23,     1.64,     2.64,     4.11,   0.0094,   0.0137,   0.0198,  1774.47,  2344.46,  2856.36,   904.15,  1003.81,  1161.57
pl99,mi,0,  27891446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl04,dhi,0,  28921106,  7900.84,  6637.55,    0.328,     6.47,    11.33,    17.56,     1.96,     3.32,     5.16,   0.0104,   0.0161,   0.0241,  1850.50,  2347.87,  2812.67,   804.52,   970.90,  1169.86
pl04,dhci,0,  28921106,  7718.15,  6500.29,    0.329,     6.64,    11.47,    17.89,     2.12,     3.49,     5.35,   0.0115,   0.0174,   0.0256,  1770.81,  2260.22,  2733.89,   829.31,   989.92,  1166.29
pl04,mi,0,  28921106,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl05,dhi,0,  28880497,  7978.87,  6704.29,    0.325,     5.84,    10.78,    17.13,     1.89,     3.15,     4.92,   0.0106,   0.0158,   0.0232,  1812.54,  2373.98,  2866.41,   869.18,   978.16,  1156.16
pl05,dhci,0,  28880497,  7791.20,  6551.27,    0.326,     6.15,    11.07,    17.24,     2.03,     3.31,     5.11,   0.0116,   0.0170,   0.0246,  1754.07,  2295.75,  2766.50,   866.44,   979.89,  1164.26
pl05,mi,0,  28880497,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl06,dhi,0,  28999962,  8569.57,  7220.60,    0.323,     5.89,    10.41,    16.67,     2.01,     3.21,     4.90,   0.0117,   0.0168,   0.0240,  1900.86,  2496.60,  3057.30,   987.38,  1113.70,  1275.07
pl06,dhci,0,  28999962,  8360.13,  7086.36,    0.323,     6.15,    10.65,    16.98,     2.15,     3.37,     5.09,   0.0126,   0.0180,   0.0253,  1845.82,  2421.76,  2978.05,   988.72,  1121.42,  1273.76
pl06,mi,0,  28999962,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl07,dhi,0,  28973230,  9346.49,  7800.85,    0.324,     5.31,     9.87,    16.22,     1.83,     2.93,     4.58,   0.0109,   0.0155,   0.0222,  2044.06,  2741.03,  3358.95,  1076.28,  1159.40,  1321.56
pl07,dhci,0,  28973230,  9141.93,  7682.54,    0.323,     5.45,     9.81,    16.29,     1.91,     3.02,     4.68,   0.0114,   0.0161,   0.0229,  1998.00,  2657.58,  3284.22,  1075.01,  1183.69,  1325.30
pl07,mi,0,  28973230,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl08,dhi,0,  28998096, 10213.89,  8537.65,    0.322,     5.09,     9.34,    15.70,     1.83,     2.88,     4.46,   0.0112,   0.0156,   0.0219,  2188.55,  2953.88,  3668.68,  1226.51,  1314.94,  1453.91
pl08,dhci,0,  28998096,  9884.87,  8358.83,    0.315,     5.13,     9.33,    15.71,     1.86,     2.91,     4.47,   0.0115,   0.0159,   0.0222,  2128.18,  2878.19,  3587.03,  1215.36,  1301.23,  1428.27
pl08,mi,0,  28998096,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl09,dhi,0,  29109295, 10444.99,  8708.76,    0.323,     5.38,     9.69,    15.66,     1.96,     3.04,     4.61,   0.0121,   0.0167,   0.0232,  2216.31,  2988.50,  3686.24,  1267.19,  1365.88,  1539.02
pl09,dhci,0,  29109295, 10112.93,  8546.79,    0.318,     5.47,     9.74,    15.87,     2.02,     3.12,     4.71,   0.0126,   0.0172,   0.0239,  2155.89,  2906.64,  3607.20,  1262.83,  1366.75,  1520.88
pl09,mi,0,  29109295,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl10,dhi,0,  29705736, 10828.20,  9004.07,    0.327,     5.44,    10.04,    16.51,     1.75,     2.91,     4.61,   0.0100,   0.0147,   0.0217,  2444.60,  3196.55,  3893.06,  1157.02,  1305.48,  1509.38
pl10,dhci,0,  29705736, 10491.97,  8812.87,    0.321,     5.54,     9.93,    16.51,     1.80,     2.95,     4.63,   0.0106,   0.0152,   0.0221,  2377.03,  3096.89,  3804.76,  1148.12,  1309.55,  1482.96
pl10,mi,0,  29705736,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl11,dhi,0,  29719387, 10750.19,  8961.45,    0.329,     5.69,    10.35,    16.41,     2.02,     3.20,     4.87,   0.0123,   0.0172,   0.0242,  2310.71,  3093.67,  3779.67,  1273.87,  1387.06,  1597.20
pl11,dhci,0,  29719387, 10417.99,  8743.67,    0.323,     5.77,    10.27,    16.29,     2.06,     3.22,     4.87,   0.0125,   0.0174,   0.0244,  2252.64,  2999.13,  3678.39,  1244.82,  1372.71,  1567.81
pl11,mi,0,  29719387,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl12,dhi,0,  29625144, 10753.49,  8974.00,    0.331,     6.20,    10.62,    17.07,     2.20,     3.40,     5.11,   0.0134,   0.0186,   0.0259,  2314.33,  3048.37,  3772.81,  1275.27,  1438.63,  1611.60
pl12,dhci,0,  29625144, 10408.70,  8767.80,    0.326,     6.20,    10.57,    16.88,     2.25,     3.44,     5.13,   0.0139,   0.0191,   0.0263,  2233.38,  2959.46,  3662.57,  1273.74,  1424.44,  1598.11
pl12,mi,0,  29625144,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl13,dhi,0,  29518012, 10916.83,  9124.12,    0.332,     6.39,    11.10,    17.26,     2.31,     3.56,     5.30,   0.0141,   0.0195,   0.0270,  2329.43,  3098.88,  3792.29,  1320.22,  1463.19,  1682.19
pl13,dhci,0,  29518012, 10531.64,  8954.99,    0.325,     6.57,    11.10,    17.42,     2.39,     3.64,     5.38,   0.0148,   0.0203,   0.0278,  2277.17,  3008.76,  3713.70,  1304.83,  1468.74,  1659.29
pl13,mi,0,  29518012,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl14,dhi,0,  29444649, 11347.07,  9576.85,    0.327,     6.29,    10.97,    17.28,     2.25,     3.51,     5.27,   0.0138,   0.0191,   0.0266,  2459.74,  3257.48,  3994.74,  1371.00,  1530.94,  1751.37
pl14,dhci,0,  29444649, 10859.33,  9258.69,    0.321,     6.26,    11.02,    17.22,     2.29,     3.53,     5.26,   0.0143,   0.0196,   0.0270,  2346.42,  3146.25,  3856.92,  1357.05,  1483.10,  1698.29
pl14,mi,0,  29444649,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl15,dhi,0,  29375261, 11791.32, 10014.71,    0.320,     6.11,    10.24,    16.62,     2.30,     3.45,     5.09,   0.0145,   0.0196,   0.0266,  2499.79,  3317.91,  4170.49,  1506.09,  1689.45,  1838.34
pl15,dhci,0,  29375261, 11319.18,  9726.14,    0.314,     5.98,    10.15,    16.28,     2.34,     3.49,     5.10,   0.0150,   0.0201,   0.0270,  2366.12,  3191.80,  4008.52,  1524.34,  1671.27,  1827.17
pl15,mi,0,  29375261,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl16,dhi,0,  29247788, 12696.61, 10835.62,    0.310,     5.36,     9.23,    15.38,     2.04,     3.06,     4.59,   0.0133,   0.0177,   0.0239,  2685.78,  3622.89,  4562.66,  1648.47,  1794.93,  1938.71
pl16,dhci,0,  29247788, 12193.67, 10552.11,    0.302,     5.32,     9.24,    15.31,     2.11,     3.12,     4.63,   0.0140,   0.0183,   0.0245,  2548.43,  3494.46,  4417.96,  1672.41,  1781.59,  1913.31
pl16,mi,0,  29247788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl17,dhi,0,  29114724, 13534.81, 11510.52,    0.309,     5.01,     9.03,    15.02,     1.98,     2.95,     4.43,   0.0129,   0.0171,   0.0230,  2788.56,  3877.84,  4869.67,  1815.65,  1877.42,  2036.65
pl17,dhci,0,  29114724, 12988.35, 11190.79,    0.301,     4.96,     9.03,    15.01,     2.01,     2.96,     4.43,   0.0133,   0.0174,   0.0233,  2663.19,  3758.38,  4731.36,  1813.13,  1837.02,  1983.11
pl17,mi,0,  29114724,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl18,dhi,0,  29066903, 14154.96, 12039.16,    0.310,     5.37,     9.00,    14.77,     2.31,     3.26,     4.66,   0.0160,   0.0202,   0.0260,  2744.39,  3838.48,  4946.73,  2071.28,  2181.10,  2276.77
pl18,dhci,0,  29066903, 13572.25, 11724.28,    0.304,     5.34,     9.29,    14.90,     2.39,     3.35,     4.77,   0.0167,   0.0210,   0.0269,  2587.70,  3747.20,  4784.94,  2102.01,  2114.94,  2249.63
pl18,mi,0,  29066903,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl19,dhi,0,  28920884, 14964.98, 12810.26,    0.311,     5.67,     9.40,    15.23,     2.59,     3.54,     4.96,   0.0183,   0.0227,   0.0287,  2781.33,  3993.59,  5181.15,  2342.77,  2411.54,  2505.00
pl19,dhci,0,  28920884, 14351.18, 12412.43,    0.303,     5.56,     9.48,    14.88,     2.66,     3.58,     4.99,   0.0190,   0.0234,   0.0293,  2587.27,  3859.08,  4952.49,  2377.70,  2347.14,  2494.97
pl19,mi,0,  28920884,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
pl20,dhi,0,  28861194, 15258.34, 13143.04,    0.320,     7.16,    10.79,    15.95,     3.94,     4.91,     6.29,   0.0295,   0.0348,   0.0412,  2365.75,  3578.18,  4777.23,  2891.47,  2993.34,  3108.60
pl20,dhci,0,  28861194, 14818.74, 12877.97,    0.315,     7.22,    10.79,    16.11,     4.02,     4.98,     6.35,   0.0305,   0.0357,   0.0420,  2280.91,  3464.24,  4682.43,  2870.28,  2974.75,  3044.35
pl20,mi,0,  28861194,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ps17,dhi,0,   2563504,  8919.77,  7250.86,    0.425,    19.54,    24.97,    29.80,     7.64,    10.51,    13.39,   0.0405,   0.0588,   0.0776,  1767.04,  2099.53,  2395.43,  1133.30,  1525.90,  1955.08
ps17,dhci,0,   2563504,  8857.86,  7196.41,    0.424,    19.43,    24.78,    29.83,     7.56,    10.42,    13.30,   0.0401,   0.0583,   0.0769,  1757.86,  2084.90,  2392.09,  1120.71,  1513.31,  1925.76
ps17,mi,0,   2563504,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
py97,dhi,0,   2614907, 10260.63,  6731.80,    0.512,    19.63,    24.51,    29.36,     8.89,    11.50,    14.06,   0.0550,   0.0721,   0.0893,  1473.52,  1786.99,  2104.14,  1219.20,  1578.91,  1934.94
py97,dhci,0,   2614907,  9920.93,  6380.07,    0.519,    19.78,    24.83,    29.56,     8.63,    11.38,    14.03,   0.0530,   0.0702,   0.0877,  1437.99,  1728.03,  2010.37,  1114.04,  1462.00,  1817.67
