dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
uk69,dhi,0,  59183793,  7573.44,  6502.11,    0.280,     2.11,     5.47,    12.25,     0.66,     1.23,     2.49,   0.0041,   0.0060,   0.0097,  1792.52,  2516.77,  3109.47,   808.32,   734.29,   791.80
uk69,dhci,0,  59183793,  7452.77,  6385.83,    0.288,     3.41,     7.44,    12.99,     0.90,     1.75,     3.13,   0.0049,   0.0078,   0.0128,  1878.41,  2441.90,  2909.60,   675.92,   751.01,   921.90
uk69,mi,0,  59183793,  8421.03,  7181.35,    0.381,    13.51,    17.84,    23.17,     7.95,     9.46,    11.28,   0.0604,   0.0700,   0.0803,  1182.66,  1686.84,  2210.72,  1689.88,  1903.84,  2098.09
uk70,dhi,0,  55632175,  7743.15,  6602.17,    0.283,     2.18,     5.20,    11.45,     0.78,     1.34,     2.49,   0.0051,   0.0070,   0.0106,  1696.45,  2452.85,  3100.96,   944.42,   848.23,   860.34
uk70,dhci,0,  55632175,  7618.80,  6487.22,    0.291,     3.16,     6.75,    12.97,     1.04,     1.76,     3.06,   0.0061,   0.0089,   0.0134,  1741.74,  2398.29,  2973.15,   853.15,   845.32,   919.19
uk70,mi,0,  55632175,  8694.01,  7220.85,    0.381,    13.04,    16.70,    21.84,     7.71,     9.14,    10.82,   0.0580,   0.0675,   0.0774,  1179.18,  1633.77,  2186.30,  1709.16,  1976.66,  2146.21
uk71,dhi,0,  55928013,  7715.86,  6504.60,    0.295,     2.31,     6.74,    13.37,     0.66,     1.36,     2.72,   0.0041,   0.0061,   0.0104,  1856.27,  2598.28,  3107.99,   745.57,   654.02,   794.78
uk71,dhci,0,  55928013,  7642.03,  6453.53,    0.300,     3.05,     7.51,    14.44,     0.86,     1.69,     3.19,   0.0049,   0.0076,   0.0126,  1857.46,  2499.49,  3016.82,   723.95,   727.28,   855.30
uk71,mi,0,  55928013,  8716.18,  7284.76,    0.396,    14.69,    18.93,    24.25,     8.99,    10.55,    12.36,   0.0712,   0.0807,   0.0911,  1130.89,  1613.24,  2142.66,  1783.02,  2029.14,  2228.19
uk72,dhi,0,  56096677,  8039.36,  6854.59,    0.288,     2.98,     7.28,    13.62,     0.68,     1.52,     2.98,   0.0030,   0.0058,   0.0108,  2114.27,  2713.64,  3214.32,   627.57,   713.66,   898.44
uk72,dhci,0,  56096677,  7982.76,  6806.91,    0.291,     3.50,     7.87,    13.92,     0.83,     1.75,     3.23,   0.0036,   0.0068,   0.0123,  2080.53,  2646.92,  3136.86,   642.23,   756.53,   947.29
uk72,mi,0,  56096677,  8996.19,  7692.84,    0.387,    14.85,    18.97,    24.22,     9.38,    10.89,    12.66,   0.0742,   0.0840,   0.0943,  1134.70,  1638.77,  2203.57,  1942.43,  2207.65,  2412.14
uk73,dhi,0,  56222893,  8752.97,  7346.62,    0.288,     2.24,     5.31,    11.26,     0.34,     0.97,     2.18,   0.0010,   0.0029,   0.0067,  2488.85,  3002.81,  3555.61,   449.80,   670.50,   852.36
uk73,dhci,0,  56222893,  8702.53,  7311.15,    0.290,     2.50,     5.87,    11.72,     0.41,     1.12,     2.36,   0.0012,   0.0035,   0.0076,  2443.73,  2960.35,  3505.11,   480.73,   695.23,   881.58
uk73,mi,0,  56222893,  9727.13,  8135.40,    0.394,    14.39,    18.24,    23.24,     9.46,    10.80,    12.46,   0.0780,   0.0864,   0.0955,  1114.42,  1660.42,  2265.44,  2139.74,  2407.28,  2615.80
uk74,dhi,0,  56235642,  8752.26,  7407.42,    0.290,     2.67,     6.38,    13.06,     0.59,     1.35,     2.72,   0.0028,   0.0052,   0.0097,  2307.27,  2919.47,  3520.34,   655.70,   784.24,   924.11
uk74,dhci,0,  56235642,  8706.80,  7370.51,    0.291,     2.97,     6.71,    13.12,     0.67,     1.47,     2.86,   0.0031,   0.0058,   0.0105,  2282.74,  2875.33,  3457.38,   665.46,   809.93,   964.93
uk74,mi,0,  56235642,  9829.07,  8317.63,    0.398,    15.37,    19.56,    24.38,    10.02,    11.47,    13.23,   0.0819,   0.0912,   0.1011,  1158.27,  1719.61,  2282.79,  2168.78,  2439.20,  2707.79
uk75,dhi,0,  56225718,  8408.87,  7263.63,    0.279,     2.59,     6.18,    12.52,     0.59,     1.31,     2.62,   0.0030,   0.0052,   0.0095,  2241.35,  2862.00,  3447.59,   664.10,   769.82,   910.59
uk75,dhci,0,  56225718,  8364.40,  7212.50,    0.281,     2.79,     6.53,    12.63,     0.65,     1.41,     2.73,   0.0032,   0.0056,   0.0101,  2214.84,  2828.79,  3393.44,   670.16,   777.46,   934.06
uk75,mi,0,  56225718,  9984.60,  8500.13,    0.395,    15.23,    19.28,    24.47,    10.20,    11.64,    13.34,   0.0849,   0.0937,   0.1032,  1121.70,  1682.92,  2320.40,  2278.35,  2567.14,  2779.67
uk76,dhi,0,  56216121,  8127.87,  6988.30,    0.276,     2.10,     6.01,    12.43,     0.36,     1.07,     2.36,   0.0015,   0.0034,   0.0075,  2318.45,  2873.70,  3395.46,   476.88,   620.45,   797.52
uk76,dhci,0,  56216121,  8081.31,  6951.39,    0.278,     2.52,     6.47,    12.61,     0.44,     1.19,     2.51,   0.0017,   0.0039,   0.0083,  2299.64,  2835.01,  3340.71,   480.92,   640.68,   830.13
uk76,mi,0,  56216121,  9692.26,  8263.12,    0.403,    16.63,    20.42,    25.18,    11.50,    12.89,    14.53,   0.0975,   0.1063,   0.1157,  1019.01,  1524.35,  2097.38,  2286.24,  2607.21,  2860.49
uk77,dhi,0,  56189910,  7945.87,  6894.86,    0.272,     2.19,     6.10,    11.57,     0.50,     1.19,     2.43,   0.0027,   0.0046,   0.0086,  2130.42,  2777.05,  3267.29,   627.52,   670.37,   869.63
uk77,dhci,0,  56189910,  7896.76,  6855.83,    0.274,     2.50,     6.49,    11.80,     0.58,     1.34,     2.63,   0.0029,   0.0052,   0.0096,  2109.11,  2722.86,  3197.33,   633.22,   705.06,   916.17
uk77,mi,0,  56189910,  9296.48,  8031.65,    0.401,    17.22,    20.35,    25.14,    12.02,    13.36,    14.92,   0.1028,   0.1116,   0.1207,   970.37,  1379.43,  1959.85,  2242.30,  2636.40,  2859.14
uk78,dhi,0,  56178025,  8646.33,  7561.19,    0.273,     2.52,     7.14,    13.25,     0.49,     1.33,     2.76,   0.0023,   0.0046,   0.0093,  2433.39,  3077.94,  3590.08,   591.09,   702.65,   946.63
uk78,dhci,0,  56178025,  8592.33,  7531.61,    0.275,     3.13,     7.68,    13.59,     0.57,     1.52,     3.01,   0.0024,   0.0052,   0.0105,  2463.12,  3020.01,  3518.14,   549.53,   745.79,  1000.83
uk78,mi,0,  56178025,  9866.85,  8477.13,    0.407,    18.23,    21.47,    25.84,    12.73,    14.15,    15.72,   0.1085,   0.1179,   0.1275,  1022.55,  1445.45,  1991.22,  2368.30,  2793.12,  3095.05
uk79,dhi,0,  56240053,  8814.64,  7615.96,    0.275,     2.21,     6.04,    12.58,     0.44,     1.15,     2.50,   0.0019,   0.0039,   0.0082,  2444.02,  3080.04,  3662.26,   602.37,   727.94,   907.32
uk79,dhci,0,  56240053,  8754.47,  7575.73,    0.277,     2.81,     6.56,    12.85,     0.56,     1.36,     2.75,   0.0022,   0.0048,   0.0095,  2427.31,  3000.22,  3572.48,   602.98,   787.64,   972.96
uk79,mi,0,  56240053,  9870.62,  8501.93,    0.408,    17.94,    22.04,    26.55,    12.50,    13.95,    15.65,   0.1066,   0.1158,   0.1257,  1030.81,  1560.03,  2092.98,  2369.97,  2690.93,  3008.18
uk80,dhi,0,  56329673,  9051.21,  7725.56,    0.285,     2.81,     7.06,    13.15,     0.54,     1.40,     2.83,   0.0022,   0.0048,   0.0097,  2492.18,  3097.00,  3639.03,   598.04,   765.78,   996.30
uk80,dhci,0,  56329673,  9008.47,  7688.95,    0.287,     3.45,     7.37,    13.43,     0.66,     1.58,     3.02,   0.0026,   0.0056,   0.0108,  2490.74,  3020.11,  3577.17,   584.84,   824.36,  1036.20
uk80,mi,0,  56329673, 10220.28,  8748.29,    0.417,    18.68,    21.74,    26.63,    13.03,    14.44,    16.03,   0.1109,   0.1205,   0.1302,  1058.87,  1468.85,  2090.44,  2440.44,  2905.29,  3158.53
uk81,dhi,0,  56357464,  9014.86,  7656.87,    0.296,     3.06,     8.31,    14.89,     0.62,     1.59,     3.26,   0.0026,   0.0055,   0.0111,  2442.76,  3097.64,  3588.35,   619.99,   730.80,  1005.78
uk81,dhci,0,  56357464,  8970.32,  7629.25,    0.298,     3.68,     8.68,    15.28,     0.76,     1.80,     3.49,   0.0031,   0.0064,   0.0125,  2424.94,  3025.12,  3530.54,   626.76,   789.51,  1047.01
uk81,mi,0,  56357464, 10183.49,  8544.54,    0.439,    20.41,    24.26,    29.09,    14.41,    15.97,    17.74,   0.1230,   0.1334,   0.1442,  1005.35,  1459.99,  1999.58,  2412.46,  2812.28,  3127.14
uk82,dhi,0,  56290711,  9930.58,  8410.26,    0.299,     2.94,     8.55,    15.17,     0.57,     1.57,     3.26,   0.0024,   0.0052,   0.0109,  2715.96,  3433.17,  3960.70,   648.15,   771.96,  1085.46
uk82,dhci,0,  56290711,  9902.32,  8403.55,    0.301,     3.56,     9.12,    15.56,     0.67,     1.83,     3.55,   0.0026,   0.0060,   0.0123,  2728.05,  3359.28,  3891.90,   633.37,   842.50,  1150.23
uk82,mi,0,  56290711, 10464.14,  8781.25,    0.460,    22.95,    26.55,    30.16,    17.22,    18.74,    20.30,   0.1518,   0.1619,   0.1721,   876.46,  1291.82,  1721.80,  2636.04,  3098.80,  3546.96
uk83,dhi,0,  56315677,  9510.27,  8057.37,    0.298,     2.78,     8.38,    15.14,     0.50,     1.49,     3.18,   0.0019,   0.0046,   0.0103,  2646.01,  3312.68,  3818.41,   576.94,   716.00,  1016.01
uk83,dhci,0,  56315677,  9483.26,  8047.11,    0.300,     3.41,     8.96,    15.49,     0.60,     1.75,     3.46,   0.0022,   0.0054,   0.0117,  2652.54,  3239.70,  3749.01,   566.30,   783.85,  1079.25
uk83,mi,0,  56315677, 10003.06,  8394.33,    0.460,    22.95,    26.55,    30.16,    17.22,    18.74,    20.30,   0.1518,   0.1619,   0.1721,   837.92,  1235.01,  1646.11,  2519.82,  2962.15,  3390.49
uk84,dhi,0,  56409327,  9787.50,  8430.48,    0.292,     3.43,     8.75,    15.48,     0.64,     1.67,     3.42,   0.0026,   0.0057,   0.0116,  2745.96,  3412.65,  3942.64,   626.23,   802.59,  1115.64
uk84,dhci,0,  56409327,  9763.64,  8424.73,    0.294,     3.91,     9.31,    15.63,     0.76,     1.89,     3.66,   0.0030,   0.0065,   0.0130,  2715.94,  3358.93,  3872.24,   653.95,   853.44,  1182.60
uk84,mi,0,  56409327, 10304.95,  8721.36,    0.458,    23.39,    26.69,    30.89,    17.35,    18.91,    20.58,   0.1524,   0.1629,   0.1735,   900.93,  1272.11,  1746.70,  2587.61,  3088.57,  3486.12
uk85,dhi,0,  56553955, 10173.20,  8522.03,    0.305,     3.59,     9.08,    15.25,     0.71,     1.77,     3.47,   0.0030,   0.0062,   0.0123,  2740.10,  3428.77,  3949.15,   668.71,   832.25,  1164.07
uk85,dhci,0,  56553955, 10141.81,  8501.92,    0.307,     4.31,     9.56,    15.44,     0.87,     2.06,     3.78,   0.0034,   0.0074,   0.0140,  2715.19,  3335.57,  3853.37,   685.58,   915.39,  1247.78
uk85,mi,0,  56553955, 10803.79,  8875.56,    0.469,    23.96,    27.01,    31.02,    18.00,    19.48,    21.07,   0.1575,   0.1684,   0.1789,   883.68,  1236.59,  1707.39,  2666.55,  3201.19,  3617.94
uk86,dhi,0,  56750919, 10897.02,  9103.57,    0.318,     3.79,    10.24,    16.52,     0.84,     2.04,     3.92,   0.0040,   0.0075,   0.0143,  2830.07,  3644.95,  4164.97,   811.36,   906.84,  1297.17
uk86,dhci,0,  56750919, 10867.92,  9097.00,    0.321,     4.98,    10.89,    17.02,     1.05,     2.39,     4.30,   0.0046,   0.0090,   0.0164,  2874.52,  3549.93,  4080.20,   764.28,   998.57,  1378.01
uk86,mi,0,  56750919, 11529.53,  9290.50,    0.480,    24.63,    27.77,    31.55,    17.78,    19.44,    21.14,   0.1540,   0.1657,   0.1771,  1033.55,  1393.59,  1838.77,  2682.65,  3251.66,  3735.53
uk87,dhi,0,  56803958, 11614.22,  9372.64,    0.336,     4.22,    10.82,    17.48,     0.78,     2.12,     4.08,   0.0030,   0.0070,   0.0143,  3060.64,  3769.38,  4309.73,   688.42,   916.94,  1313.85
uk87,dhci,0,  56803958, 11586.54,  9367.01,    0.339,     5.18,    11.39,    17.69,     0.96,     2.44,     4.42,   0.0035,   0.0082,   0.0161,  3053.47,  3682.08,  4217.03,   693.34,  1001.43,  1403.18
uk87,mi,0,  56803958, 12370.21,  9487.98,    0.496,    24.22,    27.65,    31.55,    17.69,    19.34,    21.03,   0.1537,   0.1652,   0.1764,  1022.94,  1426.28,  1897.67,  2772.25,  3317.70,  3795.11
uk88,dhi,0,  56916448, 12420.65,  9906.96,    0.342,     5.10,    10.31,    16.96,     1.00,     2.32,     4.16,   0.0042,   0.0086,   0.0158,  3187.41,  3838.11,  4484.90,   775.37,  1115.37,  1459.27
uk88,dhci,0,  56916448, 12399.55,  9892.59,    0.344,     5.62,    10.62,    17.13,     1.17,     2.53,     4.38,   0.0047,   0.0096,   0.0172,  3131.58,  3765.73,  4418.46,   825.45,  1180.57,  1517.09
uk88,mi,0,  56916448, 13313.29, 10496.60,    0.484,    23.09,    26.78,    30.90,    16.99,    18.57,    20.29,   0.1487,   0.1592,   0.1700,  1108.79,  1609.34,  2163.03,  3089.85,  3638.96,  4134.93
uk89,dhi,0,  57076451, 12552.16, 10234.74,    0.334,     5.91,    11.16,    17.94,     1.28,     2.70,     4.65,   0.0051,   0.0103,   0.0184,  3210.81,  3878.59,  4550.94,   883.08,  1238.79,  1589.90
uk89,dhci,0,  57076451, 12530.97, 10227.60,    0.335,     6.36,    11.31,    18.03,     1.46,     2.93,     4.87,   0.0058,   0.0116,   0.0199,  3152.31,  3787.57,  4479.49,   938.73,  1326.23,  1657.07
uk89,mi,0,  57076451, 13372.92, 10855.46,    0.473,    24.03,    27.65,    31.41,    16.97,    18.75,    20.54,   0.1446,   0.1570,   0.1691,  1275.41,  1747.43,  2255.34,  3066.78,  3680.30,  4257.94
uk90,dhi,0,  57237493, 13214.06, 10334.09,    0.357,     6.45,    12.13,    18.97,     1.38,     2.90,     4.95,   0.0052,   0.0109,   0.0196,  3252.30,  3932.68,  4581.96,   881.33,  1234.36,  1618.49
uk90,dhci,0,  57237493, 13192.52, 10329.35,    0.359,     6.86,    12.26,    19.17,     1.56,     3.13,     5.17,   0.0059,   0.0122,   0.0211,  3189.89,  3846.20,  4525.04,   941.85,  1318.48,  1672.57
uk90,mi,0,  57237493, 14239.63, 10734.49,    0.493,    22.88,    27.08,    31.08,    16.40,    18.10,    19.93,   0.1412,   0.1525,   0.1641,  1217.10,  1779.04,  2311.28,  3076.70,  3588.21,  4129.41
uk91,dhi,0,  57438658, 13348.16, 10689.94,    0.350,     6.82,    12.19,    19.33,     1.45,     3.04,     5.12,   0.0054,   0.0115,   0.0204,  3365.38,  4010.10,  4714.30,   910.60,  1334.87,  1699.67
uk91,dhci,0,  57438658, 13331.41, 10683.55,    0.351,     7.20,    12.35,    19.37,     1.62,     3.23,     5.30,   0.0061,   0.0126,   0.0217,  3310.20,  3943.57,  4656.49,   963.22,  1398.21,  1753.64
uk91,mi,0,  57438658, 14209.23, 11052.09,    0.491,    23.91,    27.64,    32.17,    17.47,    19.12,    20.93,   0.1509,   0.1625,   0.1741,  1190.59,  1703.73,  2317.91,  3230.25,  3822.31,  4313.34
uk92,dhi,0,  57584530, 12886.43, 10402.07,    0.350,     7.32,    13.21,    19.67,     1.59,     3.35,     5.50,   0.0062,   0.0129,   0.0225,  3259.64,  3883.09,  4495.42,   901.19,  1317.94,  1745.82
uk92,dhci,0,  57584530, 12867.79, 10401.02,    0.352,     8.02,    13.55,    19.87,     1.79,     3.59,     5.74,   0.0070,   0.0142,   0.0241,  3229.43,  3821.57,  4437.24,   930.98,  1378.95,  1803.38
uk92,mi,0,  57584530, 13412.77, 10518.77,    0.505,    26.77,    29.78,    33.62,    19.63,    21.38,    23.08,   0.1703,   0.1830,   0.1951,  1121.92,  1483.50,  1977.90,  3085.59,  3775.88,  4333.36
uk93,dhi,0,  57713889, 12824.67, 10345.27,    0.351,     7.18,    13.61,    20.14,     1.63,     3.35,     5.58,   0.0067,   0.0131,   0.0228,  3197.42,  3900.53,  4486.29,   940.69,  1272.10,  1720.88
uk93,dhci,0,  57713889, 12803.68, 10338.02,    0.353,     7.73,    13.89,    20.33,     1.86,     3.62,     5.84,   0.0075,   0.0146,   0.0246,  3141.25,  3822.32,  4420.70,   993.95,  1346.68,  1782.11
uk93,mi,0,  57713889, 13224.15, 10168.49,    0.514,    26.87,    30.32,    33.95,    20.26,    21.90,    23.60,   0.1776,   0.1897,   0.2013,  1000.04,  1411.68,  1860.51,  3067.35,  3672.56,  4240.58
uk94,dhi,0,  55333985, 13939.94, 11123.70,    0.359,     6.66,    12.74,    20.08,     1.63,     3.24,     5.42,   0.0078,   0.0137,   0.0227,  3360.39,  4149.01,  4872.90,  1089.09,  1412.83,  1801.32
uk94,dhci,0,  55333985, 13924.60, 11122.79,    0.360,     7.12,    13.01,    20.25,     1.77,     3.43,     5.62,   0.0083,   0.0146,   0.0240,  3341.14,  4093.68,  4822.05,  1107.97,  1467.71,  1851.62
uk94,mi,0,  55333985, 13979.47, 10507.70,    0.530,    28.75,    31.86,    35.14,    21.83,    23.51,    25.17,   0.1931,   0.2053,   0.2170,  1012.43,  1376.24,  1788.38,  3190.65,  3877.61,  4516.24
uk95,dhi,0,  55475802, 13994.35, 11190.68,    0.356,     6.66,    12.64,    19.81,     1.62,     3.19,     5.34,   0.0077,   0.0135,   0.0224,  3385.07,  4182.86,  4903.11,  1091.20,  1412.48,  1811.30
uk95,dhci,0,  55475802, 13984.65, 11189.60,    0.356,     6.92,    12.83,    19.89,     1.71,     3.31,     5.47,   0.0080,   0.0141,   0.0232,  3367.29,  4148.83,  4867.26,  1108.55,  1445.97,  1846.49
uk95,mi,0,  55475802, 14297.97, 10726.27,    0.532,    28.89,    31.95,    35.16,    22.32,    23.95,    25.55,   0.1996,   0.2112,   0.2223,   974.91,  1342.79,  1759.07,  3315.60,  4020.35,  4676.69
uk96,dhi,0,  55591072, 14534.69, 11720.21,    0.352,     6.78,    12.81,    19.86,     1.49,     3.15,     5.34,   0.0061,   0.0122,   0.0214,  3656.89,  4418.85,  5139.97,  1031.19,  1441.26,  1892.15
uk96,dhci,0,  55591072, 14526.04, 11719.35,    0.353,     7.02,    12.97,    19.93,     1.58,     3.27,     5.46,   0.0064,   0.0127,   0.0222,  3631.87,  4383.89,  5105.46,  1055.87,  1475.79,  1926.15
uk96,mi,0,  55591072, 14938.00, 11560.35,    0.523,    28.37,    31.71,    34.99,    21.71,    23.36,    25.02,   0.1932,   0.2049,   0.2163,  1085.92,  1521.86,  1977.02,  3538.22,  4258.32,  4959.20
uk97,dhi,0,  55720032, 15059.53, 12075.01,    0.357,     6.78,    13.09,    20.08,     1.58,     3.24,     5.47,   0.0067,   0.0129,   0.0222,  3702.33,  4542.09,  5271.23,  1127.68,  1495.42,  1973.78
uk97,dhci,0,  55720032, 15051.59, 12075.01,    0.357,     7.02,    13.23,    20.15,     1.66,     3.34,     5.57,   0.0070,   0.0134,   0.0229,  3687.87,  4513.27,  5242.32,  1142.14,  1524.23,  2002.69
uk97,mi,0,  55720032, 15527.59, 11799.07,    0.517,    26.84,    30.18,    33.95,    20.22,    21.87,    23.56,   0.1784,   0.1900,   0.2014,  1163.19,  1623.52,  2166.47,  3556.44,  4276.02,  4912.97
uk98,dhi,0,  55866614, 15826.80, 12517.97,    0.364,     7.01,    12.89,    20.14,     1.63,     3.26,     5.46,   0.0071,   0.0133,   0.0225,  3845.15,  4676.11,  5473.65,  1162.04,  1582.87,  2037.13
uk98,dhci,0,  55866614, 15818.60, 12517.08,    0.364,     7.26,    13.01,    20.19,     1.71,     3.36,     5.56,   0.0074,   0.0138,   0.0232,  3827.78,  4641.31,  5440.05,  1179.05,  1617.23,  2070.20
uk98,mi,0,  55866614, 16475.55, 12325.70,    0.526,    27.43,    30.53,    34.09,    20.56,    22.24,    23.91,   0.1816,   0.1934,   0.2049,  1235.78,  1673.73,  2208.91,  3694.50,  4489.12,  5186.51
uk99,dhi,0,  56062601, 16233.14, 12769.51,    0.366,     6.88,    13.11,    20.14,     1.60,     3.27,     5.50,   0.0070,   0.0132,   0.0225,  3920.54,  4790.44,  5568.74,  1187.26,  1594.31,  2092.96
uk99,dhci,0,  56062601, 16226.00, 12767.35,    0.367,     7.10,    13.25,    20.17,     1.67,     3.37,     5.60,   0.0072,   0.0137,   0.0232,  3902.86,  4759.90,  5534.60,  1204.08,  1623.77,  2125.81
uk99,mi,0,  56062601, 16827.49, 12614.39,    0.528,    27.49,    30.80,    34.34,    20.62,    22.31,    24.03,   0.1817,   0.1937,   0.2054,  1261.17,  1737.97,  2272.08,  3784.59,  4569.23,  5296.56
uk00,dhi,0,  56242397, 17540.95, 13493.84,    0.378,     6.62,    12.41,    19.77,     1.57,     3.13,     5.27,   0.0069,   0.0128,   0.0217,  4121.37,  5044.32,  5936.87,  1276.17,  1702.60,  2159.44
uk00,dhci,0,  56242397, 17535.94, 13493.84,    0.379,     6.86,    12.58,    19.82,     1.63,     3.22,     5.36,   0.0071,   0.0132,   0.0223,  4111.11,  5020.09,  5906.51,  1286.43,  1726.83,  2189.80
uk00,mi,0,  56242397, 18707.90, 13483.42,    0.539,    26.37,    29.85,    33.59,    19.52,    21.24,    22.97,   0.1716,   0.1833,   0.1949,  1400.57,  1944.48,  2557.20,  3992.80,  4797.24,  5532.86
uk01,dhi,0,  56440931, 18004.41, 14022.76,    0.369,     6.17,    12.20,    19.30,     1.53,     3.06,     5.18,   0.0075,   0.0130,   0.0216,  4214.80,  5251.35,  6153.65,  1394.31,  1760.03,  2260.01
uk01,dhci,0,  56440931, 17997.30, 14022.76,    0.369,     6.43,    12.32,    19.34,     1.59,     3.14,     5.26,   0.0076,   0.0133,   0.0221,  4219.91,  5222.23,  6123.97,  1389.19,  1789.15,  2289.69
uk01,mi,0,  56440931, 18852.50, 13771.28,    0.529,    25.82,    29.44,    33.21,    19.21,    20.90,    22.63,   0.1690,   0.1805,   0.1919,  1410.40,  1998.47,  2631.17,  4098.11,  4887.17,  5631.60
uk02,dhi,0,  58304534, 17527.87, 14178.79,    0.351,     6.20,    12.01,    19.12,     1.62,     3.11,     5.15,   0.0079,   0.0135,   0.0219,  4189.56,  5252.73,  6215.11,  1481.95,  1836.67,  2292.16
uk02,dhci,0,  58304534, 17520.51, 14178.28,    0.352,     6.38,    12.11,    19.19,     1.67,     3.19,     5.23,   0.0081,   0.0138,   0.0224,  4184.33,  5223.06,  6187.74,  1486.99,  1866.08,  2319.23
uk02,mi,0,  58304534, 18081.68, 13825.43,    0.513,    26.03,    29.66,    33.42,    18.94,    20.72,    22.53,   0.1649,   0.1770,   0.1891,  1507.30,  2083.07,  2703.19,  4022.88,  4829.65,  5592.06
uk03,dhi,0,  58570316, 17822.74, 14500.56,    0.347,     6.10,    12.08,    19.13,     1.61,     3.08,     5.15,   0.0077,   0.0133,   0.0218,  4269.37,  5402.04,  6358.33,  1530.85,  1848.24,  2342.00
uk03,dhci,0,  58570316, 17815.17, 14500.46,    0.348,     6.31,    12.22,    19.23,     1.66,     3.15,     5.23,   0.0079,   0.0136,   0.0222,  4273.17,  5380.39,  6335.42,  1527.01,  1869.84,  2364.86
uk03,mi,0,  58570316, 18424.41, 13786.79,    0.515,    26.06,    29.80,    33.68,    18.79,    20.61,    22.46,   0.1631,   0.1754,   0.1877,  1539.21,  2126.46,  2755.77,  3975.51,  4766.94,  5516.30
uk04,dhi,0,  58877417, 18474.02, 14923.04,    0.348,     5.58,    11.66,    19.11,     1.42,     2.85,     4.92,   0.0065,   0.0117,   0.0200,  4445.46,  5640.08,  6650.25,  1523.76,  1821.44,  2303.57
uk04,dhci,0,  58877417, 18464.60, 14922.21,    0.348,     5.80,    11.79,    19.19,     1.48,     2.93,     5.01,   0.0067,   0.0121,   0.0205,  4446.34,  5606.56,  6617.26,  1522.54,  1854.54,  2336.06
uk04,mi,0,  58877417, 19204.80, 14410.12,    0.515,    25.81,    29.85,    33.85,    18.53,    20.38,    22.29,   0.1610,   0.1732,   0.1855,  1625.47,  2285.74,  2952.18,  4138.57,  4919.32,  5693.90
uk05,dhi,0,  59327383, 18805.20, 15212.25,    0.353,     6.20,    12.63,    19.95,     1.62,     3.16,     5.32,   0.0078,   0.0134,   0.0223,  4490.09,  5704.25,  6692.34,  1594.81,  1901.88,  2435.00
uk05,dhci,0,  59327383, 18796.02, 15212.25,    0.354,     6.41,    12.72,    19.99,     1.68,     3.24,     5.41,   0.0080,   0.0139,   0.0228,  4486.98,  5666.41,  6658.17,  1597.92,  1939.71,  2469.18
uk05,mi,0,  59327383, 19487.29, 14568.96,    0.520,    26.57,    30.37,    34.29,    18.73,    20.68,    22.62,   0.1621,   0.1748,   0.1877,  1718.61,  2323.86,  2974.97,  4108.98,  4960.62,  5766.40
uk06,dhi,0,  59733103, 19143.82, 15326.25,    0.358,     6.36,    12.43,    19.48,     1.68,     3.20,     5.33,   0.0081,   0.0139,   0.0226,  4512.25,  5690.13,  6680.89,  1618.25,  1972.99,  2514.86
uk06,dhci,0,  59733103, 19136.26, 15324.94,    0.358,     6.51,    12.55,    19.54,     1.73,     3.27,     5.40,   0.0083,   0.0142,   0.0231,  4506.03,  5666.49,  6653.18,  1623.95,  1995.99,  2541.79
uk06,mi,0,  59733103, 20006.59, 14826.00,    0.521,    26.17,    29.83,    33.81,    18.30,    20.24,    22.17,   0.1567,   0.1698,   0.1828,  1783.16,  2383.53,  3064.38,  4147.24,  5029.48,  5831.22
uk07,dhi,0,  60181441, 19149.12, 15784.61,    0.344,     6.82,    12.97,    19.94,     1.76,     3.35,     5.51,   0.0083,   0.0144,   0.0235,  4685.73,  5856.97,  6856.48,  1628.11,  2035.33,  2614.28
uk07,dhci,0,  60181441, 19140.00, 15783.89,    0.345,     7.02,    13.07,    19.98,     1.82,     3.42,     5.59,   0.0085,   0.0148,   0.0240,  4679.33,  5825.52,  6823.69,  1634.23,  2066.43,  2646.65
uk07,mi,0,  60181441, 19784.06, 15162.09,    0.506,    26.16,    29.88,    33.73,    18.55,    20.46,    22.36,   0.1601,   0.1728,   0.1855,  1763.91,  2391.07,  3066.11,  4300.93,  5189.98,  6031.15
uk08,dhi,0,  60631160, 19359.11, 15718.49,    0.350,     6.39,    12.77,    19.69,     1.76,     3.32,     5.47,   0.0089,   0.0147,   0.0236,  4561.67,  5818.42,  6813.06,  1725.72,  2040.83,  2618.04
uk08,dhci,0,  60631160, 19352.21, 15718.49,    0.351,     6.61,    12.92,    19.75,     1.80,     3.38,     5.54,   0.0090,   0.0150,   0.0240,  4578.72,  5801.33,  6786.87,  1708.67,  2057.92,  2644.22
uk08,mi,0,  60631160, 19890.56, 14921.28,    0.515,    26.24,    30.27,    34.13,    18.32,    20.30,    22.30,   0.1563,   0.1697,   0.1830,  1801.61,  2455.86,  3103.55,  4166.90,  5004.78,  5849.22
