Entity,Year,affected_all_disasters,affected_drought,affected_earthquake,affected_temperature,affected_flood,affected_fog,affected_glacial_lake,affected_landslide,affected_mass_movement,affected_storm,affected_volcanic,affected_wildfire,affected_rate_per_100k_all_disasters,affected_rate_per_100k_drought,affected_rate_per_100k_earthquake,affected_rate_per_100k_temperature,affected_rate_per_100k_flood,affected_rate_per_100k_fog,affected_rate_per_100k_landslide,affected_rate_per_100k_mass_movement,affected_rate_per_100k_storm,affected_rate_per_100k_volcanic,affected_rate_per_100k_wildfire,deaths_all_disasters,deaths_drought,deaths_earthquake,deaths_temperature,deaths_flood,deaths_fog,deaths_glacial_lake,deaths_landslide,deaths_mass_movement,deaths_storm,deaths_volcanic,deaths_wildfire,deaths_rate_per_100k_all_disasters,deaths_rate_per_100k_drought,deaths_rate_per_100k_earthquake,deaths_rate_per_100k_temperature,deaths_rate_per_100k_flood,deaths_rate_per_100k_fog,deaths_rate_per_100k_landslide,deaths_rate_per_100k_mass_movement,deaths_rate_per_100k_storm,deaths_rate_per_100k_volcanic,deaths_rate_per_100k_wildfire,homeless_all_disasters,homeless_drought,homeless_earthquake,homeless_temperature,homeless_flood,homeless_fog,homeless_glacial_lake,homeless_landslide,homeless_mass_movement,homeless_storm,homeless_volcanic,homeless_wildfire,homeless_rate_per_100k_all_disasters,homeless_rate_per_100k_drought,homeless_rate_per_100k_earthquake,homeless_rate_per_100k_temperature,homeless_rate_per_100k_flood,homeless_rate_per_100k_fog,homeless_rate_per_100k_landslide,homeless_rate_per_100k_mass_movement,homeless_rate_per_100k_storm,homeless_rate_per_100k_volcanic,homeless_rate_per_100k_wildfire,injured_all_disasters,injured_drought,injured_earthquake,injured_temperature,injured_flood,injured_fog,injured_glacial_lake,injured_landslide,injured_mass_movement,injured_storm,injured_volcanic,injured_wildfire,injured_rate_per_100k_all_disasters,injured_rate_per_100k_drought,injured_rate_per_100k_earthquake,injured_rate_per_100k_temperature,injured_rate_per_100k_flood,injured_rate_per_100k_fog,injured_rate_per_100k_landslide,injured_rate_per_100k_mass_movement,injured_rate_per_100k_storm,injured_rate_per_100k_volcanic,injured_rate_per_100k_wildfire,insured_damages_all_disasters,insured_damages_drought,insured_damages_earthquake,insured_damages_temperature,insured_damages_flood,insured_damages_fog,insured_damages_glacial_lake,insured_damages_landslide,insured_damages_mass_movement,insured_damages_storm,insured_damages_volcanic,insured_damages_wildfire,reconstruction_costs_all_disasters,reconstruction_costs_drought,reconstruction_costs_earthquake,reconstruction_costs_temperature,reconstruction_costs_flood,reconstruction_costs_fog,reconstruction_costs_glacial_lake,reconstruction_costs_landslide,reconstruction_costs_mass_movement,reconstruction_costs_storm,reconstruction_costs_volcanic,reconstruction_costs_wildfire,total_affected_all_disasters,total_affected_drought,total_affected_earthquake,total_affected_temperature,total_affected_flood,total_affected_fog,total_affected_glacial_lake,total_affected_landslide,total_affected_mass_movement,total_affected_storm,total_affected_volcanic,total_affected_wildfire,total_affected_rate_per_100k_all_disasters,total_affected_rate_per_100k_drought,total_affected_rate_per_100k_earthquake,total_affected_rate_per_100k_temperature,total_affected_rate_per_100k_flood,total_affected_rate_per_100k_fog,total_affected_rate_per_100k_landslide,total_affected_rate_per_100k_mass_movement,total_affected_rate_per_100k_storm,total_affected_rate_per_100k_volcanic,total_affected_rate_per_100k_wildfire,total_damages_all_disasters,total_damages_drought,total_damages_earthquake,total_damages_temperature,total_damages_flood,total_damages_fog,total_damages_glacial_lake,total_damages_landslide,total_damages_mass_movement,total_damages_storm,total_damages_volcanic,total_damages_wildfire,total_damages_pct_gdp_all_disasters,total_damages_pct_gdp_drought,total_damages_pct_gdp_earthquake,total_damages_pct_gdp_temperature,total_damages_pct_gdp_flood,total_damages_pct_gdp_landslide,total_damages_pct_gdp_mass_movement,total_damages_pct_gdp_storm,total_damages_pct_gdp_volcanic,total_damages_pct_gdp_wildfire
Italy,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,140.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.4003874008286636,0.0,0.37410928587347303,0.0,0.0,0.0,0.026278114955190557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,1930,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.452720140217105,0.0,2.452720140217105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.1,0.0,191.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47093900620276397,0.0,0.4686583351454102,0.0,0.002280671057353768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.452720140217105,0.0,2.452720140217105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,8.0,2.6,0.0,0.028394210631902984,0.0,0.0,0.0,0.0,0.0,0.005393185205690475,0.0,0.01725819265820952,0.005742832768002986,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,3.092294567386223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.092294567386223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,3.092294567386223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.092294567386223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,26.3,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.11743091284617582,0.0,0.0,0.0,0.0556215852567396,0.0,0.061809327589436226,0.0,0.0,0.0,0.0,18296.6,0.0,0.0,0.0,17750.0,0.0,0.0,546.6,0.0,0.0,0.0,0.0,38.882506878507044,0.0,0.0,0.0,37.744965516204495,0.0,1.1375413623025534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18296.6,0.0,0.0,0.0,17750.0,0.0,0.0,546.6,0.0,0.0,0.0,0.0,38.882506878507044,0.0,0.0,0.0,37.744965516204495,0.0,1.1375413623025534,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,1960,5500.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.417653186854816,0.0,10.417653186854816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.3,0.0,24.0,0.0,19.7,0.0,0.0,192.9,0.0,3.7,0.0,0.0,0.46984717514798674,0.0,0.04560022012662538,0.0,0.03772593678997885,0.0,0.3793611598804721,0.0,0.007159858350910463,0.0,0.0,133300.0,0.0,3000.0,0.0,130300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.2131422903832,0.0,5.947424765076722,0.0,250.26571752530648,0.0,0.0,0.0,0.0,0.0,0.0,56.3,0.0,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10663888625816839,0.0,0.10663888625816839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138856.3,0.0,8556.3,0.0,130300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.73743436349616,0.0,16.471716838189707,0.0,250.26571752530648,0.0,0.0,0.0,0.0,0.0,0.0,225000.0,0.0,25000.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29996444790106247,0.0,0.02842775254048289,0.0,0.2715366953605796,0.0,0.0,0.0,0.0,0.0
Italy,1970,142314.2,0.0,11694.2,0.0,130100.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,265.1159919628047,0.0,21.079518448371182,0.0,243.0836712497158,0.0,0.0,0.0,0.9528022647177018,0.0,0.0,113.5,0.0,98.0,0.0,6.0,0.0,0.0,1.2,0.0,7.4,0.9,0.0,0.20505815371979313,0.0,0.17657219875083072,0.0,0.011036922160567387,0.0,0.0021713561928888084,0.0,0.013675625990706458,0.0016020506247997439,0.0,14365.0,0.0,14200.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86612487273725,0.0,25.557823148116086,0.0,0.30830172462116257,0.0,0.0,0.0,0.0,0.0,0.0,189.3,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.4,0.0,0.3413218929616914,0.0,0.3336562342343503,0.0,0.0,0.0,0.0,0.0,0.003393523727875118,0.004272134999465983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156868.5,0.0,26079.2,0.0,130265.0,0.0,0.0,0.0,0.0,521.9,2.4,0.0,291.3234387285036,0.0,46.97099783072163,0.0,243.39197297433694,0.0,0.0,0.0,0.9561957884455768,0.004272134999465983,0.0,488810.0,0.0,394160.0,0.0,46230.0,0.0,0.0,0.0,0.0,48420.0,0.0,0.0,0.2430483182193568,0.0,0.18419087641392862,0.0,0.03119182807601098,0.0,0.0,0.02766561372941721,0.0,0.0
Italy,1980,44130.0,0.0,43130.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,78.25973704169655,0.0,76.50110082741242,0.0,0.0,0.0,1.758636214284141,0.0,0.0,0.0,0.0,513.3,0.0,470.5,0.0,33.1,0.0,0.0,5.7,0.0,3.3,0.0,0.7,0.9101171443332843,0.0,0.8349625926119687,0.0,0.05813413956024226,0.0,0.009998596688184116,0.0,0.005788661240527645,0.0,0.0012331542323614905,530.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9323683970112914,0.0,0.9323683970112914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,0.0,802.1,0.0,3.0,0.0,0.0,18.9,0.0,0.0,0.0,2.0,1.4648966628485347,0.0,1.422951141885618,0.0,0.005268981505874914,0.0,0.03315324165029469,0.0,0.0,0.0,0.003523297806747115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45486.0,0.0,44462.1,0.0,3.0,0.0,0.0,1018.9,0.0,0.0,0.0,2.0,80.6570021015564,0.0,78.85642036630934,0.0,0.005268981505874914,0.0,1.7917894559344358,0.0,0.0,0.0,0.003523297806747115,2266920.0,0.0,2003550.0,0.0,10500.0,0.0,0.0,132500.0,0.0,120370.0,0.0,0.0,0.4604846276622198,0.0,0.41989218546048024,0.0,0.0015128065117890961,0.0241400728431304,0.0,0.014939562846820145,0.0,0.0
Italy,1990,2126.3,0.0,90.0,0.0,850.0,0.0,0.0,356.3,0.0,100.0,700.0,30.0,3.725962019127485,0.0,0.15860987258340237,0.0,1.4860895905728344,0.0,0.6278194193440139,0.0,0.174831287807266,1.226177130044843,0.05243471877512497,33.3,0.0,3.5,1.0,8.7,0.0,0.0,16.1,0.0,3.9,0.0,0.1,0.05850747614342248,0.0,0.006141394630734426,0.0017623319175933596,0.015214248765697514,0.0,0.0283738144939761,0.0,0.006840903939503988,0.0,0.00017478239591708325,5101.9,0.0,4050.0,0.0,1030.0,0.0,0.0,21.9,0.0,0.0,0.0,0.0,8.954994883699802,0.0,7.11614113675855,0.0,1.8002586779459573,0.0,0.03859506899529457,0.0,0.0,0.0,0.0,42.1,0.0,32.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.07379571493585187,0.0,0.05631747534414354,0.0,0.0,0.0,0.0,0.0,0.017478239591708324,0.0,0.0,1710.0,0.0,410.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7270.3,0.0,4172.1,0.0,1880.0,0.0,0.0,378.2,0.0,110.0,700.0,30.0,12.754752617763138,0.0,7.331068484686097,0.0,3.286348268518792,0.0,0.6664144883393085,0.0,0.19230952739897433,1.226177130044843,0.05243471877512497,1811841.0,80000.0,502490.0,0.0,1002930.0,0.0,0.0,3421.0,0.0,64500.0,0.0,158500.0,0.15696824697497833,0.0064418462331304145,0.04066879926068927,0.0,0.09013120554978032,0.0002699842369482305,0.0,0.006038081493451442,0.0,0.013418330200978651
Italy,2000,5823.0,0.0,23.0,0.0,5765.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,10.248314101262395,0.0,0.03995483366629028,0.0,10.148223373421667,0.0,0.025622192234767603,0.0,0.03451370193967005,0.0,0.0,2055.1,0.0,32.7,2010.4,9.7,0.0,0.0,0.4,0.0,0.6,0.0,1.3,3.568569231058029,0.0,0.05550639935418975,3.492359699661106,0.016785579975241875,0.0,0.0006832584595938029,0.0,0.0010235143182866242,0.0,0.002210779289611346,6950.0,0.0,6450.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.812586593457635,0.0,10.96664878680518,0.0,0.845937806652455,0.0,0.0,0.0,0.0,0.0,0.0,123.5,0.0,104.4,0.0,18.2,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.20948158608948284,0.0,0.17687983491644416,0.0,0.031064419638952623,0.0,0.0015373315340860565,0.0,0.0,0.0,0.0,72000.0,0.0,26000.0,0.0,43000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12896.5,0.0,6577.4,0.0,6283.2,0.0,0.0,15.9,0.0,20.0,0.0,0.0,22.27038228080951,0.0,11.183483455387913,0.0,11.025225599713073,0.0,0.02715952376885366,0.0,0.03451370193967005,0.0,0.0,1894945.2,0.0,435735.2,440000.0,989900.0,0.0,0.0,0.0,0.0,17500.0,310.0,11500.0,0.1378589653690873,0.0,0.025174152005640334,0.027951592923164886,0.08268228112911107,0.0,0.0,0.0014995587012964758,2.6563611280108996e-05,0.0005248169985944031
Italy,2010,6232.4,0.0,4332.9,0.0,1528.3,0.0,0.0,0.0,0.0,341.2,30.0,0.0,10.310028287969054,0.0,7.166238466561137,0.0,2.53160466236363,0.0,0.0,0.0,0.5627022553874987,0.04948290365678658,0.0,51.8,0.0,35.2,5.9,6.6,0.0,0.0,0.3,0.0,3.8,0.0,0.0,0.08568402208105128,0.0,0.05807635848950458,0.009853718951729349,0.010969680361125837,0.0,0.0005034486230680159,0.0,0.006280815655623493,0.0,0.0,1570.0,0.0,1400.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620486324848252,0.0,2.3380483976018303,0.0,0.2824379272464216,0.0,0.0,0.0,0.0,0.0,0.0,93.2,0.0,89.7,0.0,0.1,0.0,0.0,0.1,0.0,0.5,2.8,0.0,0.15452239851210223,0.0,0.14872782745363944,0.0,0.00016553550736633007,0.0,0.00016781620768933865,0.0,0.0008428150021070375,0.004618404341300081,0.0,301900.0,0.0,268100.0,0.0,6200.0,0.0,0.0,0.0,0.0,27600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7895.6,0.0,5822.6,0.0,1698.4,0.0,0.0,0.1,0.0,341.7,32.8,0.0,13.085037011329408,0.0,9.653014691616608,0.0,2.814208125117418,0.0,0.00016781620768933865,0.0,0.5635450703896059,0.05410130799808667,0.0,3094210.1,349000.0,2121800.0,13260.1,267600.0,0.0,0.0,0.0,0.0,331050.0,11500.0,0.0,0.15221618350125998,0.017454728938204225,0.10458355129590036,0.0006353422005864653,0.012633202398578316,0.0,0.0,0.01635941414065597,0.0005499445273346341,0.0
Italy,2020,207.5,0.0,0.0,0.0,90.3,0.0,0.0,18.0,0.0,99.2,0.0,0.0,0.34319174074591324,0.0,0.0,0.0,0.14935042982822155,0.0,0.029770849799645487,0.0,0.16407046111804627,0.0,0.0,1.9,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,1.1,0.0,0.0,0.0031424785899625794,0.0,0.0,0.0,0.0008269680499901524,0.0,0.0004961808299940915,0.0,0.0018193297099783356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.2,0.0,0.0,0.003969446639952732,0.0,0.0,0.0,0.0,0.0,0.000330787219996061,0.0,0.0036386594199566713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.9,0.0,0.0,0.0,90.3,0.0,0.0,18.2,0.0,101.4,0.0,0.0,0.34716118738586604,0.0,0.0,0.0,0.14935042982822155,0.0,0.030101637019641553,0.0,0.16770912053800294,0.0,0.0,13000.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0006891250762013306,0.0,0.0,0.0,0.0003710673487237934,0.0,0.0,0.00031805772747753715,0.0,0.0
Jamaica,1900,9000.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.5193233711987,0.0,1153.5193233711987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.8,0.0,120.0,0.0,30.0,0.0,0.0,5.3,0.0,6.5,0.0,0.0,21.087996271541023,0.0,15.380257644949316,0.0,4.171411647415601,0.0,0.6638484421481133,0.0,0.872478537027989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.5193233711987,0.0,1153.5193233711987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaica,1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,2.3917095709070937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3917095709070937,0.0,0.0,9482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9482.0,0.0,0.0,1147.3362728632344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.3362728632344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9482.0,0.0,0.0,1147.3362728632344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.3362728632344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaica,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.04499629905440277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04499629905440277,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,14.623797192680902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.623797192680902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,14.623797192680902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.623797192680902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaica,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,16.4,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.9041511590415934,0.0,0.0,0.0,1.461726254353691,0.0,0.0,0.34975276851175824,0.0926721361761438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaica,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,3.2,0.0,0.0,1.2880787209291749,0.0,0.0,0.0,1.033409722980056,0.0,0.0,0.0,0.2546689979491187,0.0,0.0,400.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,32.45136793950082,0.0,0.0,0.0,16.534555567680897,0.0,0.0,0.0,15.91681237181992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,32.45136793950082,0.0,0.0,0.0,16.534555567680897,0.0,0.0,0.0,15.91681237181992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
