country,series_code,indicator_name,year_1993,value_1993,year_2018,value_2018,pipwelfare_1993,pipwelfare_2018,pipreportinglevel_1993,pipreportinglevel_2018,region,population_1993,population_1993_total,weight_1993,weightedvalue_1993,population_2018,population_2018_total,weight_2018,weightedvalue_2018
Indonesia,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,6.22939916590471,2018,6.51072446111445,consumption,consumption,national,national,S & SE Asia,191737280,4947331966,0.03875569323378612,0.2414246831046061,267066848,6723939694,0.03971880477130288,0.258598193790751
Iran,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,7.922187,2018,6.282470399999999,consumption,consumption,national,national,MENA,59755432,4947331966,0.01207831461698198,0.09568666704056462,85617560,6723939694,0.012733243291339966,0.07999622407384191
Ireland,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,7.0325054,2018,5.676427,income,income,national,national,W. Eur and Offshoots,3545700,4947331966,0.0007166893235318424,0.005040121537860029,4834506,6723939694,0.0007189990124857892,0.004081345407447671
Israel,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,5.541413,2018,5.555833000000001,income,income,national,national,MENA,5213005,4947331966,0.0010537002642688642,0.0058389883425229204,8456487,6723939694,0.001257668477833912,0.006987396032209417
Italy,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,5.1823303,2018,5.136611,income,income,national,national,W. Eur and Offshoots,56869456,4947331966,0.011494974744130602,0.059570755914242775,59877432,6723939694,0.008905111396735261,0.04574209315669571
Jamaica,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,5.2326415,2018,5.2708390000000005,consumption,consumption,national,national,LAC,2459064,4947331966,0.0004970485136028166,0.002600876679791412,2811842,6723939694,0.0004181837030021406,0.0022041789709481
Kazakhstan,p99p100Share_pip_disposable_perCapita,p99p100Share,1996,4.6472944,2018,4.344759499999999,consumption,consumption,national,national,EE & CA,16979700,4947331966,0.00343209231090437,0.015949943376748935,18538100,6723939694,0.002757029486231439,0.011978630052084162
Kenya,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,21.366575,2020,5.655291,consumption,consumption,national,national,SS Africa,25391832,4947331966,0.0051324293931562705,0.10966243756107795,49953300,6723939694,0.007429171330102058,0.0420141257605842
Kyrgyzstan,p99p100Share_pip_disposable_perCapita,p99p100Share,1998,9.854451,2018,4.7802363,income,consumption,national,national,EE & CA,4507638,4947331966,0.0009111250328415904,0.008978636991010843,6223503,6723939694,0.0009255738872187452,0.004424461894015152
Laos,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,6.189544000000001,2018,7.826892000000001,consumption,consumption,national,national,S & SE Asia,4685293,4947331966,0.0009470342868033044,0.005861710387677673,7105008,6723939694,0.0010566733676002538,0.008270468327483486
Latvia,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,3.2156233,2018,5.3050880000000005,income,income,national,national,EE & CA,2638889,4947331966,0.0005333963878178131,0.001715201852802796,1935632,6723939694,0.0002878717073752506,0.0015271847403359536
Lesotho,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,12.851915,2017,7.152272,consumption,consumption,national,national,SS Africa,1885486,4947331966,0.00038111168059022464,0.004898014924452717,2198030,6723939694,0.00032689615017835106,0.002338050181828415
Lithuania,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,7.892499,2018,5.5662394,income,income,national,national,EE & CA,3788532,4947331966,0.0007657727490365056,0.006043860655997871,2876128,6723939694,0.00042774446691817695,0.002380928104891953
Luxembourg,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,4.0582884,2018,6.272008,income,income,national,national,W. Eur and Offshoots,396705,4947331966,8.018564404537879e-05,0.0003254164690758898,607920,6723939694,9.041128083621387e-05,0.0005670602766949801
Malawi,p99p100Share_pip_disposable_perCapita,p99p100Share,1997,44.96452,2019,7.295095,consumption,consumption,national,national,SS Africa,10257232,4947331966,0.0020732855750314936,0.09322429070421509,18367886,6723939694,0.002731714862997699,0.019928119438480198
Malaysia,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,9.471809,2018,7.283327000000001,income,income,national,national,S & SE Asia,19050074,4947331966,0.0038505752455908677,0.03647191326636479,32399270,6723939694,0.004818495030363073,0.03509467495400919
Mali,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,11.522904,2018,5.5153385,consumption,consumption,national,national,SS Africa,9506515,4947331966,0.0019215437866980604,0.02214176458591823,19934304,6723939694,0.0029646762028202093,0.01635119280144811
Mauritania,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,18.328343,2019,4.4419266,consumption,consumption,national,national,SS Africa,2237070,4947331966,0.0004521770553045601,0.008287656166351947,4270717,6723939694,0.0006351509969387302,0.002821294108318664
Mexico,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,12.787084000000002,2018,10.857752,income,income,national,national,LAC,86648440,4947331966,0.01751417543748468,0.22395523250985339,124013864,6723939694,0.018443631210830428,0.2002563736666565
Moldova,p99p100Share_pip_disposable_perCapita,p99p100Share,1997,6.1172396,2018,3.8850993,consumption,consumption,national,national,EE & CA,4493699,4947331966,0.0009083075546339839,0.005556334942186171,3141839,6723939694,0.0004672616268113722,0.0018153578192417232
Mongolia,p99p100Share_pip_disposable_perCapita,p99p100Share,1995,3.7194792,2018,5.274026,consumption,consumption,national,national,East Asia,2270313,4947331966,0.0004588964346040409,0.0017068557434638902,3163994,6723939694,0.00047055657010477644,0.002481727585203414
Morocco,p99p100Share_pip_disposable_perCapita,p99p100Share,1990,6.99297,2013,7.321857,consumption,consumption,national,national,MENA,25806782,4947331966,0.005216302883524756,0.03647744957540211,35927516,6723939694,0.005343224007802947,0.03912232210410006
Mozambique,p99p100Share_pip_disposable_perCapita,p99p100Share,1996,13.391435,2019,13.494912,consumption,consumption,national,national,SS Africa,14206253,4947331966,0.0028714978290583543,0.03845347653047606,29423882,6723939694,0.004375988384645379,0.059053578163811536
Namibia,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,30.186093000000003,2015,12.21703,income,consumption,national,national,SS Africa,1509848,4947331966,0.00030518429132636864,0.009212321400116859,2405682,6723939694,0.000357778640124728,0.0043709923797630055
Netherlands,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,3.595362,2018,4.8738524,income,income,national,national,W. Eur and Offshoots,15251088,4947331966,0.0030826894384309443,0.011083384464735958,17286042,6723939694,0.0025708204990929533,0.012529799659473387
Nicaragua,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,13.663103,2014,11.350388,income,income,national,national,LAC,4526690,4947331966,0.0009149759973879222,0.01250141129483891,6572234,6723939694,0.000977437975219294,0.011094300264673373
Niger,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,8.335137,2018,7.783567,consumption,consumption,national,national,SS Africa,9193081,4947331966,0.0018581896390172416,0.015488265213189254,22577060,6723939694,0.0033577130413805284,0.026134984424359114
Nigeria,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,5.4664183,2018,5.3117312,consumption,consumption,national,national,SS Africa,102775472,4947331966,0.020773918691188147,0.11355892929622294,198387616,6723939694,0.02950466914166824,0.1567208716254764
North Macedonia,p99p100Share_pip_disposable_perCapita,p99p100Share,1998,3.469281,2018,3.592753,consumption,income,national,national,EE & CA,1996896,4947331966,0.0004036308890778808,0.0014003089744909995,2113497,6723939694,0.000314324205180773,0.0011292892311358376
Norway,p99p100Share_pip_disposable_perCapita,p99p100Share,1991,4.0481877,2018,4.5185450000000005,income,income,national,national,W. Eur and Offshoots,4312138,4947331966,0.0008716087842163612,0.0035284359594766274,5312321,6723939694,0.0007900607741530408,0.003569925160745352
Pakistan,p99p100Share_pip_disposable_perCapita,p99p100Share,1990,6.007905999999999,2018,5.9844747,consumption,consumption,national,national,S & SE Asia,125546624,4947331966,0.025376632266200346,0.15246042125189863,219731488,6723939694,0.032678979586338926,0.19556652655626175
Panama,p99p100Share_pip_disposable_perCapita,p99p100Share,1991,10.765804,2018,9.53241,income,income,national,national,LAC,2607502,4947331966,0.0005270521602188358,0.005674140254692582,4165258,6723939694,0.0006194668883953259,0.005905012361608489
Paraguay,p99p100Share_pip_disposable_perCapita,p99p100Share,1995,14.431085,2018,9.682443,income,income,national,national,LAC,4386206,4947331966,0.0008865800860228751,0.012794312580703422,6443337,6723939694,0.0009582681126289114,0.009278376379247014
Peru,p99p100Share_pip_disposable_perCapita,p99p100Share,1997,12.009331,2018,6.898491,income,income,national,national,LAC,23513888,4947331966,0.004752842170607639,0.05707845481758561,32203946,6723939694,0.004789445989341141,0.033039950052455955
Philippines,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,7.445762,2018,8.6060055,consumption,income,national,national,S & SE Asia,66083324,4947331966,0.013357366041767653,0.099455768493884,108568832,6723939694,0.016146610014494873,0.13895781459109796
Poland,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,4.4961613,2018,4.8239175,income,income,national,national,EE & CA,38319300,4947331966,0.007745447498438596,0.03482478129366142,38521464,6723939694,0.0057290020067214485,0.027636233037758716
Romania,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,2.6790429,2018,4.1312635,income,income,national,national,EE & CA,22721662,4947331966,0.0045927102034292715,0.012304067662254744,19606778,6723939694,0.0029159657718964664,0.012046622960685198
Russia,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,13.87028,2018,6.7080280000000005,consumption,consumption,national,national,EE & CA,148897280,4947331966,0.030096480491561984,0.41744661143250233,145652288,6723939694,0.021661748116207896,0.14530761289246982
Saint Lucia,p99p100Share_pip_disposable_perCapita,p99p100Share,1995,7.5701825,2015,6.673486,income,consumption,national,national,LAC,148610,4947331966,3.003841282964354e-05,0.000227396267130743,177894,6723939694,2.6456810753186983e-05,0.00017655915616604279
Senegal,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,11.5161344,2018,7.208562000000001,consumption,consumption,national,national,SS Africa,8196551,4947331966,0.0016567618781860413,0.01907949245798688,15574910,6723939694,0.002316336955534866,0.016697458556864327
Slovakia,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,3.4186907000000004,2018,3.1481355000000004,income,income,national,national,EE & CA,5321863,4947331966,0.0010757036391683282,0.00367749802718092,5446746,6723939694,0.000810052773801692,0.002550155894078577
Slovenia,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,5.4998353,2018,3.7343673,income,income,national,national,EE & CA,1991685,4947331966,0.00040257759408255566,0.002214110462924311,2105931,6723939694,0.00031319897200731794,0.0011695999994577435
South Africa,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,10.070597,2014,12.640043,consumption,consumption,national,national,SS Africa,42525444,4947331966,0.008595631805638167,0.0865631438749643,57339632,6723939694,0.008527683859384716,0.10779029067302877
Spain,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,5.122192,2018,4.804043999999999,income,income,national,national,W. Eur and Offshoots,39420540,4947331966,0.007968040202459298,0.0408138317807154,46792044,6723939694,0.00695902196174575,0.0334314477011929
Sri Lanka,p99p100Share_pip_disposable_perCapita,p99p100Share,1995,6.4615905,2019,7.773151,consumption,consumption,national,national,S & SE Asia,17825610,4947331966,0.003603075379316481,0.02328159764177527,21580712,6723939694,0.0032095338420802914,0.02494819119410026
Sweden,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,3.2802552,2018,5.3680383,income,income,national,national,W. Eur and Offshoots,8683403,4947331966,0.0017551688586243538,0.005757401775380601,10162300,6723939694,0.0015113609673013822,0.008113043557598868
Switzerland,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,6.526673,2018,6.2116690000000006,income,income,national,national,W. Eur and Offshoots,6936123,4947331966,0.001401992639197804,0.009150347504451048,8514431,6723939694,0.0012662860447124052,0.007865749769072661
Syria,p99p100Share_pip_disposable_perCapita,p99p100Share,1996,6.9957554,2022,3.0050352,consumption,consumption,national,national,MENA,13537067,4947331966,0.002736235832370259,0.019142036599977735,19333464,6723939694,0.0028753178761034854,0.008640431428880213
Taiwan,p99p100Share_pip_disposable_perCapita,p99p100Share,1991,4.8580177,2018,5.4324906,income,income,national,national,East Asia,21125720,4947331966,0.004270123805150778,0.020744337026613834,23726186,6723939694,0.0035286137413117614,0.01916916098070698
Tanzania,p99p100Share_pip_disposable_perCapita,p99p100Share,1991,5.407012600000001,2018,8.941823,consumption,consumption,national,national,SS Africa,28469018,4947331966,0.005754418380583762,0.031114212689488004,58090444,6723939694,0.008639346371865303,0.07725150609291172
Thailand,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,10.171944,2018,5.5940423,consumption,consumption,national,national,S & SE Asia,57776080,4947331966,0.011678229881693774,0.11879030037571568,71127808,6723939694,0.010578293565522272,0.05917542166734941
Tunisia,p99p100Share_pip_disposable_perCapita,p99p100Share,1995,6.520387499999999,2021,7.066894,consumption,consumption,national,national,MENA,8977175,4947331966,0.0018145487429779641,0.011831560941854228,11933040,6723939694,0.0017747095517005092,0.012541684282655018
Turkey,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,7.454698,2018,7.372699000000001,consumption,consumption,national,national,MENA,57296008,4947331966,0.011581193336885532,0.08633429880609389,82809304,6723939694,0.0123155929066249,0.0907991595070805
Uganda,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,10.063872,2019,10.811171,consumption,consumption,national,national,SS Africa,19462960,4947331966,0.003934031541395862,0.03959158987657066,41515400,6723939694,0.006174267154276473,0.06675105800456634
Ukraine,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,4.3500274,2018,3.9877504,consumption,consumption,national,national,EE & CA,51778420,4947331966,0.010465927970033454,0.04552707343607191,44446952,6723939694,0.006610254407793325,0.026360044658779593
United Kingdom,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,5.7678938,2018,5.2546367,income,income,national,national,W. Eur and Offshoots,57647464,4947331966,0.011652232839068799,0.06720884154862133,66432996,6723939694,0.009880070170659089,0.05191617931732051
United States,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,7.499970999999999,2018,7.194883000000001,income,income,national,national,W. Eur and Offshoots,258779760,4947331966,0.05230693266157107,0.39230047806073576,332140032,6723939694,0.04939664052852524,0.35540304919579735
Uruguay,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,6.930536,2018,6.2104777,income,income,urban,national,LAC,3171749,4947331966,0.0006411029261423125,0.004443186909334638,3427044,6723939694,0.0005096779798691633,0.0031653437281584876
Uzbekistan,p99p100Share_pip_disposable_perCapita,p99p100Share,1998,7.3270924,2022,3.403194,consumption,consumption,national,national,EE & CA,22085922,4947331966,0.0044642086182579,0.03270966903885195,32449578,6723939694,0.004825976953504783,0.016423735812305756
Vietnam,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,5.9019536,2018,5.523356,consumption,consumption,national,national,S & SE Asia,71176408,4947331966,0.014386826776361907,0.08491038408532554,94914328,6723939694,0.014115880320089022,0.07796703226124561
Yemen,p99p100Share_pip_disposable_perCapita,p99p100Share,1998,5.454883,2014,6.706304,consumption,consumption,national,national,MENA,14988045,4947331966,0.0030295207806962836,0.016525681404766884,30790514,6723939694,0.004579237084394945,0.030709755976026158
Zambia,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,8.795158,2015,12.235518,consumption,consumption,national,national,SS Africa,8270921,4947331966,0.0016717942229955466,0.014703694334733067,17835898,6723939694,0.0026525963663706826,0.032455890587463086
Afghanistan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,16.220001220703125,2018,15.080000877380371,,,,,S & SE Asia,14003764,5567463728,0.002515286077136343,0.04079794324156906,36686788,7672065789,0.004781865668122987,0.07211053847080973
Albania,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,8.140000343322754,2018,9.289999961853027,,,,,EE & CA,3300715,5567463728,0.0005928579262043465,0.004825863722844996,2877019,7672065789,0.00037499926084119244,0.003483743118909591
Algeria,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,14.0,2018,9.90999984741211,,,,,MENA,27354326,5567463728,0.004913247276749928,0.068785461874499,41927008,7672065789,0.005464891614995509,0.054157075070729206
Angola,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,21.979999542236328,2018,25.979999542236328,,,,,SS Africa,13038277,5567463728,0.0023418701291986217,0.05147430436776263,31273538,7672065789,0.004076286473564806,0.10590192071723778
Argentina,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,13.979999542236328,2018,14.5,,,,,LAC,34027240,5567463728,0.0061118027278506595,0.08544299933759096,44413592,7672065789,0.005789000410251826,0.08394050594865148
Armenia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.970001220703125,2018,17.46000099182129,,,,,EE & CA,3457344,5567463728,0.000620990844109546,0.011780197070803551,2836563,7672065789,0.0003697261048083017,0.00645541815665517
Australia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,7.220000267028809,2018,9.670000076293945,,,,,W. Eur and Offshoots,17631514,5567463728,0.0031668843950122634,0.02286490617763791,24979228,7672065789,0.0032558672835958395,0.03148423688077473
Austria,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,11.289999961853027,2018,9.819999694824219,,,,,W. Eur and Offshoots,7905280,5567463728,0.0014199068707430652,0.016030748516524057,8840518,7672065789,0.0011522995557044487,0.011315581285363769
Azerbaijan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,15.889999389648438,2018,13.989999771118164,,,,,EE & CA,7740112,5567463728,0.0013902402203490385,0.02209091625281093,10152524,7672065789,0.001323310341597489,0.018513111376067173
Bahamas,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.950000762939453,2018,18.979999542236328,,,,,LAC,288172,5567463728,5.176001390915573e-05,0.0009808523030682577,401911,7672065789,5.2386281746469e-05,0.000994291603567445
Bahrain,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,20.829999923706055,2018,24.34000015258789,,,,,MENA,573762,5567463728,0.00010305626188715423,0.0021466619272468537,1487346,7672065789,0.0001938651258872827,0.0047186771936779314
Bangladesh,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,14.8100004196167,2018,16.15999984741211,,,,,S & SE Asia,113418760,5567463728,0.020371710628233123,0.30170504295244255,163683952,7672065789,0.021335055837853428,0.34477449908424024
Belarus,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,8.65999984741211,2018,9.949999809265137,,,,,EE & CA,10480485,5567463728,0.0018824523179722457,0.016302036786400218,9695573,7672065789,0.0012637499816413526,0.012574312076290279
Belgium,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,7.559999942779541,2018,8.579999923706055,,,,,W. Eur and Offshoots,10043738,5567463728,0.0018040060053715,0.013638285297382488,11448598,7672065789,0.0014922445029622517,0.012803457721566899
Belize,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.950000762939453,2018,18.979999542236328,,,,,LAC,194192,5567463728,3.487979616703486e-05,0.0006609721639764831,382076,7672065789,4.9800928525379724e-05,0.0009452216006146512
Benin,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,16.350000381469727,2018,14.030000686645508,,,,,SS Africa,5706188,5567463728,0.0010249169601774548,0.016757392689876176,11940688,7672065789,0.0015563849852695782,0.02183608241201694
Bhutan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.079999923706055,2018,14.0,,,,,S & SE Asia,520840,5567463728,9.355067683343513e-05,0.001691396230011157,762104,7672065789,9.933491460574857e-05,0.00139068880448048
Bolivia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.950000762939453,2018,18.979999542236328,,,,,LAC,7544494,5567463728,0.0013551042931913646,0.02567922738983889,11606906,7672065789,0.001512878841138415,0.028714439712266143
Bosnia and Herzegovina,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,7.619999885559082,2018,9.880000114440918,,,,,EE & CA,3942985,5567463728,0.0007082192525422053,0.005396630623322343,3400132,7672065789,0.00044318337374987284,0.004378651783367056
Botswana,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,36.07999801635742,2018,22.739999771118164,,,,,SS Africa,1462267,5567463728,0.00026264508786037305,0.009476234249008281,2451411,7672065789,0.00031952424124344277,0.007265981172742594
Brazil,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,23.739999771118164,2018,20.68000030517578,,,,,LAC,158440864,5567463728,0.028458355858371566,0.6756013615641402,210166592,7672065789,0.027393742152384975,0.566502596071228
Brunei,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,12.4399995803833,2018,13.140000343322754,,,,,S & SE Asia,284723,5567463728,5.114052177260992e-05,0.0006361880693918504,434283,7672065789,5.6605745042314834e-05,0.0007437995092900572
Bulgaria,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,10.470000267028809,2018,19.059999465942383,,,,,EE & CA,8611541,5567463728,0.0015467619405746041,0.016194597930846103,7117424,7672065789,0.0009277063304390285,0.01768208216271925
Burkina Faso,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,21.26999855041504,2018,15.559999465942383,,,,,SS Africa,9840080,5567463728,0.0017674259736102226,0.03759314789665533,20392730,7672065789,0.002658049417307988,0.04135924751376076
Burundi,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,13.359999656677246,2018,14.74000072479248,,,,,SS Africa,5555227,5567463728,0.0009978021000947956,0.013330635714698304,11493476,7672065789,0.0014980940357001416,0.02208190717202738
Cambodia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,26.78999900817871,2018,18.1299991607666,,,,,S & SE Asia,10243554,5567463728,0.0018398959563010555,0.0492908108444573,16025242,7672065789,0.0020887779694194696,0.03786954283260275
Cameroon,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.489999771118164,2018,15.850000381469727,,,,,SS Africa,12486776,5567463728,0.0022428122768364447,0.04146959848536687,25076752,7672065789,0.003268578853423594,0.051806976073627845
Canada,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,10.609999656677246,2018,13.950000762939453,,,,,W. Eur and Offshoots,28668168,5567463728,0.005149233008168778,0.054633360448821874,37035260,7672065789,0.004827286550787945,0.06734065106641919
Cape Verde,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,23.190000534057617,2018,13.90999984741211,,,,,SS Africa,391764,5567463728,7.03666910355846e-05,0.0016318036026950742,571209,7672065789,7.44530893907328e-05,0.0010356424620644534
Central African Republic,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,28.720001220703125,2018,31.0,,,,,SS Africa,3089148,5567463728,0.0005548573194045244,0.015935502890614003,5094795,7672065789,0.000664070817445906,0.020586195340823087
Chad,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,14.480000495910645,2018,13.770000457763672,,,,,SS Africa,6448279,5567463728,0.0011582076354750524,0.016770847136046253,15604213,7672065789,0.002033899790376263,0.02800680104452658
Chile,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,26.23000144958496,2018,25.110000610351562,,,,,LAC,13998387,5567463728,0.0025143202872789333,0.06595062478004729,18701452,7672065789,0.002437603184635569,0.06120821745399405
China,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,9.289999961853027,2018,14.84999942779541,,,,,East Asia,1195855616,5567463728,0.2147936070038102,1.995432600871671,1417069440,7672065789,0.1847050688788091,2.742870167161227
Colombia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,19.93000030517578,2018,17.670000076293945,,,,,LAC,34614732,5567463728,0.006217325103693967,0.1239112912139978,49276968,7672065789,0.006422907383126456,0.11349277394987342
Comoros,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,29.1299991607666,2018,14.149999618530273,,,,,SS Africa,463325,5567463728,8.32201200826575e-05,0.002424202028166709,776322,7672065789,0.00010118813124791885,0.001431812018557843
Congo,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.579999923706055,2018,20.520000457763672,,,,,SS Africa,2594181,5567463728,0.00046595382147768526,0.008657421967505937,5441061,7672065789,0.0007092041634733172,0.01455286975912037
Costa Rica,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,19.40999984741211,2018,19.130001068115234,,,,,LAC,3405376,5567463728,0.0006116566117662545,0.011872254741051608,5040738,7672065789,0.0006570248663961242,0.012568886395936125
Cote d'Ivoire,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,15.220000267028809,2018,17.209999084472656,,,,,SS Africa,13316449,5567463728,0.0023918339931032957,0.036403714013720744,25493990,7672065789,0.0033229629021889503,0.05718818850440843
Croatia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,6.25,2018,9.829999923706055,,,,,EE & CA,4792409,5567463728,0.0008607885446829084,0.005379928404268177,4160488,7672065789,0.0005422904488078289,0.00533071507040748
Cuba,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,17.239999771118164,2018,14.190000534057617,,,,,LAC,10840934,5567463728,0.0019471943652687952,0.03356963041155661,11328243,7672065789,0.0014765570723131868,0.020952345644690673
Cyprus,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,11.190000534057617,2018,12.25,,,,,EE & CA,825993,5567463728,0.00014836073306520158,0.0016601566822327853,1218834,7672065789,0.00015886646876093414,0.0019461142423214432
Czechia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,10.559999465942383,2018,10.320000648498535,,,,,EE & CA,10318915,5567463728,0.0018534319223498317,0.019572240110174787,10534598,7672065789,0.0013731110094368875,0.014170506507849156
Democratic Republic of Congo,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,14.40999984741211,2018,14.630000114440918,,,,,SS Africa,39580848,5567463728,0.0071093140312597294,0.10244521410565748,87087352,7672065789,0.011351225914259428,0.16606843642466015
Denmark,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,8.429999351501465,2018,12.649999618530273,,,,,W. Eur and Offshoots,5193776,5567463728,0.000932880078567797,0.007864178457355164,5766689,7672065789,0.0007516474908580845,0.009508340472624006
Djibouti,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,15.40999984741211,2018,15.860000610351562,,,,,SS Africa,611239,5567463728,0.00010978769325895103,0.0016918283363681627,1057204,7672065789,0.0001377991311695724,0.0021854943044553334
Dominican Republic,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,28.610000610351562,2018,35.869998931884766,,,,,LAC,7576083,5567463728,0.0013607781514405224,0.03893186374326642,10765532,7672065789,0.0014032116376576603,0.05033319994398855
East Timor,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,17.59000015258789,2018,15.229999542236328,,,,,S & SE Asia,795184,5567463728,0.00014282697451639329,0.0025123265035370246,1261850,7672065789,0.00016447330285008848,0.0025049283271169447
Ecuador,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,20.670000076293945,2018,13.779999732971191,,,,,LAC,11132833,5567463728,0.0019996238042846214,0.04133222418712231,17015672,7672065789,0.0022178735777261724,0.030562297308830515
Egypt,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,16.290000915527344,2018,18.889999389648438,,,,,MENA,61382204,5567463728,0.011025164598970873,0.1795999414110752,103740768,7672065789,0.013521881961536449,0.2554283420003217
