country,year,p0p100_gini,p0p10_share,p0p50_share,p10p20_share,p20p30_share,p30p40_share,p40p50_share,p50p60_share,p50p90_share,p60p70_share,p70p80_share,p80p90_share,p90p100_share,p99_999p100_share,p99_99p100_share,p99_9p100_share,p99p100_share,p0p10_threshold,p10p20_threshold,p20p30_threshold,p30p40_threshold,p40p50_threshold,p50p60_threshold,p60p70_threshold,p70p80_threshold,p80p90_threshold,p90p100_threshold,p99_999p100_threshold,p99_99p100_threshold,p99_9p100_threshold,p99p100_threshold,p0p100_average,p0p10_average,p10p20_average,p20p30_average,p30p40_average,p40p50_average,p50p60_average,p60p70_average,p70p80_average,p80p90_average,p90p100_average,p99_999p100_average,p99_99p100_average,p99_9p100_average,p99p100_average,age,pop
AU,1979,.458793946826701,.0042,.16,.0143,.0278,.0454,.0683,.0967,.5795,.1264,.1631,.1934,.2605,.0006,.0032,.0165,.0634,0,3270.135990775958,7631.428422900053,13386.59837891588,20884.55741665851,30737.75450379985,41495.57742367483,53349.31868956716,66771.97148955004,76026.18899651241,1853999.62378003,834227.6028112629,359098.2923306907,124153.9431618552,37342.44825280542,1554.149629615933,5345.986290510275,10376.25830145093,16971.90443158498,25489.18317738,36094.14895737285,47193.40044203127,60903.80833845445,72223.87614534579,97271.83484151731,2219653.834350472,1204860.996958265,617489.3077098564,236795.5736226015,992,i
AU,1980,.461792505286825,.0041,.1586,.0142,.0275,.045,.0677,.096,.5781,.1255,.1626,.1939,.2633,.0007,.0034,.0167,.0637,0,3264.489732382448,7619.999851693913,13373.06096421337,20879.93156640841,30786.87014910242,41549.52300085619,53469.45474165076,67244.21637831803,77192.65155884386,2041220.708571569,852863.1126526465,359665.1630679572,129297.9566671808,37656.12171608823,1551.428541233519,5337.346834896109,10363.2651044249,16961.36021410312,25499.25120439494,36155.64555481542,47267.27799161381,61231.22329806845,73033.1278302758,99161.35861426582,2490893.148799302,1274507.798323836,627175.0898342697,239693.1926138249,992,i
AU,1981,.461693219475075,.0041,.1582,.0141,.0274,.0449,.0676,.096,.5794,.1255,.1629,.195,.2624,.0006,.0032,.0155,.0614,0,3328.707418207425,7771.292365756148,13642.92490453931,21312.51659200272,31457.48238094843,42467.82230271145,54705.57716657201,68989.99865726549,79544.28416613588,1996837.035966009,807811.7529852517,346300.3333961006,131596.2559421775,38510.67952258544,1581.904731116559,5442.857036924223,10570.68006637443,17308.23095565138,26037.95867690341,36952.72036923413,48331.63171239517,62751.90354058069,75089.25023923761,101039.8619790655,2459546.550769937,1224335.690456785,595290.0564412344,236316.1858768296,992,i
AU,1982,.467973480642679,.004,.1548,.0138,.0268,.0439,.0662,.0943,.5777,.1242,.1624,.1968,.2675,.0007,.0034,.0153,.0615,0,3202.993134939884,7481.360398609904,13145.91811149133,20567.75470173593,30416.9381835132,41296.73389012989,53599.65882074928,68214.96465874434,79848.22973845156,2212745.875301246,795588.8280530754,334011.3540434411,131855.6436922311,37989.65912456267,1522.108813913005,5238.503299404909,10180.88415559358,16690.40783842421,25158.23080286886,35821.49590145494,47178.43445592799,61705.03281265634,74765.30466731118,101635.9844164429,2805433.074650282,1275561.675854345,580507.4036677209,233490.7437549498,992,i
AU,1983,.462487724299113,.0041,.1576,.0141,.0273,.0448,.0674,.0956,.5798,.1256,.1631,.1955,.2625,.0008,.0035,.0157,.0614,0,3140.884292611278,7333.129108977885,12874.82968139331,20115.71389420735,29676.18989861046,40193.06044222265,51938.77449933314,65544.89668350029,75584.01213437009,2187542.474431229,789557.059462987,325144.0072772484,123580.7458940996,36493.33262307303,1492.65303217337,5135.850240178329,9975.101846673499,16335.0336956809,24578.77503183374,34904.0129261144,45824.14876800039,59532.85598418456,71342.92378153915,95812.31106039984,2767552.259061016,1264843.376743225,573371.6214936776,224170.2677458756,992,i
AU,1984,.464618338346309,.0041,.1578,.0141,.0274,.0448,.0674,.0957,.5747,.1242,.1615,.1934,.2675,.0008,.0036,.0169,.0656,0,3228.77544736326,7538.299173011923,13234.6936199676,20677.14245470898,30576.25790830356,41025.91756887011,52569.38673195766,66400.27081651223,76958.7059851658,2279303.6971351,869022.0239027755,361156.9997736158,133262.650467568,37466.25777420527,1534.421738843429,5279.591733979365,10254.01340587097,16791.22416299266,25264.08114094478,35836.80202360603,46544.6929716637,60494.21650969153,72448.84212736189,100214.9640359366,2845534.366386808,1355954.05524207,633884.4774587887,245958.4986143339,992,i
AU,1985,.469508816710987,.004,.1557,.0139,.027,.0442,.0666,.0945,.5715,.1232,.1606,.1933,.2728,.001,.0043,.0189,.0692,0,3288.435310147694,7678.571279125381,13484.96572394016,21078.77509995333,31181.4279645525,41964.42095196481,53968.50235098553,68395.71295454621,79734.76035290488,2985322.050740986,1019803.653621213,397175.570501167,139778.6367353069,38715.10128731432,1562.721058020538,5377.41486132716,10446.39435450766,17112.99286421316,25765.03351214726,36592.38024019292,47700.33920767505,62159.93076298646,74820.06657100728,105613.8074682753,3819710.265794021,1680757.45028105,731869.2374564986,267874.7566911848,992,i
AU,1986,.476811138828983,.0039,.1524,.0136,.0264,.0433,.0652,.0928,.5668,.1216,.1592,.1932,.2808,.0012,.005,.0206,.0737,0,3246.870685106315,7583.537267369561,13324.9657270542,20847.14245140031,30871.49599779551,41700.06721561326,53891.22344092497,68703.7401594355,80964.76032896571,3578284.624234323,1135404.671779463,426625.8420368276,146110.133210718,39088.43461338156,1542.925140038474,5310.135951071966,10319.72769030627,16917.34660951757,25499.72739486186,36287.41425973384,47517.20995953857,62210.06681643244,75522.17540087973,109757.5488842254,4650690.181593663,1943628.941763489,805583.6577905213,287916.9331718574,992,i
AU,1987,.491740682204199,.0038,.1466,.013,.0253,.0416,.0628,.0896,.5548,.118,.1556,.1916,.2986,.0019,.0073,.0273,.0862,0,3109.863885051755,7266.666525237415,12778.77526149408,20021.08804570889,29715.71370736503,40289.99921584616,52381.63163357107,67447.9578709513,81016.32495381247,5642655.672491376,1531858.677668824,512193.9356095332,155614.146631186,39033.46862805679,1477.755073279652,5087.142758133114,9892.584841476784,16235.30580646542,24517.07435276249,34992.10816249506,46042.9242739465,60748.23011018991,74782.65160574908,116558.9773232795,7571867.811814368,2847446.271111502,1064640.659551283,336563.530864517,992,i
AU,1988,.503961853062545,.0037,.143,.0127,.0247,.0406,.0613,.0875,.5412,.1148,.1517,.1872,.3158,.0039,.0127,.0409,.1052,0,3154.761843361591,7371.496455169927,12963.67321707914,20312.58463867502,30174.55723584965,40819.65906948311,52983.94454701847,68350.06669693122,82503.33172759232,11371219.50657605,2432350.29279585,673667.6059362006,166548.5681870797,40580.61145508801,1499.047589872043,5160.544117248739,10035.5100087631,16470.88403317294,24876.18999203162,35503.67277838895,46599.72698419803,61560.61104675971,75953.19580065415,128146.6641725813,15985414.04262152,5155015.818036608,1659598.743209863,426973.7331865193,992,i
AU,1989,.485613020804841,.0039,.1504,.0134,.0261,.0427,.0644,.0915,.5550000000000001,.1188,.1557,.189,.2945,.0017,.0068,.0269,.0874,0,3370.476124877485,7871.836581486357,13829.93170362073,21633.87712996585,32086.59801496262,43037.34610115077,55268.91048894134,70528.02583821562,83571.42694489949,5217767.585522768,1584013.234476883,551442.778383058,164852.5137983209,41112.24409780221,1601.700649098623,5512.176763466228,10711.42836295481,17557.14251543273,26459.38724012983,37615.78158081893,48860.8153755652,63994.08038715282,77718.02569827851,121092.0384595435,6827790.00316691,2780793.007102634,1104592.699590033,359294.0746398054,992,i
AU,1990,.481055648850216,.0039,.1516,.0135,.0263,.043,.0648,.0922,.5608,.1204,.1574,.1908,.2877,.0016,.0062,.0242,.0816,0,3420.88428716171,7989.047463558854,14034.42149555917,21949.45535511635,32503.46875514849,43787.14200492503,56432.65196289038,71864.21628840016,84658.84188972182,4897135.278837982,1436692.829180876,507225.9084953402,159856.1193377413,41393.26450049604,1625.646226863869,5594.4216598247,10870.40795169737,17815.03366687605,26841.22396739211,38164.21694429455,49819.79494873756,65155.91709923417,78976.93723840251,119069.1133288472,6461609.261994472,2565086.888851887,1002893.790004747,337662.0342444977,992,i
AU,1991,.488199770422329,.0038,.1473,.0131,.0255,.0418,.0631,.0901,.5599,.1191,.1571,.1935,.2929,.0015,.0058,.0223,.0799,0,3193.401298391874,7461.836589466081,13122.38069698345,20560.20368147473,30486.05382842652,41501.22368206833,54151.90370796026,69700.54286112344,83536.39293197591,4477978.824410882,1271490.791579834,463787.2698849929,157097.2078268114,39896.93799900641,1517.41493645334,5223.809422139872,10158.43517643866,16672.17654626204,25177.82263922225,35953.60474242116,47527.07390492482,62696.1212287412,77197.82162677046,116845.1677938999,5954860.496346988,2307409.070737752,888464.5405311736,318739.2454971407,992,i
AU,1992,.491069945729835,.0038,.1465,.013,.0253,.0416,.0628,.0897,.5565,.1182,.1561,.1926,.2971,.0016,.0063,.0236,.0832,0,3126.938714651405,7307.074687716267,12851.90451177147,20141.0200161638,29901.08785341701,40593.60465211404,52859.04659026567,68164.28438762187,82071.90316456053,4841346.504413581,1329666.300651661,476220.6710035491,158488.9084799972,39292.58426927219,1485.850311217334,5115.306022891101,9948.435180525839,16330.4078454308,24668.97911171077,35229.86325990851,46427.68617121988,61330.27091518833,75659.38628256296,116729.3854832282,6482672.050700178,2455842.809345424,926148.4173487624,326846.7963597538,992,i
AU,1993,.495202101929456,.0037,.1452,.0129,.0251,.0412,.0623,.089,.5519,.1169,.1547,.1913,.3029,.0021,.0076,.0268,.0884,0,3225.03395083744,7536.938628820716,13258.29906168505,20783.53701046138,30892.1082422923,41842.72027406133,54398.97853308348,70301.08706712227,85063.33167776771,6412120.283365826,1581516.29574997,530748.3570171207,168220.4048892351,40885.44138112797,1532.448949766179,5275.986291872666,10262.17667101821,16848.97926390941,25461.36004866982,36369.11493841582,47806.6657362179,63252.78788457361,78212.44745736319,123832.3785422634,8778961.257708777,3093710.41597839,1094170.863058177,361491.4215358145,992,i
AU,1994,.49874791143454,.0037,.144,.0128,.0249,.0409,.0618,.0883,.5486,.116,.1537,.1906,.3074,.0027,.009,.0297,.0926,0,3299.11558204867,7710.68012203787,13565.98613052654,21271.42815742827,31636.05380604437,42850.88351974583,55736.18939141143,72163.53601046575,87632.31121960505,8254280.791730019,1820020.916958356,574811.2133023939,175124.5544147253,42201.83591333046,1567.619017108884,5397.414860937905,10499.5236051743,17242.24456237783,26064.42126142239,37247.95845872608,48966.73374085068,64881.08717261032,80419.18210829164,129732.5144818523,11557439.09478844,3785538.565778824,1254342.35653944,390650.1284512993,992,i
AU,1995,.494888613667786,.0038,.1455,.0129,.0252,.0413,.0624,.089,.5519,.1172,.1548,.1909,.3026,.0031,.0094,.0298,.0907,0,3390.272042859549,7922.312770980142,13933.4691165716,21834.69345258803,32422.44834856211,43961.29166139955,57177.07371710937,73727.9577487253,88775.10031300949,9183003.222634127,1853701.324466108,566986.7916859711,172282.9898441796,42879.86311101855,1610.952349598832,5545.986286617726,10785.78210300428,17704.14931529266,26742.2443774818,38182.17612761848,50245.57725337584,66367.20959266591,81842.78752276124,129771.6301273495,13083115.86781568,4049989.104849578,1278170.859477032,388762.7815492568,992,i
AU,1996,.491312022784042,.0038,.1475,.0131,.0255,.0419,.0631,.0899,.5528,.1181,.1551,.1897,.2998,.0015,.0065,.0263,.0899,0,3540.74823040706,8270.816165557855,14535.782030019,22750.81588373736,33709.18301739627,45625.84945213194,59144.42061759492,75748.50192708704,90207.14110146459,5242780.510206017,1669920.919879713,602585.1583400681,180861.493078579,44099.65900564531,1682.585001265889,5791.088322663694,11256.19025711416,18458.29896047879,27838.23075070872,39658.29854786868,52068.63844238386,68398.6381245573,83640.74667144149,132203.8749779706,6776250.480360488,2865039.127911953,1160152.358372635,396666.5909192365,992,i
AU,1997,.499513689079997,.0037,.1436,.0128,.0248,.0408,.0616,.088,.5481,.1163,.1537,.1901,.3083,.0018,.0073,.0281,.0942,0,3551.292447888916,8298.367185429801,14594.48951186959,22870.27166372535,33925.16940775041,46193.40046149401,60326.66549254437,77849.72637598738,93918.56960065858,6289031.170115219,1853852.004735284,647882.5724244426,191700.540486669,45494.48891047089,1687.482960354234,5809.387642035431,11297.68685494597,18543.87719010572,28010.81578136335,40015.16928922232,52919.52277956482,69936.86938713612,86465.98471169271,140258.0244810787,8265679.430963953,3310378.098836273,1277239.70303257,428441.9644504605,992,i
AU,1998,.501164061234578,.0037,.1433,.0127,.0248,.0407,.0614,.0877,.5458,.1158,.1531,.1892,.3109,.0023,.0085,.0305,.0974,0,3663.673398082627,8561.020241542343,15056.5983464131,23594.96552717184,35018.2986381758,47597.89023007715,62065.50899611668,80120.33857669299,96751.97090605705,8026653.585275916,2098516.285687733,691453.1157941275,198789.1117772774,47048.57051287726,1740.884319859115,5993.197162267517,11655.23786839521,19131.22411744985,28899.04705659294,41277.61824424344,54479.18261315514,72014.01220385208,89034.28398143446,146261.0855887324,10824461.08184332,3990298.561793633,1434901.196562685,458345.2972017929,992,i
AU,1999,.511545053556258,.0036,.1391,.0123,.024,.0394,.0597,.0854,.5382,.1136,.1509,.1883,.3227,.0039,.0122,.038,.1075,0,3677.210812785138,8595.237927951202,15125.71399132642,23727.21042255718,35240.95169506685,48184.01266764919,63275.44094535719,82208.02561089081,100314.1477074756,13452607.90144068,2733964.436585475,788244.7465633582,208160.132003055,48742.99224860666,1747.210850348228,6016.258386308479,11705.30589463164,19228.63908154028,29084.08106659711,41643.74068609728,55354.89688182563,73548.02577943815,91790.95059444885,157310.6091832022,19077062.07768767,5970203.013055183,1853681.596575336,524052.5748345139,992,i
AU,2000,.515496844513187,.0036,.138,.0122,.0238,.0391,.0592,.0848,.5335,.1124,.1495,.1868,.3285,.0044,.0136,.0413,.1135,0,3760.476117287016,8790.067856132066,15469.52350844447,24268.91109228631,36074.55712101948,49217.27795366147,64522.51575101768,83921.76707413534,102701.6986814155,15583041.87358203,3066684.634191461,860800.2553553106,218798.9753334089,50238.36636916244,1786.802686312357,6152.584914267435,11970.95214796483,19666.66628389943,29750.54363865994,42595.64542947536,56482.92407075548,75105.84887837034,93833.46756149859,165037.8879443728,22223694.32937075,6823305.445431062,2074408.735136523,570254.1385611551,992,i
AU,2001,.503241269204889,.0037,.1432,.0127,.0248,.0406,.0613,.0875,.542,.1153,.152,.1871,.3148,.0026,.0095,.0336,.1043,0,3918.639379514847,9154.965808213825,16095.23778198064,25207.0743393332,37375.78158549,50729.25071334998,66007.95789897765,84936.5289591472,102009.9980146058,9600742.670286086,2497343.352755396,801524.8143321025,214977.6148635653,50307.55004128533,1862.108807295673,6409.659739196029,12461.63241052369,20444.69347964124,30859.04701844597,44025.57737443408,58002.85601396255,76471.49511029452,94148.63762339173,158389.8608628773,12938611.312805,4769204.805137384,1692737.926238353,524542.5067977675,992,i
AU,2002,.510570008152103,.0036,.1402,.0125,.0242,.0398,.0601,.0859,.5364,.1135,.1504,.1866,.3234,.0027,.0101,.0364,.1096,0,3938.163188658671,9202.993018163437,16187.82281419229,25373.94508438476,37671.35981102975,51261.3595465311,66954.14835675267,86645.1683816747,105161.0863886511,10370800.4784279,2778740.081972522,881658.8263779172,227509.7234631935,51714.01259894572,1871.292480586321,6442.44885420412,12530.06778334142,20571.08803500438,31084.42116371943,44426.9379108402,58720.61110203389,77764.42025519868,96501.3586660367,167227.2076296538,13882437.1447757,5226307.109166089,1881859.623237799,567012.5739983944,992,i
AU,2003,.510087035247853,.0037,.1413,.0126,.0244,.0401,.0605,.0863,.5341,.1135,.1497,.1845,.3247,.0031,.0114,.0406,.1151,0,4030.476112032076,9416.326347344721,16554.76158256086,25927.27840694871,38466.73394520945,52107.27789741415,67693.19596141639,87180.81462975296,104965.6442155842,11986410.65106533,3161369.326226188,958831.205828312,229073.7370381957,52441.6316324033,1915.238057962312,6592.58490570383,12817.34668931481,21028.57101929779,31741.56400807248,45277.82224802115,59521.01924972105,78517.75357387008,96749.31784488419,170254.8266183471,16085070.84340301,6000584.100899259,2130041.319087774,603750.3283854179,992,i
AU,2004,.512779077869578,.0036,.1405,.0125,.0243,.0399,.0602,.0859,.531,.1128,.1489,.1835,.3284,.0037,.0131,.0442,.12,0,4133.605361725578,9657.142669188386,16978.23096207409,26590.67975458132,39456.66589873178,53425.23705543653,69382.03946596183,89375.44043737966,107642.7870206225,14714338.48912884,3563251.971465675,1029166.170445795,236398.7709092359,54073.4003081276,1964.21764884577,6761.224358203956,13145.23783939573,21566.5301925011,32554.01297185184,46435.713381948,61013.8763635231,80499.59026999198,99205.10011001311,177588.2958633728,20094076.00347202,7082039.72610967,2388084.17120841,648796.4499576765,992,i
AU,2005,.518746527423268,.0035,.1373,.0122,.0237,.0389,.0589,.0843,.5292,.1117,.1483,.1849,.3336,.0041,.0138,.0444,.1205,0,4058.503322370943,9485.373965048482,16688.84321260432,26171.15595322259,38868.91080813029,53030.67923998645,69488.63810334292,90200.6104893468,109998.0250700212,16165205.12755766,3610272.378713794,1024203.993671625,240811.1517757399,54465.50914403351,1928.435336617022,6639.659734719597,12916.19022480601,21212.516593949,32072.58440979318,45890.5433245313,60849.59065243484,80780.4746182667,100685.5762716752,181679.3161919136,22449803.64469793,7496940.126197835,2419704.714810675,656353.7287221557,992,i
AU,2006,.530032467584824,.0034,.1329,.0118,.0229,.0377,.0571,.0819,.52,.109,.1456,.1834,.3471,.0063,.0185,.0531,.132,0,3954.013528486234,9244.557643204817,16276.530295459,25554.82943460575,38022.31218515164,52046.66565369588,68538.97825788033,89648.36560213582,110793.6713130392,23974728.78508673,4342192.432495834,1113211.542959702,247165.097230306,54902.37988383013,1878.7074464284,6469.931846866504,12592.65281613694,20700.54381479774,31346.59802936505,44961.29164193681,59865.64509335383,79955.30456629956,100691.8347749547,190561.2888081617,34670468.78099994,10150368.91809225,2916252.936439002,724803.2511994642,992,i
AU,2007,.520457437068828,.0035,.1371,.0122,.0237,.0389,.0588,.0841,.5266,.1114,.1476,.1835,.3363,.0062,.018,.0515,.127,0,4133.469307306457,9659.79573036124,16992.58470329132,26639.31920941698,39542.10807393959,53926.39350826768,70600.95100686431,91466.32475042681,111057.6168861334,23724788.65389683,4257586.65182957,1082902.70001218,238951.083784731,55529.65878318619,1964.14962163621,6762.040684718681,13152.51675081869,21595.37372935469,32638.63882054493,46674.08072424749,61853.1960750788,81989.04602331601,101907.5490370079,186759.8603107194,34368037.29028745,10005693.20662233,2860551.917114934,705098.6937598396,992,i
AU,2008,.505521440158329,.0037,.1431,.0127,.0248,.0406,.0613,.0873,.538,.1149,.151,.1848,.3189,.0043,.0139,.0438,.114,0,4405.714199967009,10290.74809903356,18084.14930789682,28301.56407502432,41902.72027289357,56850.47508401009,73864.82849436073,94631.7668656894,112653.3311407907,17203422.79442593,3689480.88057354,1010941.749031785,232702.8526138217,56534.42066839268,2093.60540142957,7205.578091052214,14004.55755056217,22962.92472314656,34628.09456413759,49340.74733901351,64963.40009617835,85354.62418910516,104480.3381025806,180310.6767627688,24094535.78955768,7832433.112865502,2476815.393971253,644295.7017459536,992,i
AU,2009,.514229355874722,.0037,.1425,.0127,.0246,.0404,.0611,.0841,.5237000000000001,.1133,.1445,.1818,.3338,.0045,.0152,.05,.1206,0,4334.897874814677,10131.56442866232,17826.05407482482,27954.82938789517,41100.54341775783,54048.16221338072,71667.88976160898,90315.16831024643,112691.2222965158,18149720.73519205,4164346.857725904,1110617.325323118,244707.8863937763,56046.05333095886,2059.795878278073,7091.972651086417,13796.25823488835,22658.0947971066,34258.70681622485,47130.81540923574,63516.25726720086,80977.20930831526,101880.610262022,187090.6086036018,25084456.79069927,8515291.875085402,2801016.272015157,676178.0820778161,992,i
AU,2010,.516992742411041,.0036,.1406,.0125,.0243,.0399,.0603,.0835,.5241,.1122,.1458,.1826,.3353,.0052,.0163,.0501,.1227,0,4277.550937155295,9997.754907457098,17591.90441951807,27591.08789837594,40500.67948385459,53816.80167366593,72494.35233055776,91465.84855995988,112699.2495072439,20516403.68232719,4174291.075219437,1091783.720247495,244961.695912646,56048.02612003611,2032.516967244369,6998.163129102682,13614.55755815264,22361.9043266808,33816.18981803472,46803.1283407835,62859.79469494341,81694.0800426623,102364.2837219961,187935.7106279701,29043260.04698344,9123406.829236213,2807991.850110686,687903.3879720584,992,i
