country_year,gini,wgini,w2,w1,whalf,ede2,ede1,edehalf,a2,a1,ahalf,ge2,ge1,ge0,gem1,p75p50,p25p50,p10p50,p90p50,p75p25,p90p10,p95,p90,p75,p50,p25,p10,p5,max,min,sumw,sd,Var,mean
TW1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZ1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZ2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZ2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZ2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZ2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZ2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UG1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UG1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UG1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UG2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UG2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UG2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UG2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UG2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UY2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZ1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZ2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZ2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZ2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VN2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO-MER2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA-MER2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XA2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
