"survey_code","poverty_line","income_concept"
"RS16",50,"pcy_PPP_2011"
"RS13",10,"ey_PPP_2011"
"RS13",10,"pcy_PPP_2011"
"RS13",30,"ey_PPP_2011"
"RS13",30,"pcy_PPP_2011"
"RS13",50,"ey_PPP_2011"
"RS13",50,"pcy_PPP_2011"
"RS10",10,"ey_PPP_2011"
"RS10",10,"pcy_PPP_2011"
"RS10",30,"ey_PPP_2011"
"RS10",30,"pcy_PPP_2011"
"RS10",50,"ey_PPP_2011"
"RS10",50,"pcy_PPP_2011"
"RS06",10,"ey_PPP_2011"
"RS06",10,"pcy_PPP_2011"
"RS06",30,"ey_PPP_2011"
"RS06",30,"pcy_PPP_2011"
"RS06",50,"ey_PPP_2011"
"RS06",50,"pcy_PPP_2011"
"SK18",10,"ey_PPP_2011"
"SK18",10,"pcy_PPP_2011"
"SK18",30,"ey_PPP_2011"
"SK18",30,"pcy_PPP_2011"
"SK18",50,"ey_PPP_2011"
"SK18",50,"pcy_PPP_2011"
"SK17",10,"ey_PPP_2011"
"SK17",10,"pcy_PPP_2011"
"SK17",30,"ey_PPP_2011"
"SK17",30,"pcy_PPP_2011"
"SK17",50,"ey_PPP_2011"
"SK17",50,"pcy_PPP_2011"
"SK16",10,"ey_PPP_2011"
"SK16",10,"pcy_PPP_2011"
"SK16",30,"ey_PPP_2011"
"SK16",30,"pcy_PPP_2011"
"SK16",50,"ey_PPP_2011"
"SK16",50,"pcy_PPP_2011"
"SK15",10,"ey_PPP_2011"
"SK15",10,"pcy_PPP_2011"
"SK15",30,"ey_PPP_2011"
"SK15",30,"pcy_PPP_2011"
"SK15",50,"ey_PPP_2011"
"SK15",50,"pcy_PPP_2011"
"SK14",10,"ey_PPP_2011"
"SK14",10,"pcy_PPP_2011"
"SK14",30,"ey_PPP_2011"
"SK14",30,"pcy_PPP_2011"
"SK14",50,"ey_PPP_2011"
"SK14",50,"pcy_PPP_2011"
"SK13",10,"ey_PPP_2011"
"SK13",10,"pcy_PPP_2011"
"SK13",30,"ey_PPP_2011"
"SK13",30,"pcy_PPP_2011"
"SK13",50,"ey_PPP_2011"
"SK13",50,"pcy_PPP_2011"
"SK10",10,"ey_PPP_2011"
"SK10",10,"pcy_PPP_2011"
"SK10",30,"ey_PPP_2011"
"SK10",30,"pcy_PPP_2011"
"SK10",50,"ey_PPP_2011"
"SK10",50,"pcy_PPP_2011"
"SK07",10,"ey_PPP_2011"
"SK07",10,"pcy_PPP_2011"
"SK07",30,"ey_PPP_2011"
"SK07",30,"pcy_PPP_2011"
"SK07",50,"ey_PPP_2011"
"SK07",50,"pcy_PPP_2011"
"SK04",10,"ey_PPP_2011"
"SK04",10,"pcy_PPP_2011"
"SK04",30,"ey_PPP_2011"
"SK04",30,"pcy_PPP_2011"
"SK04",50,"ey_PPP_2011"
"SK04",50,"pcy_PPP_2011"
"SK96",10,"ey_PPP_2011"
"SK96",10,"pcy_PPP_2011"
"SK96",30,"ey_PPP_2011"
"SK96",30,"pcy_PPP_2011"
"SK96",50,"ey_PPP_2011"
"SK96",50,"pcy_PPP_2011"
"SK92",10,"ey_PPP_2011"
"SK92",10,"pcy_PPP_2011"
"SK92",30,"ey_PPP_2011"
"SK92",30,"pcy_PPP_2011"
"SK92",50,"ey_PPP_2011"
"SK92",50,"pcy_PPP_2011"
"SI15",10,"ey_PPP_2011"
"SI15",10,"pcy_PPP_2011"
"SI15",30,"ey_PPP_2011"
"SI15",30,"pcy_PPP_2011"
"SI15",50,"ey_PPP_2011"
"SI15",50,"pcy_PPP_2011"
"SI12",10,"ey_PPP_2011"
"SI12",10,"pcy_PPP_2011"
"SI12",30,"ey_PPP_2011"
"SI12",30,"pcy_PPP_2011"
"SI12",50,"ey_PPP_2011"
"SI12",50,"pcy_PPP_2011"
"SI10",10,"ey_PPP_2011"
"SI10",10,"pcy_PPP_2011"
"SI10",30,"ey_PPP_2011"
"SI10",30,"pcy_PPP_2011"
"SI10",50,"ey_PPP_2011"
"SI10",50,"pcy_PPP_2011"
"SI07",10,"ey_PPP_2011"
"SI07",10,"pcy_PPP_2011"
"SI07",30,"ey_PPP_2011"
"SI07",30,"pcy_PPP_2011"
"SI07",50,"ey_PPP_2011"
"SI07",50,"pcy_PPP_2011"
"SI04",10,"ey_PPP_2011"
"SI04",10,"pcy_PPP_2011"
"SI04",30,"ey_PPP_2011"
"SI04",30,"pcy_PPP_2011"
"SI04",50,"ey_PPP_2011"
"SI04",50,"pcy_PPP_2011"
"SI99",10,"ey_PPP_2011"
"SI99",10,"pcy_PPP_2011"
"SI99",30,"ey_PPP_2011"
"SI99",30,"pcy_PPP_2011"
"SI99",50,"ey_PPP_2011"
"SI99",50,"pcy_PPP_2011"
"SI97",10,"ey_PPP_2011"
"SI97",10,"pcy_PPP_2011"
"SI97",30,"ey_PPP_2011"
"SI97",30,"pcy_PPP_2011"
"SI97",50,"ey_PPP_2011"
"SI97",50,"pcy_PPP_2011"
"ZA17",10,"ey_PPP_2011"
"ZA17",10,"pcy_PPP_2011"
"ZA17",30,"ey_PPP_2011"
"ZA17",30,"pcy_PPP_2011"
"ZA17",50,"ey_PPP_2011"
"ZA17",50,"pcy_PPP_2011"
"ZA15",10,"ey_PPP_2011"
"ZA15",10,"pcy_PPP_2011"
"ZA15",30,"ey_PPP_2011"
"ZA15",30,"pcy_PPP_2011"
"ZA15",50,"ey_PPP_2011"
"ZA15",50,"pcy_PPP_2011"
"ZA12",10,"ey_PPP_2011"
"ZA12",10,"pcy_PPP_2011"
"ZA12",30,"ey_PPP_2011"
"ZA12",30,"pcy_PPP_2011"
"ZA12",50,"ey_PPP_2011"
"ZA12",50,"pcy_PPP_2011"
"ZA10",10,"ey_PPP_2011"
"ZA10",10,"pcy_PPP_2011"
"ZA10",30,"ey_PPP_2011"
"ZA10",30,"pcy_PPP_2011"
"ZA10",50,"ey_PPP_2011"
"ZA10",50,"pcy_PPP_2011"
"ZA08",10,"ey_PPP_2011"
"ZA08",10,"pcy_PPP_2011"
"ZA08",30,"ey_PPP_2011"
"ZA08",30,"pcy_PPP_2011"
"ZA08",50,"ey_PPP_2011"
"ZA08",50,"pcy_PPP_2011"
"KR16",10,"ey_PPP_2011"
"KR16",10,"pcy_PPP_2011"
"KR16",30,"ey_PPP_2011"
"KR16",30,"pcy_PPP_2011"
"KR16",50,"ey_PPP_2011"
"KR16",50,"pcy_PPP_2011"
"KR14",10,"ey_PPP_2011"
"KR14",10,"pcy_PPP_2011"
"KR14",30,"ey_PPP_2011"
"KR14",30,"pcy_PPP_2011"
"KR14",50,"ey_PPP_2011"
"KR14",50,"pcy_PPP_2011"
"KR12",10,"ey_PPP_2011"
"KR12",10,"pcy_PPP_2011"
"KR12",30,"ey_PPP_2011"
"KR12",30,"pcy_PPP_2011"
"KR12",50,"ey_PPP_2011"
"KR12",50,"pcy_PPP_2011"
"KR10",10,"ey_PPP_2011"
"KR10",10,"pcy_PPP_2011"
"KR10",30,"ey_PPP_2011"
"KR10",30,"pcy_PPP_2011"
"KR10",50,"ey_PPP_2011"
"KR10",50,"pcy_PPP_2011"
"KR08",10,"ey_PPP_2011"
"KR08",10,"pcy_PPP_2011"
"KR08",30,"ey_PPP_2011"
"KR08",30,"pcy_PPP_2011"
"KR08",50,"ey_PPP_2011"
"KR08",50,"pcy_PPP_2011"
"KR06",10,"ey_PPP_2011"
"KR06",10,"pcy_PPP_2011"
"KR06",30,"ey_PPP_2011"
"KR06",30,"pcy_PPP_2011"
"KR06",50,"ey_PPP_2011"
"KR06",50,"pcy_PPP_2011"
"ES16",10,"ey_PPP_2011"
"ES16",10,"pcy_PPP_2011"
"ES16",30,"ey_PPP_2011"
"ES16",30,"pcy_PPP_2011"
"ES16",50,"ey_PPP_2011"
"ES16",50,"pcy_PPP_2011"
"ES13",10,"ey_PPP_2011"
"ES13",10,"pcy_PPP_2011"
"ES13",30,"ey_PPP_2011"
"ES13",30,"pcy_PPP_2011"
"ES13",50,"ey_PPP_2011"
"ES13",50,"pcy_PPP_2011"
"ES10",10,"ey_PPP_2011"
"ES10",10,"pcy_PPP_2011"
"ES10",30,"ey_PPP_2011"
"ES10",30,"pcy_PPP_2011"
"ES10",50,"ey_PPP_2011"
"ES10",50,"pcy_PPP_2011"
"ES07",10,"ey_PPP_2011"
"ES07",10,"pcy_PPP_2011"
"ES07",30,"ey_PPP_2011"
"ES07",30,"pcy_PPP_2011"
"ES07",50,"ey_PPP_2011"
"ES07",50,"pcy_PPP_2011"
"ES04",10,"ey_PPP_2011"
"ES04",10,"pcy_PPP_2011"
"ES04",30,"ey_PPP_2011"
"ES04",30,"pcy_PPP_2011"
"ES04",50,"ey_PPP_2011"
"ES04",50,"pcy_PPP_2011"
"ES00",10,"ey_PPP_2011"
"ES00",10,"pcy_PPP_2011"
"ES00",30,"ey_PPP_2011"
"ES00",30,"pcy_PPP_2011"
"ES00",50,"ey_PPP_2011"
"ES00",50,"pcy_PPP_2011"
"ES95",10,"ey_PPP_2011"
"ES95",10,"pcy_PPP_2011"
"ES95",30,"ey_PPP_2011"
"ES95",30,"pcy_PPP_2011"
"ES95",50,"ey_PPP_2011"
"ES95",50,"pcy_PPP_2011"
"ES90",10,"ey_PPP_2011"
"ES90",10,"pcy_PPP_2011"
"ES90",30,"ey_PPP_2011"
"ES90",30,"pcy_PPP_2011"
"ES90",50,"ey_PPP_2011"
"ES90",50,"pcy_PPP_2011"
"ES85",10,"ey_PPP_2011"
"ES85",10,"pcy_PPP_2011"
"ES85",30,"ey_PPP_2011"
"ES85",30,"pcy_PPP_2011"
"ES85",50,"ey_PPP_2011"
"ES85",50,"pcy_PPP_2011"
"ES80",10,"ey_PPP_2011"
"ES80",10,"pcy_PPP_2011"
"ES80",30,"ey_PPP_2011"
"ES80",30,"pcy_PPP_2011"
"ES80",50,"ey_PPP_2011"
"ES80",50,"pcy_PPP_2011"
"SE05",10,"ey_PPP_2011"
"SE05",10,"pcy_PPP_2011"
"SE05",30,"ey_PPP_2011"
"SE05",30,"pcy_PPP_2011"
"SE05",50,"ey_PPP_2011"
"SE05",50,"pcy_PPP_2011"
"SE00",10,"ey_PPP_2011"
"SE00",10,"pcy_PPP_2011"
"SE00",30,"ey_PPP_2011"
"SE00",30,"pcy_PPP_2011"
"SE00",50,"ey_PPP_2011"
"SE00",50,"pcy_PPP_2011"
"SE95",10,"ey_PPP_2011"
"SE95",10,"pcy_PPP_2011"
"SE95",30,"ey_PPP_2011"
"SE95",30,"pcy_PPP_2011"
"SE95",50,"ey_PPP_2011"
"SE95",50,"pcy_PPP_2011"
"SE92",10,"ey_PPP_2011"
"SE92",10,"pcy_PPP_2011"
"SE92",30,"ey_PPP_2011"
"SE92",30,"pcy_PPP_2011"
"SE92",50,"ey_PPP_2011"
"SE92",50,"pcy_PPP_2011"
"SE87",10,"ey_PPP_2011"
"SE87",10,"pcy_PPP_2011"
"SE87",30,"ey_PPP_2011"
"SE87",30,"pcy_PPP_2011"
"SE87",50,"ey_PPP_2011"
"SE87",50,"pcy_PPP_2011"
"SE81",10,"ey_PPP_2011"
"SE81",10,"pcy_PPP_2011"
"SE81",30,"ey_PPP_2011"
"SE81",30,"pcy_PPP_2011"
"SE81",50,"ey_PPP_2011"
"SE81",50,"pcy_PPP_2011"
"SE75",10,"ey_PPP_2011"
"SE75",10,"pcy_PPP_2011"
"SE75",30,"ey_PPP_2011"
"SE75",30,"pcy_PPP_2011"
"SE75",50,"ey_PPP_2011"
"SE75",50,"pcy_PPP_2011"
"SE67",10,"ey_PPP_2011"
"SE67",10,"pcy_PPP_2011"
"SE67",30,"ey_PPP_2011"
"SE67",30,"pcy_PPP_2011"
"SE67",50,"ey_PPP_2011"
"SE67",50,"pcy_PPP_2011"
"CH18",10,"ey_PPP_2011"
"CH18",10,"pcy_PPP_2011"
"CH18",30,"ey_PPP_2011"
"CH18",30,"pcy_PPP_2011"
"CH18",50,"ey_PPP_2011"
"CH18",50,"pcy_PPP_2011"
"CH17",10,"ey_PPP_2011"
"CH17",10,"pcy_PPP_2011"
"CH17",30,"ey_PPP_2011"
"CH17",30,"pcy_PPP_2011"
"CH17",50,"ey_PPP_2011"
"CH17",50,"pcy_PPP_2011"
"CH16",10,"ey_PPP_2011"
"CH16",10,"pcy_PPP_2011"
"CH16",30,"ey_PPP_2011"
"CH16",30,"pcy_PPP_2011"
"CH16",50,"ey_PPP_2011"
"CH16",50,"pcy_PPP_2011"
"CH15",10,"ey_PPP_2011"
"CH15",10,"pcy_PPP_2011"
"CH15",30,"ey_PPP_2011"
"CH15",30,"pcy_PPP_2011"
"CH15",50,"ey_PPP_2011"
"CH15",50,"pcy_PPP_2011"
"CH14",10,"ey_PPP_2011"
"CH14",10,"pcy_PPP_2011"
"CH14",30,"ey_PPP_2011"
"CH14",30,"pcy_PPP_2011"
"CH14",50,"ey_PPP_2011"
"CH14",50,"pcy_PPP_2011"
"CH13",10,"ey_PPP_2011"
"CH13",10,"pcy_PPP_2011"
"CH13",30,"ey_PPP_2011"
"CH13",30,"pcy_PPP_2011"
"CH13",50,"ey_PPP_2011"
"CH13",50,"pcy_PPP_2011"
"CH12",10,"ey_PPP_2011"
"CH12",10,"pcy_PPP_2011"
"CH12",30,"ey_PPP_2011"
"CH12",30,"pcy_PPP_2011"
"CH12",50,"ey_PPP_2011"
"CH12",50,"pcy_PPP_2011"
"CH11",10,"ey_PPP_2011"
"CH11",10,"pcy_PPP_2011"
"CH11",30,"ey_PPP_2011"
"CH11",30,"pcy_PPP_2011"
"CH11",50,"ey_PPP_2011"
"CH11",50,"pcy_PPP_2011"
"CH10",10,"ey_PPP_2011"
"CH10",10,"pcy_PPP_2011"
"CH10",30,"ey_PPP_2011"
"CH10",30,"pcy_PPP_2011"
"CH10",50,"ey_PPP_2011"
"CH10",50,"pcy_PPP_2011"
"CH09",10,"ey_PPP_2011"
"CH09",10,"pcy_PPP_2011"
"CH09",30,"ey_PPP_2011"
"CH09",30,"pcy_PPP_2011"
"CH09",50,"ey_PPP_2011"
"CH09",50,"pcy_PPP_2011"
"CH08",10,"ey_PPP_2011"
"CH08",10,"pcy_PPP_2011"
"CH08",30,"ey_PPP_2011"
"CH08",30,"pcy_PPP_2011"
"CH08",50,"ey_PPP_2011"
"CH08",50,"pcy_PPP_2011"
"CH07",10,"ey_PPP_2011"
"CH07",10,"pcy_PPP_2011"
"CH07",30,"ey_PPP_2011"
"CH07",30,"pcy_PPP_2011"
"CH07",50,"ey_PPP_2011"
"CH07",50,"pcy_PPP_2011"
"CH06",10,"ey_PPP_2011"
"CH06",10,"pcy_PPP_2011"
"CH06",30,"ey_PPP_2011"
"CH06",30,"pcy_PPP_2011"
"CH06",50,"ey_PPP_2011"
"CH06",50,"pcy_PPP_2011"
"CH04",10,"ey_PPP_2011"
"CH04",10,"pcy_PPP_2011"
"CH04",30,"ey_PPP_2011"
"CH04",30,"pcy_PPP_2011"
"CH04",50,"ey_PPP_2011"
"CH04",50,"pcy_PPP_2011"
"CH02",10,"ey_PPP_2011"
"CH02",10,"pcy_PPP_2011"
"CH02",30,"ey_PPP_2011"
"CH02",30,"pcy_PPP_2011"
"CH02",50,"ey_PPP_2011"
"CH02",50,"pcy_PPP_2011"
"CH00",10,"ey_PPP_2011"
"CH00",10,"pcy_PPP_2011"
"CH00",30,"ey_PPP_2011"
"CH00",30,"pcy_PPP_2011"
"CH00",50,"ey_PPP_2011"
"CH00",50,"pcy_PPP_2011"
"CH92",10,"ey_PPP_2011"
"CH92",10,"pcy_PPP_2011"
"CH92",30,"ey_PPP_2011"
"CH92",30,"pcy_PPP_2011"
"CH92",50,"ey_PPP_2011"
"CH92",50,"pcy_PPP_2011"
"CH82",10,"ey_PPP_2011"
"CH82",10,"pcy_PPP_2011"
"CH82",30,"ey_PPP_2011"
"CH82",30,"pcy_PPP_2011"
"CH82",50,"ey_PPP_2011"
"CH82",50,"pcy_PPP_2011"
"TW16",10,"ey_PPP_2011"
"TW16",10,"pcy_PPP_2011"
"TW16",30,"ey_PPP_2011"
"TW16",30,"pcy_PPP_2011"
"TW16",50,"ey_PPP_2011"
"TW16",50,"pcy_PPP_2011"
"TW13",10,"ey_PPP_2011"
"TW13",10,"pcy_PPP_2011"
"TW13",30,"ey_PPP_2011"
"TW13",30,"pcy_PPP_2011"
"TW13",50,"ey_PPP_2011"
"TW13",50,"pcy_PPP_2011"
"TW10",10,"ey_PPP_2011"
"TW10",10,"pcy_PPP_2011"
"TW10",30,"ey_PPP_2011"
"TW10",30,"pcy_PPP_2011"
"TW10",50,"ey_PPP_2011"
"TW10",50,"pcy_PPP_2011"
"TW07",10,"ey_PPP_2011"
"TW07",10,"pcy_PPP_2011"
"TW07",30,"ey_PPP_2011"
"TW07",30,"pcy_PPP_2011"
"TW07",50,"ey_PPP_2011"
"TW07",50,"pcy_PPP_2011"
"TW05",10,"ey_PPP_2011"
"TW05",10,"pcy_PPP_2011"
"TW05",30,"ey_PPP_2011"
"TW05",30,"pcy_PPP_2011"
"TW05",50,"ey_PPP_2011"
"TW05",50,"pcy_PPP_2011"
"TW00",10,"ey_PPP_2011"
"TW00",10,"pcy_PPP_2011"
"TW00",30,"ey_PPP_2011"
"TW00",30,"pcy_PPP_2011"
"TW00",50,"ey_PPP_2011"
"TW00",50,"pcy_PPP_2011"
"TW97",10,"ey_PPP_2011"
"TW97",10,"pcy_PPP_2011"
"TW97",30,"ey_PPP_2011"
"TW97",30,"pcy_PPP_2011"
"TW97",50,"ey_PPP_2011"
"TW97",50,"pcy_PPP_2011"
"TW95",10,"ey_PPP_2011"
"TW95",10,"pcy_PPP_2011"
"TW95",30,"ey_PPP_2011"
"TW95",30,"pcy_PPP_2011"
"TW95",50,"ey_PPP_2011"
"TW95",50,"pcy_PPP_2011"
"TW91",10,"ey_PPP_2011"
"TW91",10,"pcy_PPP_2011"
"TW91",30,"ey_PPP_2011"
"TW91",30,"pcy_PPP_2011"
"TW91",50,"ey_PPP_2011"
"TW91",50,"pcy_PPP_2011"
"TW86",10,"ey_PPP_2011"
"TW86",10,"pcy_PPP_2011"
"TW86",30,"ey_PPP_2011"
"TW86",30,"pcy_PPP_2011"
"TW86",50,"ey_PPP_2011"
"TW86",50,"pcy_PPP_2011"
"TW81",10,"ey_PPP_2011"
"TW81",10,"pcy_PPP_2011"
"TW81",30,"ey_PPP_2011"
"TW81",30,"pcy_PPP_2011"
"TW81",50,"ey_PPP_2011"
"TW81",50,"pcy_PPP_2011"
"UK18",10,"ey_PPP_2011"
"UK18",10,"pcy_PPP_2011"
"UK18",30,"ey_PPP_2011"
"UK18",30,"pcy_PPP_2011"
"UK18",50,"ey_PPP_2011"
"UK18",50,"pcy_PPP_2011"
"UK17",10,"ey_PPP_2011"
"UK17",10,"pcy_PPP_2011"
"UK17",30,"ey_PPP_2011"
"UK17",30,"pcy_PPP_2011"
"UK17",50,"ey_PPP_2011"
"UK17",50,"pcy_PPP_2011"
"UK16",10,"ey_PPP_2011"
"UK16",10,"pcy_PPP_2011"
"UK16",30,"ey_PPP_2011"
"UK16",30,"pcy_PPP_2011"
"UK16",50,"ey_PPP_2011"
"UK16",50,"pcy_PPP_2011"
"UK15",10,"ey_PPP_2011"
"UK15",10,"pcy_PPP_2011"
"UK15",30,"ey_PPP_2011"
"UK15",30,"pcy_PPP_2011"
"UK15",50,"ey_PPP_2011"
"UK15",50,"pcy_PPP_2011"
"UK14",10,"ey_PPP_2011"
"UK14",10,"pcy_PPP_2011"
"UK14",30,"ey_PPP_2011"
"UK14",30,"pcy_PPP_2011"
"UK14",50,"ey_PPP_2011"
"UK14",50,"pcy_PPP_2011"
"UK13",10,"ey_PPP_2011"
"UK13",10,"pcy_PPP_2011"
"UK13",30,"ey_PPP_2011"
"UK13",30,"pcy_PPP_2011"
"UK13",50,"ey_PPP_2011"
"UK13",50,"pcy_PPP_2011"
"UK12",10,"ey_PPP_2011"
"UK12",10,"pcy_PPP_2011"
"UK12",30,"ey_PPP_2011"
"UK12",30,"pcy_PPP_2011"
"UK12",50,"ey_PPP_2011"
"UK12",50,"pcy_PPP_2011"
"UK11",10,"ey_PPP_2011"
"UK11",10,"pcy_PPP_2011"
"UK11",30,"ey_PPP_2011"
"UK11",30,"pcy_PPP_2011"
"UK11",50,"ey_PPP_2011"
"UK11",50,"pcy_PPP_2011"
"UK10",10,"ey_PPP_2011"
"UK10",10,"pcy_PPP_2011"
"UK10",30,"ey_PPP_2011"
"UK10",30,"pcy_PPP_2011"
"UK10",50,"ey_PPP_2011"
"UK10",50,"pcy_PPP_2011"
"UK09",10,"ey_PPP_2011"
"UK09",10,"pcy_PPP_2011"
"UK09",30,"ey_PPP_2011"
"UK09",30,"pcy_PPP_2011"
"UK09",50,"ey_PPP_2011"
"UK09",50,"pcy_PPP_2011"
"UK08",10,"ey_PPP_2011"
"UK08",10,"pcy_PPP_2011"
"UK08",30,"ey_PPP_2011"
"UK08",30,"pcy_PPP_2011"
"UK08",50,"ey_PPP_2011"
"UK08",50,"pcy_PPP_2011"
"UK07",10,"ey_PPP_2011"
"UK07",10,"pcy_PPP_2011"
"UK07",30,"ey_PPP_2011"
"UK07",30,"pcy_PPP_2011"
"UK07",50,"ey_PPP_2011"
"UK07",50,"pcy_PPP_2011"
"UK06",10,"ey_PPP_2011"
"UK06",10,"pcy_PPP_2011"
"UK06",30,"ey_PPP_2011"
"UK06",30,"pcy_PPP_2011"
"UK06",50,"ey_PPP_2011"
"UK06",50,"pcy_PPP_2011"
"UK05",10,"ey_PPP_2011"
"UK05",10,"pcy_PPP_2011"
"UK05",30,"ey_PPP_2011"
"UK05",30,"pcy_PPP_2011"
"UK05",50,"ey_PPP_2011"
"UK05",50,"pcy_PPP_2011"
"UK04",10,"ey_PPP_2011"
"UK04",10,"pcy_PPP_2011"
"UK04",30,"ey_PPP_2011"
"UK04",30,"pcy_PPP_2011"
"UK04",50,"ey_PPP_2011"
"UK04",50,"pcy_PPP_2011"
"UK03",10,"ey_PPP_2011"
"UK03",10,"pcy_PPP_2011"
"UK03",30,"ey_PPP_2011"
"UK03",30,"pcy_PPP_2011"
"UK03",50,"ey_PPP_2011"
"UK03",50,"pcy_PPP_2011"
"UK02",10,"ey_PPP_2011"
"UK02",10,"pcy_PPP_2011"
"UK02",30,"ey_PPP_2011"
"UK02",30,"pcy_PPP_2011"
"UK02",50,"ey_PPP_2011"
"UK02",50,"pcy_PPP_2011"
"UK01",10,"ey_PPP_2011"
"UK01",10,"pcy_PPP_2011"
"UK01",30,"ey_PPP_2011"
"UK01",30,"pcy_PPP_2011"
"UK01",50,"ey_PPP_2011"
"UK01",50,"pcy_PPP_2011"
"UK00",10,"ey_PPP_2011"
"UK00",10,"pcy_PPP_2011"
"UK00",30,"ey_PPP_2011"
"UK00",30,"pcy_PPP_2011"
"UK00",50,"ey_PPP_2011"
"UK00",50,"pcy_PPP_2011"
"UK99",10,"ey_PPP_2011"
"UK99",10,"pcy_PPP_2011"
"UK99",30,"ey_PPP_2011"
"UK99",30,"pcy_PPP_2011"
"UK99",50,"ey_PPP_2011"
"UK99",50,"pcy_PPP_2011"
"UK98",10,"ey_PPP_2011"
"UK98",10,"pcy_PPP_2011"
"UK98",30,"ey_PPP_2011"
"UK98",30,"pcy_PPP_2011"
"UK98",50,"ey_PPP_2011"
"UK98",50,"pcy_PPP_2011"
"UK97",10,"ey_PPP_2011"
"UK97",10,"pcy_PPP_2011"
"UK97",30,"ey_PPP_2011"
"UK97",30,"pcy_PPP_2011"
"UK97",50,"ey_PPP_2011"
"UK97",50,"pcy_PPP_2011"
"UK96",10,"ey_PPP_2011"
"UK96",10,"pcy_PPP_2011"
"UK96",30,"ey_PPP_2011"
"UK96",30,"pcy_PPP_2011"
"UK96",50,"ey_PPP_2011"
"UK96",50,"pcy_PPP_2011"
"UK95",10,"ey_PPP_2011"
"UK95",10,"pcy_PPP_2011"
"UK95",30,"ey_PPP_2011"
"UK95",30,"pcy_PPP_2011"
"UK95",50,"ey_PPP_2011"
"UK95",50,"pcy_PPP_2011"
"UK94",10,"ey_PPP_2011"
"UK94",10,"pcy_PPP_2011"
"UK94",30,"ey_PPP_2011"
"UK94",30,"pcy_PPP_2011"
"UK94",50,"ey_PPP_2011"
"UK94",50,"pcy_PPP_2011"
"UK91",10,"ey_PPP_2011"
"UK91",10,"pcy_PPP_2011"
"UK91",30,"ey_PPP_2011"
"UK91",30,"pcy_PPP_2011"
"UK91",50,"ey_PPP_2011"
"UK91",50,"pcy_PPP_2011"
"UK86",10,"ey_PPP_2011"
"UK86",10,"pcy_PPP_2011"
"UK86",30,"ey_PPP_2011"
"UK86",30,"pcy_PPP_2011"
"UK86",50,"ey_PPP_2011"
"UK86",50,"pcy_PPP_2011"
"UK79",10,"ey_PPP_2011"
"UK79",10,"pcy_PPP_2011"
"UK79",30,"ey_PPP_2011"
"UK79",30,"pcy_PPP_2011"
"UK79",50,"ey_PPP_2011"
"UK79",50,"pcy_PPP_2011"
"UK74",10,"ey_PPP_2011"
"UK74",10,"pcy_PPP_2011"
"UK74",30,"ey_PPP_2011"
"UK74",30,"pcy_PPP_2011"
"UK74",50,"ey_PPP_2011"
"UK74",50,"pcy_PPP_2011"
"UK69",10,"ey_PPP_2011"
"UK69",10,"pcy_PPP_2011"
"UK69",30,"ey_PPP_2011"
"UK69",30,"pcy_PPP_2011"
"UK69",50,"ey_PPP_2011"
"UK69",50,"pcy_PPP_2011"
"US19",10,"ey_PPP_2011"
"US19",10,"pcy_PPP_2011"
"US19",30,"ey_PPP_2011"
"US19",30,"pcy_PPP_2011"
"US19",50,"ey_PPP_2011"
"US19",50,"pcy_PPP_2011"
"US18",10,"ey_PPP_2011"
"US18",10,"pcy_PPP_2011"
"US18",30,"ey_PPP_2011"
"US18",30,"pcy_PPP_2011"
"US18",50,"ey_PPP_2011"
"US18",50,"pcy_PPP_2011"
"US17",10,"ey_PPP_2011"
"US17",10,"pcy_PPP_2011"
"US17",30,"ey_PPP_2011"
"US17",30,"pcy_PPP_2011"
"US17",50,"ey_PPP_2011"
"US17",50,"pcy_PPP_2011"
"US16",10,"ey_PPP_2011"
"US16",10,"pcy_PPP_2011"
"US16",30,"ey_PPP_2011"
"US16",30,"pcy_PPP_2011"
"US16",50,"ey_PPP_2011"
"US16",50,"pcy_PPP_2011"
"US15",10,"ey_PPP_2011"
"US15",10,"pcy_PPP_2011"
"US15",30,"ey_PPP_2011"
"US15",30,"pcy_PPP_2011"
"US15",50,"ey_PPP_2011"
"US15",50,"pcy_PPP_2011"
"US14",10,"ey_PPP_2011"
"US14",10,"pcy_PPP_2011"
"US14",30,"ey_PPP_2011"
"US14",30,"pcy_PPP_2011"
"US14",50,"ey_PPP_2011"
"US14",50,"pcy_PPP_2011"
"US13",10,"ey_PPP_2011"
"US13",10,"pcy_PPP_2011"
"US13",30,"ey_PPP_2011"
"US13",30,"pcy_PPP_2011"
"US13",50,"ey_PPP_2011"
"US13",50,"pcy_PPP_2011"
"US12",10,"ey_PPP_2011"
"US12",10,"pcy_PPP_2011"
"US12",30,"ey_PPP_2011"
"US12",30,"pcy_PPP_2011"
"US12",50,"ey_PPP_2011"
"US12",50,"pcy_PPP_2011"
"US11",10,"ey_PPP_2011"
"US11",10,"pcy_PPP_2011"
"US11",30,"ey_PPP_2011"
"US11",30,"pcy_PPP_2011"
"US11",50,"ey_PPP_2011"
"US11",50,"pcy_PPP_2011"
"US10",10,"ey_PPP_2011"
"US10",10,"pcy_PPP_2011"
"US10",30,"ey_PPP_2011"
"US10",30,"pcy_PPP_2011"
"US10",50,"ey_PPP_2011"
"US10",50,"pcy_PPP_2011"
"US09",10,"ey_PPP_2011"
"US09",10,"pcy_PPP_2011"
"US09",30,"ey_PPP_2011"
