country,year,p0p100_gini,p0p10_share,p0p50_share,p10p20_share,p20p30_share,p30p40_share,p40p50_share,p50p60_share,p50p90_share,p60p70_share,p70p80_share,p80p90_share,p90p100_share,p99_999p100_share,p99_99p100_share,p99_9p100_share,p99p100_share,p0p10_threshold,p10p20_threshold,p20p30_threshold,p30p40_threshold,p40p50_threshold,p50p60_threshold,p60p70_threshold,p70p80_threshold,p80p90_threshold,p90p100_threshold,p99_999p100_threshold,p99_99p100_threshold,p99_9p100_threshold,p99p100_threshold,p0p100_average,p0p10_average,p10p20_average,p20p30_average,p30p40_average,p40p50_average,p50p60_average,p60p70_average,p70p80_average,p80p90_average,p90p100_average,p99_999p100_average,p99_99p100_average,p99_9p100_average,p99p100_average,age,pop
US-TN,2013,,,,,,,,,,,,,.4506,,.0321,.0728,.1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TN,2014,,,,,,,,,,,,,.4646,,.0416,.0878,.1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TN,2015,,,,,,,,,,,,,.4641,,.0383,.0843,.1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TN,2016,,,,,,,,,,,,,.4791,,.0416,.0896,.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TN,2017,,,,,,,,,,,,,.474,,.0374,.0841,.1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TN,2018,,,,,,,,,,,,,.4882,,.0467,.0985,.2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1917,,,,,,,,,,,,,.3267,,.0177,.0489,.1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1918,,,,,,,,,,,,,.313,,.014,.0443,.1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1919,,,,,,,,,,,,,.3801,,.0157,.0504,.1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1920,,,,,,,,,,,,,.3697,,.0111,.0399,.1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1921,,,,,,,,,,,,,.3913,,.0107,.0368,.1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1922,,,,,,,,,,,,,.3786,,.0158,.0437,.1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1923,,,,,,,,,,,,,.365,,.0104,.0374,.1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1924,,,,,,,,,,,,,.3896,,.0123,.0428,.1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1925,,,,,,,,,,,,,.3522,,.0156,.0494,.1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1926,,,,,,,,,,,,,.3814,,.0215,.0597,.1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1927,,,,,,,,,,,,,.3903,,.022,.059,.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1928,,,,,,,,,,,,,.3858,,.0232,.0615,.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1929,,,,,,,,,,,,,.3833,,.0256,.0627,.1623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1930,,,,,,,,,,,,,.3934,,.0221,.0544,.1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1931,,,,,,,,,,,,,.4089,,.017,.0478,.1432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1932,,,,,,,,,,,,,.4377,,.015,.0439,.1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1933,,,,,,,,,,,,,.4502,,.0169,.0495,.1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1934,,,,,,,,,,,,,.4629,,.0163,.0545,.1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1935,,,,,,,,,,,,,.4573,,.0243,.0631,.1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1936,,,,,,,,,,,,,.4719,,.0199,.0674,.1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1937,,,,,,,,,,,,,.4835,,.0189,.0648,.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1938,,,,,,,,,,,,,.4826,,.0238,.0651,.1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1939,,,,,,,,,,,,,.4646,,.0147,.0541,.1606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1940,,,,,,,,,,,,,.5109,,.0158,.0571,.1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1941,,,,,,,,,,,,,.4599,,.0264,.0675,.1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1942,,,,,,,,,,,,,.3604,,.0228,.0569,.1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1943,,,,,,,,,,,,,.3131,,.0162,.0465,.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1944,,,,,,,,,,,,,.2842,,.0131,.0372,.1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1945,,,,,,,,,,,,,.3215,,.0126,.0396,.1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1946,,,,,,,,,,,,,.3671,,.0206,.0504,.1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1947,,,,,,,,,,,,,.3426,,.0157,.0433,.1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1948,,,,,,,,,,,,,.3891,,.0192,.0549,.1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1949,,,,,,,,,,,,,.3561,,.0147,.0435,.1291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1950,,,,,,,,,,,,,.3966,,.0165,.0547,.1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1951,,,,,,,,,,,,,.3837,,.0144,.0514,.1453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1952,,,,,,,,,,,,,.3616,,.0146,.0411,.1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1953,,,,,,,,,,,,,.3443,,.0131,.0368,.1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1954,,,,,,,,,,,,,.359,,.0155,.0414,.1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1955,,,,,,,,,,,,,.3476,,.0183,.044,.1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1956,,,,,,,,,,,,,.3417,,.0134,.0375,.1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1957,,,,,,,,,,,,,.3433,,.0126,.0346,.1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1958,,,,,,,,,,,,,.3452,,.0124,.0345,.1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1959,,,,,,,,,,,,,.3463,,.0116,.0342,.1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1960,,,,,,,,,,,,,.3456,,.0117,.0339,.1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1961,,,,,,,,,,,,,.3524,,.013,.0358,.1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1962,,,,,,,,,,,,,.3514,,.0139,.0358,.1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1963,,,,,,,,,,,,,.3545,,.0138,.0355,.1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1964,,,,,,,,,,,,,.3625,,.015,.0374,.1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1965,,,,,,,,,,,,,.3618,,.0161,.0392,.1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1966,,,,,,,,,,,,,.3625,,.015,.0372,.1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1967,,,,,,,,,,,,,.3586,,.0176,.0415,.1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1968,,,,,,,,,,,,,.3649,,.0199,.0458,.1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1969,,,,,,,,,,,,,.3511,,.0179,.0414,.1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1970,,,,,,,,,,,,,.3391,,.0138,.0337,.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1971,,,,,,,,,,,,,.3511,,.0186,.0401,.1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1972,,,,,,,,,,,,,.3582,,.0188,.0415,.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1973,,,,,,,,,,,,,.356,,.0143,.0374,.1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1974,,,,,,,,,,,,,.3503,,.0113,.0329,.1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1975,,,,,,,,,,,,,.3478,,.0126,.0345,.1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1976,,,,,,,,,,,,,.3479,,.0164,.0388,.1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1977,,,,,,,,,,,,,.3522,,.0146,.0377,.1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1978,,,,,,,,,,,,,.3441,,.0121,.0339,.1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1979,,,,,,,,,,,,,.3556,,.023,.0481,.1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1980,,,,,,,,,,,,,.3583,,.0197,.0472,.1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1981,,,,,,,,,,,,,.3597,,.0225,.0503,.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1982,,,,,,,,,,,,,.3502,,.0177,.0427,.1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1983,,,,,,,,,,,,,.3623,,.0224,.0501,.1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1984,,,,,,,,,,,,,.3942,,.0301,.0634,.1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1985,,,,,,,,,,,,,.3849,,.0266,.06,.1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1986,,,,,,,,,,,,,.3987,,.0328,.0725,.1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1987,,,,,,,,,,,,,.3801,,.0182,.0473,.1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1988,,,,,,,,,,,,,.4019,,.0281,.067,.1529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1989,,,,,,,,,,,,,.4013,,.0249,.0607,.1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1990,,,,,,,,,,,,,.4122,,.0259,.0627,.1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1991,,,,,,,,,,,,,.4095,,.0209,.0539,.1387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1992,,,,,,,,,,,,,.4157,,.0256,.0621,.1497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1993,,,,,,,,,,,,,.4108,,.0232,.0574,.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1994,,,,,,,,,,,,,.4115,,.0232,.0575,.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1995,,,,,,,,,,,,,.4224,,.0248,.0622,.1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1996,,,,,,,,,,,,,.4342,,.0303,.0717,.1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1997,,,,,,,,,,,,,.4467,,.0366,.0837,.1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1998,,,,,,,,,,,,,.4523,,.0433,.0948,.1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,1999,,,,,,,,,,,,,.4521,,.0405,.0923,.1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2000,,,,,,,,,,,,,.4622,,.0476,.1032,.2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2001,,,,,,,,,,,,,.433,,.035,.0796,.1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2002,,,,,,,,,,,,,.4188,,.029,.0684,.1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2003,,,,,,,,,,,,,.4335,,.0338,.076,.1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2004,,,,,,,,,,,,,.4519,,.0412,.0903,.1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2005,,,,,,,,,,,,,.4809,,.0547,.1142,.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2006,,,,,,,,,,,,,.4918,,.0597,.1227,.2343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2007,,,,,,,,,,,,,.4862,,.0586,.1194,.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2008,,,,,,,,,,,,,.5125,,.0696,.1319,.2438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2009,,,,,,,,,,,,,.463,,.0408,.0857,.1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2010,,,,,,,,,,,,,.4793,,.0498,.1003,.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2011,,,,,,,,,,,,,.4847,,.0495,.1027,.2101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2012,,,,,,,,,,,,,.5119,,.0647,.1284,.2445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2013,,,,,,,,,,,,,.4887,,.0488,.1015,.2107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2014,,,,,,,,,,,,,.4967,,.0562,.1138,.2262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2015,,,,,,,,,,,,,.4892,,.0476,.1016,.2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2016,,,,,,,,,,,,,.4702,,.0378,.0848,.1881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2017,,,,,,,,,,,,,.5123,,.0573,.1162,.2306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-TX,2018,,,,,,,,,,,,,.4881,,.0485,.1034,.2131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1917,,,,,,,,,,,,,.3642,,.0167,.0501,.1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1918,,,,,,,,,,,,,.3492,,.0071,.0297,.1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1919,,,,,,,,,,,,,.3324,,.0061,.0266,.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1920,,,,,,,,,,,,,.3456,,.0056,.0276,.0984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1921,,,,,,,,,,,,,.3894,,.0059,.0284,.1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1922,,,,,,,,,,,,,.3804,,.0087,.0345,.1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1923,,,,,,,,,,,,,.3754,,.007,.0302,.1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1924,,,,,,,,,,,,,.4034,,.0064,.032,.1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1925,,,,,,,,,,,,,.389,,.0106,.0413,.1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1926,,,,,,,,,,,,,.3515,,.01,.04,.1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1927,,,,,,,,,,,,,.3538,,.0162,.0492,.1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1928,,,,,,,,,,,,,.366,,.0156,.0529,.1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1929,,,,,,,,,,,,,.3596,,.0149,.0493,.1421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1930,,,,,,,,,,,,,.3564,,.0098,.037,.1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1931,,,,,,,,,,,,,.3985,,.0099,.035,.1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1932,,,,,,,,,,,,,.3991,,.0123,.0376,.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1933,,,,,,,,,,,,,.3892,,.012,.0366,.1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1934,,,,,,,,,,,,,.4291,,.0095,.0397,.1353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1935,,,,,,,,,,,,,.3856,,.009,.0374,.1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1936,,,,,,,,,,,,,.3805,,.0098,.0449,.1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1937,,,,,,,,,,,,,.4229,,.0119,.0464,.1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1938,,,,,,,,,,,,,.3943,,.0105,.0392,.1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1939,,,,,,,,,,,,,.3979,,.0087,.0382,.1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1940,,,,,,,,,,,,,.4244,,.0088,.0381,.1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1941,,,,,,,,,,,,,.3934,,.0127,.0425,.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1942,,,,,,,,,,,,,.2953,,.0077,.0312,.0988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1943,,,,,,,,,,,,,.2555,,.0059,.0252,.0818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1944,,,,,,,,,,,,,.2639,,.0063,.0244,.0816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1945,,,,,,,,,,,,,.2892,,.0069,.0259,.0882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1946,,,,,,,,,,,,,.326,,.0072,.0278,.1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1947,,,,,,,,,,,,,.3144,,.0063,.0256,.0947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1948,,,,,,,,,,,,,.3078,,.0058,.0238,.0907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1949,,,,,,,,,,,,,.2966,,.006,.0234,.0867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1950,,,,,,,,,,,,,.3024,,.0048,.0252,.0919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1951,,,,,,,,,,,,,.3141,,.0056,.0261,.0966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1952,,,,,,,,,,,,,.2976,,.0056,.0237,.0859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1953,,,,,,,,,,,,,.2856,,.0048,.0202,.0753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1954,,,,,,,,,,,,,.3025,,.0048,.0222,.0849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1955,,,,,,,,,,,,,.2937,,.0065,.0216,.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1956,,,,,,,,,,,,,.2955,,.009,.0261,.0843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1957,,,,,,,,,,,,,.3096,,.0056,.0212,.0813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1958,,,,,,,,,,,,,.2969,,.0065,.0225,.0751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1959,,,,,,,,,,,,,.3132,,.0059,.029,.0894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1960,,,,,,,,,,,,,.2942,,.0054,.0208,.0777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1961,,,,,,,,,,,,,.2957,,.0052,.0214,.0776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1962,,,,,,,,,,,,,.2828,,.0047,.0193,.0717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1963,,,,,,,,,,,,,.2909,,.0041,.0178,.0729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1964,,,,,,,,,,,,,.3042,,.005,.0187,.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1965,,,,,,,,,,,,,.3065,,.0093,.0239,.0848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1966,,,,,,,,,,,,,.2855,,.0049,.0198,.0732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1967,,,,,,,,,,,,,.2965,,.0061,.0222,.0784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1968,,,,,,,,,,,,,.3116,,.0073,.0248,.0817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1969,,,,,,,,,,,,,.3039,,.006,.022,.0773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1970,,,,,,,,,,,,,.2934,,.005,.0184,.0698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1971,,,,,,,,,,,,,.2976,,.0053,.0194,.0742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1972,,,,,,,,,,,,,.2908,,.0058,.0204,.0725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1973,,,,,,,,,,,,,.2981,,.0054,.0197,.0756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1974,,,,,,,,,,,,,.2985,,.0058,.0199,.0737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1975,,,,,,,,,,,,,.3017,,.0083,.0237,.0777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1976,,,,,,,,,,,,,.2959,,.0059,.0199,.0723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1977,,,,,,,,,,,,,.3064,,.0074,.0226,.0785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1978,,,,,,,,,,,,,.2995,,.0074,.0224,.0767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1979,,,,,,,,,,,,,.3006,,.0094,.0258,.0799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1980,,,,,,,,,,,,,.3026,,.0081,.0249,.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1981,,,,,,,,,,,,,.2991,,.0094,.0265,.0792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1982,,,,,,,,,,,,,.3078,,.014,.0337,.0872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1983,,,,,,,,,,,,,.3078,,.0111,.0295,.0845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1984,,,,,,,,,,,,,.3159,,.0129,.0339,.0915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1985,,,,,,,,,,,,,.3262,,.0131,.0359,.0967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1986,,,,,,,,,,,,,.3405,,.0194,.0484,.1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1987,,,,,,,,,,,,,.3224,,.0104,.0309,.0923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1988,,,,,,,,,,,,,.3363,,.0152,.0419,.1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1989,,,,,,,,,,,,,.3399,,.0133,.0378,.1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1990,,,,,,,,,,,,,.3557,,.0211,.0508,.1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1991,,,,,,,,,,,,,.3562,,.0184,.0463,.1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1992,,,,,,,,,,,,,.3645,,.0202,.0505,.1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1993,,,,,,,,,,,,,.3669,,.0195,.0491,.1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1994,,,,,,,,,,,,,.3798,,.022,.0539,.1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1995,,,,,,,,,,,,,.3914,,.0247,.0603,.1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1996,,,,,,,,,,,,,.3994,,.0289,.0676,.1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1997,,,,,,,,,,,,,.3992,,.0338,.0735,.1569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1998,,,,,,,,,,,,,.3949,,.0273,.0673,.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,1999,,,,,,,,,,,,,.4036,,.0317,.0743,.1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,2000,,,,,,,,,,,,,.4129,,.037,.082,.1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,2001,,,,,,,,,,,,,.3842,,.0225,.0566,.1363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,2002,,,,,,,,,,,,,.3854,,.0224,.0557,.1357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
US-UT,2003,,,,,,,,,,,,,.3988,,.0265,.0625,.1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,t
