country_year,gini,wgini,w2,w1,whalf,ede2,ede1,edehalf,a2,a1,ahalf,ge2,ge1,ge0,gem1,p75p50,p25p50,p10p50,p90p50,p75p25,p90p10,p95,p90,p75,p50,p25,p10,p5,max,min,sumw,sd,Var,mean
QT1980,.62418967,7721.0254,-.0048202164,8.9550619,233.50604,207.45956,7747.0039,13631.268,.9899022,.62292516,.33651671,1.8514386,.79331803,.97531164,49.015686,1.9905553,.65060568,.14745742,5.426661,3.0595419,36.801544,91500.805,50599.793,18560.527,9324.2959,6066.4399,1374.9366,187.73282,3127044,4.8925157,.98008996,39693.563,1575578880,20545.006
QT1981,.63028687,7647.7446,-.0041888477,8.9574242,233.21298,238.72914,7765.3291,13597.073,.98845917,.6246025,.34267983,1.8192168,.81546015,.97976983,42.824451,1.9880898,.65051264,.15040614,5.4277325,3.0561895,36.087177,90368.953,49879.895,18270.191,9189.8213,5978.0947,1382.2056,183.95859,3384522.8,5.7312326,.98008996,39615.934,1569422080,20685.617
QT1982,.64186859,7221.9497,-.24353969,8.7396765,226.83168,4.1061068,6245.874,12863.153,.99979639,.6902715,.36212528,3.7879136,.9305616,1.1720592,2455.0671,1.9867064,.66036969,.1674965,5.441391,3.008476,32.486595,83728.836,46746.867,17067.75,8590.9775,5673.2212,1438.9587,167.46382,5291404,.13978615,.98008996,55727.715,3105578240,20165.641
QT1983,.6305964,6951.8115,-.03163448,8.7926941,221.51939,31.611076,6585.9521,12267.711,.99832028,.65003735,.34812146,4.5393028,.8845008,1.0499288,297.16486,1.98763,.66017252,.1865546,5.4398937,3.0107734,29.159796,80462.172,44690.754,16329.12,8215.3721,5423.563,1532.6155,171.23805,9613220,.6989308,.98008996,56931.234,3241165312,18819.014
QT1984,.63034993,7221.5181,-.03162713,8.8279448,225.88019,31.618423,6822.2485,12755.465,.99838156,.65078741,.34708205,3.8033617,.87047797,1.0520744,308.43524,1.9886378,.6604597,.17097175,5.4337726,3.0109904,31.781698,83449.125,46461.145,17003.729,8550.4395,5647.2212,1461.8837,177.66821,8347037,.6989308,.98008996,54097.93,2926586112,19536.092
QT1985,.6122458,7111.791,-.00096472161,8.9805822,223.1187,1036.5685,7947.2544,12445.488,.94348347,.56669402,.32143804,2.3188171,.78089958,.83631116,8.3469677,2.0319741,.65678656,.1896776,5.3254094,3.0938118,28.076113,80558.766,44654.688,17038.535,8385.2129,5507.2949,1590.4869,476.25143,3580297.5,28.236805,.98008996,39656.543,1572641408,18340.977
QT1986,.61025161,6919.2285,-.00099185854,8.9526844,219.85039,1008.2083,7728.6128,12083.548,.94320935,.56466037,.31935424,3.6392612,.78100753,.83162874,8.3042641,2.0341191,.65682119,.19148494,5.3131928,3.0969143,27.747313,77618.641,42948.738,16442.627,8083.4141,5309.3579,1547.8522,457.52011,10139655,27.537874,.98008996,48088.266,2312481024,17753.064
QT1987,.61328566,7004.4009,-.0010782754,8.9608173,221.8837,927.40686,7791.7231,12308.094,.9487977,.56981748,.3204678,1.7282031,.75974005,.84354568,9.2651844,2.0327146,.65702528,.19131935,5.3200269,3.0938148,27.807051,78972.609,43554.293,16641.543,8186.856,5378.9717,1566.304,467.44492,3482831,25.161509,.98008996,33809.387,1143074560,18112.598
QT1988,.60732871,7209.7104,-.00074385304,9.0020914,224.38434,1344.3516,8120.0508,12587.083,.92678094,.55774772,.31445429,1.9587668,.747006,.81587481,6.3288221,2.0349844,.6566624,.19052067,6.6847734,3.0989811,35.086864,80094.672,56011.195,17050.977,8378.9219,5502.123,1596.3579,466.32663,3914430.8,38.860554,.98008996,36487.086,1331307520,18360.676
QT1989,.59261769,7622.0137,-.00025546996,9.1485119,230.16644,3914.3545,9400.4443,13244.148,.79078513,.4975639,.2921252,1.7053778,.6971764,.68828684,1.8898872,2.0437996,.64987981,.2724438,6.4225836,3.1448884,23.573975,71770.266,55282.211,17591.949,8607.4727,5593.8228,2345.0527,1189.5802,4755911.5,156.97986,.95008999,34696.055,1203816320,18709.732
QT1990,.59679043,7280.5776,-.0023231548,9.0489445,224.96204,430.44916,8509.5518,12651.979,.97616106,.52872795,.29931393,2.0113018,.7138716,.75231969,20.474091,2.0425591,.65033078,.2578176,6.4275856,3.1408005,24.930748,69649.289,53644.195,17047.063,8345.9326,5427.6172,2151.7283,913.36279,5997510,5.0323019,.96008998,36363.129,1322277120,18056.559
QT1991,.61737579,6743.1235,-.012698982,8.9540777,218.87785,78.746468,7739.3882,11976.879,.99553168,.5608449,.32039747,2.478586,.77899981,.82290256,111.39935,2.0957022,.64226109,.25479987,7.0352054,3.2630067,27.610708,70293.289,53270.129,15868.524,7571.9365,4863.1606,1929.3286,846.96436,6882559,.83871698,.96008998,39398.371,1552231808,17623.357
QT1992,.61490703,6491.1846,-.010933749,8.9192047,214.40071,91.459938,7474.1426,11491.916,.99457407,.55659252,.31823602,2.6984897,.77728271,.81326616,91.650459,2.0882826,.64608401,.25695455,6.823205,3.2322154,26.554131,65733.742,49784.004,15236.691,7296.2783,4714.0088,1874.812,831.16852,7355345.5,.97850311,.96008998,39319.355,1546011904,16856.15
QT1993,.592951,7483.5908,-.00025831768,9.1320095,227.77596,3871.2024,9246.5801,12970.473,.78943676,.49705815,.29450747,2.7149749,.72279769,.68728071,1.8745838,2.0175955,.6572724,.27841359,6.1206794,3.069649,21.984125,66617.469,51882.75,17102.418,8476.6328,5571.457,2360.0098,1170.1499,8575665,155.582,.95008999,43017.828,1850533632,18384.988
QT1994,.59731895,7489.2422,-.00026359363,9.1295395,228.33397,3793.7185,9223.7734,13034.101,.79601961,.50405675,.29918334,2.4145305,.73446739,.70129377,1.9512159,2.0545785,.65490878,.26750886,6.2829661,3.137198,23.486944,69161.438,53183.742,17391.494,8464.751,5543.6396,2264.396,1150.4401,6986587,152.92606,.95008999,41038.855,1684187648,18598.445
QT1995,.61023927,7144.481,-.015169139,9.0063934,224.0304,65.923317,8155.0542,12547.404,.99640363,.55510837,.31548768,2.6647208,.77728611,.80992454,138.52841,2.0960643,.65161425,.25800252,6.5197811,3.2167258,25.270224,68958.75,53099.449,17071.105,8144.3608,5306.9814,2101.2656,824.87811,7080844,.6989308,.96008998,42489.941,1805395072,18330.43
QT1996,.61520958,7290.5684,-.0002716723,9.1051598,227.32312,3680.9053,9001.6162,12918.949,.80572474,.52490181,.31814805,3.1834729,.80266339,.74423379,2.0736678,2.1359947,.64860094,.27664435,6.668951,3.2932341,24.106586,70955.734,53872.469,17254.785,8078.1025,5239.4648,2234.7612,1095.9235,8834359,146.77547,.95008999,48005.383,2304516608,18946.854
QT1997,.62505895,7125.2749,-.00028118971,9.082139,225.92862,3556.3179,8796.7656,12760.935,.81286198,.53710294,.32850328,3.4517827,.83744687,.77025056,2.1718252,2.1692472,.62620741,.28570667,6.8131924,3.4641035,23.846809,71650.75,53638.605,17077.955,7872.7563,4929.9785,2249.2991,1043.2241,9044357,138.52809,.95008999,50137.484,2513767424,19003.719
QT1998,.63908058,6660.4199,-.0034007898,8.9522171,219.6499,294.04935,7725.002,12061.52,.98406583,.58139229,.34640205,4.0154572,.88694185,.870821,30.879148,2.1995008,.61494768,.24125601,7.0602117,3.5767286,29.264397,70556.648,52991.676,16508.746,7505.6782,4615.5991,1810.7899,769.24323,9895875,3.3548679,.96008998,52510.539,2757356800,18454.035
QT1999,.64863789,6368.1279,-.015221136,8.8878345,215.86919,65.69812,7243.3179,11649.876,.99637508,.60034919,.35721686,4.6047974,.92389268,.91716403,137.43481,2.2344894,.59136295,.23302394,7.209497,3.7785416,30.938868,69462.539,51573.543,15984.548,7153.5566,4230.3486,1666.95,748.6947,10739408,.6989308,.96008998,55226.781,3049997312,18124.115
QT2000,.65867507,6270.3291,-.0034366664,8.8855085,215.46457,290.97964,7226.4883,11606.245,.98416054,.60662663,.36821482,4.8326573,.95961004,.93299598,31.066736,2.2728138,.56674725,.23239687,7.3728456,4.0102777,31.725235,71071.898,52019.602,16035.988,7055.5664,3998.7229,1639.6917,802.65216,10824712,3.3548679,.96008998,57345.977,3288561152,18370.557
QT2001,.66423959,6276.6807,-.012743611,8.8759832,216.08315,78.470695,7157.98,11672.98,.99580234,.61709595,.37557361,5.2939382,.99371213,.95997083,118.61406,2.2256136,.58519566,.23693706,7.5414963,3.8031955,31.829113,73043.719,52879.566,15605.587,7011.8135,4103.2827,1661.3585,827.53406,11167142,.83871698,.96008998,61076.984,3730398208,18693.926
QT2002,.66457582,6468.0259,-.012729505,8.9073153,219.50546,78.557648,7385.8062,12045.662,.99592608,.61698085,.37532622,4.079524,.98298335,.95967025,122.23232,2.1782615,.60417837,.23814146,7.7324815,3.6053283,32.470119,77489.898,55669.277,15682.189,7199.4067,4349.7261,1714.4773,792.86713,7487063,.83871698,.96008998,55305.684,3058718720,19283.125
QT2003,.66953868,6517.0854,-.0019967926,8.938447,220.97632,500.80313,7619.3555,12207.634,.9746058,.61364597,.38098854,4.1207547,1.0027274,.95100117,19.189548,2.1281202,.62398595,.2474259,8.024785,3.4105256,32.433086,81398.875,57523.543,15254.863,7168.2344,4472.8774,1773.6068,812.85651,7640262,6.1505909,.96008998,56847.164,3231600128,19721.176
QT2004,.66361302,6942.1138,-.00028579117,9.0605087,227.48555,3499.0583,8608.5283,12937.419,.8304497,.58286524,.37310457,4.2040958,.99451345,.8743459,2.448977,2.0462649,.64634353,.29575515,7.9704037,3.1659093,26.949333,84640.102,59554.773,15289.67,7471.9897,4829.4722,2209.8794,1047.6973,8289964.5,137.27,.95008999,60088.461,3610623232,20637.283
QT2005,.67279214,7040.4854,-.00027940728,9.0755453,230.15935,3579.0049,8738.9521,13243.332,.83366507,.59385556,.38451365,4.6476274,1.0368911,.90104634,2.5059834,2.0091634,.66792476,.30537406,8.4683228,3.0080683,27.730984,90132.438,63042.02,14957.119,7444.4517,4972.3335,2273.3423,1074.9556,9873087,141.18402,.95008999,65871.375,4339037696,21516.857
QT2006,.68461376,7047.7178,-.00029092937,9.0715046,231.94853,3437.2603,8703.708,13450.03,.84618217,.61050802,.39810953,5.3471155,1.0848784,.94291204,2.7505987,2.1206672,.64216882,.29328865,8.7931747,3.3023517,29.981298,93047.539,64540.949,15565.469,7339.8916,4713.4497,2152.7068,1014.0088,11563473,132.37749,.95008999,73378.328,5384378880,22346.309
QT2007,.70356166,6751.4805,-.00032627562,9.0166731,229.80708,3064.8933,8239.3223,13202.824,.86542922,.63823473,.4203015,6.3918695,1.1561708,1.0167598,3.2155173,2.2452846,.59269929,.29188919,9.4185019,3.7882357,32.267387,97454.578,65822.227,15691.416,6988.6089,4142.1436,2039.8994,1058.321,13752993,113.22679,.95008999,81767.523,6685927424,22775.328
QT2008,.6919046,7015.2773,-.00030547541,9.0626192,232.67986,3273.5859,8626.7178,13534.979,.85623139,.62113369,.40557379,5.2983108,1.1062758,.97057194,2.9778104,2.2540703,.59527874,.2832745,7.6772933,3.7865796,27.101955,97589.328,56554.406,16604.498,7366.4512,4385.0918,2086.7278,1023.0949,11257682,122.31289,.95008999,74427.016,5539380224,22769.822
QT2009,.68607211,7025.9517,-.00030320499,9.0642872,232.21101,3298.0986,8641.1143,13480.489,.85263699,.61390471,.39767566,4.625711,1.0687882,.95167112,2.8929825,2.2724531,.60727507,.28272071,7.9292531,3.742049,28.04624,96533.945,58077.934,16644.617,7324.5151,4447.9956,2070.7922,1006.6002,9326561,123.85054,.95008999,68354.438,4672329728,22380.781
QT2010,.70646018,6675.7886,-.0027332273,8.9412985,229.09097,365.86786,7641.1152,13120.669,.98391247,.66401398,.42307356,4.6500459,1.1245087,1.0906857,30.580019,2.344301,.56593484,.24446163,9.0159855,4.1423516,36.880981,104665.3,63546.09,16523.004,7048.1582,3988.7981,1723.0042,785.73798,9794533,4.3333712,.96008998,69638.883,4849573888,22742.359
QT2011,.71496898,6595.2915,-.015250332,8.9013081,229.01955,65.572342,7341.5698,13112.488,.99716616,.68271685,.43331304,4.9116898,1.1516026,1.1479605,175.93762,2.432482,.54479438,.23339589,9.1725893,4.4649544,39.30056,111136.15,62858.621,16669.5,6852.8765,3733.4087,1599.4332,727.1676,10685178,.6989308,.96008998,72819.047,5302613504,23138.855
QT2012,.73607701,6090.1606,-.00045965074,8.8599873,223.5845,2175.5649,7044.3945,12497.508,.90571982,.69472438,.45840839,5.3844662,1.2239919,1.1865401,4.80334,2.7130618,.47891551,.23968869,10.398388,5.6650109,43.382889,116828.66,62941.652,16422.219,6053.0205,2898.8855,1450.8406,677.40375,11498543,75.204956,.95008999,76037.016,5781627392,23075.52
QT2013,.73484218,6045.0264,-.00046646222,8.8529625,222.53438,2143.7964,6995.0786,12380.388,.90596497,.69316924,.45694914,5.3842316,1.2205811,1.181459,4.8171659,2.7273662,.4883351,.23549783,10.322289,5.5850306,43.831776,114393.16,61662.891,16292.636,5973.7617,2917.1973,1406.8079,659.65088,11360966,73.807091,.95008999,75120.391,5643073024,22797.842
QT2014,.73525494,5953.2144,-.00047776804,8.8351374,220.89107,2093.0659,6871.4985,12198.217,.90691936,.69441795,.45753381,5.3800931,1.2212824,1.185537,4.8716879,2.7495191,.48433602,.23090991,10.324988,5.6768832,44.714359,113104.48,60766.859,16182.065,5885.4165,2850.5193,1359.0011,639.24213,11190311,72.269447,.95008999,74066.328,5485820416,22486.594
QT2015,.73500407,5934.6865,-.00047812736,8.8322382,220.52449,2091.4929,6851.605,12157.763,.90661055,.69406176,.45713094,5.3180656,1.2191254,1.1843721,4.8539238,2.7524967,.48435229,.23124777,10.245597,5.6828403,44.30571,112613.55,60087.641,16142.646,5864.7285,2840.5945,1356.2053,636.44641,10989674,72.269447,.95008999,73339.453,5378675200,22395.387
QT2016,.73770124,5690.6069,-.0019693864,8.7401276,215.9897,507.7724,6248.6934,11662.888,.9765951,.71197718,.46241912,5.3771825,1.2292595,1.2447156,20.863047,2.7508578,.48431453,.20664898,10.320256,5.6798997,49.940998,110161,59276.18,15800.029,5743.6733,2781.7446,1186.9243,487.9935,10760418,6.9893079,.96008998,71437.68,5103341568,21695.131
QT2017,.7377001,5647.9922,-.0020710886,8.7318363,215.17001,482.83783,6197.0952,11574.533,.97757638,.71219909,.46246406,5.3982353,1.2298423,1.2454863,21.797937,2.753902,.48453912,.2065132,10.314789,5.6835494,49.947357,109350.1,58753.102,15686.244,5696.0063,2759.938,1176.3005,484.63861,10714630,6.5699496,.96008998,71041.078,5046834176,21532.576
QT2018,.73499644,5745.4541,-.00049254089,8.800024,216.97882,2030.2883,6634.4019,11769.952,.9063549,.69399458,.45712224,5.3315473,1.2193288,1.1841525,4.8393073,2.7557991,.48458508,.23127308,10.29249,5.6869249,44.50362,108858.61,58427.539,15643.889,5676.7158,2750.8518,1312.8716,615.61823,10681285,70.452225,.95008999,71088.852,5053624832,21680.666
QT2019,.73783225,5498.5112,-.0040442972,8.6970577,212.31165,247.26175,5985.2778,11269.059,.98821062,.71462333,.46269384,5.4069762,1.2302868,1.2539454,41.911037,2.7548573,.48471639,.2070156,10.237608,5.6834416,49.453316,106984.92,56789.387,15281.563,5547.1343,2688.7869,1148.3433,468.84277,10477751,2.9355094,.96008998,69251.742,4795803648,20973.254
QT2020,.75307828,4763.7524,-.002476505,8.5502863,199.53151,403.79486,5168.2319,9953.2061,.97906989,.73211271,.48409095,5.7789145,1.3190827,1.3171889,23.389061,2.8429861,.45698786,.18832424,8.8103199,6.2211418,46.782715,89790.664,42677.273,13771.453,4844.0098,2213.6536,912.24451,376.16455,8745738,5.5914464,.96008998,65856.805,4337118208,19292.561
QT2021,.75048292,4984.8354,-.00060249603,8.6468773,204.05736,1659.762,5692.3447,10409.852,.91692024,.7150684,.47893256,5.7354598,1.3091682,1.2555062,5.5183134,2.8499,.45734578,.2104388,8.7974806,6.23139,41.805412,91757.313,43635.789,14135.596,4960.0322,2268.4497,1043.7832,495.68173,9010658,57.312325,.95008999,67941.781,4616085504,19977.934
QU1980,.53851449,1754.7189,-.00078456494,7.6999197,105.3513,1274.5917,2208.1702,2774.7239,.6647864,.41925821,.2702564,8.4484291,.82992071,.54344904,.99158633,1.7111913,.64608043,.365459,2.9478469,2.6485732,8.0661488,10040.14,6392.001,3710.4836,2168.3628,1400.9368,792.44769,411.39063,2744614.3,73.108154,.95008999,15694.218,246308480,3802.3271
QU1981,.52068663,1828.6332,-.0007529392,7.7370491,106.82841,1328.1284,2291.6995,2853.0774,.65187675,.39930969,.25216377,6.7203383,.75220555,.50967574,.93627292,1.6705238,.64331877,.36591372,2.9225087,2.5967278,7.9868798,10022.247,6637.3257,3793.9358,2271.1055,1461.0448,831.02863,425.22946,2423985.3,76.183449,.95008999,14044.453,197246672,3815.1099
QU1982,.52870661,1901.6503,-.00072602287,7.7767448,109.15849,1377.3671,2384.5007,2978.8936,.65864176,.40903994,.26172924,8.0411949,.80034864,.52600682,.96473694,1.678885,.64804268,.36370108,2.9306643,2.5907011,8.0578928,10255.97,6906.9731,3956.7866,2356.7944,1527.3035,857.16864,441.0253,2831075.5,78.839386,.95008999,16248.072,263999872,4034.9607
QU1983,.56437588,1802.2793,-.00078087387,7.7309127,108.09373,1280.6166,2277.6802,2921.0637,.69046563,.44946802,.29395753,9.1672087,.90874726,.59687024,1.1153294,1.7143309,.64577794,.35206988,3.1583111,2.6546755,8.9706936,11042.267,6974.6299,3785.8284,2208.3416,1426.0983,777.49054,408.45514,3072514.8,72.409225,.95008999,17788.158,316418560,4137.2349
QU1984,.54370254,1905.5389,-.00073332258,7.7825651,110.16941,1363.6564,2398.4187,3034.325,.6734609,.42567831,.27340516,7.667109,.82800972,.55456561,1.0312103,1.7215394,.64379478,.36056086,3.0729117,2.6740501,8.5225878,11471.69,7199.2661,4033.2498,2342.8159,1508.2925,844.72772,435.0145,2811247,77.581314,.95008999,16420.555,269634624,4176.0894
QU1985,.54878342,1887.7911,-.00074242963,7.7743473,109.95354,1346.929,2378.7903,3022.4448,.6780594,.43142566,.27758047,7.5089636,.83791012,.56462324,1.0530814,1.7246134,.63536507,.35257596,3.0671601,2.7143662,8.6992893,10986.912,7181.9326,4038.282,2341.5579,1487.744,825.57697,429.70261,2745387,76.602806,.95008999,16280.253,265046624,4183.7808
QU1986,.53821385,1919.1173,-.00082950399,7.7825208,110.42642,1205.5397,2398.313,3048.4988,.7099179,.42290774,.26645729,6.1942344,.78404957,.54975313,1.2236501,1.7353477,.63923341,.35353595,3.0992887,2.7147324,8.7665443,10799.318,7369.8052,4126.4873,2377.9021,1520.0345,840.67389,438.9285,2400918.8,46.688572,.95008999,14687.797,215731376,4155.8574
QU1987,.53090674,1960.4384,-.00082854676,7.8003759,111.32036,1206.9325,2441.5198,3098.0557,.71120542,.41579363,.25869787,5.4662056,.74875146,.53750098,1.2313346,1.705386,.64441746,.35789412,3.0978963,2.6463995,8.6559019,10884.728,7493.3765,4125.0894,2418.8596,1558.7554,865.69562,455.84262,2208208,47.52729,.95008999,13875.198,192521120,4179.208
QU1988,.53193355,1946.276,-.00081294309,7.7948632,111.05726,1230.0984,2428.0972,3083.4285,.70416951,.41605878,.25845593,5.4470677,.7429691,.53795493,1.1901571,1.7254392,.63800275,.35592926,3.0317268,2.7044384,8.5177784,10799.738,7333.3213,4173.5952,2418.8596,1543.2391,860.94287,452.06839,2345736.8,52.419807,.95008999,13780.994,189915792,4158.1191
QU1989,.53104508,2015.1356,-.0021891033,7.7890882,112.83186,456.80807,2414.1152,3182.7568,.89369333,.43819603,.25932059,4.9479566,.7261517,.57660234,4.203373,1.6955242,.6391539,.32453796,2.9632013,2.6527636,9.1305227,11232.655,7597.9365,4347.4888,2564.0974,1638.8528,832.14691,386.08936,2267908.3,7.2688799,.96008998,13572.935,184224560,4297.0776
QU1990,.52123392,2129.1428,-.0037041258,7.8323717,115.3683,269.96924,2520.9009,3327.4612,.9392938,.43314189,.2517761,4.895165,.70315343,.56764627,7.7363949,1.6999077,.63402379,.32460007,2.8723853,2.6811419,8.8489971,11215.882,7831.2393,4634.6099,2726.3889,1728.5955,884.98608,410.97128,2415908.3,3.4946537,.96008998,13971.812,195211520,4447.1465
QU1991,.52421552,2218.8196,-.0007199042,7.9245248,118.19233,1389.0737,2764.2505,3492.3567,.70213908,.40725809,.25112927,5.2137165,.71643049,.52299619,1.1786357,1.6988736,.63589072,.36082631,2.9944441,2.6716442,8.298852,12107.577,8287.501,4701.8467,2767.626,1759.9076,998.63226,520.14429,2638209.3,56.473602,.95008999,15121.249,228652176,4663.4976
QU1992,.53663272,2120.2046,-.0035934804,7.8336515,116.04675,278.28174,2524.1299,3366.7122,.93918198,.44835553,.26421055,5.3234553,.74381989,.59485149,7.7212472,1.7075965,.63696766,.32541594,3.1177149,2.6808214,9.5807076,12314.321,8330.1357,4562.48,2671.8726,1701.8964,869.46985,410.13257,2519543.5,3.6344399,.96008998,14991.217,224736576,4575.646
QU1993,.53868741,2162.4309,-.00073824049,7.9024973,117.4266,1354.5721,2704.0266,3447.2515,.7110284,.42314851,.26459596,6.0370865,.76533401,.55017042,1.2302736,1.7012906,.63634461,.3651706,3.0940487,2.6735363,8.4728861,12218.847,8277.7168,4551.5767,2675.3672,1702.4554,976.96539,503.78928,2960765.8,55.21553,.95008999,16355.464,267501216,4687.561
QU1994,.54389912,2162.4509,-.00072221673,7.9075947,117.84812,1384.626,2717.845,3472.0447,.70795679,.42675629,.26768163,5.8994293,.77111912,.55644429,1.2120755,1.7068504,.63913202,.36548036,3.1161487,2.6705756,8.5261726,13462.664,8310.7061,4552.1357,2666.98,1704.5522,974.72882,506.86456,2940308.8,55.495102,.95008999,16352.818,267414656,4741.1685
QU1995,.54061496,2240.9739,-.0006981123,7.9410639,119.62437,1432.4342,2810.3489,3577.4978,.70636028,.42389679,.26663619,10.427607,.78929037,.55146843,1.202767,1.691209,.63357055,.36602846,3.047514,2.6693299,8.3258934,13683.106,8499.5566,4716.8042,2789.0132,1767.0367,1020.8582,491.20853,5438024,57.452106,.95008999,22369.406,500390336,4878.2036
QU1996,.53644431,2326.7871,-.00069254846,7.9730816,121.59723,1443.9423,2901.7859,3696.4717,.71232963,.42188981,.26356798,10.049607,.77572763,.54799074,1.2381005,1.7129414,.63901824,.37238067,3.019645,2.680583,8.1090269,13778.302,8702.1074,4936.4082,2881.8313,1841.5427,1073.1383,516.37006,5476580.5,59.548901,.95008999,22595.996,510579040,5019.4336
QU1997,.54337358,2343.3994,-.015572874,7.9134226,122.17091,64.214226,2733.7307,3731.4324,.98748744,.46731505,.27290645,9.4775667,.7874952,.62982512,39.459869,1.691522,.64977068,.34204927,3.0576386,2.60326,8.9391766,14470.802,9039.4111,5000.7095,2956.3372,1920.9413,1011.213,384.97104,5392359,.69893074,.96008998,22434.756,503318304,5131.9839
QU1998,.5419004,2392.7283,-.00067828456,8.0008316,123.58918,1474.3074,2983.4368,3818.5713,.7177366,.42880639,.26891577,8.9715881,.78807199,.56002706,1.2713951,1.690466,.6517272,.35293841,3.0197935,2.5938246,8.5561495,14524.34,8957.0771,5014.1289,2966.1223,1933.1027,1046.8585,539.29498,5172838.5,60.667187,.95008999,22216.23,493560896,5223.1616
QU1999,.54360539,2445.3611,-.00066733151,8.0216646,125.0428,1498.5055,3046.2444,3908.9253,.72032362,.43145841,.27045035,8.8298397,.78963834,.56468081,1.2877804,1.6880882,.6468671,.3502869,3.0195549,2.6096368,8.6202335,14837.601,9195.2725,5140.6357,3045.2412,1969.8665,1066.7081,507.00436,5294569,61.785477,.95008999,22608.99,511166400,5357.9976
QU2000,.5480299,2501.7832,-.037888654,7.9679012,126.48682,26.393124,2886.7922,3999.7292,.99523187,.47847453,.27741221,8.8554783,.79610747,.65099716,104.36225,1.6961038,.64430028,.31165358,3.0322566,2.6324739,9.7295742,15717.834,9671.3838,5409.7241,3189.5005,2054.9961,994.01929,410.83148,5567801,.27957231,.96008998,23390.184,547100736,5535.2852
QU2001,.54774648,2543.0491,-.00064355962,8.0614977,127.7715,1553.8575,3170.033,4081.3892,.72366339,.43624425,.27416947,9.0468369,.80095077,.57313418,1.3093874,1.6971818,.64147955,.34597093,2.9804931,2.6457303,8.6148653,15379.971,9461.7051,5387.7773,3174.5435,2036.4047,1098.2998,526.854,5695315,63.882271,.95008999,24017.258,576828672,5623.061
QU2002,.55542272,2564.241,-.00064102671,8.0714264,128.75887,1559.9974,3201.6641,4144.7114,.72953421,.44490901,.28140742,9.4246397,.82630956,.58862323,1.3486627,1.7014821,.63974392,.3480663,3.0349908,2.6596298,8.7195768,15910.04,9675.4385,5424.2617,3187.9629,2039.4799,1109.6224,534.12286,5955573,64.022057,.95008999,25144.684,632255168,5767.8184
QU2003,.56730139,2553.9666,-.00064627465,8.0698652,129.20163,1547.3297,3196.6719,4173.2656,.73784798,.45841286,.29295617,10.115697,.86842066,.61325127,1.4072905,1.7107441,.64683104,.34987539,3.2256098,2.6448083,9.2193108,16668.381,10130.722,5372.96,3140.7151,2031.5121,1098.8589,528.95081,6299935.5,63.46291,.95008999,26658.141,710656448,5902.4146
QU2004,.57336408,2632.5022,-.00062905846,8.1011848,131.5434,1589.6774,3298.3733,4325.9165,.74236929,.46544984,.29892129,10.532491,.89049208,.62632966,1.4407624,1.7229359,.64612257,.34855759,3.2400849,2.6665773,9.2956944,17415.258,10471.939,5568.521,3231.9956,2088.2654,1126.5366,536.21967,6706565,65.140343,.95008999,28436.695,808645568,6170.3721
QU2005,.58473027,2643.4529,-.025445221,8.0336962,132.22218,39.30011,3083.115,4370.6768,.99382621,.51566213,.31339434,11.268748,.92979896,.72497255,80.487419,1.7337258,.64647835,.31231207,3.2132058,2.6818004,10.288445,17783.174,10605.155,5722.146,3300.4907,2133.6958,1030.7831,424.81012,7181286,.41935843,.96008998,30343.578,920732736,6365.6289
QU2006,.59053564,2730.2822,-.019223569,8.0694065,134.78023,52.019474,3195.2056,4541.4272,.99219859,.52081043,.31891564,11.141741,.94595021,.73565906,63.590771,1.7343038,.64921057,.31199509,3.1942587,2.6714041,10.238171,18959.895,10888.223,5911.6958,3408.6853,2212.9546,1063.493,439.0683,7437913.5,.55914462,.96008998,31604.988,998875200,6667.9365
QU2007,.59149295,2900.0984,-.0005745145,8.2017422,139.3567,1740.6001,3647.2988,4855.0728,.75481957,.48624247,.31611577,10.958516,.9451921,.66600388,1.5393143,1.7317054,.64835554,.3491115,3.2709067,2.6709194,9.3692322,20672.693,11552.766,6116.3428,3531.9766,2289.9766,1233.0536,593.95135,7864354,71.430725,.95008999,33372.691,1113736704,7099.2612
QU2008,.59597552,3015.8328,-.00055780157,8.2414227,142.43384,1792.7523,3794.9365,5071.8491,.75982893,.49160072,.32053557,11.277764,.95896667,.67648816,1.5818493,1.7361212,.64832693,.34965089,3.28929,2.6778483,9.4073553,23127.479,12050.824,6360.5493,3663.6553,2375.2463,1281.0002,612.82245,8436868,71.570511,.95008999,35596.992,1267145984,7464.4805
QU2009,.60639948,2922.4377,-.01296823,8.1483984,140.73711,77.111526,3457.8379,4951.7334,.98961443,.53429055,.33308938,11.935612,.98937851,.76419336,47.643795,1.7021292,.64160621,.33247185,3.3176208,2.6529188,9.978652,24455.447,12022.447,6168.2036,3623.8162,2325.063,1204.8168,516.9292,8731596,.83871686,.96008998,36425,1326780800,7424.8828
QU2010,.61199456,3061.2114,-.00053523312,8.2625999,144.6881,1868.3447,3876.1584,5233.6611,.7631892,.50870085,.33663872,12.584421,1.0180901,.71070206,1.6113901,1.7115979,.64109039,.36837342,3.3921273,2.6698229,9.2083931,27219.02,12576.001,6345.5923,3707.4082,2376.7839,1365.7107,659.93042,9383894,78.140457,.95008999,39744.254,1579605632,7889.6094
