Entity,Year,Mean income or expenditure per day,Median income or expenditure per day,$1 - total number of people below poverty line,$10 - total number of people below poverty line,$20 - total number of people below poverty line,$30 - total number of people below poverty line,$40 - total number of people below poverty line,$1 a day - share of population below poverty line,$10 a day - share of population below poverty line,$20 a day - share of population below poverty line,$30 a day - share of population below poverty line,$40 a day - share of population below poverty line,$1 a day - poverty gap index,$10 a day - poverty gap index,$20 a day - poverty gap index,$30 a day - poverty gap index,$40 a day - poverty gap index,$1 a day - total shortfall,$10 a day - total shortfall,$20 a day - total shortfall,$30 a day - total shortfall,$40 a day - total shortfall,$1 - total number of people above poverty line,$10 - total number of people above poverty line,$20 - total number of people above poverty line,$30 - total number of people above poverty line,$40 - total number of people above poverty line,$1 - share of population above poverty line,$10 - share of population above poverty line,$20 - share of population above poverty line,$30 - share of population above poverty line,$40 - share of population above poverty line,$5.50-$10 - total number of people between poverty lines,$10-$20 - total number of people between poverty lines,$20-$30 - total number of people between poverty lines,$30-$40 - total number of people between poverty lines,$10-$30 - total number of people between poverty lines,$5.50-$10 - share of population between poverty lines,$10-$20 - share of population between poverty lines,$20-$30 - share of population between poverty lines,$30-$40 - share of population between poverty lines,$10-$30 - share of population between poverty lines,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,Share of the richest decile in total income or expenditure,Share of the poorest quintile in total income or expenditure,Share of the 2nd quintile in total income or expenditure,Share of the 3rd quintile in total income or expenditure,Share of the 4th quintile in total income or expenditure,Share of the richest quintile in total income or expenditure,P10,P90,Gini coefficient
United States,2012,69.66227676928497,53.51340602397908,2352240.0,9415828.0,32169215.0,70616357.0,109852795.0,0.7494130744828,2.99983998840505,10.24896620274332,22.49805115659545,34.99860235184523,0.69819300798802,1.62044852537813,3.85694189514391,7.96348992207104,13.16677206396338,2191471.8897202704,50862259.45370351,242121580.90352395,749868479.4300661,1653102252.609496,311525422.0,304461834.0,281708447.0,243261305.0,204024867.0,99.25058700099531,97.00015989032057,89.75103395538865,77.5019488325359,65.00139758273082,3139370.0,22753387.0,38447142.0,39236438.0,61200529.0,1.0001890481776303,7.249125934931936,12.249085122852737,12.500551249805092,19.4982111681904,36877990.0,57274122.0,79253286.0,11.749160449379351,18.24727561397891,25.24973759417641,30.23564262401984,5.2230484993266,10.33527861576141,15.416753872188089,22.64300260140806,46.3819164113162,18.24,121.5,0.4093686137107664
United States,2013,69.2317603072497,53.18275234662904,2368611.0,9477382.0,31599145.0,71108777.0,111395266.0,0.74941816754652,2.99860281157749,9.9978327021472,22.49850940858223,35.24498031994034,0.69918125913852,1.5954278772154902,3.7064833572690303,7.81828088026865,13.084020815590769,2209831.917067139,50425085.03150503,234294186.69096637,741313632.1946467,1654133970.209006,313691336.0,306582565.0,284460802.0,244951170.0,204664681.0,99.25058172587747,97.00139733301924,90.00216721544916,77.50149056375055,64.75501971782587,3158370.0,22121763.0,39509632.0,40286489.0,61631395.0,0.999294605336373,6.99923011757007,12.500676651698608,12.746470845924682,19.49990659700474,35549589.0,56885078.0,78993067.0,11.24773610693707,17.99819274707429,24.99306460201484,30.01309234260327,5.32055122790286,10.37815397982558,15.43569679293871,22.64252367027203,46.223074329060736,18.46,120.9,0.4065201194217035
United States,2014,69.65698144119112,51.78317531263843,3176056.0,9549660.0,31835584.0,71636200.0,113820179.0,0.99754791770006,2.99939381110089,9.999042327251589,22.49977250102166,35.74907858382536,0.8654573154974501,1.79544723775504,3.9492803102744,7.99812333872809,13.276340260791589,2755497.7758742794,57164585.49420174,251479372.03604946,763947938.612058,1690802095.2753346,315210273.0,308836669.0,286550745.0,246750129.0,204566150.0,99.0024521436032,97.00060614097535,90.00095761021197,77.5002274045504,64.25092140184198,3182246.0,22285924.0,39800616.0,42183979.0,62086540.0,0.9994920353505505,6.999648530763391,12.500730205661561,13.249306002708428,19.50037868992077,35016946.0,54120965.0,76400055.0,10.99825671686285,16.998520352819497,23.99602247686002,30.652413445667698,5.20993040844339,10.243972343544929,14.977945471872081,22.36987090028975,47.19828087584955,18.22,124.5,0.4151160601594922
United States,2015,72.29065559846777,54.42129354655259,3196709.0,9620987.0,28863409.0,66551558.0,108244824.0,0.99666979886999,2.9996311991494,8.99903335673901,20.74944393189079,33.7485698748556,0.77674571373062,1.71699695689977,3.6085970289653,7.301023851925869,12.27448433985112,2491326.3881577104,55070787.66570936,231483556.1643438,702516913.6310126,1574762303.613041,317542285.0,311118007.0,291875585.0,254187436.0,212494170.0,99.003330103355,97.00036877960652,91.00096666138448,79.25055598322417,66.25142997112474,2409045.0,19242422.0,37688149.0,41693266.0,56930571.0,0.7510920234413406,5.9994021182220205,11.750410678160323,12.99912601209942,17.74981273274139,35277194.0,55326380.0,77771936.0,10.99872308920704,17.24965817256885,24.24773332441249,30.495417568909648,5.28034246304303,10.29396986514605,15.08829368126437,22.42479839528121,46.9125955952651,19.22,127.7,0.4123877761737015
United States,2016,75.6298730773183,57.64062220854221,3228750.0,8879773.0,27460797.0,62180116.0,100949306.0,0.9993910607473501,2.74854522898097,8.49990656269042,19.24653429257192,31.2467135754612,0.7680574685805199,1.6145411225421398,3.4026052881882105,6.83274759436987,11.44952766170252,2481376.7431516596,52161263.39793592,219857132.40544915,662240327.0355306,1479607598.234912,319843005.0,314191982.0,295610958.0,260891639.0,222122449.0,99.00060901331346,97.25145486642744,91.50009353185332,80.75346574323713,68.75328640227309,2426872.0,18581024.0,34719319.0,38769190.0,53300343.0,0.7511866829707846,5.75136133457411,10.746627788616186,12.000179340964053,16.49798906359095,37145177.0,58149254.0,79956151.0,11.49750066391043,17.99886660165681,24.748728328042542,30.42036870306124,5.23276237769762,10.316938297528651,15.25337354112918,22.50405876038549,46.692867023258984,19.72,133.0,0.4112188598471499
United States,2017,76.57571751539324,58.49841591780822,3248359.0,8939496.0,27631829.0,62585344.0,100769866.0,0.9991196289442599,2.7495808831439,8.49890748235501,19.24979538888805,30.99446544897943,0.8786764967393499,1.73665460538611,3.4463412234396,6.84307171737273,11.4227774202388,2856771.724434825,56462484.09041323,224096358.47576126,667450211.642651,1485519081.0153556,321873769.0,316182632.0,297490299.0,262536784.0,224352262.0,99.0008803707141,97.25041907944205,91.50109247562503,80.75020473537255,69.00553443720078,2447803.0,18692333.0,34953515.0,38184522.0,53645848.0,0.7528872350392589,5.749326603817012,10.750887740252487,11.74467029817177,16.50021450574415,38197229.0,59324914.0,82082193.0,11.74857853129029,18.24696281167695,25.24657235033419,30.258825973341843,5.1644314450014495,10.23420227628609,15.32034639160295,22.67997345059133,46.601046436518054,19.82,135.9,0.4118055869829951
United States,2018,80.58568808274435,61.167260369690176,2447928.0,8166447.0,25319588.0,57191411.0,93148194.0,0.7489723068777699,2.49862064307165,7.7468263655828205,17.498386263993932,28.499788062100013,0.71474030274164,1.5304952319688698,3.1385450062190103,6.22242334285489,10.44983725238228,2336044.333007924,50022430.51947927,205159279.46261302,610117691.6382755,1366162394.964693,324390271.0,318671752.0,301518611.0,269646788.0,233690005.0,99.25102757037283,97.50137926809467,92.25317356494183,82.5016135889306,71.5002119443205,2447754.0,17153141.0,31871823.0,35956783.0,49024964.0,0.748919192275931,5.2482057031528315,9.751559976011249,11.00140164461009,14.999765620922282,38401007.0,59643433.0,81705719.0,11.74924088919655,18.24861129568442,24.99882793505108,30.74962695143884,5.16768277966351,10.25360122068729,15.25479852172592,22.45047149360805,46.87344598431481,20.74,141.2,0.41407843639923
United States,2019,85.87472716838614,65.04275499319839,2459057.0,7376875.0,22162096.0,52530600.0,86181177.0,0.7489591566796601,2.24678708228596,6.74994657927503,15.99933217186956,26.2483443709365,0.66445440225722,1.38534861462585,2.79614234983372,5.5666049286949395,9.42719789448092,2181602.8266375614,45485144.55287205,183611457.26044297,548304940.3823934,1238092576.6466477,325870896.0,320953078.0,306167857.0,275799353.0,242148776.0,99.25104091858472,97.75321290896662,93.25005355207419,84.00066776728104,73.75165554877047,1636848.0,14785221.0,30368504.0,33650577.0,45153725.0,0.4985375184456594,4.503159356892424,9.24938578479314,10.249012218510567,13.752545089583599,39395310.0,60739109.0,82078332.0,11.99869520619041,18.49941136516346,24.9987342220318,30.772046372612238,5.1463061712974305,10.17972522611796,15.19986935228783,22.49002397257523,46.9840752777212,21.96,150.8,0.4153556687464651
Uruguay,2006,18.90215738670653,12.698807419506869,1720.0,1281238.0,2349946.0,2802224.0,3014179.0,0.0517230569894046,38.528812093791146,70.66649599799378,84.267210977827,90.64100018808384,0.022552393739212237,14.19225954938046,35.52420900324917,49.81949260175963,59.31195902519133,749.9579779755759,4719498.248228842,23626462.23840636,49700967.04691078,78894466.59129933,3323683.0,2044165.0,975457.0,523179.0,311224.0,99.94827694568147,61.4711961226955,29.333497323482298,15.732799904252207,9.358985963505777,538587.0,1068708.0,452278.0,211955.0,1520986.0,16.19614224200796,32.13769879921321,13.600697419230091,6.373813940746429,45.73839888403586,392220.0,644799.0,886254.0,11.79465293306305,19.39010548368895,26.65102348958224,35.035896955787635,4.88823394873763,8.778430042266569,13.54518120184817,21.1800256940735,51.608129113070916,4.41,35.8,0.4594159019339939
Uruguay,2007,20.61738695417095,13.717671077014751,1179.0,1168125.0,2233746.0,2727364.0,2967442.0,0.03539820646863022,35.06037212489661,67.04416968852581,81.8597370256899,89.06549068553414,0.025105437391834514,12.48852306702619,32.80098587617513,47.03025913874682,56.741125121148215,836.4511634655681,4160867.4194133705,21856956.619180825,47007962.092889145,75618965.53830437,3330574.0,2163628.0,1098007.0,604389.0,364311.0,99.96461322312908,64.93962787757675,32.955834361070586,18.14027030215025,10.934514053112581,514295.0,1065621.0,493618.0,240078.0,1559239.0,15.43616828738505,31.983793516506175,14.815564058920334,7.205756249037669,46.799364900793286,406948.0,654968.0,886697.0,12.2142161999675,19.65834892222303,26.61351263976202,35.42893884811385,4.7817383087958305,8.69643945682996,13.435531385475421,21.13947001436821,51.94682083452897,4.68,38.85,0.464051328125742
Uruguay,2008,22.637148388605794,15.523847470435983,970.0,976996.0,2079584.0,2638353.0,2908439.0,0.029025595449106184,29.249445368137412,62.25887036510005,78.98736621014598,87.07325800658735,0.02225356756085287,9.59362961533834,28.533640818566354,42.88318847661113,53.009242264427705,743.3183369167954,3204484.310737504,19061733.253726505,42971798.008960344,70825033.68229158,3339251.0,2363225.0,1260637.0,701868.0,431782.0,99.97096000534096,70.75055812175303,37.741125512353825,21.012621619946703,12.92674945759577,484851.0,1102588.0,558769.0,270086.0,1661357.0,14.51553654683328,33.0094326093992,16.72850389240712,8.085872162350933,49.73792084200856,389848.0,627596.0,871936.0,11.67131841777218,18.78904683206596,26.104129323673668,34.28320380445642,5.00630429163963,9.04109078573681,13.80107903116447,21.363661962693982,50.787863928765375,5.4,42.3,0.4508177986924139
Uruguay,2009,24.285551120254837,16.656256798023847,1046.0,887805.0,1969416.0,2552165.0,2863207.0,0.03123426292764305,26.50419114839517,58.79423171984983,76.1913852991177,85.47712652721981,0.017924031271919338,8.87959615778429,26.54152342133034,40.51466368417859,50.72284229934721,600.3969737479767,2974377.0139422254,17781100.801573623,40713298.977289386,67962035.00076325,3348630.0,2461871.0,1380260.0,797511.0,486469.0,99.96877309924899,73.49579481717038,41.20577631985899,23.80860119008525,14.52286728626888,433493.0,1081611.0,582749.0,311042.0,1664360.0,12.941341192401893,32.29001849731138,17.397175129773746,9.28573390381637,49.68719415072253,427934.0,664350.0,887643.0,12.77537601883585,19.83326065190936,26.49936042552713,34.55886985595973,4.7997534942616795,8.954989824467312,13.81140066927551,21.45858582866994,50.97527018332393,5.55,45.2,0.4554168166082925
Uruguay,2010,24.381974773590304,16.896963634778203,1196.0,859320.0,1957224.0,2547167.0,2861282.0,0.03561123461685252,25.58053886124241,58.263306320474385,75.82496142611262,85.17562813436038,0.019334594813619068,8.06476994680955,25.62146712312401,39.724895111617606,50.0391394370601,649.5018232333057,2709176.3933528755,17213900.545419633,40034030.2728867,67238052.02166048,3358077.0,2499953.0,1402049.0,812106.0,497991.0,99.96439705853022,74.41946516403995,41.73667933508232,24.17505216158377,14.824368248725245,454591.0,1097904.0,589943.0,314115.0,1687847.0,13.532422044888879,32.682785828957634,17.56162717349855,9.350683912858527,50.24442256487021,392932.0,639194.0,875803.0,11.69693918616894,19.02774498316708,26.07119573853216,33.60510618013018,5.0453017130493505,9.1891008340774,13.991998800840161,21.630549740678987,50.14304891135352,5.86,45.35,0.4447501635216661
Uruguay,2011,26.23143828806593,19.201862732749877,908.0,669350.0,1762122.0,2436916.0,2797264.0,0.026939207090328023,19.86836321298309,52.30515854629266,72.3350975989355,83.03132908008696,0.01716301117038781,5.93683387063441,21.39855373927215,35.34951243843419,46.062125820980846,578.2091457020992,2000075.39844609,14418028.810926232,35726967.4623493,62071957.31742949,3368018.0,2699576.0,1606804.0,932010.0,571662.0,99.97304779030468,80.13165026480249,47.69484399479241,27.664899733624303,16.968671915025737,381860.0,1092772.0,674794.0,360348.0,1767566.0,11.33476959719507,32.43680627001009,20.0299442611681,10.696227818598567,52.466734385952414,381239.0,620928.0,848391.0,11.31633816872794,18.43105107459814,25.18284207149731,31.6216513661773,5.36127510827477,9.827683925457059,14.702353532392221,22.06759636301424,48.041091070863004,6.75,47.9,0.4217531761728573
Uruguay,2012,26.210944293129213,20.067237983971086,741.0,599370.0,1683769.0,2391264.0,2790213.0,0.021940942195396006,17.738212778856997,49.83075221678384,70.7689200136535,82.57571382166292,0.015493000230075838,5.3969469181236,19.95781312955173,33.70485910675377,44.608698176233844,523.5046045242051,1823614.871266669,13487390.323885411,34166362.890073,60292670.36801589,3378234.0,2779605.0,1695206.0,987711.0,588762.0,99.97807027278982,82.26178056955142,50.16923771261995,29.231083390673206,17.424278072492395,335078.0,1084399.0,707495.0,398949.0,1791894.0,9.916557535939154,32.092542856931466,20.938154321946744,11.806805318180809,53.0307072347965,378634.0,602431.0,831325.0,11.20558754512332,17.828818480262772,24.60288575339175,29.236656661501947,5.60167405221653,10.35576279076794,15.387627447789601,22.80758664598533,45.84734906323892,7.08,47.95,0.3990057247243365
Uruguay,2013,27.271982400538405,20.783599583838576,763.0,571250.0,1622052.0,2364863.0,2772548.0,0.02250067046710628,16.85382465867863,47.856106156165815,69.77158294566675,81.79968939674997,0.012045284289770367,5.063688260560751,18.92357707192576,32.55986660309209,43.521006047381775,408.2672020198212,1716304.7283121988,12828050.67527195,33107875.205915418,59004665.86128539,3388673.0,2818186.0,1767384.0,1024573.0,616888.0,99.97748888015587,83.146163550514,52.143896506675446,30.22842148369227,18.200314152561077,321493.0,1050802.0,742811.0,407685.0,1793613.0,9.485147381452254,31.00226704383856,21.915475022983173,12.028107331131196,52.91775828698812,391426.0,614212.0,844496.0,11.54842505587715,18.12135263691114,24.9155270194572,30.051392365617357,5.53176662953609,10.32412181397488,15.29544422633576,22.419762472774202,46.42890485737806,7.24,49.1,0.4045091104485787
Uruguay,2014,28.78466130817391,22.0205764900392,649.0,508890.0,1515225.0,2270046.0,2715103.0,0.01909486251552556,14.965422776949449,44.5596774491138,66.75742583681331,79.84566548085228,0.014783880830750606,4.36675002023616,17.14781061540921,30.31744946284549,41.20242949858463,502.71684948236765,1484886.7072061826,11662016.796250295,30927791.26019666,56042539.26469505,3399790.0,2891549.0,1885214.0,1130393.0,685336.0,99.98091422901572,85.03457935872397,55.440312265563364,33.242560739951514,20.154338895654355,294168.0,1006335.0,754821.0,445057.0,1761156.0,8.650883018339691,29.59426709316062,22.19775152561184,13.088221844297163,51.79200305986386,392162.0,604733.0,834628.0,11.53268194079948,17.783965059915978,24.54471785437004,29.80609788120115,5.58448292598565,10.43089492243155,15.374071810953762,22.52514305913622,46.08540728149196,7.67,51.6,0.4011108260530498
Uruguay,2015,29.201385897743965,22.413225142658742,927.0,496862.0,1491325.0,2247874.0,2707955.0,0.027177715427392654,14.56214882828559,43.708055942240144,65.88117683546952,79.36530513621315,0.01743701465223134,4.20350395262973,16.83025588745061,29.748737488509256,40.62137778464005,594.9532067460382,1434241.0131924024,11485010.376261603,30450923.713314284,55440267.631641224,3411086.0,2915151.0,1920688.0,1164139.0,704058.0,99.9728312875713,85.43786322033357,56.29193089240867,34.11883248979415,20.63468105191862,293836.0,994463.0,756549.0,460081.0,1751012.0,8.611807751025568,29.145932327924896,22.173098402614528,13.48415143787553,51.31902800718393,394751.0,620923.0,853490.0,11.56945536377603,18.19813477781063,25.014259645276,29.819636476004916,5.57756781596784,10.37869706369207,15.44105296207714,22.550946484697832,46.05173567356564,7.8,52.2,0.4012876988874804
Uruguay,2016,28.65986639580405,22.016522991467337,862.0,497242.0,1531774.0,2298229.0,2745148.0,0.025159771739049173,14.52167392130713,44.73456297045179,67.11844990502546,80.17044810847398,0.016101112709847796,4.04214820366092,16.89418083838597,30.14925778978136,41.180506096219624,551.3244797318551,1384087.73079353,11569604.696354019,30970574.825713243,56403110.78552134,3423277.0,2926897.0,1892365.0,1125910.0,678991.0,99.97482578832226,85.47833484563566,55.2654258486586,32.88155066134873,19.829539630254498,304238.0,1034532.0,766455.0,446919.0,1800987.0,8.885094909990512,30.21290899697705,22.383875187309858,13.05201103109424,52.59677598371833,373421.0,600252.0,831863.0,10.90553900282192,17.53000626262661,24.29407431305197,29.63113753629451,5.742786756278591,10.51792286105886,15.44452006715573,22.47498526049873,45.81978505500811,7.87,50.85,0.396955003207192
Uruguay,2017,29.76137487727384,22.86625548414717,658.0,435628.0,1458275.0,2249871.0,2707378.0,0.019156413403991573,12.67596196549955,42.43308785062464,65.46708575974078,78.77967633392635,0.016585444919819996,3.36080239790866,15.551033582762349,28.63271395341919,39.65372647976042,569.9828635647478,1154988.4756760807,10688676.361406464,29520141.973334488,54510312.3352145,3435987.0,3001017.0,1978370.0,1186774.0,729267.0,99.98085341954143,87.32403259574382,57.5669002762869,34.53292382541694,21.220318071840413,277852.0,1022647.0,791596.0,457507.0,1814243.0,8.084978227311812,29.757132319456915,23.03397645086996,13.312605753576525,52.79112379424123,351792.0,588825.0,823214.0,10.2364829168603,17.1337080430879,23.95399253730274,29.638697466837062,5.884820055785999,10.577167081397281,15.42373208188878,22.36553736337713,45.7487434175506,8.39,52.6,0.394645312345203
Uruguay,2018,29.275401673315635,22.304040245166277,1142.0,460487.0,1513867.0,2279750.0,2732466.0,0.03311634190212738,13.35019290768327,43.88922198559995,66.09331563325235,79.21822613926206,0.015877318753775783,3.54644251327281,16.256566451138248,29.47447104572393,40.41361142783906,547.6547680421127,1223270.8696606772,11214722.418849329,30499799.46999153,55759306.30477239,3448148.0,2988803.0,1935423.0,1169540.0,716824.0,99.9668917371401,86.64980329285157,56.11076482406524,33.90668804304654,20.781784077302863,290241.0,1053380.0,765883.0,452716.0,1819263.0,8.414514291346915,30.539038468786327,22.204076781018703,13.124903965743675,52.74312272556907,353318.0,583392.0,827210.0,10.2432182809053,16.91338008603973,23.98205042925739,29.67904080131757,5.8644416995311595,10.447161013106559,15.32358903811836,22.463497732470742,45.901310516773464,8.19,52.0,0.3968723978027348
Uruguay,2019,28.779291376213404,21.99966804895009,896.0,490016.0,1543098.0,2315395.0,2766705.0,0.025873405124924476,14.155226214592881,44.5758965063795,66.88548175000889,79.9225788108185,0.02310207855621913,3.73875331633303,16.76304534898348,30.04556463061953,41.053866505851474,799.73181502499,1294255.8256502857,11605830.747796385,31202898.74829575,56846976.941267096,3460835.0,2971715.0,1918633.0,1146336.0,695026.0,99.9741169952258,85.84476956759494,55.42409274435246,33.11453142950738,20.07741213860927,314237.0,1053082.0,772297.0,451310.0,1825379.0,9.077452869677048,30.420676823242477,22.309561314845087,13.037119290898108,52.73025553541601,365134.0,601212.0,846940.0,10.54773430003198,17.367366812382272,24.46580658918861,29.68692096335912,5.833603060118321,10.44793409259567,15.38385560344383,22.46553110315435,45.86907614068658,8.0,51.1,0.3967654504663943
Uruguay,2020,26.653744404836942,20.3757115241052,1937.0,598797.0,1702627.0,2451658.0,2873441.0,0.05576331608123225,17.23787410374304,49.01442240839633,70.57717444297697,82.71924631834412,0.04489244453342867,4.97147861254975,19.45064423598198,33.197367427487364,44.21885873808039,1559.4409667177358,1726955.9486336606,13513245.609984994,34595577.46853502,61441697.40306231,3471790.0,2874930.0,1771100.0,1022069.0,600286.0,99.94423856566736,82.76211688483292,50.98558407151742,29.422836049004424,17.280747738668005,349180.0,1103830.0,749031.0,421783.0,1852861.0,10.052027692446758,31.776532813315495,21.562748022512995,12.14208831033642,53.33930033923393,389991.0,624019.0,873739.0,11.22687241296524,17.96396072219311,25.152774459095827,29.88086103465592,5.67715609249438,10.29295728562708,15.341372856645389,22.53243455494659,46.15607921028574,7.2,47.8,0.4015214359279303
Uruguay - urban,1981,20.39517819413492,14.807195480411051,0.0,775910.0,1658496.0,2090187.0,2278581.0,0.0,30.82680463039586,65.89181810001678,83.04286219584452,90.52771317678095,0.0,11.19950920201444,30.54630152119197,45.5839008612325,56.006000230523334,0.0,2818914.2262451947,15376995.96724743,34420376.18997614,56386796.227290705,2516998.0,1741088.0,858502.0,426811.0,238417.0,100.0,69.17319759491266,34.1081717188492,16.957144979852984,9.472276100338577,341156.0,882586.0,431691.0,188394.0,1314277.0,13.554083078333793,35.06502587606347,17.151026738996215,7.484868879514406,52.216057565448665,336088.0,494411.0,655194.0,13.3527130781263,19.6428972594218,26.03075326573765,33.31595196593971,4.98279251032603,9.628304658765561,14.59055080835143,21.6157657355152,49.182586287041744,4.73,36.05,0.436454285030306
Uruguay - urban,1989,21.615774947971484,16.069246185740734,2694.0,727349.0,1704444.0,2216622.0,2445708.0,0.09840131815508092,26.56963874114227,62.26230214562414,80.97187148516188,89.3402470823896,0.046487143836949296,9.18743934661934,27.49311923697203,42.60067981414381,53.38539490154678,1272.5953248366927,2515080.814759672,15052598.25334298,34986076.68164843,58457455.854510896,2734827.0,2010172.0,1033077.0,520899.0,291813.0,99.90158979602349,73.43037733774463,37.73768310818438,19.02812800340162,10.659753842984218,356257.0,977095.0,512178.0,229086.0,1489273.0,13.013854505591008,35.692694229560246,18.70955510478276,8.3683741604174,54.402232744019614,323908.0,505707.0,684158.0,11.83215481908004,18.47318733867824,24.99189736078458,32.22919939397879,5.260121381138,9.99501266891166,14.86772595345128,21.800037164483122,48.07710283201677,5.51,38.0,0.4236935952727184
Uruguay - urban,1992,22.898114220080256,17.14760102229398,2432.0,665789.0,1655100.0,2217439.0,2486449.0,0.08601071550163958,23.5490171483864,58.54104323830344,78.43102119805759,87.94595660042647,0.022198014041550914,7.7546115752104,24.96931411316799,39.85089124344393,50.81609040107465,627.592686049327,2192420.2312178877,14118883.683702372,33800493.81460594,57467855.655266844,2824815.0,2161458.0,1172147.0,609808.0,340798.0,99.91397992464047,76.45097863752265,41.458952825840825,21.568967974853276,12.054058241108754,352196.0,989311.0,562339.0,269010.0,1551650.0,12.457206604162991,34.99202581168182,19.889984850987553,9.514909733744522,54.882004049671195,314251.0,502103.0,699479.0,11.11509308868063,17.75942086118229,24.74062393606536,31.38345388647668,5.4111504032715505,10.15734434365822,15.045851899931861,22.0298788106728,47.35577454246535,6.01,40.6,0.4146813710781241
Uruguay - urban,1995,23.28852856192412,17.67182242503449,2178.0,655617.0,1668778.0,2248762.0,2535537.0,0.07461650586520442,22.45783299784826,57.16318456305962,77.03026306656486,86.85361282709793,0.037382573846663596,7.49041674641323,24.12737680258666,38.817408080990816,49.74584751995186,1091.318076297635,2186694.588738931,14087121.205891538,33996165.663366705,58089678.72779537,2917145.0,2263706.0,1250545.0,670561.0,383786.0,99.92539366147562,77.54215617799059,42.83681524791878,22.96974332747695,13.146404149181162,335103.0,1013161.0,579984.0,286775.0,1593145.0,11.47879148693036,34.7053409300718,19.867071920441827,9.82333917829579,54.5724300687166,344931.0,529782.0,728159.0,11.8154369403762,18.14742833344901,24.942736169917403,30.52373821824073,5.40406086808029,10.259121149766681,15.20972047893925,22.318350273333188,46.80874722988101,6.09,41.8,0.4092667899170488
Uruguay - urban,1996,22.58939742251998,17.06949126409385,3038.0,692900.0,1739236.0,2311640.0,2581742.0,0.10298130889243001,23.49003655836465,58.96194840636424,78.36705971199561,87.52381442768137,0.04181090018651785,7.953116641975019,25.003365910928398,39.94534286851297,50.794457252904365,1233.3212093418288,2345978.5345832235,14750785.725884032,35348752.37394744,59932583.29053088,2946722.0,2256860.0,1210524.0,638120.0,368018.0,99.89700857018876,76.50995335213713,41.03805055326535,21.63294640919939,12.476201453677588,350602.0,1046336.0,572404.0,270102.0,1618740.0,11.885780538077674,35.471902798871774,19.40510414406596,9.156744955521805,54.87702315363096,340476.0,531294.0,720492.0,11.542488371693867,18.011430925287062,24.425450114137607,30.35951731424969,5.4019916823539305,10.3810558892155,15.21025803339576,22.25215251294254,46.75454188209306,5.93,40.85,0.4075139482284209
Uruguay - urban,1997,22.719001239760217,17.037257038158103,1846.0,717646.0,1759289.0,2342350.0,2613058.0,0.06194720721340813,24.07681453694462,59.02364318408645,78.58519461747599,87.667343497264,0.0230081498830879,7.988876018047419,25.32212753463462,40.17273591263097,51.02483135917459,685.7926495717584,2381205.129206906,15095284.95164724,35922271.64121582,60834885.84622205,2978805.0,2263005.0,1221362.0,638301.0,367593.0,99.93806722088564,75.92317919810135,40.97635046840439,21.414818440669507,12.332641426319285,362619.0,1041643.0,583061.0,270708.0,1624704.0,12.165765129832376,34.946828729696975,19.56153202773488,9.08217701435022,54.50838008053137,352104.0,542799.0,743086.0,11.81298826444574,18.21075816498606,24.93030939188491,31.17483375855849,5.381306540051909,10.098084143217669,15.055807082401829,22.09486062081089,47.36994161351779,5.88,40.95,0.4145677292826931
Uruguay - urban,1998,24.308404662797923,18.12872969443197,2272.0,684805.0,1683263.0,2274692.0,2574081.0,0.07547792808477062,22.75349980043794,55.92852999819537,75.57948739114647,85.52707435871204,0.018824335207722944,7.84198959551475,23.91585985040421,38.23613661396599,48.92250847546658,566.549992959571,2360178.514195369,14395759.61684927,34523423.04320453,58896203.295336224,3007396.0,2324863.0,1326405.0,734976.0,435587.0,99.92450994594752,77.24649363318478,44.071472335154574,24.420500865876235,14.472925252885036,329118.0,998458.0,591429.0,299389.0,1589887.0,10.935358983117075,33.17502129803022,19.65097146927834,9.947575612991201,52.825987590708536,397970.0,592470.0,779405.0,13.22303925335249,19.68555693182881,25.89670105691053,31.73530962815364,5.050434613664951,9.8798952032936,14.88843352368141,22.05224089506413,48.12899576429625,5.87,44.4,0.4248239859335483
Uruguay - urban,2000,23.37978080743491,17.145293943208276,1485.0,768131.0,1787038.0,2359590.0,2643177.0,0.04861431830572156,25.142717748740367,58.49387633211913,77.23482625589882,86.51729627996292,0.01433494944424944,8.40636340090042,25.56605970998692,40.05086337920235,50.6427661166306,437.944890228848,2568215.473063986,15621297.10581708,36707637.584055126,61887182.04857056,3053600.0,2286954.0,1268047.0,695495.0,411908.0,99.95139251444722,74.85729529620289,41.50611194123895,22.765160380153088,13.48270179062121,386755.0,1018907.0,572552.0,283587.0,1591459.0,12.659385909066359,33.351183354963936,18.74095156108586,9.28245858953188,52.09210850715846,382620.0,586981.0,798194.0,12.52404672530479,19.21324670724804,26.12672363801778,32.19768393634551,5.10553136392803,9.685428405444899,14.68316883838362,21.92662936382056,48.59924202842319,5.66,43.05,0.42905604033667
