"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","Population","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","headcount_ratio_15_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Paraguay",1994,"N","income",FALSE,"PRY:1994:N:i","PRY1994",NA,3.94604,1.607191,184126,42.1665521839706,9.842481,4.135121,459259,42.9852477698839,18.97739,8.367147,885503,44.4728325247131,35.00866,16.24531,1633537,46.6358644198612,58.51465,30.31664,2730349,51.94397414538,74.43162,42.73703,3473049,57.4584759333421,82.56248,51.7727,3852443,62.6034374647248,91.17329,63.81191,4254231,70.106174310289,94.24697,71.06507,4397652,75.3423191728945,19.35792,8.588296,903259,44.4655950966039,25.6481,11.38671,1196764,44.4451761594216,30.78317,14.22543,1436372,46.4452463330573,0.01607191,0.078567299,0.267748704,0.89349205,3.031664,6.4105545,10.35454,19.143573,28.426028,0.28057963032,0.4650332364,0.6971883243,0.421665521839706,0.816719707627794,1.42313064079082,2.56497254309237,5.194397414538,8.61877139000132,12.520687492945,21.0318522930867,30.1369276691578
"Paraguay",1995,"N","income",TRUE,"PRY:1995:N:i","PRY1995",NA,4.816035,1.957005,230054,41.8513033890882,11.85209,5.043353,566156,42.4027263937278,22.71646,10.07546,1085130,44.5970849784356,38.86987,18.97838,1856753,48.9056926860352,61.40209,33.58064,2933081,54.7531411205471,76.12486,45.66853,3636365,59.9838642543237,83.81851,54.32513,4003879,64.8741745724196,91.40456,65.67567,4366252,71.8133915333832,94.00901,72.4672,4490663,77.1242791200487,20.85852,9.046557,996379,43.498572003586,26.20835,11.91079,1251932,45.2820245088366,32.22539,14.84273,1539356,46.2296892008953,0.01957005,0.095823707,0.32241472,1.0438109,3.358064,6.8502795,10.865026,19.702701,28.98688,0.26578784466,0.4373642088,0.6541191111,0.418513033890882,0.805651801480828,1.42710671930994,2.68981309773194,5.47531411205471,8.99757963814856,12.9748349144839,21.544017460015,30.8497116480195
"Paraguay",1996,"N","income",FALSE,"PRY:1996:N:i","PRY1996",NA,4.781129,1.852167,233684,40.2007821410558,11.29478,4.780518,552047,42.7135049966552,21.11891,9.447566,1032215,44.9838716057193,37.30789,17.95452,1823472,48.2223180565687,58.77396,31.82236,2872655,54.1612147938746,74.10277,43.6274,3621871,58.9832245151016,82.17617,52.364,4016469,63.8027136466484,90.54184,63.93152,4425352,70.650526607474,93.87485,71.05546,4588257,75.6733017731318,20.65413,9.199435,1009498,44.655802175658,27.04488,12.1261,1321854,45.0520862007717,32.44061,15.07557,1585578,46.4939864700131,0.01852167,0.090829842,0.302322112,0.9874986,3.182236,6.54411,10.4728,19.179456,28.422184,0.2881263042,0.474736815,0.7082502786,0.402007821410558,0.811556594936449,1.43948389138302,2.65222749311128,5.41612147938746,8.84748367726524,12.7605427293297,21.1951579822422,30.2693207092527
"Paraguay",1997,"N","income",TRUE,"PRY:1997:N:i","PRY1997",NA,4.625791,1.67548,231202,37.1847351415314,10.35109,4.351888,517358,42.6793063340766,19.20031,8.520717,959651,44.5514467422222,34.39527,16.43993,1719110,47.7483064336436,54.74663,29.38776,2736291,53.6923694472354,71.40638,40.83187,3568962,57.1612855312907,79.93609,49.66878,3995286,62.1384067989897,89.32415,61.53898,4464510,68.8853199901685,93.55707,69.09308,4676076,73.8649709776106,21.73188,9.544091,1086181,43.9173980654522,27.72329,12.61699,1385638,45.4889350801429,32.95371,15.6144,1647059,47.2707691194495,0.0167548,0.082685872,0.272662944,0.90419615,2.938776,6.1247805,9.933756,18.461694,27.637232,0.33394774409,0.5518671426,0.819756,0.371847351415314,0.810906820347455,1.42564629575111,2.6261568538504,5.36923694472354,8.5741928296936,12.4276813597979,20.6655959970505,29.5459883910442
"Paraguay",1998,"N","income",FALSE,"PRY:1998:N:i","PRY1998",NA,4.11758,1.532785,210319,37.470245747791,9.746929,4.085715,497857,41.8788467724211,19.27414,8.298556,984492,43.0650153509361,34.70147,16.20856,1772495,46.6097546858078,57.27617,30.03013,2925575,52.3477659061752,73.42865,42.05328,3750617,57.2425133648051,81.39202,50.97206,4157373,62.5765483242495,90.47281,62.82898,4621205,69.386786768571,94.13585,70.27081,4808308,74.6356340042772,20.10234,8.683882,1026795,43.0520671091712,25.65032,11.54593,1310177,44.7968409526119,31.4615,14.41316,1607003,45.7925013562097,0.01532785,0.077628585,0.265553792,0.8914708,3.003013,6.307992,10.194412,18.848694,28.108324,0.28761017184,0.478001502,0.7160457888,0.37470245747791,0.795698088676001,1.37808049122996,2.56353650771943,5.23477659061752,8.58637700472076,12.5153096648499,20.8160360305713,29.8542536017109
"Paraguay",1999,"N","income",TRUE,"PRY:1999:N:i","PRY1999",NA,3.5261,1.387252,183934,39.3604622949838,9.89887,3.891179,516360,39.5370744201887,19.33981,8.218144,1008832,42.4971972000659,36.12472,16.27733,1884391,44.9365270784311,60.03678,31.18585,3131728,52.0515829471408,75.48305,43.77239,3937459,57.8944913426188,83.21981,52.72792,4341036,63.370329651279,91.7583,64.49951,4786433,70.257043737755,94.94211,71.75325,4952512,75.5260352917864,18.70228,7.879997,975576,42.2846359073427,23.64131,10.54736,1233213,44.4444894566418,29.92251,13.2858,1560863,44.3981502857971,0.01387252,0.073932401,0.262980608,0.89525315,3.118585,6.5658585,10.545584,19.349853,28.7013,0.24451630691,0.4090266208,0.618321132,0.393604622949838,0.751204413983585,1.35991031040211,2.47150898931371,5.20515829471408,8.68417370139282,12.6740659302558,21.0771131213265,30.2104141167146
"Paraguay",2000,"N","income",FALSE,"PRY:2000:N:i","PRY2000",NA,3.453675,1.243761,183846,35.1961902072526,9.618408,3.706145,512007,38.30576793074,19.29841,8.08596,1027293,41.7138422101538,36.85504,16.53541,1961868,44.8361020517752,61.84782,31.74394,3292284,51.3134630127409,76.61457,44.60314,4078348,58.1840325113649,84.22456,53.65781,4483443,63.6847403037302,92.08298,65.3952,4901762,71.0408881543855,95.28331,72.49259,5072122,76.1078461630365,17.95879,7.481608,955982,41.6021383639304,23.88846,10.18299,1271631,42.6377698554844,29.92349,12.97962,1592888,43.2985398849335,0.01243761,0.070416755,0.25875072,0.90944755,3.174394,6.690471,10.731562,19.61856,28.997036,0.22646827416,0.3853243416,0.589274748,0.351961902072526,0.72780959068406,1.33484295072492,2.46598561284764,5.13134630127409,8.72760487670473,12.736948060746,21.3122664463156,30.4431384652146
"Paraguay",2001,"N","income",TRUE,"PRY:2001:N:i","PRY2001",NA,2.884534,0.9536601,156585,32.8911022349761,8.552267,3.117234,464255,36.5215334483762,17.60822,7.191001,955852,40.7339398384787,35.02811,15.40665,1901481,43.9417997620563,60.52867,30.24348,3285765,50.0291412178839,76.02919,43.20674,4127202,56.8169007640384,83.7953,52.46226,4548781,62.6521277610143,91.58399,64.4249,4971586,70.3767307419399,94.94192,71.63845,5153869,75.4552105538104,17.47835,7.106264,948802,40.7156554838327,24.38933,9.870807,1323961,40.5125442206489,30.3372,12.73487,1646838,41.9424826977872,0.009536601,0.059227446,0.230112032,0.84736575,3.024348,6.481011,10.492452,19.32747,28.65538,0.22555281936,0.39167362176,0.6063071607,0.328911022349761,0.693909135519148,1.30348607483132,2.4167989869131,5.00291412178839,8.52253511460576,12.5304255522029,21.113019222582,30.1820842215242
"Paraguay",2002,"N","income",TRUE,"PRY:2002:N:i","PRY2002",NA,4.189248,1.270876,231748,30.2983658686314,12.75673,4.725749,705697,37.137252063252,25.87271,10.57417,1431268,40.921918946135,45.89023,21.43959,2538630,46.7724960911596,70.40198,38.65937,3894611,54.9632981338838,83.51856,51.74371,4620215,62.0113463816809,89.59534,60.48945,4956380,67.4803520833045,95.21906,71.30285,5267482,74.8632083305271,97.16164,77.54561,5374945,79.8228062501145,17.4797,6.932986,966970,39.5457168046374,23.77817,9.696104,1315399,40.6803984797808,30.11236,12.58789,1665804,41.4915188102898,0.01270876,0.089789231,0.33837344,1.17917745,3.865937,7.7615565,12.09789,21.390855,31.018244,0.1670849626,0.29214361352,0.4550522235,0.302983658686314,0.705607789201788,1.30950140627632,2.57248728501378,5.49632981338838,9.30170195725213,13.4960704166609,22.4589624991581,31.9291225000458
"Paraguay",2003,"N","income",TRUE,"PRY:2003:N:i","PRY2003",NA,2.288937,0.6001393,128935,27.5061007399499,7.788656,2.564383,438734,32.6663576659442,18.67577,6.932604,1052003,37.1112674334189,39.28739,16.3199,2213052,41.4369530753461,65.23677,33.18628,3674776,50.8459567646188,79.11755,46.41925,4456678,58.6388896068259,86.5245,55.60369,4873910,64.2404222110227,93.22595,67.22076,5251402,72.0855469052715,95.64644,74.06065,5387748,77.4300470867824,15.40247,5.473512,867619,35.6040453222616,21.6678,8.062489,1220543,37.1815519366461,28.05387,10.86596,1580270,38.6893467871933,0.006001393,0.048723277,0.221843328,0.8975945,3.318628,6.9628875,11.120738,20.166228,29.62426,0.15320360088,0.28202586522,0.4561530008,0.275061007399499,0.62066079565294,1.1875605578694,2.27903241914404,5.08459567646188,8.79583344102388,12.8480844422045,21.6256640715815,30.972018834713
"Paraguay",2004,"N","income",TRUE,"PRY:2004:N:i","PRY2004",NA,1.104374,0.4155183,63287,40.0264119163232,5.374692,1.614044,307999,29.5580701339407,16.21825,5.193072,929395,31.8932736795098,36.99165,14.12673,2119825,38.0998291399479,64.69974,31.41891,3707650,48.5869154157259,79.56174,45.37968,4559324,57.0423779018079,87.1668,54.97049,4995136,63.0761165630163,94.01989,67.03974,5387856,71.3570420645196,96.38663,74.10004,5523483,76.9071972745297,13.14289,4.076092,753160,30.9248733278386,19.49672,6.520612,1117269,33.2945431614606,26.02415,9.221317,1491327,35.3580021146785,0.004155183,0.030666836,0.166178304,0.77697015,3.141891,6.806952,10.994098,20.111922,29.640016,0.11661699212,0.23317708512,0.39568671247,0.400264119163232,0.561603332544873,1.02058475774431,2.09549060269713,4.85869154157259,8.55635668527118,12.6152233126033,21.4071126193559,30.7628789098119
"Paraguay",2005,"N","income",TRUE,"PRY:2005:N:i","PRY2005",NA,1.348161,0.4480623,78518,36.8169263053965,5.847531,1.917484,340566,33.213719829188,13.84648,5.106827,806432,36.9668091911656,33.59714,13.03422,1956730,38.85972058483,61.7611,29.38687,3597026,47.5175542238023,76.64542,43.02249,4463903,56.0650754037906,84.76748,52.5719,4936939,61.9694309220666,92.83862,64.93572,5407010,69.9476681195283,95.33998,72.27777,5552692,75.8096039339031,13.24864,4.83879,771614,36.6216669300971,19.75818,7.161106,1150735,36.3030705687347,27.09024,9.875555,1577762,36.3948781720711,0.004480623,0.036432196,0.163418464,0.7168821,2.938687,6.4533735,10.51438,19.480716,28.911108,0.1500508779,0.27756446856,0.45931206305,0.368169263053965,0.631060676754572,1.1829378941173,2.13728463216565,4.75175542238023,8.40976131056859,12.3938861844133,20.9843004358585,30.3238415735612
"Paraguay",2006,"N","income",TRUE,"PRY:2006:N:i","PRY2006",NA,1.793195,0.5015264,106035,31.5394243224645,7.568825,2.272321,447560,30.3474260581664,18.66468,6.756701,1103682,36.2946012500352,38.3724,15.85609,2269040,41.2504904980922,65.14031,32.57977,3851883,50.0122721684943,80.85493,46.29504,4781121,57.2675944837191,87.54054,55.86818,5176455,63.8205193442471,93.67528,67.65864,5539215,72.178617679778,95.94241,74.48961,5673275,77.6441428621043,16.15681,5.450389,955386,33.8337591753708,21.66409,8.103772,1281043,37.3054774982867,27.67519,10.89988,1636492,39.4384834087598,0.005015264,0.043174099,0.216214432,0.87208495,3.257977,6.944256,11.173636,20.297592,29.795844,0.1553360865,0.28873739636,0.46596987,0.315394243224645,0.576601095105162,1.16142724000113,2.26877697739507,5.00122721684943,8.59013917255787,12.7641038688494,21.6535853039334,31.0576571448417
"Paraguay",2007,"N","income",TRUE,"PRY:2007:N:i","PRY2007",NA,1.630857,0.4675932,97826,29.8297726886919,7.435413,2.274068,446008,30.9095264355317,16.00219,6.139978,959880,38.3483111171632,34.45383,14.03952,2066688,40.7666446510725,63.11402,30.15541,3785848,47.7540156471341,78.59296,43.97373,4714341,55.9120397261011,86.40258,53.70439,5182796,62.1948496006107,93.34911,65.93981,5599478,70.6382807538634,96.05404,73.15773,5761731,76.1678292467975,14.91131,5.718267,894444,38.6108226451462,20.69119,8.08832,1241146,39.2112943409288,27.14068,10.72588,1628014,39.3864230722577,0.004675932,0.043207292,0.196479296,0.7721736,3.015541,6.5960595,10.740878,19.781943,29.263092,0.17503615287,0.3095400064,0.4925324096,0.298297726886919,0.587281002275102,1.22714595574922,2.24216545580899,4.77540156471341,8.38680595891516,12.4389699201221,21.191484226159,30.467131698719
"Paraguay",2008,"N","income",TRUE,"PRY:2008:N:i","PRY2008",NA,0.9578965,0.2757284,58253,32.7729301051967,3.916612,1.18776,238181,29.6131116503595,13.27916,3.976853,807545,30.0283739447293,31.6882,11.60256,1927053,36.6534013976347,58.89352,27.47108,3581489,46.6771743102743,75.6973,41.09686,4603377,54.3315920865928,84.79429,50.97046,5156592,60.1504586620263,92.55474,63.69138,5628528,68.7591946967935,95.32091,71.28937,5796747,74.783712344729,13.77361,4.19548,837614,30.3012172569962,20.15705,6.743119,1225810,33.4660321880168,26.43099,9.510693,1607347,36.0827296888284,0.002757284,0.02256744,0.127259296,0.6381408,2.747108,6.164529,10.194092,19.107414,28.515748,0.13740197,0.27606329186,0.46716524016,0.327729301051967,0.562649121356831,0.960907966231338,2.01593707686991,4.66771743102743,8.14973881298892,12.0300917324053,20.6277584090381,29.9134849378916
"Paraguay",2009,"N","income",TRUE,"PRY:2009:N:i","PRY2009",NA,0.8853452,0.2607905,54572,32.8747173970511,5.436686,1.543316,335116,28.258731973249,13.35848,4.554685,823413,34.0877352545922,30.68996,12.08286,1891721,39.4149172162229,58.38614,26.98288,3598905,46.244366972244,75.77984,40.61082,4671048,53.6120140534865,84.22195,50.60682,5191417,60.0658383358271,93.15257,63.71121,5741898,68.4026333073365,96.05908,71.47815,5921055,74.3592646329619,14.93768,5.089703,920754,34.0236069848998,22.01689,7.826258,1357115,35.6465899455716,27.67097,10.65988,1705631,38.4070907430038,0.002607905,0.029323004,0.14574992,0.6645573,2.698288,6.091623,10.121364,19.113363,28.59126,0.17238824061,0.33136376372,0.541521904,0.328747173970511,0.536915907491731,1.09080752814695,2.16782044689226,4.6244366972244,8.04180210802297,12.0131676671654,20.5207899922009,29.7437058531848
"Paraguay",2010,"N","income",TRUE,"PRY:2010:N:i","PRY2010",NA,1.263962,0.3077589,78973,28.7777085518732,5.192109,1.618648,324404,31.2933189769633,12.66989,4.586739,791617,36.1309963509025,28.74552,11.29733,1796026,39.3350237063326,55.44962,25.4868,3464503,45.8962976115839,74.07507,38.88785,4628225,52.5267096519492,84.09027,49.04784,5253977,58.2998785158461,91.87673,62.2422,5740476,67.7768284065399,95.5253,70.13526,5968440,73.4112662213588,15.05483,5.528679,940629,36.8403202375718,21.49103,8.103244,1342764,37.6727726617501,27.44617,10.82838,1714842,39.4939545258832,0.003077589,0.030754312,0.146775648,0.62135315,2.54868,5.8331775,9.809568,18.67266,28.054104,0.19715269314,0.36116158508,0.57931833,0.287777085518732,0.594573060562303,1.15619188322888,2.16342630384829,4.58962976115839,7.87900644779238,11.6599757031692,20.333048521962,29.3645064885435
"Paraguay",2011,"N","income",TRUE,"PRY:2011:N:i","PRY2011",NA,1.26444,0.4334324,80089,36.9798560729866,4.62758,1.488856,293110,33.1842132237716,12.28909,4.413145,778388,36.118992262356,27.05997,10.72245,1713972,39.811123666995,51.99209,24.06396,3293167,46.4827537016037,70.45966,36.73599,4462898,52.1982718180273,80.55468,46.51309,5102314,57.7869368277593,90.63149,59.75745,5740577,65.8810889125422,94.21377,67.98337,5967478,72.2280993388602,15.78222,5.989862,999642,38.5779417008612,22.72999,8.625893,1439712,38.291051580047,28.801,11.44131,1824248,39.8239293389459,0.004334324,0.028288264,0.14122064,0.58973475,2.406396,5.5103985,9.302618,17.927235,27.193348,0.22935181598,0.41292149791,0.656731194,0.369798560729866,0.63050005125166,1.15580775239539,2.18961180168473,4.64827537016037,7.82974077270409,11.5573873655519,19.7643266737627,28.8912397355441
"Paraguay",2012,"N","income",TRUE,"PRY:2012:N:i","PRY2012",NA,0.5715184,0.1034671,36700,34.7701536253475,3.174785,0.8475581,203869,28.4561666582022,9.125216,2.933825,585977,32.399861944297,22.37431,8.427413,1436769,37.6133570883849,47.31841,20.7125,3038557,43.758900367576,67.64175,33.20635,4343623,49.0926876023628,80.04981,43.53178,5140408,54.3822509492399,90.19742,57.6628,5792038,63.9638145951439,94.55632,66.37245,6071945,70.2031004341479,15.38062,5.223801,987668,33.729056829519,21.07476,7.868151,1353318,37.1094886942222,27.58318,10.62611,1771257,38.4810507673691,0.001034671,0.0161036039,0.0938824,0.463507715,2.07125,4.9809525,8.706356,17.29884,26.54898,0.22086230628,0.4154383728,0.673695374,0.347701536253475,0.540667166505842,1.0367955822175,2.06873463986117,4.3758900367576,7.36390314035442,10.876450189848,19.1891443785432,28.0812401736592
"Paraguay",2013,"N","income",TRUE,"PRY:2013:N:i","PRY2013",NA,0.5428922,0.1886636,35344,46.4270138467004,1.676092,0.6010637,109118,38.7585098469849,6.285713,1.927407,409217,32.1852065515307,19.1428,6.23146,1246249,32.9435205860488,44.8577,17.85043,2920360,39.7681284468141,63.00538,30.178,4101824,47.8686089939243,75.38335,39.97911,4907664,53.1840570400186,88.12163,54.18545,5736961,61.4314835894468,92.66825,63.34322,6032959,68.4504797433859,12.81164,4.060799,834073,32.968719963767,19.93535,6.516868,1297846,33.2129850438356,26.28666,9.262663,1711334,35.5673540817447,0.001886636,0.0114202103,0.061677024,0.3427303,1.785043,4.5267,7.995822,16.255635,25.337288,0.18245169907,0.3662479816,0.6243034862,0.464270138467004,0.736411687092713,1.02992660964898,1.81189363223268,3.97681284468141,7.18029134908864,10.6368114080037,18.429445076834,27.3801918973544
"Paraguay",2014,"N","income",TRUE,"PRY:2014:N:i","PRY2014",NA,0.2480633,0.08320194,16371,81.3255424866869,2.219049,0.5587395,146447,27.6450203751177,6.78846,2.059955,448006,30.7637330597346,18.58598,6.606466,1226587,35.2644522905251,43.06098,17.52444,2841821,40.7093077720022,62.82165,29.63091,4145931,47.2177797097036,75.57142,39.61005,4987356,52.4361212251612,87.36298,53.95246,5765543,61.7748694222997,92.64005,63.07539,6113804,68.1592537813791,14.54737,4.67043,960057,32.1828216612803,19.77749,7.152489,1305221,36.2375784994034,26.62095,9.801432,1756857,36.7820844223625,0.0008320194,0.0106160505,0.06591856,0.36335563,1.752444,4.4446365,7.92201,16.185738,25.230156,0.2150265972,0.4112681175,0.6772789512,0.813255424866869,0.525255387127236,0.984439457911507,1.93954487597888,4.07093077720022,7.08266695645554,10.4872242450322,18.5324608266899,27.2637015125516
"Paraguay",2015,"N","income",TRUE,"PRY:2015:N:i","PRY2015",NA,0.1523153,0.04067058,10188,78.8581971197287,1.709741,0.367447,114360,26.0900233658708,6.576602,1.865913,439892,28.958546229054,18.92164,6.360607,1265620,33.6411206991262,42.92273,17.44084,2870992,40.7276251213604,62.76507,29.57958,4198196,47.2281739226688,74.51802,39.42779,4984321,52.900564307689,87.49417,53.63508,5852263,61.3437705852639,92.87311,62.83837,6212046,67.6877918830921,14.01242,4.363621,937255,31.1998913575577,20.21021,6.894075,1351810,34.1101363443408,25.92663,9.597299,1734166,37.0275946818693,0.0004067058,0.006981493,0.059709216,0.349833385,1.744084,4.436937,7.885558,16.090524,25.135348,0.20015929527,0.3950304975,0.6602941712,0.788581971197287,0.495710443951545,0.926673479329728,1.85026163845194,4.07276251213604,7.08422608840032,10.5801128615378,18.4031311755792,27.0751167532368
"Paraguay",2016,"N","income",TRUE,"PRY:2016:N:i","PRY2016",NA,0.08475614,0.01864227,5745,85.6182204863259,1.518428,0.2950348,102917,24.9128601813656,6.655976,1.812455,451134,27.8871161959016,19.16593,6.301499,1299042,33.3899603996547,44.903,18.22268,3043468,40.560029106728,64.37598,30.75579,4363322,47.7867896103597,76.25267,40.80546,5168308,53.5673682095879,88.46008,54.97304,5995711,62.19584723905,93.57171,64.07164,6342171,68.5311072213947,12.68686,3.885017,859899,30.9783556481622,19.09294,6.278147,1294095,33.2686306371768,25.96742,8.959473,1760038,34.600623389032,0.0001864227,0.0056056612,0.05799856,0.346582445,1.822268,4.6133685,8.161092,16.491912,25.628656,0.17051339613,0.3446702703,0.5895333234,0.856182204863259,0.473344343445946,0.892387718268851,1.83644782198101,4.0560029106728,7.16801844155395,10.7134736419176,18.658754171715,27.4124428885579
"Paraguay",2017,"N","income",TRUE,"PRY:2017:N:i","PRY2017",NA,0.01095239,0.00262469,752,86.0418341537679,0.8876266,0.1394539,60954,27.2064483581696,4.761551,1.116025,326979,24.9466127422238,16.95083,5.064019,1164024,30.4340417803383,43.61901,16.44671,2995344,37.7802053149489,63.49978,29.07663,4360569,45.8124699855352,76.52022,39.37194,5254691,51.5378131100752,88.71468,54.12053,6092092,61.0019152090216,93.77535,63.4944,6439611,67.738962779355,11.52169,3.150194,791202,28.1682164700559,17.99536,5.437454,1235753,30.6462371501113,24.43853,8.082057,1678209,33.4265159963249,2.62469e-05,0.0026496241,0.0357128,0.278521045,1.644671,4.3614945,7.874388,16.236159,25.39776,0.14298730566,0.3083036418,0.5503880817,0.860418341537679,0.516922518805222,0.798291607751162,1.67387229791861,3.77802053149489,6.87187049783028,10.307562622015,18.3005745627065,27.095585111742
"Paraguay",2018,"N","income",TRUE,"PRY:2018:N:i","PRY2018",NA,0.1098437,0.01227523,7641,69.9567008266242,1.313047,0.2559177,91336,27.3153632590016,5.368631,1.4084,373446,26.6373131805368,15.5852,5.074995,1084118,32.5578950949293,40.22882,15.45907,2798345,38.4349075607212,62.1236,27.7473,4321362,44.6593626278554,74.45907,37.925,5179426,50.88356092068,87.49037,52.60601,6085892,60.1690359098884,92.87194,62.14505,6460238,67.015640926901,12.18412,3.769184,847536,30.9549105631379,18.15751,6.042362,1263049,33.2112076836852,25.20767,8.640012,1753463,34.2778625713996,0.0001227523,0.0048624363,0.0450688,0.279124725,1.545907,4.162095,7.585,15.781803,24.85802,0.1807323728,0.3619374838,0.6212168628,0.699567008266242,0.51899190192103,0.852394021777178,1.79068423022111,3.84349075607212,6.69890439417831,10.176712184136,18.0507107729665,26.8062563707604
"Paraguay",2019,"N","income",TRUE,"PRY:2019:N:i","PRY2019",NA,0.08231002,0.006066144,5798,72.6262862641298,0.9493498,0.1664945,66878,28.8598762191207,4.547728,1.141894,320371,26.4363964121378,15.35896,4.738904,1081983,31.0611719215803,39.53217,15.07285,2784897,38.1548577542892,60.93633,27.18608,4292743,44.6305369991115,73.70032,37.33438,5191919,50.6381791244339,86.98145,51.88591,6127527,59.6183535150003,92.92137,61.52271,6545972,66.2704629204951,12.37513,3.563813,871783,29.4086034017309,18.66411,5.898593,1314819,31.7725118380165,25.30914,8.585492,1782937,33.9652038989143,6.066144e-05,0.0031633955,0.036540608,0.26063972,1.507285,4.077912,7.466876,15.565773,24.609084,0.17323694993,0.3586344544,0.6258823668,0.726262862641298,0.548337648163293,0.84596468518841,1.70836445568692,3.81548577542892,6.69458054986672,10.1276358248868,17.8855060545001,26.508185168198
"Romania",1981,"N","income",FALSE,"ROU:1981:N:i","ROU1981",NA,0.1715324,0.1705324,38343,95.819790185156,0.2919924,0.2856245,65269,70.3485585967993,0.6628417,0.3524955,148165,50.9342754696191,3.050136,0.8598634,681799,27.3117025186902,24.88219,5.842927,5561933,23.4037171647601,61.28569,18.23262,13699233,29.7397510454626,84.5305,32.3137,18895162,38.2282253086819,97.37959,52.4663,21767328,53.901901375513,99.999,99.998,22352846,64.2011438896479,2.803136,0.8098676,626587,27.4781030732298,6.372077,1.524905,1424355,23.5746881808172,12.49904,2.814679,2793919,22.2034212902479,0.001705324,0.0054268655,0.011279856,0.047292487,0.5842927,2.734893,6.46274,15.73989,39.9992,0.04348989012,0.1023211255,0.2268631274,0.95819790185156,1.33662261333919,1.62989681502781,1.50214363852796,2.34037171647601,4.46096265681939,7.64564506173638,16.1705704126539,25.6804575558592
"Romania",1982,"N","income",FALSE,"ROU:1982:N:i","ROU1982",NA,0.1683085,0.1673085,37829,94.6683199160366,0.2811049,0.2801049,63180,71.1529122221374,0.6189065,0.3426737,139104,50.5706223406845,2.710718,0.7910849,609254,28.1680592973664,22.57417,5.233388,5073712,23.1373712445289,57.88899,16.82234,13010979,29.0727016588633,82.53193,30.56696,18549663,37.0532623857653,96.85137,50.944,21768063,52.6210843192645,99.94971,62.88577,22464438,63.0520895654292,2.815427,0.8123621,632788,27.9330007796658,6.37643,1.525783,1433150,23.3878427851127,12.47399,2.809146,2803622,22.427771139111,0.001673085,0.0053219931,0.0109655584,0.0435096695,0.5233388,2.523351,6.113392,15.2832,25.154308,0.04516733276,0.1058893402,0.2340018618,0.946683199160366,1.35190533222061,1.6182599149019,1.54924326135515,2.31373712445289,4.36090524882949,7.41065247715306,15.7863252957793,25.2208358261717
"Romania",1983,"N","income",FALSE,"ROU:1983:N:i","ROU1983",NA,0.1634488,0.1624488,36875,84.7404170734137,0.265112,0.264112,59811,74.7530713168173,0.5569066,0.3290402,125641,48.1932874499047,2.252832,0.6972332,508250,30.1172309136277,19.13501,4.363719,4316950,22.6514129283853,52.32478,14.68737,11804720,28.0876435009138,78.88347,27.76945,17796488,35.2297860024258,95.86005,48.41227,21626485,50.5145803393724,99.56201,60.83073,22461665,61.1123059935102,2.815697,0.8124168,635235,27.7628051655874,6.387132,1.527941,1440968,23.3110543178975,12.50286,2.815523,2820705,22.22967753236,0.001624488,0.005018128,0.0105292864,0.038347826,0.4363719,2.2031055,5.55389,14.523681,24.332292,0.04768886616,0.1119980753,0.247766024,0.847404170734137,1.42030835501953,1.54218519839695,1.65644770024952,2.26514129283853,4.21314652513707,7.04595720048516,15.1543741018117,24.4449223974041
