"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","Population","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","headcount_ratio_15_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Netherlands",2010,"N","income",TRUE,"NLD:2010:N:i","NLD2010",NA,0.004219293,0.003537901,701,83.8399142824162,0.04743891,0.01026421,7882,79.414196133189,0.1100901,0.03369902,18292,75.2082075389625,0.1889727,0.08539533,31399,73.9857375205466,0.3952111,0.1770297,65666,76.2708357542884,1.908626,0.4412752,317126,36.6083715443426,6.35728,1.266144,1056287,23.1227920052196,20.25622,4.970331,3365651,25.4605977624695,41.22609,11.34934,6849877,27.8121726042157,3.808501,0.7910911,632797,26.7557241197365,8.45356,1.880172,1404592,24.5785252165163,14.29777,3.423675,2375631,25.1490272290919,3.537901e-05,0.00019501999,0.00107836864,0.00469674315,0.01770297,0.06619128,0.2532288,1.4910993,4.539736,0.14041867025,0.4172101668,0.9117246525,0.838399142824162,1.50886972653059,2.4066626412468,4.06921556363006,7.62708357542884,5.49125573165139,4.62455840104392,7.63817932874085,11.1248690416863
"Netherlands",2011,"N","income",TRUE,"NLD:2011:N:i","NLD2011",NA,0.0960531,0.04631702,16034,84.4807845121194,0.0960531,0.06987621,16034,80.3215067166583,0.1700535,0.0971756,28387,76.3852488666288,0.2567906,0.1456706,42866,75.2931305304132,0.6932034,0.2724508,115717,77.5192526235549,2.039135,0.5575729,340394,37.9670649696025,5.757315,1.3647,961073,26.2856389173256,20.19984,4.927861,3371974,25.1088813615313,42.54914,11.50751,7102759,27.3268112892723,3.656396,0.8814772,610365,30.1799978781716,7.4237,1.821187,1239244,25.5842336282722,13.75812,3.258082,2296653,24.8409223199094,0.0004631702,0.00132764799,0.0031096192,0.008011883,0.02724508,0.083635935,0.27294,1.4783583,4.603004,0.15443480544,0.398839953,0.8562239496,0.844807845121194,1.52610862761651,2.44432796373212,4.14112217917273,7.75192526235549,5.69505974544037,5.25712778346512,7.53266440845939,10.9307245157089
"Netherlands",2012,"N","income",TRUE,"NLD:2012:N:i","NLD2012",NA,0.04360266,0.01882369,7306,81.9330873572709,0.07584219,0.03489597,12707,77.0409177818232,0.09333851,0.05212115,15639,72.4073668893804,0.1669019,0.08611307,27964,71.097917266385,0.4956559,0.1933499,83047,73.6769188679674,2.194026,0.4936388,367608,34.2696226730621,5.981739,1.366971,1002238,24.6961716081524,20.82251,5.066029,3488804,24.9939772034706,43.1771,11.7917,7234307,27.4504535604222,3.702136,0.7985196,620291,27.5969621486549,7.888906,1.771695,1321783,24.1392477846376,13.07936,3.181597,2191442,25.2906495938839,0.0001882369,0.00066302343,0.0016678768,0.00473621885,0.01933499,0.07404582,0.2733942,1.5198087,4.71668,0.137744631,0.381977442,0.8230791439,0.819330873572709,1.46377743785464,2.31703574046017,3.91038544965117,7.36769188679674,5.14044340095931,4.93923432163048,7.49819316104118,10.9801814241689
"Netherlands",2013,"N","income",TRUE,"NLD:2013:N:i","NLD2013",NA,0,0,0,82.2201484884405,0.08687879,0.01772414,14599,77.529356583227,0.1479309,0.05239693,24859,73.1101943758346,0.2242413,0.117471,37682,71.9336431089823,0.7160281,0.2930387,120324,74.5149990183237,2.497276,0.6464502,419653,35.8760176437476,7.31685,1.652038,1229555,24.2337483076259,22.72991,5.77755,3819632,25.7591173486754,46.08173,12.84246,7743773,27.9560001104745,3.524697,0.894951,592305,29.7245100414783,8.24541,1.943045,1385594,24.4629839689789,13.89518,3.450391,2335006,25.4553111731266,0,0.00033675866,0.00167670176,0.006460905,0.02930387,0.09696753,0.3304076,1.733265,5.136984,0.1502622729,0.4078451455,0.8691534929,0.822201484884405,1.47305777508131,2.33952622002671,3.95635037099403,7.45149990183237,5.38140264656214,4.84674966152518,7.72773520460262,11.1824000441898
"Netherlands",2014,"N","income",TRUE,"NLD:2014:N:i","NLD2014",NA,0.008319818,0.005481958,1403,83.1123310988936,0.05771296,0.01326991,9733,78.617957191055,0.2096434,0.06240586,35356,74.3741969245401,0.3821786,0.1657715,64454,73.2189158626444,0.6816864,0.3350886,114966,75.655458018156,2.440235,0.6669534,411546,35.0267827664345,7.068027,1.645078,1192023,24.3921901621907,21.9375,5.652846,3699761,25.8810438021755,44.94773,12.55355,7580438,27.8817542217896,3.751546,0.9383555,632699,28.5157852572405,7.949748,1.968784,1340726,25.9230332850094,13.6036,3.434982,2294248,25.4883230325626,5.481958e-05,0.00025212829,0.00199698752,0.0091174325,0.03350886,0.10004301,0.3290156,1.6958538,5.02142,0.1589574217,0.4167915728,0.872485428,0.831123310988936,1.49374118663004,2.37997430158528,4.02704037244544,7.5655458018156,5.25401741496518,4.87843803243814,7.76431314065265,11.1527016887158
"Netherlands",2015,"N","income",TRUE,"NLD:2015:N:i","NLD2015",NA,0.0049877,0.003284041,845,68.2143921659718,0.05277719,0.0150668,8940,83.2707327189325,0.1333365,0.0472352,22587,79.9484026530017,0.3683045,0.1461992,62390,79.0398377338017,0.7926141,0.3197824,134268,70.883737047246,2.206987,0.6496083,373862,39.2570899417301,5.560323,1.412249,941914,28.6663840550213,17.88535,4.667223,3029765,26.7955939718237,39.26392,10.51833,6651278,27.0754859166675,3.981405,1.059291,674447,30.8213023655245,7.92779,2.02722,1342962,26.7354689669612,13.74873,3.479284,2329024,26.2373689118694,3.284041e-05,0.0002862692,0.0015115264,0.008040956,0.03197824,0.097441245,0.2824498,1.4001669,4.207332,0.1912020255,0.457340832,0.9421901072,0.682143921659718,1.58214392165972,2.55834888489605,4.34719107535909,7.0883737047246,5.88856349125952,5.73327681100426,8.03867819154711,10.830194366667
"Netherlands",2016,"N","income",TRUE,"NLD:2016:N:i","NLD2016",NA,0.01503862,0.003236631,2561,76.8835846833426,0.04591711,0.01590194,7820,74.1434656082865,0.1500962,0.04217533,25562,71.2128707867891,0.3179615,0.1255691,54150,83.2511248214046,0.7948612,0.3085564,135367,74.6733165436451,2.057061,0.6408429,350324,40.430396413012,5.13123,1.378208,873865,29.2310709433558,16.47861,4.335222,2806359,26.8483870150116,36.26906,9.69999,6176735,27.0556852905919,4.353659,1.165941,741442,31.3562430827508,8.459569,2.189528,1440691,27.5064425321412,14.07585,3.668222,2397161,26.9138480139012,3.236631e-05,0.00030213686,0.00134961056,0.0069063005,0.03085564,0.096126435,0.2756416,1.3005666,3.879996,0.2195466903,0.5154148912,1.036272715,0.768835846833426,1.40872584655744,2.27881186517725,4.57881186517725,7.46733165436451,6.0645594619518,5.84621418867116,8.05451610450348,10.8222741162368
"Netherlands",2017,"N","income",TRUE,"NLD:2017:N:i","NLD2017",NA,0.1036628,0.01830439,17759,78.7662108743627,0.1887662,0.06943139,32338,77.4527542589996,0.2954605,0.1294436,50616,75.9517028824775,0.389346,0.2166199,66700,76.8697983179662,1.034336,0.4209487,177195,60.8113608489703,2.073506,0.7716953,355218,45.1976585935361,4.89546,1.44328,838656,32.262888846872,16.61754,4.26611,2846800,26.3258682348175,35.67419,9.569959,6111451,27.0794394937904,4.255297,1.244007,728988,33.0549208984416,7.846559,2.169018,1344217,29.6050059196133,13.63211,3.574378,2335357,27.0887717674023,0.0001830439,0.00131919641,0.0041421952,0.0119140945,0.04209487,0.115754295,0.288656,1.279833,3.8279836,0.233873316,0.50971923,1.007974596,0.787662108743627,1.47160233092099,2.43045449223928,4.22783890748814,6.08113608489703,6.77964878903042,6.4525777693744,7.89776047044525,10.8317757975162
"Netherlands",2018,"N","income",TRUE,"NLD:2018:N:i","NLD2018",NA,0.03919936,0.02881984,6755,71.6220358091896,0.09979579,0.05470146,17196,69.7337308490606,0.1582587,0.08094449,27271,82.0294026916297,0.3497445,0.1505141,60267,81.1541763785932,0.714987,0.3214161,123204,73.2473999129166,1.941906,0.6130362,334622,40.8902165525037,4.711515,1.262377,811871,30.2959880492487,16.21487,4.075384,2794085,25.74728969759,35.25562,9.367077,6075116,26.6655152672295,3.913453,1.109333,674352,32.0822513100181,8.093569,2.074169,1394653,27.2329405252745,13.9017,3.527181,2395489,25.9258324896112,0.0002881984,0.00103932774,0.00259022368,0.0082782755,0.03214161,0.09195543,0.2524754,1.2226152,3.7468308,0.2112170032,0.493652222,1.0073628936,0.716220358091896,1.32494088613215,2.62494088613215,4.46347970082263,7.32473999129166,6.13353248287556,6.05919760984974,7.724186909277,10.6662061068918
"Norway",1986,"N","income",TRUE,"NOR:1986:N:i","NOR1986",NA,0,0,0,69.6478526583561,0.2448759,0.03012331,10205,67.8278897238003,0.2448759,0.1173666,10205,80.8978095235064,0.4866951,0.1868082,20282,80.0705785703892,1.248667,0.4031272,52036,56.6173146101463,2.99017,0.8998995,124611,33.7926823799298,10.9905,2.203748,458013,21.2069558581868,41.49922,9.953366,1729419,24.3623613343681,67.48478,21.28729,2812330,31.6741298962467,1.975722,0.6614887,82335,41.6058720531373,4.490998,1.14413,187156,28.5941860993693,10.2386,2.091687,426679,21.160792053033,0,0.00057234289,0.0037557312,0.010274451,0.04031272,0.134984925,0.4407496,2.9860098,8.514916,0.08705191292,0.188209385,0.4128990138,0.696478526583561,1.28872990475221,2.5887299047522,4.4038818213714,5.66173146101463,5.06890235698947,4.24139117163736,7.30870840031043,12.6696519584987
"Norway",1991,"N","income",TRUE,"NOR:1991:N:i","NOR1991",NA,0.2394366,0.2248332,10204,72.4023857875149,0.2394366,0.2317506,10204,71.0024049623365,0.4752489,0.3210414,20254,69.3467260852355,0.4752489,0.3855281,20254,70.7429647896229,1.230469,0.5668102,52439,51.8386653510341,2.972098,0.9980667,126663,37.225996992352,8.204201,2.0222,349641,26.0995988920448,36.22048,8.392304,1543620,23.4508404696457,63.24984,18.93175,2695539,30.0329618686997,2.246257,0.8643319,95729,41.0225724913183,4.745403,1.379369,202236,31.8689407210419,10.2494,2.315758,436802,24.0809878716327,0.002248332,0.0044032614,0.0102733248,0.0212040455,0.05668102,0.149710005,0.40444,2.5176912,7.5727,0.1201421341,0.2397343322,0.4830671188,0.724023857875149,1.34904569428439,2.21909523472754,3.89086306342926,5.18386653510341,5.5838995488528,5.21991977840896,7.03525214089371,12.0131847474799
"Norway",1995,"N","income",TRUE,"NOR:1995:N:i","NOR1995",NA,0.2235689,0.2002767,9746,81.0903136863512,0.2235689,0.2113099,9746,80.2102441915255,0.4910345,0.3195201,21405,79.1425776803464,0.7486418,0.4331816,32635,63.7640030079649,1.227881,0.654069,53526,54.3025055610521,3.482318,1.140172,151801,38.2772275042775,8.749257,2.310133,381396,27.8036114578174,35.24844,8.443347,1536544,24.2796798324639,62.74337,18.74785,2735099,30.0833510148505,2.740912,1.001655,119481,40.188378200511,5.498979,1.604798,239711,31.8770445648464,10.74628,2.664467,468450,25.9038279229933,0.002002767,0.0040148881,0.0102246432,0.023824988,0.0654069,0.1710258,0.4620266,2.5330041,7.49914,0.1402317,0.28083965,0.55953807,0.810903136863512,1.52399463963898,2.53256248577109,3.50702016543807,5.43025055610521,5.74158412564162,5.56072229156348,7.28390394973917,12.0333404059402
"Norway",2000,"N","income",TRUE,"NOR:2000:N:i","NOR2000",NA,0.2350818,0.1702299,10557,70.1780867542802,0.2350818,0.2009492,10557,68.3950283391159,0.2350818,0.2148156,10557,81.2345480763501,0.4877508,0.2855767,21905,80.4242901283718,0.7486728,0.4395784,33623,57.1332992717673,1.746908,0.703409,78453,46.7459997835678,4.49485,1.264633,201862,32.3718249104809,20.2448,4.430574,909187,22.4734148762845,46.9988,11.75011,2110701,25.2288276573447,2.49796,0.8320668,112183,43.7671373193301,4.99715,1.382394,224420,31.3670636252112,9.741044,2.309666,437467,25.049734749117,0.001702299,0.0038180348,0.0068740992,0.0157067185,0.04395784,0.10551135,0.2529266,1.3291722,4.700044,0.13787346876,0.2862937974,0.5741829676,0.701780867542802,1.2995055384432,2.5995055384432,4.42333595706045,5.71332992717673,7.01189996753517,6.47436498209618,6.74202446288535,10.0915310629379
"Norway",2003,"N","income",TRUE,"NOR:2003:N:i","NOR2003",NA,0.1399995,0.09604328,6391,45.3468960396856,0.1912417,0.1254482,8730,51.5747426443911,0.2321372,0.1617706,10597,56.5237466332987,0.2807702,0.2005762,12817,74.7047253139193,0.6977602,0.3232446,31852,77.9155972889413,1.740783,0.6021903,79464,45.4208982486453,4.046776,1.141981,184729,32.1384677464821,16.75135,3.927462,764675,23.9948294893225,39.93933,9.912254,1823173,24.9543860870386,2.871072,0.8451444,131060,40.7546316047208,5.76506,1.494302,263167,28.3220535263153,11.11819,2.641692,507529,24.8475321068373,0.0009604328,0.0023835158,0.0051766592,0.011031691,0.03232446,0.090328545,0.2283962,1.1782386,3.9649016,0.14942152992,0.330240742,0.7005767184,0.453468960396856,0.979920110243431,1.80875989226556,4.10875989226556,7.79155972889413,6.81313473729679,6.42769354929642,7.19844884679675,9.98175443481544
"Norway",2004,"N","income",TRUE,"NOR:2004:N:i","NOR2004",NA,0.2281099,0.2125601,10475,57.4893976137019,0.2648449,0.2258302,12161,53.5711949318985,0.3098224,0.2539328,14227,72.4328969908148,0.4943791,0.3151481,22701,78.5700364956788,1.029093,0.5124905,47255,67.5161819192712,2.220254,0.8580167,101952,44.8223895453127,4.551097,1.482501,208982,36.7149691291529,16.79167,4.190312,771058,26.037050268281,40.70143,10.1252,1868973,25.120781164261,3.382514,1.158503,155322,37.2414161450946,5.97674,1.835946,274447,33.6985570581016,11.27466,2.938238,517722,27.6445836519651,0.002125601,0.0042907738,0.0081258496,0.0173331455,0.05124905,0.128702505,0.2965002,1.2570936,4.05008,0.2048233304,0.405744066,0.7792207176,0.574893976137019,1.01785270370607,2.31785270370607,4.32135200726233,6.75161819192712,6.72335843179691,7.34299382583058,7.8111150804843,10.0483124657044
"Norway",2005,"N","income",TRUE,"NOR:2005:N:i","NOR2005",NA,0.1420971,0.1271235,6570,60.738772387698,0.2019627,0.1453952,9337,52.6272178457892,0.2525108,0.1742694,11674,66.5862586708646,0.4418833,0.2549328,20430,73.4053387897878,0.8749728,0.4176358,40453,77.4908118584561,2.295212,0.7672356,106114,43.6730989798518,4.125104,1.352995,190716,35.5194105450674,14.1639,3.725381,654838,26.8569480056076,36.18993,8.936861,1673166,24.9065809215239,3.390696,1.141125,156762,36.6168166545744,6.341111,1.843113,293168,31.2751331969742,10.79892,2.941233,499265,28.1404143828751,0.001271235,0.0027625088,0.0055766208,0.014021304,0.04176358,0.11508534,0.270599,1.1176143,3.5747444,0.2096246625,0.4231787448,0.8103096915,0.60738772387698,0.999917139069995,2.13076027746767,4.03729363343833,7.74908118584561,6.55096484697777,7.10388210901348,8.05708440168228,9.96263236860956
"Norway",2006,"N","income",TRUE,"NOR:2006:N:i","NOR2006",NA,0.09164854,0.0740944,4271,42.6750914870681,0.1309964,0.08854393,6105,56.018581252772,0.2560739,0.127448,11935,67.1536480218308,0.4787052,0.2159117,22311,80.8893952127016,1.099087,0.4850504,51225,69.2780963418235,2.429739,0.9118313,113242,45.9043055993143,4.660719,1.536755,217221,34.551689732012,14.33817,4.076532,668256,29.2525607067775,33.98591,8.860529,1583973,26.4144759860699,4.249913,1.407426,198075,37.3172347193812,8.007675,2.327319,373212,30.8666702214446,12.95247,3.648638,603673,29.1584471353197,0.000740944,0.00168233467,0.004078336,0.0118751435,0.04850504,0.136774695,0.307351,1.2229596,3.5442116,0.269522079,0.5569274367,1.0478888336,0.426750914870681,1.06435304380267,2.14891673669859,4.44891673669859,6.92780963418235,6.88564583989714,6.9103379464024,8.77576821203325,10.565790394428
"Norway",2007,"N","income",TRUE,"NOR:2007:N:i","NOR2007",NA,0.08708534,0.06812906,4101,86.1968256348859,0.111966,0.07714209,5273,68.2858352025049,0.2477138,0.1246432,11665,81.1697146514873,0.4029767,0.2145483,18977,81.4966548971454,0.6507152,0.3687781,30643,82.5352050567364,1.698064,0.5979895,79964,46.2687099962883,3.519554,1.095398,165741,35.8531424312011,9.938833,2.839426,468035,29.739840933465,26.83257,6.459715,1263587,24.261206499883,3.758768,1.165597,177006,33.9268462946476,6.760384,1.947739,318357,31.421393572241,10.8745,3.046229,512097,28.6409348513131,0.0006812906,0.00146569971,0.0039885824,0.0118001565,0.03687781,0.089698425,0.2190796,0.8518278,2.583886,0.2397633029,0.5007636969,0.9397616465,0.861968256348859,1.29743086884759,2.59743086884759,4.482316019343,8.25352050567364,6.94030649944324,7.17062848624022,8.9219522800395,9.7044825999532
"Norway",2008,"N","income",TRUE,"NOR:2008:N:i","NOR2008",NA,0.1450626,0.1009298,6917,46.8089602980279,0.2267255,0.1291681,10811,45.9460834886359,0.2942019,0.1777373,14028,57.5906117235401,0.4170453,0.2393883,19886,75.3254468209688,0.8121484,0.4048582,38725,80.5956823323861,1.639725,0.6531236,78186,52.0192038149638,3.167465,1.071103,151031,41.5527402341861,10.37661,2.80344,494779,28.1243847983979,23.56441,6.158508,1123601,26.4227457433642,3.895017,1.240166,185723,34.3460794026604,7.225323,2.114291,344519,30.2709336507683,12.33767,3.410809,588286,28.5886322281252,0.001009298,0.0024541939,0.0056875936,0.0131663565,0.04048582,0.09796854,0.2142206,0.841032,2.4634032,0.2668837232,0.568744279,1.1006680643,0.468089602980279,0.872975586284082,1.84289957515328,4.14289957515328,8.05956823323861,7.80288057224457,8.31054804683722,8.43731543951937,10.5690982973457
"Norway",2009,"N","income",TRUE,"NOR:2009:N:i","NOR2009",NA,0.03343708,0.03257332,1615,50.0505246534489,0.05927135,0.03340987,2862,44.4582147259791,0.1297833,0.06012467,6267,55.4429156864483,0.2121716,0.104597,10245,65.9330423842527,0.5925657,0.2520725,28613,72.3469275873706,1.541429,0.4999064,74431,52.0425777036741,2.920562,0.9202645,141026,38.9120020870153,9.340633,2.53657,451034,28.5869821324591,22.52386,5.722669,1087615,25.7970318037894,3.624828,1.115194,175033,31.3769537776534,7.078209,1.968833,341787,30.5292675884696,12.00585,3.215817,579730,27.9259711123332,0.0003257332,0.00063478753,0.00192398944,0.005752835,0.02520725,0.07498596,0.1840529,0.760971,2.2890676,0.2432238114,0.5369007591,1.0522153224,0.500505246534489,0.844706079793603,1.77417330196635,3.6263173311339,7.23469275873706,7.80638665555111,7.78240041740306,8.57609463973773,10.3188127215158
"Norway",2010,"N","income",TRUE,"NOR:2010:N:i","NOR2010",NA,0.1082304,0.07574551,5292,39.7399143863177,0.1509881,0.09922006,7382,50.5272559853313,0.1509881,0.1202508,7382,60.0823932368566,0.2969385,0.1495132,14518,70.146302879971,0.7392951,0.303907,36146,75.7889056384126,1.409245,0.5593334,68902,65.3426145919563,2.628426,0.9067312,128510,42.9009785589232,8.83114,2.375067,431777,28.6403550653606,22.39664,5.550756,1095028,25.4605348938342,3.381681,1.103884,165339,38.8613466239719,7.093862,1.886696,346837,30.5193081781237,12.30433,3.115214,601590,26.8416252072131,0.0007574551,0.00188518114,0.0038480256,0.008223226,0.0303907,0.08390001,0.18134624,0.7125201,2.2203024,0.2431856452,0.5195960784,1.029578227,0.397399143863177,0.960017863721295,1.92263658357941,3.8580466583984,7.57889056384126,9.80139218879345,8.58019571178464,8.59210651960818,10.1842139575337
"Norway",2011,"N","income",TRUE,"NOR:2011:N:i","NOR2011",NA,0.04767875,0.04678597,2362,81.646019457456,0.0857723,0.05119226,4248,80.111475384931,0.1285,0.07891734,6365,78.4254183629687,0.1830509,0.1112789,9067,78.9462701717376,0.4970588,0.2132577,24620,72.7476304975695,1.113272,0.4111598,55141,62.5543595427075,2.021109,0.68562,100107,43.4555666629724,7.554044,1.859492,374158,27.7122528475091,19.79228,4.700511,980329,24.8625942294919,3.379474,0.9617583,167388,38.9292438543254,6.904175,1.723615,341970,28.6410166087474,13.23356,3.07505,655470,24.8685909525914,0.0004678597,0.00097265294,0.00252535488,0.0061203395,0.02132577,0.06167397,0.137124,0.5578476,1.8802044,0.2250514422,0.5041573875,1.079650055,0.81646019457456,1.52211803231369,2.509613387615,4.34204485944557,7.27476304975695,9.38315393140613,8.69111333259448,8.31367585425273,9.94503769179676
"Norway",2012,"N","income",TRUE,"NOR:2012:N:i","NOR2012",NA,0.1042151,0.07767807,5230,38.485626876202,0.1173068,0.09564901,5887,48.7052795441111,0.1810155,0.1163846,9084,52.6942617250703,0.2485523,0.1509157,12474,72.4766613673136,0.5414402,0.2579525,27173,79.4067348543942,1.205759,0.4507078,60512,62.9806401764747,2.195645,0.7562936,110190,44.835603754959,7.374424,1.939563,370091,29.843225102588,18.20363,4.551022,913562,25.8042978818007,3.645312,1.075139,182943,41.1711975150302,7.108149,1.896421,356728,30.1107221797587,13.00915,3.233845,652874,26.4387100914412,0.0007767807,0.00181733119,0.0037243072,0.0083003635,0.02579525,0.06760617,0.15125872,0.5818689,1.8204088,0.2559905959,0.5643748896,1.1548060495,0.38485626876202,0.925400311338111,1.68621637520225,3.98621637520225,7.94067348543942,9.44709602647121,8.9671207509918,8.9529675307764,10.3217191527203
"Norway",2013,"N","income",TRUE,"NOR:2013:N:i","NOR2013",NA,0.08724085,0.04685005,4432,34.7939407873545,0.1304356,0.07330234,6626,47.5460840196384,0.1864983,0.1097507,9473,52.7040587225784,0.3652127,0.1658587,18551,72.4823614385911,0.639063,0.3146059,32462,80.2789172684469,1.309989,0.5326516,66543,74.4634802065308,2.069428,0.8129484,105119,39.7078032781003,6.555087,1.843558,332974,30.3449492486356,16.04626,4.086678,815090,26.5672392799112,3.346879,1.166738,170009,43.2898021578012,7.112431,1.976662,361285,30.054571541745,12.39586,3.276744,629663,27.6086363444556,0.0004685005,0.00139274446,0.0035120224,0.0091222285,0.03146059,0.07989774,0.16258968,0.5530674,1.6346712,0.2877175908,0.6092072284,1.2120676056,0.347939407873545,0.90337559637313,1.68652987912251,3.98652987912251,8.02789172684469,11.1695220309796,7.94156065562006,9.10348477459068,10.6268957119645
"Norway",2014,"N","income",TRUE,"NOR:2014:N:i","NOR2014",NA,0.08927185,0.05692797,4586,75.3112100464015,0.1129212,0.07398489,5801,76.2837234183817,0.1436004,0.09098297,7377,76.3963870210549,0.3195815,0.1338727,16418,78.4082983076977,0.6254951,0.2715778,32133,74.4731539055136,1.34463,0.5168664,69077,58.0106266291442,2.4468,0.8281615,125698,44.829359946979,6.719708,2.000549,345207,33.1598936619235,15.71903,4.195222,807523,27.662184784349,4.196587,1.314918,215588,37.0592106333864,7.555255,2.221251,388131,32.0209634850419,13.14686,3.544728,675385,28.2789542891443,0.0005692797,0.00140571291,0.00291145504,0.0073629985,0.02715778,0.07752996,0.1656323,0.6001647,1.6780888,0.3297814344,0.6963621885,1.3335266736,0.753112100464015,1.44939074494925,2.44468438467376,4.31245640692337,7.44731539055136,8.70159399437163,8.9658719893958,9.94796809857705,11.0648739137396
"Norway",2015,"N","income",TRUE,"NOR:2015:N:i","NOR2015",NA,0.0909974,0.05412042,4721,49.4187556933334,0.1477839,0.08727468,7668,44.7097833734676,0.207365,0.1246651,10759,50.1495066018261,0.3149714,0.1803967,16343,64.3993198923301,0.7277702,0.3163845,37761,72.6154531783019,1.279264,0.5172131,66376,68.4525821991462,2.337592,0.8115229,121288,44.290305891667,6.922697,2.01344,359192,31.0641920597501,15.59464,4.270359,809145,28.1010960961969,4.282512,1.31413,222203,32.6341447253705,8.047103,2.265716,417533,30.2245238313407,13.1751,3.667803,683604,28.6933056958744,0.0005412042,0.00165821892,0.0039892832,0.0099218185,0.03163845,0.077581965,0.16230458,0.604032,1.7081436,0.330635108,0.712567682,1.3842288522,0.494187556933334,0.849485884095884,1.60478421125844,3.54196259407816,7.26154531783019,10.2678873298719,8.8580611783334,9.31925761792503,11.2404384384788
"Norway",2016,"N","income",TRUE,"NOR:2016:N:i","NOR2016",NA,0.1859497,0.1333907,9734,83.7198136191223,0.2506598,0.1770429,13121,79.2686661317794,0.401641,0.2330768,21024,87.690770515744,0.6320238,0.3411697,33083,78.7653210251088,1.091834,0.5675641,57152,75.2990525310612,1.764919,0.8549427,92385,48.7397705424451,2.885853,1.197862,151061,45.2685510787406,8.357464,2.537524,437473,32.9297242210371,16.66355,4.944223,872257,30.5897743489549,4.78554,1.707111,250500,37.2396089789611,9.177878,2.767354,480418,32.767482963316,14.10921,4.218368,738549,30.9775576995669,0.001333907,0.0033638151,0.0074584576,0.0187643335,0.05675641,0.128241405,0.2395724,0.7612572,1.9776892,0.4254120612,0.862030771,1.5768259584,0.837198136191223,1.50610465650381,2.80610465650381,4.33209265638098,7.52990525310612,7.31096558136676,9.05371021574812,9.87891726631113,12.235909739582
"Norway",2017,"N","income",TRUE,"NOR:2017:N:i","NOR2017",NA,0.1701342,0.1548842,8978,76.1468528630399,0.251494,0.1784699,13271,77.220830347482,0.3452965,0.2313689,18221,77.4420796731009,0.481723,0.300311,25420,79.4544140607648,0.9575469,0.4960844,50529,75.8868137336627,1.613036,0.7412105,85119,51.0895912737691,3.009729,1.115957,158822,44.872506787396,7.3609,2.423661,388432,34.7974472605534,16.66126,4.723922,879209,28.9805806921366,4.940937,1.659071,260732,37.7621358346046,8.224163,2.611866,433986,33.5794215530059,13.60976,3.971139,718183,30.3829464474501,0.001548842,0.0033909281,0.0074038048,0.016517105,0.04960844,0.111181575,0.2231914,0.7270983,1.8895688,0.4124450506,0.8115067662,1.4808377331,0.761468528630399,1.46719577660216,2.47814654953923,4.36999277334206,7.58868137336627,7.66343869106536,8.9745013574792,10.439234178166,11.5922322768546
"Norway",2018,"N","income",TRUE,"NOR:2018:N:i","NOR2018",NA,0.207458,0.1804199,11020,44.8819431151446,0.2545,0.2028672,13519,44.6977492084696,0.2919953,0.2332277,15511,56.7567428385595,0.3926425,0.2634209,20857,70.1067456117977,0.655252,0.3808454,34806,77.0237589737475,1.484026,0.6019907,78830,59.0936018826141,2.714746,0.9542855,144205,42.7298279555361,7.556187,2.293566,401378,32.8927452320526,16.45584,4.62701,874120,28.8164425592968,4.894224,1.456824,259977,33.3079479284145,8.042878,2.440967,427231,31.8488444660491,13.29777,3.800764,706366,29.8376866915187,0.001804199,0.0038544768,0.0074632864,0.0144881495,0.03808454,0.090298605,0.1908571,0.6880698,1.850804,0.3592527984,0.7525501261,1.4059026036,0.448819431151446,0.849257234960922,1.8162157708339,3.85587100864887,7.70237589737475,8.86404028239211,8.54596559110722,9.86782356961578,11.5265770237187
