"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","headcount_ratio_15_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","headcount_stacked_below_1_00","headcount_stacked_below_1_90","headcount_stacked_below_3_20","headcount_stacked_below_5_50","headcount_stacked_below_10_00","headcount_stacked_below_15_00","headcount_stacked_below_20_00","headcount_stacked_below_30_00","headcount_stacked_above_40_00","headcount_stacked_below_40_00","headcount_ratio_stacked_below_1_00","headcount_ratio_stacked_below_1_90","headcount_ratio_stacked_below_3_20","headcount_ratio_stacked_below_5_50","headcount_ratio_stacked_below_10_00","headcount_ratio_stacked_below_15_00","headcount_ratio_stacked_below_20_00","headcount_ratio_stacked_below_30_00","headcount_ratio_stacked_above_40_00","headcount_ratio_stacked_below_40_00","multi_headcount_ratio_1_00","multi_headcount_1_00","multi_headcount_ratio_1_90","multi_headcount_1_90","multi_headcount_ratio_3_20","multi_headcount_3_20","multi_headcount_ratio_5_50","multi_headcount_5_50","multi_headcount_ratio_10_00","multi_headcount_10_00","multi_headcount_ratio_15_00","multi_headcount_15_00","multi_headcount_ratio_20_00","multi_headcount_20_00","multi_headcount_ratio_30_00","multi_headcount_30_00","multi_headcount_ratio_40_00","multi_headcount_40_00","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"China",1981,"A","income",TRUE,"CHN:1981:A:i","CHN1981",50.16011,15.00048,498533809,34.0227382803652,88.0914,42.70766,875527211,50.2764028540435,99.31613,64.22494,987088119,65.5753850203792,99.96413,93.23381,993528493,79.6918589335592,99.99667,96.27285,993851904,88.8305224134576,99.999,99.998,993875061,92.5536816089717,99.999,99.998,993875061,94.4152612067288,99.999,99.998,993875061,96.2768408044859,99.999,99.998,993875061,97.2076306033644,2.444738,0.4673747,24297884,17.2367975543013,6.857867,1.257244,68159311,17.7099338824976,13.58648,2.727534,135033987,17.6902477518502,498533809,376993402,111560908,6440374,323411,23157,0,0,9939,0,50.1601099724817,37.9312900385859,11.2247300240974,0.64799991950779,0.0325400826051304,0.00232994762975596,0,0,0.00100001509228935,0,50.16011,498533809,88.0914,875527211,99.31613,987088119,99.96413,993528493,99.99667,993851904,99.999,993875061,99.999,993875061,99.999,993875061,99.999,993875061,0.1500048,0.81144554,2.05519808,5.12785955,9.627285,14.9997,19.9996,29.9994,39.9992,0.00177602386,0.005971909,0.0155469438,0.340227382803652,0.955251654226826,2.09841232065213,4.38305224134576,8.88305224134576,13.8830522413458,18.8830522413458,28.8830522413458,38.8830522413458
"China -  Rural",1981,"R","income",TRUE,"CHN:1981:R:i","CHN1981",61.66114,18.58089,489549505,37.5012949393284,95.37282,49.91283,757198404,57.103821340501,99.91844,69.61705,793287682,72.345156334508,99.999,99.998,793927277,83.9099091400774,99.999,99.998,793927277,91.1504500270426,99.999,99.998,793927277,94.1003000180284,99.999,99.998,793927277,95.5752250135213,99.999,99.998,793927277,97.0501500090142,99.999,99.998,793927277,97.7876125067606,2.164731,0.4214362,17186562,17.6816173919043,6.350521,1.137997,50419023,15.6066596228012,13.31161,2.543741,105685560,16.8767434583161,489549505,267648899,36089278,639595,0,0,0,0,7939,0,61.6611399940723,33.7116799464404,4.54562000434051,0.0805600995031313,0,0,0,0,0.00099995564373605,0,61.66114,489549505,95.37282,757198404,99.91844,793287682,99.999,793927277,99.999,793927277,99.999,793927277,99.999,793927277,99.999,793927277,99.999,793927277,0.1858089,0.94834377,2.2277456,5.49989,9.9998,14.9997,19.9996,29.9994,39.9992,0.00149609851,0.00505270668,0.01353270212,0.375012949393284,1.08497260546952,2.31504500270426,4.61504500270426,9.11504500270426,14.1150450027043,19.1150450027043,29.1150450027043,39.1150450027042
"China -  Urban",1981,"U","income",TRUE,"CHN:1981:U:i","CHN1981",4.493281,0.7838431,8984306,16.5236862065924,59.17926,14.09828,118328803,23.7643227023322,96.92456,42.81461,193800448,44.1305487228199,99.82569,66.37544,199601252,66.4573500758387,99.98742,81.48148,199924630,81.5076735449605,99.999,99.998,199947785,87.671782363307,99.999,99.998,199947785,90.7538367724802,99.999,99.998,199947785,93.8358911816535,99.999,99.998,199947785,95.3769183862401,0.7939664,0.2160225,1587534,22.3210789126111,2.262004,0.4521201,4522872,17.9300587320924,6.153696,1.030811,12304302,15.9740046223829,8984306,109344497,75471645,5800804,323378,23155,0,0,1999,0,4.49328117303693,54.6859790556213,37.745299589821,2.90113041582481,0.161729607069743,0.0115804076087424,0,0,0.00099975101748547,0,4.493281,8984306,59.17926,118328803,96.92456,193800448,99.82569,199601252,99.98742,199924630,99.999,199947785,99.999,199947785,99.999,199947785,99.999,199947785,0.007838431,0.26786732,1.37006752,3.6506492,8.148148,14.9997,19.9996,29.9994,39.9992,0.00152511885,0.003987699282,0.01090598038,0.165236862065924,0.451522131344312,1.41217755913024,3.65515425417113,8.15076735449605,13.1507673544961,18.150767354496,28.1507673544961,38.150767354496
"China",1984,"A","income",TRUE,"CHN:1984:A:i","CHN1984",26.64177,6.610989,276228532,25.17356911615,75.2337,28.88235,780041810,38.4365685433205,96.30432,53.23255,998507266,55.270627535122,99.72242,72.36076,1033946981,72.5185792598269,99.96673,84.75248,1036480048,84.7829501066784,99.98725,92.97019,1036692805,89.8553000711189,99.999,99.998,1036814632,92.3914750533392,99.999,99.998,1036814632,94.9276500355595,99.999,99.998,1036814632,96.1957375266696,3.637424,0.6479445,37713721,16.6900508414975,9.105847,1.582606,94411698,19.0150141737744,15.79068,3.373029,163721718,22.2170430303863,276228532,503813278,218465456,35439715,2533067,212757,121827,0,10368,0,26.6417700190485,48.5919299785403,21.0706200178429,3.41809996865431,0.244309984809394,0.0205200491886287,0.0117500060280182,0,0.000999975887927085,0,26.64177,276228532,75.2337,780041810,96.30432,998507266,99.72242,1033946981,99.96673,1036480048,99.98725,1036692805,99.999,1036814632,99.999,1036814632,99.999,1036814632,0.06610989,0.54876465,1.7034416,3.9798418,8.475248,13.9455285,19.9996,29.9994,39.9992,0.003531297525,0.01077754686,0.02755764693,0.2517356911615,0.730294802323089,1.7686600811239,3.98852185929048,8.47829501066784,13.4782950106678,18.4782950106678,28.4782950106678,38.4782950106678
"China -  Rural",1984,"R","income",TRUE,"CHN:1984:R:i","CHN1984",33.83794,8.426204,272943167,25.2346915980995,84.60499,34.78515,682439709,41.177467097165,97.12704,58.42173,783444911,60.177559618932,99.73129,75.4628,804451280,75.6297909065032,99.96378,86.45748,806326588,86.4901548759303,99.98389,90.96447,806488799,90.9934365839535,99.999,99.998,806610679,93.2450774379652,99.999,99.998,806610679,95.4967182919768,99.999,99.998,806610679,96.6225387189826,2.519299,0.4622347,20321138,16.6846466387457,7.453967,1.032178,60125095,17.1688265515653,14.03569,2.628497,113214507,20.1398193305931,272943167,409496542,101005202,21006369,1875308,162211,121880,0,8066,0,33.8379400047292,50.7670500516325,12.5220499307886,2.60425004132529,0.232490009886889,0.020109996327943,0.0151099885485552,0,0.000999976761016135,0,33.83794,272943167,84.60499,682439709,97.12704,783444911,99.73129,804451280,99.96378,806326588,99.98389,806488799,99.999,806610679,99.999,806610679,99.999,806610679,0.08426204,0.66091785,1.86949536,4.150454,8.645748,13.6446705,19.9996,29.9994,39.9992,0.002223348907,0.00621371156,0.01897774834,0.252346915980995,0.782371874846135,1.92568190780582,4.15963849985768,8.64901548759303,13.649015487593,18.649015487593,28.649015487593,38.649015487593
"China -  Urban",1984,"U","income",TRUE,"CHN:1984:U:i","CHN1984",1.427151,0.250664,3285391,14.7334004274665,42.39769,8.199544,97602134,19.2729993288338,93.42161,35.05022,215062390,37.4753442681738,99.69134,61.49154,229495700,61.6890114870324,99.97708,78.77835,230153492,78.8064372697888,99.999,99.998,230203953,85.8709581798592,99.999,99.998,230203953,89.4032186348944,99.999,99.998,230203953,92.9354790899296,99.999,99.998,230203953,94.7016093174472,0.4521557,0.1087594,1040891,16.4686084442591,1.507252,0.261512,3469788,14.4662928805582,4.894761,0.7032721,11268046,13.7055665863876,3285391,94316743,117460256,14433310,657792,50461,0,0,2302,0,1.42715105634293,40.9705387892262,51.0239202666322,6.26972972563235,0.285740281036239,0.0219199083013622,0,0,0.000999972828713972,0,1.427151,3285391,42.39769,97602134,93.42161,215062390,99.69134,229495700,99.97708,230153492,99.999,230203953,99.999,230203953,99.999,230203953,99.999,230203953,0.00250664,0.155791336,1.12160704,3.3820347,7.877835,14.9997,19.9996,29.9994,39.9992,0.000877688358,0.00263865608,0.008516625131,0.147334004274665,0.366186987247842,1.19921101658156,3.39289563178678,7.88064372697888,12.8806437269789,17.8806437269789,27.8806437269789,37.8806437269789
"China",1987,"A","income",TRUE,"CHN:1987:A:i","CHN1987",18.69006,4.802168,202606792,26.0047943260631,60.47214,21.50147,655539163,35.589514166741,90.18737,44.57046,977662656,49.4546603598046,98.86793,66.19167,1071762965,66.9675613742347,99.97462,93.75841,1083759872,81.3156754074607,99.99356,95.83436,1083965188,87.5437836049738,99.999,99.998,1084024160,90.6578377037303,99.999,99.998,1084024160,93.7718918024869,99.999,99.998,1084024160,95.3289188518652,6.383023,1.213965,69194203,18.3539231606155,11.68939,2.634245,126717079,23.162199192427,18.30047,4.677813,198383500,25.7557168514759,202606792,452932371,322123493,94100309,11996907,205316,58972,0,10840,0,18.6900600072876,41.7820800066419,29.7152299510625,8.68056003726817,1.1066900053965,0.0189399788752208,0.00544004575498024,0,0.000999967713219592,0,18.69006,202606792,60.47214,655539163,90.18737,977662656,98.86793,1071762965,99.97462,1083759872,99.99356,1083965188,99.999,1084024160,99.999,1084024160,99.999,1084024160,0.04802168,0.40852793,1.42625472,3.64054185,9.375841,14.375154,19.9996,29.9994,39.9992,0.00802430865,0.0217588637,0.04635712683,0.260047943260631,0.676200769168079,1.58254913151375,3.68321587558291,8.13156754074607,13.1315675407461,18.1315675407461,28.1315675407461,38.1315675407461
"China -  Rural",1987,"R","income",TRUE,"CHN:1987:R:i","CHN1987",24.18291,6.191957,198555947,26.0015697365808,72.12176,26.8713,592162165,37.2909612182209,93.62053,50.89236,768679740,54.3603009071657,98.93044,70.23753,812277231,70.9911130373101,99.999,99.998,821050738,83.5530959206346,99.999,99.998,821050738,89.0353972804231,99.999,99.998,821050738,91.7765479603173,99.999,99.998,821050738,94.5176986402115,99.999,99.998,821050738,95.8882739801586,4.644154,0.7873957,38131242,16.2463374401972,10.3133,1.973985,84678273,20.3618349059978,16.91976,3.904321,138921204,23.6607264232985,198555947,393606218,176517575,43597491,8773507,0,0,0,8211,0,24.1829100385337,47.9388500033266,21.4987699987909,5.30990997091002,1.06855993844116,0,0,0,0.00100004999762812,0,24.18291,198555947,72.12176,592162165,93.62053,768679740,98.93044,812277231,99.999,821050738,99.999,821050738,99.999,821050738,99.999,821050738,99.999,821050738,0.06191957,0.5105547,1.62855552,3.86306415,9.9998,14.9997,19.9996,29.9994,39.9992,0.004519651318,0.0141732123,0.03365524702,0.260015697365808,0.708528263146197,1.7395296290293,3.90451121705206,8.35530959206346,13.3553095920635,18.3553095920635,28.3553095920635,38.3553095920634
"China -  Urban",1987,"U","income",TRUE,"CHN:1987:U:i","CHN1987",1.540371,0.462995,4050807,25.5432313076414,24.09992,4.735889,63377018,19.4589108848199,79.46845,24.83232,208982992,31.2610989316177,98.67277,53.55976,259485754,54.2925617549871,99.89849,74.27729,262709104,74.3866324488364,99.97657,82.83473,262914436,82.8742976367825,99.999,99.998,262973421,87.1557232275869,99.999,99.998,262973421,91.4371488183913,99.999,99.998,262973421,93.5778616137934,1.389891,0.4341653,3655080,27.1780891719089,3.417911,0.7994728,8988287,21.3196980590422,7.90163,1.565973,20779395,18.9297842550692,4050807,59326211,145605974,50502762,3223350,205332,58985,0,2630,0,1.54037106595688,22.5595489682062,55.3685301175962,19.2043198640929,1.22571998010572,0.078080113842762,0.0224297991302638,0,0.00100009106912933,0,1.540371,4050807,24.09992,63377018,79.46845,208982992,98.67277,259485754,99.89849,262709104,99.97657,262914436,99.999,262973421,99.999,262973421,99.999,262973421,0.00462995,0.089981891,0.79463424,2.9457868,7.427729,12.4252095,19.9996,29.9994,39.9992,0.004220086716,0.009721589248,0.02284754607,0.255432313076414,0.369719306811578,1.00035516581177,2.98609089652429,7.43866324488364,12.4311446455174,17.4311446455174,27.4311446455174,37.4311446455174
"China",1990,"A","consumption",TRUE,"CHN:1990:A:c","CHN1990",21.03413,4.765878,238776289,22.447539688441,66.26765,24.13571,752260423,36.3817493048491,90.03044,47.06229,1022012050,52.2439789782838,98.30765,67.3155,1115973697,68.4086028098088,99.70397,81.70421,1131824512,81.8881984985704,99.89055,87.74283,1133942540,87.8595593665884,99.94371,90.78745,1134546004,90.8256647462749,99.97876,96.15374,1134943887,93.8837764975166,99.98819,97.11128,1135050935,95.4128323731375,2.986369,0.4634067,33900813,14.5835194256272,8.842995,1.502846,100384353,16.5963694792271,16.09388,3.337879,182695312,20.5360583757852,238776289,513484134,269751627,93961647,15850815,2118028,603464,397883,134065,107048,21.0341300316688,45.2335199989429,23.7627899417276,8.27721005827244,1.39631998308646,0.186579984760193,0.0531599695203865,0.0350500579200747,0.0118099693001581,0.00943000480097958,21.03413,238776289,66.26765,752260423,90.03044,1022012050,98.30765,1115973697,99.70397,1131824512,99.89055,1133942540,99.94371,1134546004,99.97876,1134943887,99.98819,1135050935,0.04765878,0.45857849,1.50599328,3.7023525,8.170421,13.1614245,18.15749,28.846122,38.844512,0.002798976468,0.0113464873,0.03024118374,0.22447539688441,0.691253236792133,1.67180732730508,3.76247315453948,8.18881984985704,13.1789339049883,18.165132949255,28.165132949255,38.165132949255
"China -  Rural",1990,"R","consumption",TRUE,"CHN:1990:R:c","CHN1990",27.5599,6.278734,230130507,22.6442072035186,78.58312,30.07829,656184283,38.2515317438638,95.05011,54.19203,793686841,56.991125513264,98.78327,72.31652,824859451,73.2180199129715,99.69858,84.50122,832502467,84.7890897671638,99.87633,89.60311,833986714,89.7324136189488,99.93315,92.1796,834461172,92.2241206212575,99.97148,94.77184,834781234,94.8160804141717,99.98431,96.07359,834888367,96.1120603106288,1.754548,0.2740383,14650816,14.1630999997782,6.292858,0.9609008,52546584,14.9070768699008,14.00804,2.452398,116969849,17.2394950906138,230130507,426053776,137502558,31172610,7643016,1484247,474458,320062,131015,107133,27.5599000407394,51.0232199616176,16.4669899841918,3.7331600525651,0.91531001133097,0.17775000580765,0.0568199984608262,0.0383298887306546,0.0156900549644966,0.012830001591508,27.5599,230130507,78.58312,656184283,95.05011,793686841,98.78327,824859451,99.69858,832502467,99.87633,833986714,99.93315,834461172,99.97148,834781234,99.98431,834888367,0.06278734,0.57148751,1.73414496,3.9774086,8.450122,13.4404665,18.43592,28.431552,38.429436,0.001444181841,0.006332336272,0.0193739442,0.226442072035186,0.726779103133412,1.82371601642445,4.02699109521343,8.47890897671638,13.4598620428423,18.4448241242515,28.4448241242515,38.4448241242515
"China -  Urban",1990,"U","consumption",TRUE,"CHN:1990:U:c","CHN1990",2.880338,0.5573225,8645784,17.858221481836,32.00771,7.604295,96076141,23.6424106954221,76.06641,27.22832,228325210,35.8176435820118,96.98454,53.40335,291114244,54.9408168090415,99.71898,73.92331,299322093,74.0676078844738,99.93012,82.56778,299955862,82.585854087668,99.97309,86.91469,300084843,86.939390565751,99.999,99.998,300162616,91.292927043834,99.999,99.998,300162616,93.4696952828755,2.184787,0.4409295,6557979,19.114798915031,6.278014,1.147599,18844440,17.8751203635954,13.25604,2.550064,39790074,19.0230689555355,8645784,87430357,132249069,62789034,8207849,633769,128981,77773,3002,0,2.8803378806696,29.1273722761945,44.0586999541033,20.9181299371869,2.73444009166966,0.211139771511073,0.0429699446790072,0.0259100294424793,0.00100011454343182,0,2.880338,8645784,32.00771,96076141,76.06641,228325210,96.98454,291114244,99.71898,299322093,99.93012,299955862,99.97309,300084843,99.999,300162616,99.999,300162616,0.005573225,0.144481605,0.87130624,2.93718425,7.392331,12.385167,17.382938,29.9994,39.9992,0.00416237448,0.0135416682,0.03610890624,0.17858221481836,0.44920580321302,1.14616459462438,3.02174492449728,7.40676078844738,12.3878781131502,17.3878781131502,27.3878781131502,37.3878781131502
"China",1993,"A","consumption",TRUE,"CHN:1993:A:c","CHN1993",17.03362,3.761993,200730992,21.8509478415,56.69026,20.36979,668060700,36.2511845385585,83.38864,41.46892,982685089,49.8639952209172,96.27484,62.48554,1134541224,64.9467375739178,99.39753,78.64967,1171340253,79.1773243496442,99.89705,85.66868,1177226796,85.7192928731779,99.96139,93.98536,1177985004,89.2894696548834,99.98496,95.98191,1178262763,92.8596464365889,99.98829,96.98324,1178302005,94.6447348274417,3.654108,0.5613168,43061470,14.5561646894354,9.749865,1.77305,114896309,17.7967189358308,16.66534,3.656451,196391033,21.7418112083383,200730992,467329708,314624389,151856135,36799029,5886543,758208,277759,137995,39242,17.033620040053,39.6566399646991,26.6983799769186,12.8861999762398,3.12269008180306,0.499519958589321,0.0643399748820474,0.0235700587216999,0.0117099725060249,0.00332999558738671,17.03362,200730992,56.69026,668060700,83.38864,982685089,96.27484,1134541224,99.39753,1171340253,99.89705,1177226796,99.96139,1177985004,99.98496,1178262763,99.98829,1178302005,0.03761993,0.38702601,1.32700544,3.4367047,7.864967,12.850302,18.797072,28.794573,38.793296,0.003715917216,0.0146631235,0.03627199392,0.218509478415,0.688772506232611,1.59564784706935,3.57207056656548,7.91773243496442,12.8578939309767,17.8578939309767,27.8578939309767,37.8578939309767
"China -  Rural",1993,"R","consumption",TRUE,"CHN:1993:R:c","CHN1993",23.37678,5.158838,195307996,21.9497261480766,71.45222,26.86921,596968012,37.9914126945342,93.10783,50.54095,777896001,54.4285678723184,98.61467,69.89908,823904471,70.9482379307488,99.71585,83.15947,833104595,83.4178157520471,99.89405,88.71493,834593417,88.8793227811231,99.94595,91.51719,835027031,91.5908690386818,99.9792,94.33332,835304827,94.3939126924545,99.98389,95.74569,835344011,95.7954345193409,1.853332,0.2768123,15484192,13.9715804195318,6.643822,1.008557,55507711,14.8223605723404,14.0274,2.566096,117195926,18.0185754153289,195307996,401660016,180927989,46008470,9200124,1488822,433614,277796,134596,39184,23.3767800113163,48.0754399495953,21.6556100280854,5.50683998543125,1.10118008084437,0.178199894949554,0.0519000721702501,0.0332499237769232,0.016110047447331,0.00469000638337111,23.37678,195307996,71.45222,596968012,93.10783,777896001,98.61467,823904471,99.71585,833104595,99.89405,834593417,99.94595,835027031,99.9792,835304827,99.98389,835344011,0.05158838,0.51051499,1.6173104,3.8444494,8.315947,13.3072395,18.303438,28.299996,38.298276,0.001547380757,0.00704981343,0.02150388448,0.219497261480766,0.72183684119615,1.74171417191419,3.90215308619118,8.34178157520471,13.3318984171685,18.3181738077364,28.3181738077364,38.3181738077364
"China -  Urban",1993,"U","consumption",TRUE,"CHN:1993:U:c","CHN1993",1.581243,0.3591797,5423053,20.2115498778209,20.72904,4.536722,71092604,21.7915089576644,59.71201,19.36882,204789141,32.4056392087787,90.57485,44.42563,310636767,48.9188438912099,98.62208,67.66347,338235659,68.5582485948209,99.90435,78.24778,342633350,78.281979176954,99.999,99.998,342957963,83.7114843827155,99.999,99.998,342957963,89.140989588477,99.999,99.998,342957963,91.8557421913578,2.794641,0.5722772,9584540,19.2338634927198,7.496127,1.438552,25708822,18.8041412697459,14.80858,3.027902,50787712,20.2747867572321,5423053,65669551,133696537,105847626,27598892,4397691,324613,0,3430,0,1.58124299430986,19.1477969066915,38.9829700161032,30.8628400048515,8.04722996911784,1.28226998424864,0.0946500121079226,0,0.00100011256952178,0,1.581243,5423053,20.72904,71092604,59.71201,204789141,90.57485,310636767,98.62208,338235659,99.90435,342633350,99.999,342957963,99.999,342957963,99.999,342957963,0.003591797,0.086197718,0.61980224,2.44340965,6.766347,11.737167,19.9996,29.9994,39.9992,0.006501068992,0.02044182392,0.0516257291,0.202115498778209,0.414038670195624,1.03698045468092,2.69053641401654,6.85582485948209,11.7422968765431,16.7422968765431,26.7422968765431,36.7422968765431
"China",1996,"A","consumption",TRUE,"CHN:1996:A:c","CHN1996",9.751811,1.768726,118733175,16.8641758967479,41.72202,12.88827,507986455,30.9659584241185,72.93383,31.74564,888005847,43.5712833207415,92.3474,53.98771,1124375769,58.4801622611015,98.57703,73.13311,1200224629,74.2180988080875,99.67053,81.83901,1213538538,82.1321136957363,99.93528,92.42728,1216762002,86.3893969873074,99.999,99.998,1217537824,90.9262646582049,99.999,99.998,1217537824,93.1946984936537,5.473291,0.849788,66640055,13.0318247065449,12.18705,2.237217,148383427,19.1608271140661,19.69476,4.51435,239793550,23.335184010485,118733175,389253280,380019392,236369922,75848860,13313909,3223464,775822,12176,0,9.7518110139214,31.9702090263234,31.2118099462034,19.4135700381914,6.22962999466141,1.09349997946696,0.264750030799557,0.0637199293663505,0.00100004106607532,0,9.751811,118733175,41.72202,507986455,72.93383,888005847,92.3474,1124375769,98.57703,1200224629,99.67053,1213538538,99.93528,1216762002,99.999,1217537824,99.999,1217537824,0.01768726,0.24487713,1.01586048,2.96932405,7.313311,12.2758515,18.485456,29.9994,39.9992,0.00733367044,0.02413957143,0.0584608325,0.168641758967479,0.588353210058251,1.39428106626373,3.21640892436058,7.42180988080875,12.3198170543604,17.2778793974615,27.2778793974615,37.2778793974615
"China -  Rural",1996,"R","consumption",TRUE,"CHN:1996:R:c","CHN1996",13.96669,2.517717,115777818,18.5035542601568,54.83313,17.66096,454542928,32.554141832306,84.73322,40.05435,702401740,47.3913323019372,95.98281,61.79027,795655975,64.4627328588382,99.0994,78.10907,821491158,78.8120907846687,99.71084,85.2301,826559731,85.4657964242781,99.90541,88.87833,828172632,88.9373126432196,99.999,99.998,828948452,92.6248750954797,99.999,99.998,828948452,94.4686563216098,2.778974,0.3686309,23036492,17.2127737153002,8.977332,1.416208,74418199,16.6658549222714,16.88138,3.03663,139939338,20.1956212717833,115777818,338765110,247858812,93254235,25835183,5068573,1612901,775820,8290,0,13.9666899530446,40.8664400488102,29.9000900097631,11.249590029874,3.11659000898747,0.611439987540387,0.194569983966666,0.0935899258299295,0.00100005218366389,0,13.96669,115777818,54.83313,454542928,84.73322,702401740,95.98281,795655975,99.0994,821491158,99.71084,826559731,99.90541,828172632,99.999,828948452,99.999,828948452,0.02517717,0.33555824,1.2817392,3.39846485,7.810907,12.784515,17.775666,29.9994,39.9992,0.002624652008,0.0126042512,0.0324312084,0.185035542601568,0.618528694813814,1.51652263366199,3.5454503072361,7.88120907846687,12.8198694636417,17.7874625286439,27.7874625286439,37.7874625286439
