"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Gambia",2005,"N","consumption",FALSE,"GMB:2005:N:c","GMB2005",14.66456,4.420994,226383,30.2885939506321,42.99035,16.18413,663660,37.788932388875,67.69571,32.46135,1045046,47.9803051565764,86.80407,51.85161,1340030,59.7556551894772,96.05985,70.19946,1482915,73.0580450046075,79.30291,1520635,80.5260533738702,99.20278,84.2046,1531434,84.8986879198317,99.64037,89.29033,1538189,89.5723493701981,99.81105,91.90441,1540824,92.0988213045891,11.24494,3.203553,173593,28.6625590164182,17.1933,5.387132,265420,31.6888413594097,25.22199,8.039052,389362,32.0229677963021,0.04420994,0.30749847,1.0387632,2.85183855,7.019946,11.8954365,16.84092,26.787099,36.761764,0.02799905322,0.05882748144,0.10539197172,0.302885939506321,0.717989715388625,1.53536976501044,3.28656103542125,7.30580450046075,12.0789080060805,16.9797375839663,26.8717048110594,36.8395285218356
"Gambia",2006,"N","consumption",FALSE,"GMB:2006:N:c","GMB2006",13.80133,4.181643,219641,30.2917551186164,41.91254,15.59765,667015,37.2195780186404,67.39038,31.7986,1072481,47.2385498289986,86.93303,51.44491,1383491,59.1205220703622,96.22926,70.0348,1531436,72.7884431888212,79.20927,1567821,80.4020597459864,99.15895,84.12709,1578060,84.8731918537604,99.64697,89.23411,1585827,89.5657711093489,99.79936,91.86169,1588252,92.010095167945,11.08493,3.25395,176411,29.3091456089751,17.9786,5.465359,286120,30.3683797066798,25.36567,8.177983,403681,32.1983113956053,0.04181643,0.29635535,1.0175552,2.82947005,7.00348,11.8813905,16.825418,26.770233,36.744676,0.02928555,0.06148528875,0.1104027705,0.302917551186164,0.707171982354168,1.51163359452796,3.25162871386992,7.27884431888212,12.060308961898,16.9746383707521,26.8697313328047,36.804038067178
"Gambia",2007,"N","consumption",FALSE,"GMB:2007:N:c","GMB2007",11.97916,3.563149,196440,29.9342893424911,39.01814,14.02996,639838,35.9819447791758,65.38603,29.85737,1072232,45.7255647777168,86.165,49.78433,1412975,57.7546784207669,96.04581,68.95054,1575005,71.8223005242143,78.43352,1612825,79.7860790750703,99.07707,83.51833,1624713,84.2733967099155,99.6204,88.81085,1633623,89.168626533983,99.78454,91.53915,1636315,91.7246041374348,10.85379,3.115423,177986,28.8413611862691,17.41572,5.286075,285591,30.3865342526625,25.25135,7.959964,414084,31.4685223372728,0.03563149,0.26656924,0.95543584,2.73813815,6.895054,11.765028,16.703666,26.643255,36.61566,0.02947190158,0.06253426725,0.1130314888,0.299342893424911,0.68365695080434,1.46321807288694,3.17650731314218,7.18223005242143,11.9679118612605,16.8546793419831,26.7505879601949,36.6898416549739
"Gambia",2008,"N","consumption",FALSE,"GMB:2008:N:c","GMB2008",9.524004,2.726107,160888,28.6110843261143,34.34067,11.74828,580112,34.1381011034395,61.49336,26.83072,1038798,43.6893651071717,84.60553,46.96274,1429229,55.5045593198532,95.55023,66.99074,1614116,70.1382522849928,77.01416,1656781,78.575733351561,98.95067,82.40457,1671559,83.3087412077369,99.57079,88.03545,1682034,88.4666173733344,99.76113,90.94774,1685250,91.2033541098182,10.17278,2.948581,171847,28.8326859201276,17.24,5.082075,291233,29.5052835730636,24.94928,7.741453,421464,31.0654799999756,0.02726107,0.22321732,0.85858304,2.5829507,6.699074,11.552124,16.480914,26.410635,36.379096,0.03042935592,0.0655587675,0.11983769244,0.286110843261143,0.648623920965351,1.39805968342949,3.05275076259193,7.01382522849928,11.7863600027341,16.6617482415474,26.5399852120003,36.4813416439273
"Gambia",2009,"N","consumption",FALSE,"GMB:2009:N:c","GMB2009",11.92241,3.232137,207483,27.1111193850557,41.62643,14.40707,724416,34.6260845553314,69.31776,31.62397,1206322,45.559730359811,88.72196,52.28297,1544010,58.868434609567,96.77389,71.03499,1684136,73.3726264020234,79.96691,1716543,81.086127836236,99.23979,84.71232,1727049,85.3761692042016,99.70102,89.64821,1735076,89.8988630833773,99.79262,92.17329,1736670,92.343673660055,8.966262,2.34098,156038,25.9526818959599,15.44826,4.297876,268843,27.8670263368286,22.98366,6.811291,399980,29.7248045890442,0.03232137,0.27373433,1.01196704,2.87556335,7.103499,11.9950365,16.942464,26.894463,36.869316,0.020834722,0.04783535988,0.09093073485,0.271111193850557,0.657895606551296,1.45791137151395,3.23776390352619,7.33726264020234,12.1629191754354,17.0752338408403,26.9696589250132,36.937469464022
"Gambia",2010,"N","consumption",TRUE,"GMB:2010:N:c","GMB2010",5.191447,1.299597,93093,25.2001325394915,25.27671,7.547225,453261,29.9800758847584,53.19278,20.89913,953851,39.2936914688563,80.47273,41.13207,1443034,51.1037208903552,94.48329,62.83585,1694271,66.5678654224367,73.99732,1749037,75.895374434111,98.6483,80.02699,1768957,81.16136437266,99.43908,86.37488,1783138,86.8958168537936,99.70759,89.67751,1787953,89.8564534041821,8.419106,2.199868,150971,26.0159117978375,15.15346,4.112966,271731,27.2998334021473,22.63439,6.62337,405879,29.2120306955854,0.01299597,0.143397275,0.66877216,2.26226385,6.283585,11.099598,16.005398,25.912464,35.871004,0.02637641732,0.06161223068,0.1190881926,0.252001325394915,0.56962144181041,1.2573981270034,2.81070464896954,6.65678654224367,11.3843061651166,16.232272874532,26.0687450561381,35.9425813616728
"Gambia",2011,"N","consumption",FALSE,"GMB:2011:N:c","GMB2011",5.818348,1.478946,107532,25.3500284722856,27.46862,8.337298,507660,30.4110619406399,56.23554,22.16823,1039315,39.3675006651007,82.20419,42.7285,1519254,51.9745114914799,95.15294,64.22546,1758566,67.5261119939797,75.0807,1807716,76.7602321972228,98.77125,80.90894,1825438,81.8836666432575,99.54107,87.01719,1839665,87.4454797405693,99.76682,90.18342,1843837,90.4419653322142,8.993116,2.2953,166206,25.4178839797885,16.08964,4.300062,297360,26.8315948984286,22.83196,6.808607,421968,29.8401265576216,0.01478946,0.158408662,0.70938336,2.3500675,6.422546,11.262105,16.181788,26.105157,36.073368,0.026648433,0.06243690024,0.11860593394,0.253500284722856,0.577810176872158,1.25976002128322,2.85859813203139,6.75261119939797,11.5140348295834,16.3767333286515,26.2336439221708,36.1767861328857
"Gambia",2012,"N","consumption",FALSE,"GMB:2012:N:c","GMB2012",4.367086,1.096401,83193,24.8893535003505,22.4689,6.554741,428035,29.118843002751,50.57988,18.79997,963552,37.1573519129281,79.03273,38.86086,1505582,49.1421312255246,94.4595,61.3344,1799464,64.9292698212695,73.01454,1858515,74.8439349963387,98.65597,79.30907,1879407,80.3923932519047,99.52832,85.92245,1896025,86.3111643541459,99.77245,89.35955,1900676,89.587315185798,8.612757,2.242934,164074,25.7455975385767,15.21543,4.201437,289856,27.4369096141582,22.65797,6.613669,431637,28.9936337474809,0.01096401,0.124540079,0.60159904,2.1373473,6.13344,10.952181,15.861814,25.776735,35.74382,0.02850769114,0.06676083393,0.12612266783,0.248893535003505,0.553258017052269,1.1890352612137,2.70281721740385,6.49292698212695,11.2265902494508,16.0784786503809,25.8933493062438,35.8349260743192
"Gambia",2013,"N","consumption",FALSE,"GMB:2013:N:c","GMB2013",3.303647,0.8061696,64874,23.5862205676252,18.636,5.19192,365957,27.7303946054905,46.1936,16.19658,907109,35.052251794477,76.57283,35.89682,1503669,46.8720951342227,93.9267,59.16148,1844449,62.9608238527823,71.47749,1912946,73.3440067726095,98.57117,78.12556,1935653,79.2725511260869,99.52355,85.11982,1954355,85.5032497792774,99.79569,88.7592,1959699,88.9805670194095,8.056058,2.045323,158198,25.168925052188,14.01245,3.857303,275164,27.3152303762165,21.17392,6.14285,415795,28.9482353278306,0.008061696,0.09864648,0.51829056,1.9743251,5.916148,10.7216235,15.625112,25.535946,35.50368,0.02771412665,0.06534271282,0.124822712,0.235862205676252,0.526877497504319,1.12167205742326,2.57796523238225,6.29608238527823,11.0016010158914,15.8545102252174,25.6509749337832,35.5922268077638
"Gambia",2014,"N","consumption",FALSE,"GMB:2014:N:c","GMB2014",2.639445,0.5944516,53423,21.6830009148279,16.06179,4.296958,325097,26.6261898562991,44.53933,14.81487,901495,33.2051190357157,75.98241,34.68938,1537916,45.5919125688542,94.08136,58.52324,1904246,62.2172780192355,71.08596,1973989,72.8696664863902,98.62398,77.84435,1996191,78.9097848783654,99.58422,84.95268,2015626,85.256374150894,99.85137,88.64609,2021034,88.7884297983254,7.137739,1.723777,144471,23.7779162134881,12.80361,3.339191,259150,26.0018624738962,19.8484,5.502723,401740,27.4639945128082,0.005944516,0.081642202,0.47407584,1.9079159,5.852324,10.662894,15.56887,25.485804,35.458436,0.02394326253,0.05800174767,0.11467674732,0.216830009148279,0.505897607269683,1.0625638091429,2.50755519128698,6.22172780192355,10.9304499729585,15.7819569756731,25.5769122452682,35.5153719193302
"Gambia",2015,"N","consumption",TRUE,"GMB:2015:N:c","GMB2015",1.425141,0.2495627,29726,15.8834413326479,11.4937,2.698434,239742,23.1512399354884,39.57219,11.79637,825420,29.7732359924991,73.30831,31.26557,1529109,42.6042229315323,93.58399,55.99747,1952031,59.850276723747,69.29099,2030443,71.1778219353897,98.54418,76.45855,2055494,77.5864161093317,99.58148,84.00835,2077130,84.3944154807431,99.87787,87.93746,2083313,88.0795401763426,5.516043,1.188904,115057,21.010108448605,11.1407,2.555038,232379,22.6965800443457,18.22264,4.557117,380099,24.8430804600019,0.002495627,0.051270246,0.37748384,1.71960635,5.599747,10.3936485,15.29171,25.202505,35.174984,0.0177741148,0.04775366022,0.10221613431,0.158834413326479,0.43987355877428,0.952743551759971,2.34323226123428,5.9850276723747,10.6766732903085,15.5172832218663,25.3183246442229,35.231816070537
"Gambia",2016,"N","consumption",FALSE,"GMB:2016:N:c","GMB2016",1.078699,0.1584834,23183,14.091595417283,10.63552,2.323627,228572,21.7593505548386,38.67943,11.24081,831275,29.007354941447,72.9665,30.77711,1568152,42.1432319850905,93.5406,55.72536,2010318,59.5861239529575,69.11596,2092248,70.9503003074524,98.52713,76.32902,2117485,77.484995347417,99.59363,83.9272,2140406,84.3421265562509,99.88609,87.88,2146691,88.0436843808359,4.817327,0.9702656,103531,19.8369780998636,10.24192,2.242181,220113,21.8148225486303,17.31011,4.177053,372018,24.0551967191312,0.001584834,0.044148913,0.35970592,1.69274105,5.572536,10.367394,15.265804,25.17816,35.152,0.01460249728,0.04217542461,0.09427608621,0.14091595417283,0.413427660541933,0.928235358126304,2.31787775917998,5.95861239529575,10.6425450461179,15.4969990694834,25.3026379668753,35.2174737523344
"Gambia",2017,"N","consumption",FALSE,"GMB:2017:N:c","GMB2017",0.9592476,0.1427861,21237,13.1854045752464,10.10833,2.183542,223788,21.3899453011414,37.72265,10.76647,835139,28.4847660359479,72.41994,30.04154,1603301,41.4565869257701,93.3851,55.06252,2067447,58.985885446002,68.62076,2153131,70.5699505738328,98.52171,75.93913,2181166,77.0673287848306,99.56845,83.65224,2204340,84.0433861381716,99.85753,87.66926,2210740,87.8157709077156,4.796363,0.9691711,106186,19.7703870269655,10.24192,2.242006,226745,21.7524367917357,17.31412,4.179073,383316,24.0078850657315,0.001427861,0.041487298,0.34452704,1.6522847,5.506252,10.293114,15.187826,25.095672,35.067704,0.014838009541,0.04291199484,0.09599330681,0.131854045752464,0.406408960721687,0.911512513150333,2.28011228091736,5.8985885446002,10.5854925860749,15.4134657569661,25.2130158414515,35.1263083630862
"Gambia",2018,"N","consumption",FALSE,"GMB:2018:N:c","GMB2018",0.8205754,0.1115228,18710,12.792211797615,8.966899,1.879286,204454,20.9715236483275,34.79641,9.718807,793394,27.9689375957488,70.26423,28.3412,1602096,40.297765554426,92.54994,53.50434,2110233,57.8310235418564,67.44675,2212232,69.5205783106221,98.273,75.01347,2240725,76.3012869871153,99.51069,82.99828,2268945,83.4080593804233,99.83026,87.16737,2276232,87.3310752618247,4.796363,0.9689459,109362,19.8950414395176,10.24192,2.242497,233526,21.8600950252608,17.3243,4.180933,395012,24.0926011779334,0.001115228,0.035706434,0.311001824,1.558766,5.350434,10.1170125,15.002694,24.899484,34.866948,0.015444997646,0.04469296521,0.10000791736,0.12792211797615,0.398458949318223,0.895006003063962,2.21637710549343,5.78310235418564,10.4280867465933,15.2602573974231,25.022417814127,34.9324301047299
"Gambia",2019,"N","consumption",FALSE,"GMB:2019:N:c","GMB2019",0.5147687,0.09208646,12085,12.6007541752878,7.977756,1.681142,187294,21.0025183876743,32.53446,9.002004,763813,27.5440257021441,68.09421,27.11142,1598652,39.8369935312391,92.05409,52.33993,2161159,56.8643927662933,66.56221,2271760,68.8074701516319,98.1667,74.31672,2304666,75.7307072549092,99.44271,82.50369,2334622,82.9790583339634,99.78737,86.78816,2342714,86.9441367903337,4.797912,0.9692625,112641,19.7418547100367,10.24192,2.2431,240450,21.7764033748108,17.30518,4.176527,406275,24.0101782039391,0.0009208646,0.031941698,0.288064128,1.4911281,5.233993,9.9843315,14.863344,24.751107,34.715264,0.01591529025,0.046050843,0.10286786001,0.126007541752878,0.399047849365812,0.881408822468611,2.19103464421815,5.68643927662933,10.3211205227448,15.1461414509818,24.893717500189,34.7776547161335
"Guinea-Bissau",1981,"N","consumption",FALSE,"GNB:1981:N:c","GNB1981",28.88495,14.75253,229290,50.976685978233,49.36322,26.54636,391848,53.7395820917692,69.05706,40.16001,548179,58.1365825854772,NA,NA,NA,65.5464546561448,NA,NA,NA,75.9148007162579,NA,NA,82.234177928879,NA,NA,NA,85.943382580136,NA,NA,NA,90.1335029511937,NA,NA,NA,92.358372925225,22.71199,11.49904,180289,50.2908959469464,27.98589,14.27091,222154,50.891828676792,32.99218,16.98744,261894,51.2780607421751,0.1475253,0.50438084,1.28512032,NA,NA,NA,NA,NA,NA,0.0888875792,0.1378569906,0.197054304,0.50976685978233,1.02105205974361,1.86037064273527,3.60505500608796,7.59148007162579,12.3351266893319,17.1886765160272,27.0400508853581,36.94334917009
"Guinea-Bissau",1982,"N","consumption",FALSE,"GNB:1982:N:c","GNB1982",28.35084,14.46609,229757,50.8677253949802,48.61486,26.08271,393977,53.5577155689588,68.30167,39.57081,553520,57.8725637924798,NA,NA,NA,65.221884466145,NA,NA,NA,75.5788818132924,NA,NA,81.951250476235,NA,NA,NA,85.739715448641,NA,NA,NA,89.9294460856095,NA,NA,NA,92.2939468344459,22.71285,11.49948,184066,50.2924334659641,27.98703,14.27152,226808,50.7155834250655,32.96855,16.97441,267179,51.3954145031113,0.1446609,0.49557149,1.26626592,NA,NA,NA,NA,NA,NA,0.0907308972,0.1407171872,0.2008072703,0.508677253949802,1.01759659581022,1.85192204135935,3.58720364563797,7.55788818132924,12.2926875714353,17.1479430897282,26.9788338256828,36.9175787337784
"Guinea-Bissau",1983,"N","consumption",FALSE,"GNB:1983:N:c","GNB1983",29.90516,15.30231,248275,50.9408111319007,50.77552,27.42963,421542,53.9961852954915,70.45655,41.27142,584935,58.5596441218483,NA,NA,NA,66.240139724901,NA,NA,NA,76.582409174616,NA,NA,82.7352932418571,NA,NA,NA,86.3851106258376,NA,NA,NA,90.412986569226,NA,NA,NA,92.6451632560533,22.71262,11.49936,188562,50.289810779921,27.99327,14.27486,232402,50.7185535911139,32.98051,16.981,273807,51.4092083701834,0.1530231,0.52116297,1.32068544,NA,NA,NA,NA,NA,NA,0.0855552384,0.132756198,0.18950796,0.509408111319007,1.02592752061434,1.87390861189915,3.64320768486956,7.6582409174616,12.4102939862786,17.2770221251675,27.1238959707678,37.0580653024213
"Guinea-Bissau",1984,"N","consumption",FALSE,"GNB:1984:N:c","GNB1984",28.26269,14.41891,240593,50.8790129298552,48.49076,26.00611,412790,53.5123345532532,68.17548,39.47308,580361,57.897444835827,NA,NA,NA,65.1785284549305,NA,NA,NA,75.5740896099145,NA,NA,81.8886597352359,NA,NA,NA,85.6902572034603,NA,NA,NA,89.8945576236007,NA,NA,NA,92.2672732955213,22.72135,11.50388,193421,50.320205192927,28.00361,14.28038,238388,50.7459425063975,32.99219,16.98744,280855,51.2779172038164,0.1441891,0.49411609,1.26313856,NA,NA,NA,NA,NA,NA,0.0911107296,0.141375762,0.2018107872,0.508790129298552,1.01673435651181,1.85271823474646,3.58481906502118,7.55740896099145,12.2832989602854,17.1380514406921,26.9683672870802,36.9069093182085
"Guinea-Bissau",1985,"N","consumption",FALSE,"GNB:1985:N:c","GNB1985",27.83626,14.19102,242778,50.789056339506,47.88804,25.63523,417662,53.4068808417582,67.55888,38.99835,589224,57.7093159867903,NA,NA,NA,64.905177900908,NA,NA,NA,75.2465267674038,NA,NA,81.6705145682639,NA,NA,NA,85.4514476671929,NA,NA,NA,89.7258842234904,NA,NA,NA,92.1381888057972,22.71485,11.50052,198111,50.3037836953464,27.98953,14.27286,244114,50.9008022761883,32.99551,16.98928,287775,51.2843890370154,0.1419102,0.48706937,1.2479472,NA,NA,NA,NA,NA,NA,0.092579186,0.1435849716,0.2052305024,0.50789056339506,1.01473073599341,1.84669811157729,3.56978478454994,7.52465267674038,12.2505771852396,17.0902895334386,26.9177652670471,36.8552755223189
"Guinea-Bissau",1986,"N","consumption",FALSE,"GNB:1986:N:c","GNB1986",28.63882,14.62041,255608,50.8697686758947,49.01912,26.3328,437506,53.6316312603116,68.71092,39.88912,613260,58.000451542597,NA,NA,NA,65.3728085675435,NA,NA,NA,75.7662256958903,NA,NA,82.0651177248497,NA,NA,NA,85.8096289480511,NA,NA,NA,90.0396692081772,NA,NA,NA,92.285750451497,22.73173,11.50924,202886,50.3342537304012,28.00932,14.28343,249989,50.7519802645174,32.99368,16.98827,294476,51.2850049535145,0.1462041,0.5003232,1.27645184,NA,NA,NA,NA,NA,NA,0.0898871644,0.1394062768,0.1989326417,0.508697686758947,1.01900099394592,1.8560144493631,3.59550447121489,7.57662256958903,12.3097676587275,17.1619257896102,27.0119007624532,36.9143001805988
"Guinea-Bissau",1987,"N","consumption",FALSE,"GNB:1987:N:c","GNB1987",28.47785,14.53412,259933,50.9148413005015,48.79338,26.19304,445364,53.6771338819508,68.48273,39.71138,625079,57.9060848167852,NA,NA,NA,65.3160325465709,NA,NA,NA,75.6984737547759,NA,NA,82.0396397481271,NA,NA,NA,85.7229078984457,NA,NA,NA,89.9787506755064,NA,NA,NA,92.3316700054456,22.70865,11.49731,207274,50.271799480052,28.0082,14.28283,255646,50.7417718888857,32.98752,16.98487,301095,51.268087058144,0.1453412,0.49766776,1.27076416,NA,NA,NA,NA,NA,NA,0.0902538835,0.1402573906,0.2000817686,0.509148413005015,1.01986554375707,1.85299471413713,3.5923817900614,7.56984737547759,12.3059459622191,17.1445815796891,26.9936252026519,36.9326680021782
"Guinea-Bissau",1988,"N","consumption",FALSE,"GNB:1988:N:c","GNB1988",27.88453,14.21678,260175,50.6965917083244,47.95645,25.67723,447455,53.4942595325213,67.62918,39.05225,631011,57.7029775488458,NA,NA,NA,64.8940992504038,NA,NA,NA,75.2937578563284,NA,NA,81.7058006510677,NA,NA,NA,85.4795133960008,NA,NA,NA,89.7456725823195,NA,NA,NA,92.1533014360961,22.72881,11.50774,212070,50.3339068300194,28.01244,14.2851,261369,50.7605081493862,32.97809,16.97967,307700,51.4113664360556,0.1421678,0.48786737,1.249672,NA,NA,NA,NA,NA,NA,0.0925222296,0.143565255,0.2046050235,0.506965917083244,1.0163909311179,1.84649528156307,3.56917545877221,7.52937578563284,12.2558700976602,17.0959026792002,26.9237017746959,36.8613205744384
"Guinea-Bissau",1989,"N","consumption",FALSE,"GNB:1989:N:c","GNB1989",26.94425,13.71626,256992,50.7171369160085,46.61456,24.85767,444605,53.2270594357741,66.23576,37.99473,631750,57.3257153583287,NA,NA,NA,64.3434904464822,NA,NA,NA,74.68017823562,NA,NA,81.0975145409971,NA,NA,NA,85.0174825436117,NA,NA,NA,89.4495660782816,NA,NA,NA,91.8558452914568,22.69005,11.4877,216415,50.4704855439231,27.98503,14.27045,266918,50.8913735793688,32.9619,16.97075,314387,51.385122639886,0.1371626,0.47229573,1.21583136,NA,NA,NA,NA,NA,NA,0.095692541,0.148698089,0.212134375,0.507171369160085,1.01131412927971,1.83442289146652,3.53889197455652,7.468017823562,12.1646271811496,17.0034965087223,26.8348698234845,36.7423381165827
"Guinea-Bissau",1990,"N","consumption",FALSE,"GNB:1990:N:c","GNB1990",26.03576,13.23541,253917,50.6188162262417,45.29992,24.06336,441792,53.0008335006531,64.84101,36.95776,632369,56.9644048821343,NA,NA,NA,63.7823556659535,NA,NA,NA,74.0482280691918,NA,NA,80.5568762137047,NA,NA,NA,84.5417760190723,NA,NA,NA,89.0524061739961,NA,NA,NA,91.5492641234512,22.70621,11.49605,221445,50.2853530836832,28.00349,14.28032,273107,50.7465791673333,32.98311,16.98244,321671,51.4221941547772,0.1323541,0.45720384,1.18264832,NA,NA,NA,NA,NA,NA,0.0994408325,0.1545130624,0.2204320712,0.506188162262417,1.00701583651241,1.8228609562283,3.50802956162744,7.40482280691918,12.0835314320557,16.9083552038145,26.7157218521988,36.6197056493805
