"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","total_shortall_annual_1_00","income_gap_ratio_1_00","watts_index_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","total_shortall_annual_1_90","income_gap_ratio_1_90","watts_index_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","total_shortall_annual_3_20","income_gap_ratio_3_20","watts_index_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","total_shortall_annual_5_50","income_gap_ratio_5_50","watts_index_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","total_shortall_annual_10_00","income_gap_ratio_10_00","watts_index_10_00","headcount_ratio_15_00","poverty_gap_index_15_00","headcount_15_00","total_shortall_annual_15_00","income_gap_ratio_15_00","watts_index_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","total_shortall_annual_20_00","income_gap_ratio_20_00","watts_index_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","total_shortall_annual_30_00","income_gap_ratio_30_00","watts_index_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","total_shortall_annual_40_00","income_gap_ratio_40_00","watts_index_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","total_shortall_annual_40_median","income_gap_ratio_40_median","watts_index_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","total_shortall_annual_50_median","income_gap_ratio_50_median","watts_index_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","total_shortall_annual_60_median","income_gap_ratio_60_median","watts_index_60_median","MeanPerMonth","MeanPerMonth_estimated","MedianPerMonth","MedianPerMonth_estimated","PPP","Population","share_decile_1","share_decile_2","share_decile_3","share_decile_4","share_decile_5","share_decile_6","share_decile_7","share_decile_8","share_decile_9","share_decile_10","threshold_decile_1","threshold_decile_2","threshold_decile_3","threshold_decile_4","threshold_decile_5","threshold_decile_6","threshold_decile_7","threshold_decile_8","threshold_decile_9","average_decile_1","average_decile_2","average_decile_3","average_decile_4","average_decile_5","average_decile_6","average_decile_7","average_decile_8","average_decile_9","average_decile_10","Gini","Gini_estimated","Polarization","Polarization_estimated","MLD","MLD_estimated","Palma","P90_P10_ratio","P90_50_ratio","Entropy_0_5","Entropy_1_0","Entropy_1_5","Entropy_2_0","Atkinson_0_5","Atkinson_1_0","Atkinson_1_5","Atkinson_2_0","Theil_0_0","Theil_0_5","Theil_1_0","Theil_1_5","Theil_2_0","Var.Coeff","datayear","isinterpolated","usemicrodata","OriginalMedian","OriginalMean","OriginalDecileShares","MonotonicityBreaks","RowsWithIncreasingHeadcount","DataframeRowsForGpinter","LessThan33Rows","headcount_stacked_below_1_00","headcount_stacked_below_1_90","headcount_stacked_below_3_20","headcount_stacked_below_5_50","headcount_stacked_below_10_00","headcount_stacked_above_30_00","headcount_stacked_below_30_00","headcount_ratio_stacked_below_1_00","headcount_ratio_stacked_below_1_90","headcount_ratio_stacked_below_3_20","headcount_ratio_stacked_below_5_50","headcount_ratio_stacked_below_10_00","headcount_ratio_stacked_above_30_00","headcount_ratio_stacked_below_30_00","multi_headcount_ratio_1_00","multi_headcount_1_00","multi_headcount_ratio_1_90","multi_headcount_1_90","multi_headcount_ratio_3_20","multi_headcount_3_20","multi_headcount_ratio_5_50","multi_headcount_5_50","multi_headcount_ratio_10_00","multi_headcount_10_00","multi_headcount_ratio_15_00","multi_headcount_15_00","multi_headcount_ratio_20_00","multi_headcount_20_00","multi_headcount_ratio_30_00","multi_headcount_30_00","multi_headcount_ratio_40_00","multi_headcount_40_00","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Brazil",2003,"N","income",TRUE,"BRA:2003:N:i","BRA2003",3.913686,1.577085,7115443,5.75636025,40.4875329064465,0.02170621,11.01433,4.257423,20025070,29.525228505,38.6925392436234,0.06438962,23.34537,9.498366,42444041,110.94091488,40.577925674364,0.149931,41.53799,19.23797,75519906,386.20224775,46.2341666539562,0.3219055,64.35396,34.91184,117001449,1274.28216,54.2044869297081,0.6371896,77.37529,47.14047,140675431,2580.9407325,60.820461528039,0.9248831,84.27361,55.6531,153217215,4062.6763,66.0101004831148,1.1574,90.94193,66.49399,165340837,7281.091905,73.1435705570743,1.513176,94.08131,73.04641,171048520,10664.77586,77.699589373837,1.779064,19.08925,7.553974,34706021,75.6575819944,39.5403567046491,0.1177463,25.28388,10.49269,45968432,131.363232455,41.4564811632231,0.1666642,30.99173,13.44568,56345831,201.999828912,43.3586603848013,0.2175603,393.5296,393.5296,208.6752,208.665922633212,1.651221,181809246,0.008479,0.01796,0.02628,0.03569,0.04662,0.06072,0.07911,0.1075,0.1635,0.4541,651.211731103694,1039.37191944725,1456.41389043215,1918.50269346522,2503.99107159855,3270.2851427024,4292.78242303016,6036.80714578348,10107.5248199174,397.125309189943,846.140120069313,1239.37719059635,1683.19646577611,2198.61932744759,2863.97923637077,3731.31994865066,5068.83601407072,7704.51184272299,21490.4465451056,0.5756279,0.576469359588441,NA,NA,0.6344389,0.627491006024776,5.1587317952889,15.5211037165852,4.03656583865724,0.575077651591826,0.625146427173697,0.792133565207517,1.18077986635744,0.26686918171089,0.466070251624049,0.723356178688738,0.982536415253592,0.625146427173697,0.627491006024776,0.627491006024776,0.627491006024776,0.627491006024776,1.53673671548346,2003,0,1,1,1,1,0,11101,255,0,7115443,12909627,22418971,33075865,41481543,16468409,48339388,3.91368599592564,7.10064382534208,12.331040083627,18.1926198626884,22.8159699864769,9.05807012697253,26.5879701189674,3.913686,7115443,11.01433,20025070,23.34537,42444041,41.53799,75519906,64.35396,117001449,77.37529,140675431,84.27361,153217215,90.94193,165340837,94.08131,171048520,0.01577085,0.080891037,0.303947712,1.05808835,3.491184,7.0710705,11.13062,19.948197,29.218564,0.20728104656,0.359899267,0.5534241888,0.404875329064465,0.735158245628845,1.29849362157965,2.54287916596759,5.42044869297081,9.12306922920585,13.202020096623,21.9430711671223,31.0798357495348
"Brazil",2004,"N","income",TRUE,"BRA:2004:N:i","BRA2004",3.192084,1.257346,5873641,4.5893129,38.936863982302,0.01719711,9.679778,3.583806,17811419,24.85369461,36.7891875095015,0.05356165,21.4256,8.392628,39424493,98.02589504,39.1285914062861,0.1304268,40.12342,17.92788,73829693,359.902191,44.660349416682,0.2939489,63.58648,33.71359,117003244,1230.546035,52.9783149886585,0.6029736,77.30684,46.20203,142249596,2529.5611425,59.7438057319864,0.8890832,84.16603,54.90447,154870950,4008.02631,65.2618666652512,1.12122,91.01683,66.0014,167476866,7227.1533,72.5074758978338,1.47725,94.24763,72.70308,173421747,10614.64968,77.1569537747102,1.74357,18.1091,6.903228,33321918,71.2816968438,38.03627800259,0.1063243,24.5137,9.771047,45106797,126.1090410008,39.8068350666106,0.1531085,30.4969,12.74394,56116273,197.411276964,41.7255884232847,0.2030169,395.5114,395.5114,215.1299,214.914958298525,1.651221,184006481,0.00938,0.01927,0.02768,0.03703,0.04803,0.062,0.08019,0.108,0.163,0.4454,706.540495013538,1108.73757175814,1529.67522556575,2002.04619146579,2578.9794995823,3331.3484145841,4353.24246802235,6085.45521662112,10090.6054160133,442.813531433365,913.508763926128,1312.39414359751,1756.13789182518,2277.79745279804,2939.97625474435,3802.95674985821,5120.93886173445,7724.32772602902,21170.5166240538,0.5647875,0.565370598075278,NA,NA,0.6015705,0.591767717171109,4.78445504449215,14.2817085322476,3.91263498513563,0.549084889061249,0.598205611427696,0.755244031953351,1.11617217910086,0.255699056068412,0.446651743547639,0.679237084316528,0.97017015990655,0.598205611427696,0.591767717171109,0.591767717171109,0.591767717171109,0.591767717171109,1.49410319529868,2004,0,1,1,1,1,0,11067,253,0,5873641,11937778,21613074,34405200,43173551,16529615,50473622,3.19208376144099,6.48769431115853,11.7458221485144,18.6978196708191,23.4630599777624,8.98317000040884,27.4303501298957,3.192084,5873641,9.679778,17811419,21.4256,39424493,40.12342,73829693,63.58648,117003244,77.30684,142249596,84.16603,154870950,91.01683,167476866,94.24763,173421747,0.01257346,0.068092314,0.268564096,0.9860334,3.371359,6.9303045,10.980894,19.80042,29.081232,0.19529232012,0.34550422192,0.5408528136,0.38936863982302,0.698994562680528,1.25211492500116,2.45631921791751,5.29783149886585,8.96157085979796,13.0523733330502,21.7522427693501,30.8627815098841
"Brazil",2005,"N","income",TRUE,"BRA:2005:N:i","BRA2005",2.763088,1.067529,5142856,3.89648085,39.5551833974062,0.01414929,8.578302,3.13306,15966545,21.7277711,36.3363963836031,0.0460067,19.57475,7.517825,36433915,87.808196,38.307421846224,0.1152989,37.8976,16.55371,70537705,332.31572825,43.6497502243859,0.2677339,61.53156,31.96137,114526910,1166.590005,51.9521314130843,0.5634636,75.93698,44.51588,141339301,2437.24443,58.635824488898,0.8431673,83.40703,53.40576,155243089,3898.62048,64.0223864810748,1.07257,90.59823,64.80398,168627861,7096.03581,71.5170111878657,1.42613,93.85488,71.69144,174689369,10466.95024,76.4179752591886,1.691142,17.72617,6.751174,32993207,73.7528628043,38.0854218851306,0.1029703,24.32103,9.605379,45268029,131.15808836235,39.4853817997458,0.1492479,30.41607,12.58632,56612550,206.224965252,41.3687753486003,0.1989074,415.4998,415.4998,227.5677,226.967729716866,1.651221,186127103,0.009643,0.01961,0.02799,0.03741,0.0484,0.06241,0.08016,0.1072,0.1608,0.4463,758.318876828198,1185.50231705142,1615.07719583763,2121.21513007772,2723.61275660239,3519.71094155601,4538.68354881882,6307.7402473336,10392.1669202624,477.689594919465,975.838149175937,1393.70401152968,1863.37009159204,2410.88429441738,3108.09352639689,3992.80868141473,5340.29947156484,8000.03136259848,22297.2568163906,0.563163,0.563891298579419,NA,NA,0.5954741,0.586405365126187,4.73341996194458,13.7042176290395,3.81558167366871,0.546688058754161,0.598905948444802,0.761229961280257,1.1345790331975,0.254664789778056,0.443676525438961,0.683136144569806,0.973696812376071,0.598905948444802,0.586405365126187,0.586405365126187,0.586405365126187,0.586405365126187,1.50637248593932,2005,0,1,1,1,1,0,11157,241,0,5142856,10823689,20467370,34103790,43989205,17499242,54100951,2.76308818925742,5.81521381117719,10.9964479487977,18.3228500580058,23.6339599612207,9.40176992922949,29.0666701023118,2.763088,5142856,8.578302,15966545,19.57475,36433915,37.8976,70537705,61.53156,114526910,75.93698,141339301,83.40703,155243089,90.59823,168627861,93.85488,174689369,0.01067529,0.05952814,0.2405704,0.91045405,3.196137,6.677382,10.681152,19.441194,28.676576,0.20206263782,0.35933722839,0.5649999048,0.395551833974062,0.690391531288459,1.22583749907917,2.40073626234122,5.19521314130843,8.7953736733347,12.804477296215,21.4551033563597,30.5671901036754
"Brazil",2006,"N","income",TRUE,"BRA:2006:N:i","BRA2006",2.412462,0.910829,4539466,3.32452585,38.5564843139606,0.01127655,7.168618,2.658871,13488999,18.439270385,37.0163157816245,0.03821524,16.96225,6.330279,31917417,73.93765872,37.4815850455205,0.09618937,34.01852,14.41697,64011750,289.42067275,42.2897730891997,0.2301563,58.17874,29.22218,109473397,1066.60957,50.2088960813406,0.5048818,73.62678,41.72657,138541565,2284.5297075,56.6925976376652,0.7726838,81.57576,50.81324,153498951,3709.36652,62.3475414165693,0.996292,89.69461,62.64032,168775976,6859.11504,69.8288296517255,1.344444,93.22327,69.88372,175415762,10203.02312,74.9798203233133,1.607311,17.38179,6.529882,32706855,77.699065918,37.5500915727963,0.09935083,23.6114,9.324591,44428947,138.69163538625,39.5191629724145,0.1444958,29.80263,12.23596,56078821,218.39353206,41.0678185620919,0.1928873,446.3246,446.3246,247.9027,247.82981094737,1.651221,188167356,0.00994,0.02029,0.02897,0.03845,0.04937,0.06301,0.08098,0.1075,0.1609,0.4406,849.342971371633,1313.04914593771,1792.38224991883,2321.664438941,2973.95773136844,3812.29875644814,4911.86829133707,6807.13564258882,11136.4468410143,527.60487817206,1084.60219742383,1549.06356142552,2056.54235980071,2641.55954140301,3370.9420988249,4331.60936866819,5748.37152825533,8599.85807836284,23648.7983876636,0.5564732,0.557395719907756,NA,NA,0.5791945,0.569299579617072,4.53232003562925,13.1118372864494,3.74465538751619,0.533364418422782,0.584238554276165,0.740886099587831,1.09976055020112,0.248902359033924,0.434078317003541,0.65740749868713,0.970526681281032,0.584238554276165,0.569299579617072,0.569299579617072,0.569299579617072,0.569299579617072,1.48307825161123,2006,0,1,1,1,1,0,11126,225,0,4539466,8949533,18428418,32094333,45461647,19391380,59302579,2.41246202130831,4.75615600402017,9.79363179232853,17.0562703766747,24.1602199055186,10.3053900592619,31.5158698408878,2.412462,4539466,7.168618,13488999,16.96225,31917417,34.01852,64011750,58.17874,109473397,73.62678,138541565,81.57576,153498951,89.69461,168775976,93.22327,175415762,0.00910829,0.050518549,0.202568928,0.79293335,2.922218,6.2589855,10.162648,18.792096,27.953488,0.2128741532,0.37997708325,0.598338444,0.385564843139606,0.703309999850865,1.19941072145666,2.32593751990598,5.02088960813406,8.50388964564978,12.4695082833139,20.9486488955176,29.9919281293253
"Brazil",2007,"N","income",TRUE,"BRA:2007:N:i","BRA2007",2.743808,1.165452,5216814,4.2538998,42.8370887548829,0.01487547,6.749158,2.770212,12832204,19.21142022,40.4651841568235,0.04113867,15.56096,6.081493,29586122,71.03183824,39.078760371574,0.09482282,31.86372,13.58093,60582632,272.63716975,42.6308508426241,0.2194864,55.62736,27.59328,105764546,1007.15472,49.5832134983856,0.4782998,71.95711,39.90616,136812372,2184.86226,55.4692013566607,0.7366567,80.79514,49.12351,153616158,3586.01623,60.7684274758628,0.9561898,89.29386,61.28605,169774812,6710.822475,68.602620472439,1.301117,92.95019,68.78757,176726608,10042.98522,74.0167096789871,1.562777,17.80581,6.970441,33854265,88.86928900745,39.0271681504498,0.1092008,24.22856,9.775644,46065868,155.7836852196,40.2937257279091,0.1552211,30.27995,12.71289,57571403,243.14673414,41.8757381155528,0.2045625,461.5186,461.5186,265.617,265.384251763639,1.651221,190130443,0.009617,0.0206,0.02949,0.03942,0.05093,0.06519,0.08276,0.1091,0.1609,0.4319,883.121356676575,1383.25317840417,1895.99828756106,2475.23453424305,3184.61102116367,4068.35593456764,5183.590683863,7073.78945144534,11492.3593478249,530.016211465991,1139.71582965045,1631.97758180785,2181.46142995306,2818.85985148083,3607.95131625127,4580.09639129312,6039.8117463996,8900.96686405503,23951.3747776428,0.5492774,0.549773016781346,NA,NA,0.5744508,0.568660697166009,4.36816115103213,13.0133409875555,3.60871681704648,0.519650818853431,0.563766644470258,0.707274119182841,1.03444966718007,0.242948098580775,0.43371664405065,0.734492909628279,0.986781031750148,0.563766644470258,0.568660697166009,0.568660697166009,0.568660697166009,0.568660697166009,1.43836689838168,2007,0,1,1,1,1,0,11224,217,0,5216814,7615390,16753918,30996510,45181914,20355631,64010266,2.74380783933691,4.00535015846989,8.81180190591572,16.3027601003381,23.7636399974096,10.7061397842533,33.6665002142766,2.743808,5216814,6.749158,12832204,15.56096,29586122,31.86372,60582632,55.62736,105764546,71.95711,136812372,80.79514,153616158,89.29386,169774812,92.95019,176726608,0.01165452,0.052634028,0.194607776,0.74695115,2.759328,5.985924,9.824702,18.385815,27.515028,0.24347750413,0.42680461704,0.666155436,0.428370887548829,0.768838498979647,1.25052033189037,2.34469679634433,4.95832134983856,8.32038020349911,12.1536854951726,20.5807861417317,29.6066838715948
"Brazil",2008,"N","income",TRUE,"BRA:2008:N:i","BRA2008",2.000778,0.8314081,3842101,3.034639565,42.2185176232335,0.009944067,5.535888,2.152129,10630586,14.925014615,38.4646181397506,0.03073681,13.41469,5.036167,25760278,58.82243056,37.5566996630477,0.07622905,28.70788,11.81862,55127846,237.2587965,41.148782647515,0.1865254,52.84664,25.26021,101481594,921.997665,47.8214528152654,0.4273859,69.90499,37.5067,134238805,2053.491825,53.643372822773,0.675588,79.38007,46.88648,152433836,3422.71304,59.0372707920467,0.8902041,88.50018,59.43043,169947216,6507.632085,67.138412660236,1.230847,92.45007,67.24065,177532204,9817.1349,72.7565210118011,1.490864,17.18837,6.505056,33006889,88.7055456384,37.7879664934293,0.09950601,23.49863,9.263665,45124504,157.9038017575,39.3923734326707,0.1441079,29.29626,12.12537,56257714,247.8425628,41.3529794064397,0.191715,486.2817,486.2817,284.069,283.720623705459,1.651221,192030362,0.01044,0.02146,0.03073,0.04065,0.05207,0.06616,0.08335,0.1095,0.1607,0.425,985.174486654796,1514.27444761083,2086.23830911343,2682.96511586184,3404.64748446551,4322.49524351413,5478.32856197695,7460.65032015283,12071.5861901602,604.750810435745,1250.46707804756,1791.45516600279,2369.64673979311,3035.4336916847,3857.15560338455,4859.32068811279,6380.62896480408,9360.38450022568,24844.560757509,0.5404328,0.541158552226254,NA,NA,0.5481059,0.541510209331703,4.12952795181087,12.2532468650805,3.54561999303587,0.50113099153442,0.544950475237247,0.682500885237072,0.993931354498039,0.234869728849943,0.418131155262829,0.697178055958514,0.983085771127609,0.544950475237247,0.541510209331703,0.541510209331703,0.541510209331703,0.541510209331703,1.40991585174296,2008,0,1,1,1,1,0,11172,206,0,3842101,6788485,15129692,29367568,46353748,22083146,68465622,2.0007778769901,3.53511024470182,7.87880199902972,15.2931899383703,24.1387598904802,11.4998200128373,35.6535400375905,2.000778,3842101,5.535888,10630586,13.41469,25760278,28.70788,55127846,52.84664,101481594,69.90499,134238805,79.38007,152433836,88.50018,169947216,92.45007,177532204,0.008314081,0.040890451,0.161157344,0.6500241,2.526021,5.626005,9.377296,17.829129,26.89626,0.24302889216,0.4326131555,0.67902072,0.422185176232335,0.730827744655261,1.20181438921753,2.26318304561332,4.78214528152654,8.04650592341595,11.8074541584093,20.1415237980708,29.1026084047204
"Brazil",2009,"N","income",TRUE,"BRA:2009:N:i","BRA2009",1.97259,0.7769822,3824586,2.83598503,41.5294917763158,0.009206372,5.377648,2.09492,10426534,14.5282702,39.5214332032724,0.02973799,12.39889,4.761327,24039775,55.61229936,38.3538096607976,0.07232017,27.29471,11.13214,52920760,223.4777105,40.6043047602277,0.1759721,51.02754,24.08057,98935515,878.940805,47.1980917003613,0.4062985,68.59326,36.18091,132993077,1980.9048225,52.8033497421556,0.6479527,78.47737,45.61231,152157032,3329.69863,58.0900355812872,0.8593491,88.03189,58.36274,170681957,6390.72003,66.3088597607637,1.197323,92.19131,66.35628,178746512,9688.01688,72.0344690868048,1.456392,17.16613,6.56268,33282810,93.467657364,38.1239816312033,0.1010981,23.38152,9.31391,45333613,165.831373377,39.7713579789809,0.1457703,29.37839,12.16415,56960734,259.735012875,41.4929988220257,0.1933606,501.2006,501.2006,296.7321,296.648854439458,1.651221,193886508,0.01045,0.02175,0.03114,0.04131,0.05272,0.06677,0.08398,0.1098,0.1602,0.4218,1018.64347023688,1583.50538935653,2169.75914147806,2813.00425816973,3559.7862532735,4506.95426362955,5680.40336199508,7710.04817873059,12346.373512357,624.072951292756,1305.9150165207,1870.23993031432,2481.89386729136,3168.20954407122,4011.7289170544,5046.82819795473,6596.66869565632,9621.88191840058,25416.6329614436,0.5368723,0.537608391232162,NA,NA,0.5414168,0.532525652360091,4.0458676081946,12.1204070640005,3.46829068767924,0.494915696335039,0.537612845652531,0.671608492354037,0.973577474210075,0.232149001512595,0.412879766100012,0.662464062882857,0.977557535953906,0.537612845652531,0.532525652360091,0.532525652360091,0.532525652360091,0.532525652360091,1.39540494066065,2009,0,1,1,1,1,0,11249,200,0,3824586,6601948,13613241,28880985,46014755,23204551,71746442,1.97259006799999,3.40505797339957,7.02124203505692,14.8958198782971,23.7328298264055,11.9681102307542,37.0043499880868,1.97259,3824586,5.377648,10426534,12.39889,24039775,27.29471,52920760,51.02754,98935515,68.59326,132993077,78.47737,152157032,88.03189,170681957,92.19131,178746512,0.007769822,0.03980348,0.152362464,0.6122677,2.408057,5.4271365,9.122462,17.508822,26.542512,0.2560757736,0.4543325298,0.711602775,0.415294917763158,0.750907230862176,1.22732190914552,2.23323676181252,4.71980917003613,7.92050246132334,11.6180071162574,19.8926579282291,28.8137876347219
"Brazil",2011,"N","income",TRUE,"BRA:2011:N:i","BRA2011",1.878148,0.7358513,3709615,2.685857245,40.9970627876501,0.006853389,4.696337,1.937233,9275948,13.434710855,41.6722120678298,0.0252078,10.19164,4.110306,20129970,48.00837408,40.4268097757918,0.060601,23.82871,9.486417,47065166,190.439821275,39.9059213314309,0.1477794,47.04634,21.36176,92923359,779.70424,45.3697841239444,0.3537479,64.96232,33.00331,128310024,1806.9312225,50.7845296623745,0.5784663,76.25434,42.53447,150613404,3105.01631,55.7526458052114,0.7815711,87.01432,55.7898,171865929,6108.9831,64.0561559290548,1.112763,91.58932,64.23437,180902219,9378.21802,70.1275145533145,1.369382,16.81274,6.491299,33207605,101.80985808095,38.7225648250562,0.09895482,22.94738,9.147935,45324411,179.3040999675,39.6511011100001,0.1422285,29.02668,11.98568,57331912,282.1728714,41.3639648684962,0.1894072,539.5515,539.5515,326.7478,325.632554990527,1.651221,197514534,0.01063,0.02262,0.0323,0.04251,0.054,0.06834,0.08498,0.1097,0.1578,0.4171,1148.50933135028,1782.39859052249,2414.58598512695,3106.19701165778,3907.59065988632,4928.28688056795,6151.2374780518,8257.41466905465,13023.7366373568,680.73533731105,1460.98334488728,2088.17942448507,2749.21183376705,3491.55159907152,4419.43050887192,5496.22299198477,7090.83781387366,10193.5617376764,27075.4654080713,0.5294759,0.530500132346713,NA,NA,0.5292122,0.524905311868191,3.87950120274561,11.3396872640513,3.33293268689911,0.48361754646237,0.5268550798582,0.661786482531651,0.967174345815474,0.227190902528292,0.408388619708892,0.724729866867783,0.989632571712024,0.5268550798582,0.524905311868191,0.524905311868191,0.524905311868191,0.524905311868191,1.39080864666242,2011,0,1,1,1,1,0,11035,186,0,3709615,5566333,10854022,26935196,45858193,25648605,78942570,1.87814786328585,2.8181890655196,5.49530294312417,13.637070373768,23.2176296454214,12.9856798285032,39.9679802803777,1.878148,3709615,4.696337,9275948,10.19164,20129970,23.82871,47065166,47.04634,92923359,64.96232,128310024,76.25434,150613404,87.01432,171865929,91.58932,180902219,0.007358513,0.036807427,0.131529792,0.521752935,2.136176,4.9504965,8.506894,16.73694,25.693748,0.27893111803,0.4912441095,0.77307636,0.409970627876501,0.791772029288766,1.29365791282534,2.1948256732287,4.53697841239444,7.61767944935618,11.1505291610423,19.2168467787164,28.0510058213258
"Brazil",2012,"N","income",TRUE,"BRA:2012:N:i","BRA2012",1.047288,0.4380057,2087112,1.598720805,51.3894032838054,0.00333995,3.731201,1.37506,7435810,9.5360411,37.8562456288199,0.01664676,8.9691,3.359896,17874277,39.24358528,37.5216457768259,0.0470262,21.08396,8.141254,42017654,163.43567405,38.6249097874875,0.1230312,43.52163,19.21996,86733080,701.52854,44.1875823675927,0.3110054,61.18743,30.45672,121938775,1667.50542,49.8411482596484,0.5223866,73.46049,39.81728,146397424,2906.66144,54.2323374152966,0.7163166,84.97966,53.22312,169353667,5827.93164,62.7390147179039,1.038437,90.38572,61.9145,180127257,9039.517,68.6121647307662,1.29061,16.41948,6.208545,32721938,105.4651747695,38.146423021736,0.09212204,22.85082,8.90082,45538781,189.08011926,39.0751755148512,0.1353295,29.08571,11.74553,57964125,299.24086781,40.6628083686679,0.1820771,595.0339,595.0339,353.8746,353.518878650964,1.651221,199287296,0.01093,0.02247,0.03177,0.04175,0.053,0.06671,0.08343,0.108,0.1563,0.4256,1264.53027782412,1919.05221564018,2601.59157777239,3358.42458470678,4242.22654381157,5328.60518022063,6692.91316057818,8932.81242612464,14081.9299725415,766.76490503455,1599.09219855921,2262.33037088967,2974.25007122465,3776.74846017181,4752.86479023658,5944.52321222849,7691.41203995405,11112.4094272509,30523.6725244501,0.5354514,0.537257903206853,NA,NA,0.533053,0.5304140841598,4.01498497566509,11.136095528509,3.31946675339245,0.496036456815871,0.54700649188606,0.698324710811602,1.04473814226178,0.232639968002283,0.411638711860154,0.716346965208925,0.989354035285337,0.54700649188606,0.5304140841598,0.5304140841598,0.5304140841598,0.5304140841598,1.44550208734667,2012,0,1,1,1,1,0,10314,169,0,2087112,5348698,10438467,24143377,44715426,29933629,82620587,1.04728803184725,2.6839131782891,5.23789885733609,12.1148600460714,22.4376700861052,15.0203397812172,41.4580300191338,1.047288,2087112,3.731201,7435810,8.9691,17874277,21.08396,42017654,43.52163,86733080,61.18743,121938775,73.46049,146397424,84.97966,169353667,90.38572,180127257,0.004380057,0.02612614,0.107516672,0.44776897,1.921996,4.568508,7.963456,15.966936,24.7658,0.2889456843,0.518027724,0.819837994,0.513894032838054,0.719268666947578,1.20069266485843,2.12437003831181,4.41875823675927,7.47617223894726,10.8464674830593,18.8217044153712,27.4448658923065
"Brazil",2013,"N","income",TRUE,"BRA:2013:N:i","BRA2013",0.7306082,0.3128501,1468785,1.141902865,48.0017942821563,0.002271472,3.079697,1.035358,6191297,7.18020773,34.9584577535743,0.01229662,7.873712,2.776028,15828988,32.42400704,36.305950872304,0.03815923,19.28007,7.200472,38759863,144.5494754,37.344668075771,0.1068521,41.19799,17.69226,82822751,645.76749,43.1412146308007,0.2818543,59.26173,28.68138,119137354,1570.305555,48.4274267791088,0.4841817,71.74964,38.02435,144242537,2775.77755,53.008087573093,0.6729056,84.03589,51.62404,168942310,5652.83238,61.424710579811,0.9902269,89.51049,60.50087,179948222,8833.12702,67.5597197846021,1.240078,16.14306,5.902003,32453346,105.4280697893,36.7249432547484,0.08641589,22.57527,8.587071,45384398,191.817991998,38.1866974162093,0.1289711,28.55821,11.40464,57412255,305.54171024,39.8812200440733,0.1749618,617.1702,617.1702,372.1372,371.665677611286,1.651221,201035903,0.01167,0.02305,0.03265,0.04266,0.05398,0.06759,0.08398,0.1086,0.1575,0.4183,1343.56849058694,2051.42606070582,2775.71149273784,3553.74282616398,4459.98813133543,5562.42936402098,6957.94921448147,9338.82526164045,15079.674321344,850.636283222832,1701.8022327004,2411.88595524957,3152.61238582831,3989.35985363961,4997.36350239982,6208.18566156666,8022.99369660009,11622.1255410268,31103.458887766,0.5275476,0.529173996621886,NA,NA,0.5116916,0.507977130157292,3.83192076465868,11.2235992634483,3.3811018947328,0.47950173668134,0.525655149226902,0.660754198454109,0.96208653536083,0.225380748623144,0.398288467347139,0.646329256228438,0.979447039375,0.525655149226902,0.507977130157292,0.507977130157292,0.507977130157292,0.507977130157292,1.38714565591421,2013,0,1,1,1,1,0,10250,163,0,1468785,4722512,9637691,22930875,44062888,32093593,86119559,0.730608303333758,2.34908885901838,4.79401482828667,11.4063580971405,21.9179198055981,15.964110152006,42.8378999546166,0.7306082,1468785,3.079697,6191297,7.873712,15828988,19.28007,38759863,41.19799,82822751,59.26173,119137354,71.74964,144242537,84.03589,168942310,89.51049,179948222,0.003128501,0.019671802,0.088832896,0.39602596,1.769226,4.302207,7.60487,15.487212,24.200348,0.28884402682,0.5255287452,0.837100576,0.480017942821563,0.664210697317912,1.16179042791373,2.0539567441674,4.31412146308007,7.26411401686632,10.6016175146186,18.4274131739433,27.0238879138408
